move
381
2359
3171
1916
2488
1978
2078
2382
1106
2557
6409
14904
10074
15963
6150
13717
2737
8356
33901
14225
1233
978
4684
6717
7377
1339
8715
4697
9160
1225
14134
2247
2052
1553
1918
4109
15073
6516
9808
8469
936
564
1890
8832
2043
5963
8194
4174
12391
3397
10247
2817
3304
5474
1981
7877
6309
8134
4275
5441
3063
1256
3234
1686
1820
576
9600
10643
11785
4423
7036
1343
4916
4991
3181
4287
3124
2408
1566
11907
1855
3146
6348
2001
2990
1772
19182
4181
302
8492
1061
3383
7473
2354
7541
3820
34270
1593
5517
9346
744
7497
5291
29045
715
4505
4420
2402
2989
15732
12094
9602
504
396
11993
28665
4800
8709
9126
2157
1287
1861
2922
5313
533
9819
7050
12546
4889
5453
8447
5306
1670
4803
399
1705
2683
811
5945
6890
4657
6329
20301
2550
1886
6740
10307
1274
1149
7682
1812
3574
3996
2432
442
15942
691
237
267
383
754
5676
1761
8247
361
825
3554
7669
675
10978
2543
3799
951
6443
9985
5274
3734
444
879
737
1375
5840
27702
8156
1179
3569
13414
2874
3996
1897
17953
6662
3113
5710
2237
3802
4873
2025
850
4288
1900
2548
5103
3578
4730
3100
1252
4016
887
13178
1721
2297
12841
8227
3838
8521
1320
7916
1275
2402
582
10938
1670
1843
10395
2038
3340
5634
3200
1689
463
6745
2347
2022
9519
2173
2869
7871
1164
640
2114
5929
7751
10914
3302
1568
874
6850
13707
7767
2030
7259
962
1767
6098
2617
1894
525
5243
1992
4834
2297
5386
1008
11278
3083
3648
8640
994
6360
10944
3947
1984
5818
1465
15884
3496
5548
3681
2147
14517
3313
3505
2241
1049
1820
1051
1094
9859
4263
31326
1427
16753
702
507
570
4166
1054
2037
2058
3993
5824
9682
8355
2341
10553
2175
564
3015
2614
1687
6575
4813
3588
643
3220
327
10765
7542
6747
13610
7120
8305
1424
23548
2428
1317
5629
7422
11552
4377
13073
4639
6188
265
13123
10733
10365
4376
8981
3730
1224
3359
12624
9600
3378
4104
6472
1145
2226
17465
11158
2816
2412
3795
5743
801
5820
8781
8196
520
2423
7014
1196
3912
4417
5557
1703
5597
3614
7526
3620
8386
596
27261
7198
2713
30303
3209
3519
1965
1073
208
2437
1309
9213
13392
1010
987
2182
5004
7502
2215
1414
2350
29172
3918
11428
837
3481
4329
5972
7469
5124
4290
32830
1343
8506
7389
1127
9964
18508
9120
2475
6676
7126
2821
5150
3317
16914
4944
5757
660
1065
998
6565
4265
5479
13283
854
5773
18364
2347
22207
2712
3667
6087
3240
11862
6602
4975
10038
872
19949
1353
4929
2043
5227
7409
1867
4835
864
12771
3253
5526
5929
4574
2503
342
2389
6452
6575
7812
11439
3656
6801
291
12174
2087
6774
6898
6372
1066
564
7121
1102
14437
42309
6702
1073
3267
4143
1872
20633
12102
7971
2805
1494
4083
1241
1459
5120
2166
2716
2836
6740
6066
8427
3268
563
5643
10539
5246
1499
7490
9448
10409
2080
1128
12722
9152
9041
895
5241
4188
619
24089
1322
1032
2492
2410
8001
4311
619
457
13522
14780
13977
2814
5533
7667
1296
9211
7568
477
782
1432
11789
2359
7767
919
15107
6727
3507
1562
2295
3853
10255
3655
9042
5903
5244
4956
4439
12167
1984
1772
361
1534
4246
421
4086
11552
15014
797
9359
4858
9001
7024
6094
4123
19220
5345
6028
460
2226
4188
5950
8114
15074
4286
638
2036
12092
955
1169
2470
14636
6541
19622
2637
984
3961
3269
1945
6204
6608
2843
5854
5097
1766
851
8034
18718
5735
6527
3758
2271
7408
15598
598
6504
25816
7510
4684
2821
6330
843
5518
7858
5112
2582
9908
2663
3888
3418
8756
16129
10059
8360
1119
1674
3338
1379
494
1585
1366
2078
5634
1420
8034
5108
2906
9817
5233
377
341
3169
3316
1385
2597
1660
4670
1513
3726
9885
4105
1447
479
5396
20243
713
14731
322
1963
2858
13708
1829
2642
2822
2504
7673
12503
3337
19100
7476
608
3828
701
1795
7298
1198
2173
9233
491
9955
5141
8277
4575
23430
8093
15580
7972
3263
459
10904
1797
413
1837
1266
8103
2987
2037
1635
2975
4081
7584
1629
1002
3373
16861
8096
14263
3176
6467
8412
12473
5702
3645
13330
4713
5285
1112
1023
2246
4701
7640
2276
2817
4059
6797
4276
2148
4357
2659
21520
10570
8005
4410
14544
3822
712
6030
3748
9238
5402
15185
2472
5422
6201
20696
2147
7656
981
20186
3016
984
2022
8380
5319
6839
650
3595
11401
6312
9933
7685
1362
2999
1190
9463
6540
1334
11323
1921
1506
1174
10230
8876
1547
9351
5466
3131
7044
5720
7655
1202
3374
3187
2167
4972
1930
19702
4272
12391
18289
5036
6521
14949
1073
8315
3135
7284
4141
2215
4447
9670
539
7189
5676
1854
11611
16096
2727
13668
3898
4640
4733
3209
6861
1523
1920
11356
1419
2781
3277
450
5259
4485
33190
6909
6405
12357
2305
7230
8711
6548
2016
596
581
5067
13571
1356
4516
9905
12542
16162
1946
8228
16118
2318
7484
3886
3264
6976
5766
4513
17816
798
443
2939
3139
4335
1038
8399
4844
4509
1848
793
22171
2545
474
15262
4393
3978
2819
3486
438
933
5036
5338
2976
10370
5197
2776
5649
6418
521
3042
2035
10441
2541
9810
6056
1243
8150
484
6876
5929
4233
8188
170
12729
2330
4039
7103
2271
4867
14694
4090
13763
4070
3134
1957
6944
3819
3885
7746
10597
6363
312
3001
2363
577
1054
3677
13790
3640
2949
3346
1975
6928
1624
7045
4123
3324
13353
2612
7547
6921
12485
5488
2179
8487
1918
3625
2082
7072
3858
5131
12532
1487
6328
496
3719
5589
2387
11985
3239
1813
7914
2521
14277
10530
13558
2910
5399
11598
2442
7996
4218
471
5048
27838
5816
503
959
755
9647
743
3646
800
2047
18183
7223
1216
786
12130
5590
11975
5651
3822
3224
411
11787
2128
796
1073
9308
1997
7874
1072
1070
842
3720
9181
5639
3037
17666
1344
8622
247
645
10224
985
2335
3455
9539
6577
1329
912
14075
5622
16423
6479
11352
5114
2659
1453
993
2525
342
4927
3852
6517
2196
1560
1300
13875
726
9686
20447
16976
2125
334
7473
5986
4730
4825
514
3014
1173
1459
1641
1463
6144
8053
7245
58
554
16457
1958
6865
15170
1148
9829
2100
2831
4863
8048
21512
12980
3577
1933
788
10202
824
3846
11199
2127
8982
630
12194
3787
6834
7688
5719
7113
3747
5516
3828
1907
1180
1272
8834
9597
11001
4072
622
1424
6787
7137
12180
4579
13321
12340
8431
8027
4474
2989
7168
2127
4350
16500
3515
6788
10694
2054
9782
28538
2594
5231
10429
5806
2608
678
13806
1580
4524
3114
6656
3080
11687
1180
378
1388
6543
3949
3395
901
2219
1805
4826
417
3567
5424
15100
9731
20788
4266
8601
3638
1411
1971
2973
16955
7528
13726
3881
2915
7638
3270
5157
1834
268
8286
5910
547
1679
10513
4439
7466
4324
1008
6519
3117
1517
5339
1062
5508
13012
2184
380
3127
1661
1683
13414
6351
803
2415
26804
7651
1232
11875
5531
9571
1202
7385
8550
16401
5436
4861
11163
3691
769
424
2832
1272
2121
3533
4094
3154
2115
16983
11906
2028
3064
13968
1752
136
5831
382
20255
9657
5804
2319
477
14141
2241
9015
7289
6012
11780
6786
11538
1987
2697
3140
1232
9774
3544
1609
8810
3760
12934
3545
328
3431
6609
1826
7164
8255
428
10277
2738
9759
13814
12190
7554
11109
4506
21849
1582
12184
12002
10235
1948
9742
9466
5038
1353
3174
1657
7620
1304
5406
1036
879
3337
3286
9527
5711
3669
1504
4954
14047
5472
6534
14056
10470
4019
4168
4266
4278
14450
117
2028
12476
2081
3860
9453
2043
1892
5908
8090
2182
15248
1143
2068
869
942
11130
7905
8792
2366
1256
359
3914
11317
4820
4691
619
2637
9765
1818
1325
3380
3819
4018
7071
8070
15764
7359
8734
8442
16337
16010
6930
7929
2743
2296
9584
6813
1483
1483
3483
9281
10002
386
2906
4124
9822
13582
6397
1537
7067
6808
6061
6407
381
5386
2450
14987
4551
1494
12999
13615
13903
7643
2649
490
10890
7636
4103
30562
10675
13883
4092
5479
356
20302
1203
1887
8398
3573
3254
548
5801
699
14138
2045
1967
1493
4289
4067
14688
4008
872
12515
4244
9399
5557
4889
3936
12194
3015
3330
4283
600
8192
990
1700
2861
2632
1095
1445
436
4667
1051
1899
1094
897
5488
2599
1885
1891
25491
10554
6339
5642
767
2083
4232
12821
12109
14125
1997
13660
8213
3164
2864
13031
1215
2374
6056
10748
3008
9553
823
429
3439
4878
6838
2223
7574
3097
4006
3610
2543
3529
385
728
2320
7720
9906
8099
524
1226
4332
16680
4220
2463
485
822
6665
4143
11971
450
9211
5416
2445
905
3093
1117
4301
709
1986
9923
916
20010
2057
20691
1614
781
1997
2240
9306
3367
154
4128
11484
11307
789
3042
15146
4238
3129
574
6815
1129
6994
4859
1842
4131
6675
27082
3673
3470
3847
22512
2328
2148
4365
4037
617
9790
1267
3377
3752
7642
4187
2045
4083
8989
1677
1656
7372
2217
3099
4051
10748
3742
3613
247
20646
1921
13024
6125
8233
2084
6740
6706
7573
1097
7800
20940
3570
9464
6839
15293
4635
8269
10788
21559
5348
7019
1438
4379
3314
7346
5453
16712
2649
1185
7488
723
1164
4301
1015
3889
4610
15111
17761
1185
9364
5223
2350
13512
11663
20866
704
1246
1728
3788
9355
1101
6908
2158
1122
8597
9899
3319
3095
4269
17357
8968
17989
325
1350
7461
30279
8387
5637
9449
17068
2526
2489
13246
5049
6458
3158
191
27975
7323
9190
4531
632
1406
1078
685
18714
7894
8002
750
9993
11781
7843
7663
2190
2154
8979
9175
784
4948
1635
8744
334
1445
1382
3520
1945
1074
9248
5693
4415
38097
6294
1380
3622
2651
11256
8345
12855
809
11029
5552
6601
1693
3406
647
7264
5391
26334
9210
1073
1300
824
6702
470
6577
3186
4693
2368
666
1757
2362
21662
17215
2029
9505
3567
5155
3960
6682
1958
1491
2142
1282
3477
706
834
731
10783
1418
3887
3345
4747
13524
827
7539
744
1012
5258
7256
1264
2820
674
978
14956
21137
9044
3814
2558
1295
5389
9234
6227
5618
3475
1553
2183
1062
1316
6383
14728
1669
1624
5869
3920
8609
1246
1280
3193
5742
4230
290
2013
6898
5937
13179
16659
13784
9641
9287
13178
5645
634
5654
10799
5139
15428
2704
17742
13678
3985
11493
598
6608
8391
5294
2256
7462
1492
758
1144
9976
9526
8925
653
4360
539
5776
20436
13946
16957
2570
508
2205
14860
11537
2784
9138
3071
163
344
4103
9563
11167
12841
6778
2832
1692
10067
1972
2330
7064
5861
7941
4940
6730
3405
9274
2083
2945
1155
1615
6342
1868
12271
5420
4230
977
2068
3298
7682
457
1459
1992
3312
840
6126
25014
1370
1972
325
8355
2826
3143
3779
6477
6241
1274
168
879
5432
10159
2987
2053
8135
1113
2426
5912
8256
6692
2438
288
17966
2089
8253
799
3727
4189
758
1070
1782
6120
5954
1596
1472
22342
9858
7321
2616
11242
1873
1644
3625
1649
2224
2336
557
1968
7436
25370
2399
8839
5919
2601
7783
571
6521
5020
861
11840
3393
8173
4534
1869
1309
8050
2129
11230
4468
4602
4960
1783
1643
837
507
485
2162
1223
3021
16567
537
4455
4385
1580
5442
1430
1037
2205
3743
10278
2889
4665
1427
500
1409
1240
7097
5037
802
8812
882
992
10574
4663
1659
8332
3198
4897
4164
5879
1170
75
4368
5618
1480
934
1099
6995
1501
14621
7233
7588
2219
1350
1014
4354
15461
1603
5706
12320
11817
1319
3944
21561
10165
3207
5960
2432
5875
5335
14494
3785
1574
944
4263
385
3208
3917
29625
7996
1467
9483
9495
1903
111
13815
4164
3906
3399
2106
1477
310
8819
4422
1569
3438
2959
646
2175
7511
1610
4610
4430
1014
5288
4844
1819
4696
2568
5454
1091
959
1319
1682
4944
8330
550
6762
4698
7794
4234
2708
5837
416
2320
4279
4355
3113
4550
6843
1062
3017
1670
18796
4708
6013
4411
4585
4427
2108
2752
1157
1082
4871
541
7281
1448
2999
6114
19361
18161
423
791
358
16325
2190
11476
2401
8436
2239
1337
9672
14084
4996
539
3360
428
2235
5240
3390
945
1144
7254
4349
869
10423
2339
2842
3804
10238
10104
4429
2026
299
6539
2229
15538
2097
4715
809
5499
1537
6516
6147
11102
96
6710
1421
575
4248
4844
499
13087
24057
14492
8702
12540
514
17916
3911
9122
4895
804
1738
3397
2316
4685
7810
5858
13057
2052
3056
3837
304
1926
21052
4517
880
11277
4721
2769
355
5030
1715
5711
2081
2469
7100
770
167
2446
6416
711
1204
1311
1177
3169
8479
5985
7578
1889
24803
8969
9763
3085
6851
4864
1250
4015
3097
5014
2105
3857
2621
213
12465
11853
3949
1315
2814
3086
3197
8956
18316
1537
49508
10211
5433
598
5799
2220
1571
3935
4172
8204
2120
3691
1643
3945
901
4189
16737
1942
608
9645
22945
279
4711
2875
5212
1898
4678
8110
3161
3641
3478
855
3818
6408
452
1058
3223
2034
6081
3793
6046
1394
7620
755
23503
6114
6492
1209
13656
3033
1520
2921
4042
1287
3107
1424
4446
12417
2146
16177
1177
5248
1371
11232
10034
1273
1789
8670
3638
6871
1929
1606
4619
2386
1341
2766
2849
2265
6796
3487
8895
592
15742
3567
4539
4338
4430
3220
2252
4779
24175
1566
11132
328
3379
3840
1893
330
8814
3833
5002
5111
2120
5926
1738
869
15363
3644
5061
2758
5256
2224
14001
3860
17271
9471
16008
6668
4761
8616
1622
1236
2472
2061
5471
4021
3003
18592
8124
5168
3704
3457
2954
10827
9709
23250
1329
2302
2165
230
8042
792
2911
6662
7326
9996
15508
3947
10141
6942
1227
5354
4197
1617
877
735
31252
2332
1272
8693
555
705
4239
2588
13255
3878
9001
4053
22509
729
7433
1696
7996
1856
384
2272
7087
1835
11021
2064
5543
17531
290
4127
10274
3671
11771
12941
3724
9594
3564
2717
7659
14008
5373
1416
8674
3043
2675
1497
6675
4798
14397
492
7808
5258
4761
1445
5681
4286
3348
1862
3293
5242
2666
10184
433
12858
4879
4799
1000
843
3377
4490
12873
524
8357
6680
8356
6490
5153
4071
430
2069
539
2902
1174
6337
15076
4577
5286
5199
340
498
5684
4438
1310
4828
4904
493
2129
693
2142
4812
6555
9255
7462
468
9344
2858
7337
1281
732
8197
913
7471
6735
4308
4280
3722
2861
9881
6964
18255
6620
4243
835
11594
506
796
1115
1323
1339
3691
13473
3399
386
971
6303
2503
10175
4603
1558
2673
472
10848
6291
5865
28419
3521
4069
1849
954
2331
3082
8759
789
18971
1414
3933
9334
2320
1961
431
4485
2453
2749
7824
2408
3433
9458
1110
5163
1537
3772
5245
12661
136
5064
2530
349
1295
7520
13032
2268
10887
4137
1124
1718
4711
3504
19428
654
563
3601
7647
12263
10028
10569
2001
726
4623
1619
1663
9013
10594
1484
969
2716
20098
2842
5249
2998
8738
611
2169
1463
2531
4117
2045
11864
1019
4366
2860
11970
8390
6064
5574
13634
1791
12589
499
7245
22462
4634
1891
1962
2809
13009
1282
632
6465
1699
3044
2130
2710
9817
5819
6343
492
7643
25151
610
3457
428
6220
2605
10263
6128
4187
9832
2171
3214
338
11826
8814
669
2884
1102
6270
4653
4698
3494
4473
12817
7114
5975
4518
6076
6388
1791
5120
7708
6582
3226
1078
6863
6304
9107
2922
6362
3200
7921
1480
5203
5684
15806
302
10061
15827
7550
2169
4488
9203
7218
3315
2106
3563
5047
1171
9360
4601
4301
527
14132
7615
311
3008
777
5931
23620
2115
776
270
2249
1877
8846
993
2436
10798
1220
2316
1253
2305
3636
2231
1493
4141
3799
4460
1639
2205
22917
12717
5555
7319
1292
3375
14386
11777
12221
2040
1090
3497
807
6353
3881
4814
5968
13037
2777
1564
368
1532
3214
3663
503
3261
2099
6034
4429
1164
3857
7189
2067
2112
1391
2604
2151
4990
1881
560
709
1056
3170
11515
1378
3074
5757
489
5491
5075
6533
1612
12659
1280
10102
2827
1798
5022
1202
3443
13116
792
2247
528
11464
3280
675
8840
16869
4591
1176
2488
12581
1135
999
390
262
535
1405
354
7093
6416
1016
19590
7301
2730
1867
3195
10851
4962
300
10869
33559
817
2894
6483
9737
229
6965
2035
3797
14124
2482
1458
7413
3052
351
753
6955
539
1635
333
4530
852
6952
5703
9641
19699
6162
14182
16560
12649
6614
5888
13240
999
14906
7386
6384
2635
1585
7255
5509
13715
1586
4493
9318
4673
1479
2664
2593
3371
14338
645
1622
5749
22698
8605
4897
17026
2055
9584
1320
3439
2461
6246
10622
5976
1110
6291
6373
8131
5700
10895
12490
6048
3245
1183
6374
6945
1970
1072
261
11412
3719
5319
5417
4721
3546
2312
7673
5436
4176
10264
6299
2517
7839
5971
579
2825
8141
1886
7048
633
249
6419
3876
4046
10366
4578
4713
4184
2447
2638
8007
2341
1896
3370
3362
1478
7315
1134
3699
5331
12352
5468
1791
8458
2503
1168
1279
388
973
8177
7939
7690
2769
16076
2904
7423
13166
976
2492
2566
6017
7318
2057
1057
18570
1865
1484
3599
1791
7116
1862
1375
2823
4239
3199
16460
18573
4998
3710
20252
4607
6837
870
2871
1711
8376
4253
358
1294
9172
223
911
4372
3179
198
1077
22625
669
18665
8046
873
1474
1758
3526
6439
14330
4366
16020
8225
2822
3616
7382
6163
1499
2677
1955
3428
1405
5334
5190
1760
1945
5169
1556
5754
10451
4743
2057
7772
2599
2427
5406
11586
4540
953
21063
17713
7658
6635
6593
6802
11475
5993
10514
3351
5638
11747
12545
1081
10561
4262
2032
1724
1150
19305
6417
5210
7903
3959
11066
868
443
2011
7996
18104
10902
452
8960
4673
8971
4658
10925
3839
19840
1559
5482
632
6259
22500
15379
1388
4464
8445
1286
26649
1034
12644
15732
1808
1589
2268
9790
369
23003
4246
10836
15109
4855
10462
2966
2316
336
4403
4884
779
1028
1145
1482
8170
690
9777
12178
2060
897
5530
581
9263
4488
7330
3308
28291
6615
12237
15900
3785
1391
3219
1642
1084
1856
186
5814
6115
313
14150
4041
2135
1649
2843
1179
13577
5335
2899
3287
4307
10694
3943
11702
2287
2882
1504
7687
1572
3428
10193
2347
7093
1357
16303
1961
2058
4433
1606
5648
2312
5689
1220
16531
9025
817
11067
226
1650
4260
5055
1760
3575
8730
6709
10261
7545
20254
4098
1397
2549
543
1101
5888
8234
344
8670
1054
7357
987
8306
3856
5248
10595
2814
9694
3102
2817
6504
3710
880
5395
3859
363
2466
2420
24785
2885
4252
5803
4373
3293
1753
6741
442
37533
2664
1308
2944
3463
12317
2928
4496
9827
962
4192
4291
4833
124
4502
8147
8059
11733
6916
4968
1760
9215
16679
2172
1310
2176
10765
5038
5969
906
879
642
15732
1387
5879
8078
6432
636
3673
3459
3141
3563
9328
8576
2804
4218
7491
3515
1694
11473
4423
534
2790
833
14591
4429
6968
6256
1941
17268
3766
3452
7406
5103
4613
1942
1108
18386
13673
6165
9635
13428
15185
3331
10122
7725
11977
2430
1608
4873
1546
2562
2933
5178
7551
4327
611
4418
3030
6025
6606
5685
10869
3601
508
1057
2562
1957
3375
3535
274
2867
5397
12612
712
1823
12798
3823
3853
7913
539
2281
827
3127
9002
3453
3434
10875
374
11787
6362
18484
1958
4997
2241
2937
2580
8311
170
721
12218
3421
2087
4696
7522
7977
4551
598
3125
290
683
309
2490
1532
11316
3023
4813
6086
11402
6553
4323
1164
299
3094
2352
8292
410
7124
8331
6064
1339
13976
1221
2626
12921
10282
581
7052
3620
17093
9695
6514
7178
1002
7709
1964
5808
1494
4960
1250
352
4662
2445
7470
14718
2929
4407
16409
6089
21642
984
3029
5372
21125
9011
2356
3842
2605
2988
212
7024
13257
7712
2298
2745
11975
2554
967
1662
1750
5133
5481
4599
5605
1109
3203
7114
669
3982
16659
1211
1182
11927
4479
1351
7056
12560
1728
16781
3580
20163
1240
653
441
6626
1476
3389
4028
14621
1166
2779
19759
2821
9582
5335
2855
2265
7673
10000
1321
1548
2261
1621
3269
1319
314
5706
1208
3855
1415
735
1501
3347
1451
2856
9548
838
3155
3415
12079
6061
6896
4515
2602
5052
16535
4316
7731
2850
14290
8915
3965
8338
6390
12156
428
10819
1300
4890
3814
633
13624
16027
11376
3137
11990
974
3022
4133
1944
7277
3515
7008
1009
6452
5991
3545
532
1041
1195
2760
8434
1136
2575
1752
2221
2463
26796
4825
9356
1222
35376
4214
6111
2814
2391
10281
3796
4661
346
13241
3262
2613
2407
6070
1983
9573
2921
1546
1805
22083
19693
3369
8436
995
2426
1546
4097
2849
5099
2429
9908
702
1326
8464
9072
541
7376
5445
251
11651
9778
13139
6105
7198
3038
21455
2830
10609
740
5077
2586
8990
4312
913
23659
9880
12633
1755
5491
242
3148
1603
5079
1855
210
4794
5031
6149
4234
4289
2518
20758
6107
24477
12053
1148
7197
2711
2970
5631
2157
6114
5069
5306
1821
1897
1964
14421
4293
385
15927
2742
4325
19161
2612
3801
1376
13111
16424
8989
368
4048
3110
22519
1882
5501
12177
4831
2185
727
1122
647
21195
27514
530
904
5302
13846
9729
8980
958
2321
11122
3435
2012
1079
6992
17461
4305
8303
1436
4515
413
7752
4457
24561
5730
1885
2418
1900
6123
5013
1711
1448
115
487
6070
6105
569
2798
4094
3012
2470
15019
2566
3151
5434
3954
11708
1322
6550
3398
5022
3372
1282
2215
645
354
10730
7407
1344
13268
2245
1874
5752
3754
278
9969
13742
2608
9491
800
11832
1326
661
19031
2304
5848
5311
9296
687
3992
7761
5703
7000
4843
1414
1216
9869
4927
12194
2596
2033
1230
1286
12160
1122
1292
5061
5382
4579
16268
8439
4343
10445
5604
7073
3250
2472
5271
482
11074
2971
1041
3623
2591
3095
11322
1988
17905
2239
11874
3751
1338
22220
2104
39549
2275
210
7883
3669
6104
12930
5201
3075
470
942
2961
2658
7184
11376
2201
2206
717
6594
6248
7068
1576
3867
2462
2361
2856
1617
664
3650
20203
13154
23188
14170
12633
7294
3751
9325
677
8883
11746
897
4056
10243
2509
4620
13217
2393
9244
1923
6731
5490
3137
12942
11972
530
433
5741
5749
9007
15621
4157
1195
715
4589
10710
3225
11217
10832
2226
3001
6802
4378
406
1145
1077
11071
2884
848
783
4604
14705
20788
3103
10953
736
9194
131
11098
2756
1286
1045
19089
7314
6360
1183
1754
2188
3562
15276
988
7687
1800
1924
11095
3303
8044
8027
3239
1375
6541
1227
4848
33880
5403
442
5969
3408
561
2083
3496
3033
3007
3114
7272
5623
1575
2190
11762
6355
4266
5164
1217
4874
2526
6936
5548
23396
2279
14127
2669
6506
1177
13720
6332
1055
159
334
18175
5911
3082
3322
3872
12021
1772
9677
3324
2984
1793
3993
4095
6367
3127
1000
1790
3499
1946
17397
2882
18969
849
1491
2456
2247
10843
2617
2391
7543
2135
16979
8004
10702
6907
1840
10081
9478
20883
1819
5398
8546
5870
7425
15837
1398
14919
2492
6006
2910
24607
10916
27245
11520
7428
2296
3556
1023
4684
1889
3073
4811
6014
15022
5704
7722
12753
3483
3196
2236
12165
2666
5170
2489
12579
1663
2189
2823
8640
3990
3745
9869
620
20446
918
3151
7198
595
1421
16533
12913
7380
7148
1301
3573
495
5244
1191
11902
8140
2303
4413
6059
10695
7850
10610
4848
3007
6220
2541
5501
14678
1175
766
1968
8981
7480
9444
4408
3880
1934
17477
2765
2195
6952
5005
11835
2341
1694
8299
2975
15995
2196
1376
3606
6194
10394
9448
9015
4375
2157
736
6881
6446
4413
7695
2525
4453
5300
3100
3955
28606
4686
11177
2041
3656
2306
1876
1340
1540
16401
5740
10579
384
3025
9153
3894
5734
13066
16320
4069
10636
8110
487
12477
3121
2034
1046
7461
11242
547
23070
2358
3033
5558
2413
11131
1031
3908
1578
9385
12501
2355
4976
6258
7533
405
7596
4466
4948
3754
2444
12703
1466
6403
1897
4149
1102
3255
5643
512
15404
2938
4774
330
8224
296
964
5314
10176
1168
3385
12959
5687
3085
3319
981
4575
2164
48368
14389
4332
1510
5611
463
8673
6230
539
1218
10225
3539
3580
15459
6112
747
4520
326
12930
603
12404
3082
2939
1386
8129
271
3285
10103
3490
2850
1388
2411
28401
4336
15257
519
6760
239
10478
7103
3224
13041
8724
1033
1859
3862
5742
5068
4049
4437
3176
8232
4140
8451
190
350
19916
6739
6481
974
6717
11905
1200
1988
3832
2979
653
1965
2280
1911
2632
7864
14689
6273
3398
2960
4341
3953
2514
28362
2730
4407
10368
9870
464
542
1161
1227
4537
3055
5361
960
1224
3441
4532
1159
8388
4991
18015
229
9361
3942
20981
1024
17327
1657
3623
451
1359
3807
19062
4678
658
4624
5281
1990
3265
18952
2026
2216
983
1492
2970
3351
3538
4578
12095
12344
658
417
4879
2136
6705
2153
718
2445
2447
2657
6828
2658
3102
8384
11105
3412
3343
9176
2333
7831
1468
2999
1482
1248
1915
811
1719
1677
1083
581
3627
13718
4638
1983
21057
13219
6486
2713
2651
2931
2259
2863
5211
17804
17072
8658
1623
5683
6682
3588
378
5562
4434
788
7193
820
4332
2066
15768
2549
11866
4231
11817
1772
13945
769
2562
2829
8960
4008
2129
15098
726
6194
17984
15252
2479
3684
1500
1549
10987
6274
3510
9388
3795
6656
12511
3844
3728
