car,move
E,-4
A,1
A,-2
E,2
D,-1
A,2
B,1
D,1
E,-1
D,-1
C,3
C,-1
X,3
B,1
C,1
C,-3
A,-1
D,1
A,-1
A,1
C,-1
D,-2
X,-1
D,1
B,-1
E,3
X,2
