car,move
E,-1
C,1
E,-1
B,-1
B,3
A,1
B,-4
B,1
B,3
E,-1
D,-1
B,-3
C,-1
E,-1
E,1
E,-1
B,-1
C,1
A,-1
B,3
A,-1
E,4
E,-1
B,-3
E,1
C,-1
B,2
B,-2
E,-2
D,1
D,-1
B,2
D,1
A,1
E,-1
B,-2
E,2
B,1
A,-1
A,1
D,-1
D,1
E,1
B,1
B,1
C,-1
X,4
