car,move
E,-2
D,-1
B,-2
A,1
B,1
C,2
E,-1
C,-1
C,1
C,-1
B,3
B,-2
B,-1
B,2
B,-2
B,1
E,-1
C,-1
B,-1
E,2
A,-1
E,1
B,-1
A,-1
D,1
B,2
E,-3
D,-1
E,4
E,-4
E,2
E,-2
C,1
A,2
E,1
C,-1
C,2
B,-1
X,1
B,-1
X,2
B,3
E,1
C,-2
B,-2
C,1
E,-2
X,1
