car,move
A,-1
D,-1
A,1
E,-4
E,3
B,1
B,-2
E,-1
A,-1
A,2
C,3
C,-1
B,2
C,-2
C,1
C,2
B,-1
B,-2
D,1
X,1
E,-2
X,3
