car,move
X,-1
X,1
P,-1
P,1
P,-1
X,-1
E,1
F,-1
F,1
F,-2
H,-1
F,1
F,-1
G,-2
H,1
H,-1
G,-1
F,1
F,-1
G,2
H,1
G,-2
F,2
F,-1
F,1
E,-1
P,1
P,-1
P,1
P,1
D,1
D,-1
P,-1
P,1
D,1
D,-1
D,1
D,-1
P,-1
P,1
P,-2
P,2
D,1
D,-1
P,-2
P,2
P,-1
P,1
P,-2
P,2
P,-1
P,1
P,-2
P,2
D,1
O,1
A,-1
A,1
A,-2
A,1
A,-1
A,2
O,-1
O,1
A,-2
B,-2
B,2
B,-2
G,-1
X,1
X,-1
G,1
B,1
A,1
B,1
A,-1
B,-1
A,1
A,-1
B,1
B,-1
C,-1
A,1
A,-1
B,-1
G,-1
X,2
