car,move
B,2
B,-4
E,-4
E,4
B,1
E,-2
C,1
E,-1
E,1
B,-1
A,1
B,2
A,-1
D,-1
A,1
C,-1
A,-2
B,-1
E,2
D,1
E,-4
E,4
D,-1
E,-1
E,1
D,1
D,-1
E,-3
B,3
B,-2
A,2
C,2
E,-1
X,4
