car,move
AF,-1
AQ,-1
J,2
AE,1
AH,1
AH,-1
W,1
AQ,1
AG,1
AB,-1
AC,-2
AJ,-1
AH,1
AL,-1
AD,1
J,1
AK,-1
J,-3
J,3
G,-1
S,1
J,-3
AA,-1
AA,1
AC,1
AR,-1
H,1
AM,-1
AJ,1
J,1
G,1
H,-1
AA,1
AA,-1
AA,-1
P,1
AC,-2
AD,-1
J,1
Q,1
Q,-1
AB,1
AR,1
AG,-1
J,1
H,1
AQ,-1
H,-1
L,1
AR,-1
L,-1
G,-1
J,-2
G,1
J,2
H,1
J,-3
AJ,-1
AB,-1
S,-1
P,-1
S,1
AC,2
J,3
H,-1
P,1
Q,1
L,1
K,1
AR,1
AP,-1
AO,1
G,-1
F,1
AC,-2
F,-1
Q,-1
AO,1
AQ,-1
AD,1
S,-1
AO,-1
AA,-2
G,1
AA,2
G,-1
H,1
AQ,2
K,-1
AR,-1
H,-1
H,1
N,-1
AB,1
S,1
H,-1
AA,-1
AQ,-2
AB,-1
H,1
AQ,2
U,-1
K,1
K,-1
K,1
AC,2
AA,-1
AG,1
AR,1
AA,-2
AR,-1
AA,2
AM,1
S,-1
AH,1
AC,-2
AG,-1
AH,-1
AA,2
AQ,-1
P,-1
K,-1
U,1
M,1
AD,-1
AC,1
AD,1
P,1
AO,-1
AA,1
P,-1
AA,-1
AC,1
AR,1
AM,-1
AR,-1
AO,1
AC,-1
P,1
AO,2
AC,-1
AO,-2
AO,-1
AQ,-1
AC,1
AD,-1
K,1
AM,1
AA,-1
AA,1
AL,1
AA,-4
AQ,2
W,-1
AO,1
P,-1
M,-1
AO,-1
W,1
AL,-1
AL,1
AC,1
AG,1
AD,1
AL,-1
AG,-1
P,1
AM,-1
AC,-2
AG,1
AA,1
AC,1
M,1
AA,-1
AA,4
AO,1
P,-1
P,1
AG,-1
AA,-1
AA,-2
AA,4
AQ,-1
AO,-1
H,-1
W,-1
AQ,-1
AQ,2
AD,-1
AH,-1
W,1
K,-1
AP,1
H,1
AJ,1
AA,-2
AM,1
AH,1
AQ,-2
S,1
H,-1
S,-1
K,1
AA,2
AA,-3
AL,1
AH,-1
S,1
AH,1
H,1
AJ,-1
AR,1
Q,1
AA,-2
AC,-1
AQ,1
AC,2
AA,4
H,-1
H,1
AQ,1
AK,1
AA,-2
AQ,-1
AH,-1
AK,-1
AA,-1
AA,-1
AC,-2
Q,-1
K,-1
AQ,1
AC,2
AL,-1
K,1
Q,1
Q,-1
AC,-1
M,-1
M,1
AR,-1
AA,4
AQ,-1
AQ,-1
AH,1
S,-1
AA,-3
AC,-1
AJ,1
AQ,1
AA,1
M,-1
N,1
F,1
H,-1
AH,-1
AA,2
F,-1
AC,2
AM,-1
AJ,-1
AM,1
AC,-2
AM,-1
AM,1
AP,-1
S,1
P,-1
AO,1
AO,2
AH,2
AC,2
S,-1
W,-1
AD,1
F,1
K,-1
AA,1
K,1
AD,1
AD,-2
AC,-1
AO,-2
AQ,-1
AH,-2
K,-1
AH,1
K,1
K,-1
AA,-1
AQ,1
AA,1
L,-1
AC,1
AO,-1
AH,-1
AR,1
AO,1
J,-2
AO,-1
F,-1
H,1
AR,-1
AM,-1
AQ,1
P,2
AP,1
AC,-1
AQ,-2
AR,1
AH,1
AA,-1
AE,-1
AP,-1
AQ,2
H,-1
AM,1
AK,1
J,-1
AA,1
AQ,-1
N,-1
J,1
AN,-1
AK,-1
N,1
AC,1
AR,-1
AH,-1
AO,-1
AO,1
J,-1
G,1
AP,1
L,1
L,-1
AO,-1
J,1
AH,2
H,1
AE,-1
AI,-1
AC,-1
AJ,1
P,-2
J,2
P,1
AA,-1
AJ,-1
AO,1
J,-2
AJ,1
AO,-1
P,-1
AI,-1
AQ,1
AQ,-2
AO,1
J,-1
P,2
L,1
AA,-1
L,-1
AI,2
AI,-1
J,1
AN,1
AC,-1
AI,1
AC,1
AJ,-1
G,-1
J,-1
AE,2
AC,-1
G,1
AI,-2
H,-1
AB,1
W,1
AI,-1
H,1
S,1
AQ,2
AI,1
AG,1
P,-1
AB,-1
AJ,1
AC,2
S,-1
AA,5
AA,-5
AD,1
AI,1
AI,-2
H,-1
AI,3
AA,3
AJ,-1
P,1
AA,-2
G,-1
AC,-2
AG,-1
AQ,-2
G,1
AI,-1
AC,1
AA,1
AQ,2
J,1
AG,1
H,1
AI,-1
H,-1
AC,1
P,-2
AA,1
P,2
AA,-1
AC,-1
AI,2
AI,-1
AP,-1
S,1
P,-1
AE,1
AE,-1
H,1
AI,1
AG,-1
J,2
J,-1
AC,1
AP,1
AI,-3
J,-2
J,2
J,-2
AP,-1
AG,1
G,-1
AR,1
AK,1
AA,-2
N,-1
AI,2
AC,1
J,3
AI,1
Q,1
AH,-1
AC,-1
J,-2
AC,-1
AC,-1
J,-1
P,1
AC,2
AO,1
P,-1
U,-1
AC,-2
AE,1
AC,2
Q,-1
AO,-1
H,-1
AD,-1
J,2
AL,1
AC,1
S,-1
AL,-1
J,-2
L,1
P,1
AH,1
AA,2
AB,1
AE,-1
U,1
AB,-1
AB,1
W,-1
AI,-3
K,1
U,-1
AB,-1
AP,1
AG,-1
AE,-1
P,-2
AE,-1
AP,-1
AG,1
AA,1
AP,1
AE,1
P,1
AP,-1
U,1
AC,-1
N,1
AI,2
H,1
AA,-5
AG,-2
F,1
AA,2
AP,1
AI,1
AJ,1
H,-1
AA,-1
AA,2
AG,1
AI,-2
AC,1
AJ,-1
AD,1
E,1
E,-1
AF,1
H,1
AC,-1
AC,1
AI,1
AA,-3
AI,-2
AP,-1
AA,1
AG,1
AF,-1
AB,1
P,1
AB,-1
H,-1
AB,1
AA,3
AP,1
K,-1
AI,1
E,1
AA,-1
AE,1
AI,-1
AJ,1
AE,1
P,-1
AD,2
AD,-3
L,-1
W,2
AJ,-1
AE,-1
AA,-1
AA,2
W,1
AA,1
W,-3
AA,-2
J,1
J,-1
H,1
AI,3
E,-1
AJ,1
AE,1
H,-1
AI,-3
AD,1
AE,-1
AE,-1
AG,-1
J,2
F,-1
AD,-1
AG,1
AI,3
AN,-1
P,-1
AH,-2
AL,1
AA,3
AN,1
G,1
H,1
J,1
J,-1
AL,-1
AF,1
AA,-1
O,1
AA,-2
AL,1
J,-2
J,2
AB,-1
O,-1
AC,-2
J,-1
J,-1
AA,4
O,1
H,-1
AA,-4
D,1
AA,3
AA,-2
A,-5
AA,2
J,2
B,-2
AA,-3
B,1
AA,1
B,-2
AG,-1
AK,-1
J,1
P,1
A,-1
G,-1
A,1
G,1
J,-3
J,3
AQ,-2
H,1
AR,-1
J,-2
B,1
A,1
AL,-1
AR,1
D,-1
AQ,1
AA,-1
AA,1
AM,-1
AQ,1
AQ,-1
H,-1
A,-1
B,-1
B,2
AA,-1
AJ,-1
D,1
B,-2
G,-1
B,3
AP,-1
AC,-1
AB,1
AM,1
AQ,-1
B,-2
AO,2
AH,2
AH,-1
J,1
P,-1
AH,1
AO,-2
J,-3
L,1
P,1
P,1
D,-1
L,-1
AE,-1
AI,-3
J,2
H,-1
A,-1
H,-1
J,-1
L,1
I,-1
J,-1
AI,1
AB,-1
AI,-1
AO,1
AR,-1
H,4
H,-2
P,-2
N,-1
N,1
D,1
AQ,2
H,1
H,1
A,1
F,1
L,-1
H,1
AQ,-1
AC,1
AO,-1
F,-1
N,-1
AP,1
AQ,1
M,1
L,1
B,-1
AP,-1
AG,1
AO,1
B,-1
K,1
H,-2
AI,3
H,2
AG,-1
AO,-1
AI,-1
AP,1
AC,-1
H,-2
M,-1
AC,1
B,2
AC,1
A,-1
AI,-1
A,1
N,1
AA,1
AC,-1
AJ,1
D,-1
AA,-1
AC,-1
AC,1
G,1
AQ,-1
AA,1
H,-2
AE,1
J,1
P,1
P,-1
AR,1
J,-1
K,-1
AK,1
AI,-1
AJ,-1
AI,3
AD,1
H,4
G,-1
AK,-1
F,3
N,-1
M,1
E,1
AC,1
F,1
D,1
E,1
R,-2
AK,1
AH,-1
AP,-1
AP,1
AJ,1
AC,-1
AC,2
AB,1
AD,-1
X,-1
AH,-1
AH,2
Q,-1
AH,-1
H,-1
X,-1
P,2
K,1
H,1
AL,1
P,-2
P,2
F,1
M,-1
D,-1
K,-1
AA,-2
AA,1
N,1
AH,-1
E,1
AJ,-1
K,1
P,-1
AQ,1
AA,-4
AQ,-1
AP,-1
AA,4
X,1
AP,1
AA,1
P,1
R,1
AJ,1
AQ,1
X,1
D,1
AG,1
AA,-3
R,1
AL,-1
AA,4
AA,-5
AA,2
AH,2
R,-2
AH,-1
K,-1
AA,3
X,-2
P,-2
M,-1
K,1
AE,-1
P,2
AA,2
D,-1
AL,1
AA,-9
W,-1
F,-2
H,-1
T,-1
AG,-1
Y,-1
F,1
R,-1
U,1
N,1
O,-1
P,-1
AL,-1
H,1
H,-1
T,-1
AE,1
AB,-1
AH,-1
AC,-2
T,2
AG,1
AC,1
K,-1
AL,1
AC,-1
AC,-1
X,1
E,-1
T,-1
T,1
T,-2
AL,-1
AL,1
L,-1
T,2
G,1
T,-1
AJ,-1
AP,-1
P,-1
J,1
T,1
J,2
AC,3
AO,1
AL,-1
AC,-1
J,-3
AH,2
J,4
R,1
AI,-3
AO,-1
AK,-1
X,-1
P,1
AI,1
J,-4
AI,-1
AO,1
T,-1
AI,3
AC,-2
J,4
X,1
AR,-1
AI,-3
A,1
O,1
AE,-1
N,-1
J,-3
AG,-1
X,-1
J,1
U,1
D,1
D,-1
J,-2
U,-1
R,-1
U,-1
P,1
AC,1
U,1
AI,1
O,-1
J,2
N,1
J,-2
U,1
T,1
G,1
J,2
P,-1
R,1
R,-1
AI,-1
T,-1
AF,-1
J,2
AG,1
U,1
AR,1
J,-1
AO,-1
U,-1
U,1
AF,1
H,1
G,-1
AK,1
N,1
AG,-1
P,-1
T,-1
F,1
AC,2
R,1
AI,2
AC,-1
U,1
P,1
AE,1
A,-1
Y,1
O,1
AD,1
R,-1
T,2
AP,1
F,-1
F,1
T,-1
AP,-1
J,1
AQ,-1
N,-2
AO,1
T,1
R,1
AC,-1
P,-1
X,1
N,2
A,1
T,-1
AO,-1
AQ,-1
F,-1
X,-1
Y,-1
D,1
N,1
AP,1
P,1
T,-1
A,-1
H,-1
P,-1
X,1
H,1
T,1
R,-1
G,1
A,1
AI,-1
AC,-1
D,-1
N,-1
N,-1
Y,1
AJ,1
J,-1
AK,-1
G,-1
D,1
P,1
AI,1
X,-1
D,-1
G,1
J,1
AJ,-1
AI,-1
AQ,2
AQ,-2
X,1
W,1
N,1
N,-1
X,1
X,-2
AJ,1
H,-1
J,-1
J,-2
F,-1
T,-1
A,-1
AI,-1
X,1
AK,1
J,1
W,-1
AD,-1
V,1
AJ,-1
J,-1
T,1
AI,2
AQ,1
G,-1
R,1
T,-1
AD,1
R,-1
V,-1
P,-1
J,1
R,1
AB,1
N,1
AD,-1
J,-2
V,1
AI,-2
P,2
J,1
T,1
Q,1
N,-2
P,-2
N,1
T,1
R,-1
N,-1
AI,1
A,1
AK,-1
AK,1
F,1
J,-1
AJ,1
H,1
M,1
R,1
L,1
M,-1
AE,-1
F,-1
AI,1
N,1
AJ,-1
C,1
U,-1
A,-1
R,-1
N,1
M,2
AB,-1
M,-2
AC,2
K,1
G,-1
R,1
M,1
N,-1
P,1
C,-1
M,-1
AI,-1
N,-1
AI,-1
AK,-1
AK,1
AC,-2
AJ,1
V,-1
AC,2
T,-1
N,1
U,1
N,1
P,-1
U,-1
T,-1
T,1
A,-1
AQ,1
T,1
N,-1
AQ,-1
C,1
N,1
G,3
AJ,-1
W,1
G,-3
W,-1
F,1
C,-1
M,1
O,-1
C,1
G,1
W,1
M,-1
AI,2
K,-1
P,2
T,-2
X,2
N,-2
AQ,1
C,-1
U,1
AK,-1
AC,-2
AE,1
AG,1
AE,-1
X,2
H,-1
X,-3
X,2
AC,2
P,-2
AR,-1
X,1
W,-1
T,2
W,1
L,-1
A,1
AI,-2
AR,1
AP,-1
AC,-2
L,1
Q,-1
X,1
N,2
AP,1
N,-2
X,1
AK,1
K,1
R,-1
J,1
X,-1
P,2
G,-1
J,-1
R,1
G,1
AE,1
AI,2
K,-1
AI,-1
AI,-1
AB,1
X,4
