car,move
AG,1
J,2
AB,-1
G,-1
O,1
N,-1
AA,-1
AL,-1
AC,-2
AJ,-1
P,1
J,-2
AP,-1
H,1
J,1
AC,-1
H,-1
P,-1
AL,1
N,1
F,2
E,2
AC,2
E,-1
H,1
J,-1
AA,1
F,-1
AA,-1
F,1
AL,-1
P,2
C,1
AO,1
L,1
C,-1
F,1
Q,-1
F,-1
Q,1
AG,-1
AH,2
E,1
AE,-1
AI,-1
AG,1
K,1
K,-1
E,-2
AC,-1
AA,1
AA,-2
K,1
AI,-1
AK,-1
AA,3
F,-2
H,-1
D,1
P,-1
K,-1
F,1
AI,2
AA,-2
L,-1
L,1
AE,1
H,1
L,-1
AO,-1
AE,-1
AG,-1
AQ,-1
AC,-1
H,-1
AR,-1
J,3
AC,2
J,-1
AO,3
AA,1
AP,1
AA,-2
F,-1
AC,-1
J,-1
G,1
A,-3
A,-2
AI,-1
B,-5
J,-1
AC,1
H,1
AI,1
B,1
J,3
H,-1
AI,-2
A,-1
B,-2
B,5
A,1
J,-4
AC,-1
AI,-1
L,1
L,-1
L,1
AJ,1
L,-1
AA,2
J,2
B,-2
AA,-2
I,-1
B,1
A,-1
H,1
AI,3
A,3
I,1
B,-1
AC,1
P,1
AA,2
AI,-3
A,-2
D,-1
B,3
H,-1
H,1
AC,-1
H,-1
AA,-2
AA,1
AQ,-1
O,-1
AI,2
A,-1
P,-2
G,-1
J,1
AQ,1
J,-1
AI,-2
O,1
AE,1
AQ,-1
B,-2
P,2
N,-1
A,1
H,1
B,-1
AC,-1
M,1
AJ,-1
B,1
I,-1
P,-1
H,-2
J,2
H,3
H,-3
I,1
B,1
AA,-1
AD,1
J,-3
B,-2
AJ,1
B,2
J,2
H,1
AJ,-1
B,-2
AA,1
O,-1
J,1
AB,1
AB,-1
AJ,1
J,-1
P,-1
B,2
M,-1
AD,-1
U,-1
O,1
AI,3
J,1
AJ,-1
AI,-3
J,-3
P,1
J,3
AE,-1
H,1
AQ,1
AB,1
H,-2
B,-1
AA,-1
H,2
AB,-1
AP,-1
J,-1
AA,1
J,-3
J,3
B,1
AI,2
AO,-3
