car,move
L,1
AF,-1
L,-1
H,1
AB,-1
AG,-1
AC,-1
AL,-1
AM,-1
J,3
AC,1
AB,1
P,1
L,1
AG,1
AA,-1
AH,1
AM,1
AM,-1
AF,1
AG,1
AA,2
AA,-2
AJ,-1
AE,-1
H,-1
O,1
L,-1
G,-1
N,-1
H,-1
AM,1
AA,-1
J,-1
U,-1
J,1
L,1
AJ,1
AA,2
AB,-1
AE,1
P,-1
AE,-1
H,2
P,1
AL,1
AA,3
AG,-1
AG,1
H,-2
H,2
AC,-1
AK,-1
H,-1
K,1
AL,-1
AL,1
AA,-5
AC,-2
AG,-1
AJ,-1
O,-1
AE,1
AA,1
AJ,1
AC,1
AQ,-1
AK,1
AJ,-1
AA,-1
K,-1
AJ,1
AA,1
AC,2
AL,-1
AC,-1
K,1
AA,-2
AQ,1
AC,1
H,1
AC,-2
AK,-1
AH,-1
AK,1
AA,3
AA,-1
AC,2
AA,-1
AC,-3
AC,2
AK,-1
AA,1
AA,-2
U,1
AA,2
AA,-3
AA,2
AM,-1
AA,-2
AK,1
O,1
U,-1
O,-1
AA,2
AQ,-1
AM,1
AF,-1
H,-1
AC,-2
AE,1
U,1
AB,1
AH,1
M,1
AA,1
AH,-1
AH,1
AH,-1
AH,1
W,1
AD,1
AB,-1
AQ,1
AC,1
H,1
AH,1
AA,-4
AK,-1
AC,-1
AR,-1
AA,4
M,-1
S,1
AA,-2
AI,-1
AA,2
AG,1
AE,1
U,-1
AR,1
H,-1
AB,1
AI,-1
K,-1
Q,1
AI,-1
AD,-1
W,1
K,1
AA,-2
Q,-1
Y,-1
AA,1
H,1
AK,1
AA,-2
AA,1
U,2
AA,-1
P,-1
U,-2
W,1
U,1
U,1
M,1
AK,-1
AB,-1
AD,2
AB,1
AK,1
AD,-1
AJ,-1
W,-1
M,-1
AB,-1
P,1
U,-2
AA,1
H,-1
AB,1
U,1
AP,-1
Q,1
AB,-1
M,1
AA,1
AA,-1
U,1
AC,1
AA,3
AE,-1
AK,-1
K,-1
P,-1
AD,-1
Q,-1
AP,1
AJ,1
AA,2
Q,1
AA,-1
U,-1
H,1
K,1
K,-1
Q,-1
AD,1
AA,-1
P,1
U,1
AJ,-1
AR,-1
W,1
AD,-1
AA,-2
AE,-1
H,-1
M,-1
L,-1
AP,-1
J,-2
AE,2
AC,-1
AC,1
AC,-1
AE,-1
AP,1
H,1
AJ,1
J,1
AE,1
AC,2
M,1
AE,-3
AE,1
J,-2
S,-1
J,3
