car,move
J,1
AJ,-1
AF,-1
AP,-1
J,2
AO,1
L,1
P,1
AA,-1
AF,1
O,1
D,1
A,-4
A,4
AB,-1
H,1
AC,-2
AL,-1
L,-1
A,-3
P,-1
AO,-1
AP,1
AM,-1
A,-1
A,3
A,-2
AJ,1
A,1
AQ,-1
AC,-1
A,-4
A,3
A,-3
J,-2
G,-1
B,-1
B,-1
J,1
B,-2
G,1
J,-3
AK,-1
AC,1
I,-1
AR,-1
G,-1
AJ,-1
AM,1
AL,1
AL,-1
AQ,1
H,-1
AA,1
AH,1
H,1
P,1
H,2
AH,-1
AM,-1
AJ,1
H,-1
AM,1
G,1
AL,1
B,-2
L,1
B,3
AG,1
B,-1
L,-1
AA,3
AC,1
G,-1
J,2
B,1
J,-2
AA,-1
N,-1
N,1
J,1
P,1
N,-1
AL,-1
AH,2
A,1
AA,-2
AI,-2
AA,-2
AD,1
D,-1
D,1
AA,1
J,1
P,-2
B,1
AA,3
B,-1
D,-1
N,1
F,4
F,-3
J,2
AI,1
J,-4
AA,-1
F,1
AI,-2
AA,1
AA,-1
J,2
F,-2
AR,1
H,-3
AC,-1
AA,-1
N,-1
AJ,-1
P,1
AJ,1
H,1
O,-1
H,1
AA,-1
AG,-1
AA,1
AR,-1
O,1
H,-2
AC,1
P,-1
P,1
AI,1
I,1
A,-1
J,2
U,-1
AI,2
AH,-1
J,-1
AG,1
A,1
B,1
AA,2
AL,1
H,1
AC,-1
A,-1
AD,-1
AA,-3
AA,-1
AD,1
AG,-1
J,1
AD,-1
AE,-1
H,1
AA,2
AC,1
I,-1
P,-1
AA,-1
I,1
A,1
H,-1
AG,1
J,-3
B,1
P,1
H,1
B,-2
AG,-1
P,-1
P,2
J,1
AR,1
U,1
AQ,-1
D,1
B,1
AA,-1
B,-2
J,-1
AQ,1
AJ,-1
P,-1
U,-1
B,1
J,2
J,-1
AG,1
B,-1
J,-1
AJ,1
AC,-1
J,-1
B,1
AL,-1
AA,3
D,-1
AC,1
I,-1
B,1
AH,1
H,-2
P,1
AJ,-1
L,1
AA,-3
AI,-1
L,-1
H,4
H,-4
AI,1
AI,-3
H,2
H,1
AP,-1
AA,3
U,1
A,-1
P,-2
H,1
AI,1
H,-1
H,1
AE,1
A,1
H,-2
AI,-1
J,4
M,1
H,1
AE,-1
O,-1
B,-1
A,-1
AF,-1
H,-2
P,1
L,1
AA,-1
AI,2
M,-1
AG,-1
AR,-1
AC,-1
P,-1
P,1
AG,-1
H,1
P,-1
AI,-1
AG,2
N,1
K,1
AE,3
AE,-2
F,1
AP,1
E,1
AN,-1
AC,1
AM,1
AG,-1
A,1
K,-1
L,-1
AR,1
J,-4
AK,1
AI,1
AI,-2
AA,-1
J,2
AI,3
AC,-1
P,2
AJ,1
AD,1
C,1
AD,-1
AQ,-2
B,1
AJ,-1
J,-1
AH,-2
AP,-1
A,-1
C,-1
E,-1
P,-2
H,1
AC,-1
F,-1
N,-1
AQ,1
L,1
AH,2
AQ,1
AH,-1
AH,-1
U,-1
B,-1
AQ,-1
AC,2
AL,2
AA,1
AP,1
J,-1
AA,-1
AC,-2
K,1
AC,1
A,1
AL,-1
A,-1
AP,-1
AA,1
AL,1
H,-1
P,1
K,-1
K,1
U,1
AA,-2
AK,-1
AP,1
N,1
AC,1
B,1
G,1
P,1
H,2
AA,-1
G,-1
AC,-2
B,-1
B,1
G,1
A,1
AA,2
AK,1
AB,1
AK,-1
AL,-1
AK,1
AP,-1
AK,-1
B,-1
AM,-1
K,-1
AQ,-1
AQ,2
AH,1
B,1
AB,-1
AP,1
P,-2
AM,1
P,1
L,-1
AL,-1
AL,1
AJ,1
H,-1
P,1
AQ,-2
AM,-1
B,-1
AC,1
J,2
AJ,-1
P,-1
AH,-1
P,-1
A,1
A,-1
H,-1
B,1
AQ,1
H,1
AO,-1
AL,-1
J,1
AC,1
H,1
AQ,1
AM,-1
J,1
AC,-2
J,-1
AQ,-2
AR,-1
AJ,1
AM,1
AL,1
A,-1
AQ,2
AC,1
AC,1
G,-1
P,1
A,1
J,1
AH,1
AD,1
AO,1
AM,1
AA,-1
B,-1
AC,-1
AL,1
AL,-2
AM,-2
AA,2
AA,-1
A,-1
AJ,-1
A,1
AD,-1
J,-1
AC,1
AN,1
AQ,-1
AA,1
AE,1
AM,1
AJ,1
H,-1
AE,-2
AQ,1
J,-2
AG,1
AF,1
AA,-1
H,-1
AR,1
B,1
AC,-2
P,-1
G,1
H,-1
AH,1
H,1
G,-1
AI,-3
J,2
AC,2
AJ,-1
H,1
AK,1
AI,2
O,1
J,-3
H,-2
O,-1
P,2
I,1
AE,1
P,-1
AG,-1
AQ,-1
AI,1
F,1
AI,-3
AF,-1
AQ,1
AP,-1
AG,1
J,3
B,-1
B,1
AO,1
J,-3
AK,-1
E,1
Q,-1
AG,-1
B,1
AN,-1
P,1
P,-1
AG,1
AN,1
AI,3
AR,-1
AC,-2
AE,1
L,1
AE,1
AR,1
AE,-1
P,1
A,-1
B,-2
K,1
AI,-2
J,1
B,2
W,1
B,-2
AI,1
AK,1
AB,1
S,1
J,-1
AE,1
AE,-1
P,-1
H,1
S,-1
AG,-1
AQ,-2
W,-1
AD,2
J,1
Q,1
B,1
P,-1
AI,-2
C,1
J,-1
P,1
I,-1
I,1
P,-1
A,1
B,-1
B,2
P,1
AB,-1
A,-2
AA,-3
AQ,2
AI,2
P,1
AC,1
P,-2
AO,-1
AA,-1
AQ,-2
A,1
AI,-1
AA,1
P,1
AA,1
J,1
H,-1
AD,-2
B,-2
A,-1
AE,-1
AG,-1
AI,1
AA,2
B,2
AI,-1
AD,1
J,-1
AG,1
AG,-1
AA,1
P,-1
AG,1
AG,-1
AQ,2
AP,-1
K,-1
AD,-1
AC,2
AC,-2
AA,-1
AC,2
A,2
A,-1
K,1
A,-1
AI,2
AI,-3
AO,1
P,2
H,1
AA,-4
AI,3
AA,4
H,-1
AI,-3
AA,-1
AO,-1
K,-1
AC,-1
AC,1
AI,2
AA,2
J,1
AC,-2
AD,1
L,-1
B,-1
H,1
H,-1
J,1
AC,2
J,-1
AC,-1
B,1
AA,-1
AA,1
B,-1
AI,1
P,-1
AI,-1
H,1
AP,1
B,2
AA,-1
AG,1
AA,-1
AK,-1
AG,1
AC,-1
AG,-1
AA,2
H,-1
AD,-1
L,1
AI,-1
AI,2
P,-1
K,1
AA,-1
AN,-1
AI,-3
K,-1
AM,1
AO,1
B,-1
B,-2
P,2
AI,1
AR,-1
H,1
B,1
K,1
A,2
AE,-1
AE,1
AO,-1
A,-2
AI,2
AI,-2
J,-1
AI,-1
AE,-1
AA,-4
AC,-1
AI,1
B,1
AR,1
AI,2
P,-2
B,-2
AC,1
J,1
AI,-2
B,2
AQ,-1
J,-1
A,1
AK,1
AC,-1
P,1
K,-1
AO,1
B,-1
AC,2
A,-1
P,1
AI,2
L,-1
AC,1
AO,1
AI,-2
AM,-1
AB,1
A,2
B,-1
I,-1
AI,2
C,-1
AH,-1
E,-1
AM,2
B,1
I,1
B,-1
AL,2
AL,-1
AL,-1
E,1
C,1
P,-1
AE,1
C,-1
B,2
AM,-3
AO,-4
AP,1
AA,-1
AA,1
P,-1
J,1
Q,-1
Q,1
A,-1
B,1
L,1
AO,2
E,-1
B,-3
AM,1
B,1
A,1
AQ,1
AJ,1
AM,-1
AQ,-1
AO,-2
I,-1
AJ,-1
AJ,1
AQ,1
AA,-1
I,1
AO,2
AN,1
A,-1
AM,1
AD,1
I,-1
F,-1
P,2
AA,1
G,1
A,2
P,-1
AA,-1
AG,1
P,1
A,-1
P,-1
P,-1
H,-1
AJ,-1
A,-1
G,-1
AB,-1
F,1
E,1
AF,1
AM,-1
P,1
L,-1
J,-1
AJ,1
AM,1
AD,-1
AD,1
L,1
AC,-1
AC,1
O,1
Q,-1
AC,-1
AJ,-1
F,1
AC,-1
AK,-1
AL,1
F,-1
AC,-1
J,1
P,1
AK,1
H,-1
K,1
AG,-1
I,1
H,2
AP,-1
AA,3
Q,1
AA,-2
AA,-1
AQ,-2
A,1
Q,-1
AB,1
F,2
F,-1
P,-2
J,-1
AO,2
AQ,1
AO,-1
Q,1
AQ,-1
Q,-1
I,-1
J,1
AQ,2
Q,1
P,1
AA,4
H,1
Q,-1
AA,-4
AB,-1
A,-1
AC,3
AO,-1
AQ,-1
AC,-1
AD,-1
P,-1
AQ,1
A,1
AD,1
AG,1
AC,-1
H,-1
K,-1
AP,1
K,1
AC,1
AC,1
AG,-1
AC,-3
AQ,-1
J,-1
E,1
A,-1
AA,2
AQ,1
P,1
AP,-1
AP,1
P,-1
AG,1
H,2
AA,-1
AP,-1
AK,-1
B,-1
R,-2
X,-2
AP,1
AK,1
AC,2
P,1
AA,5
AA,-4
AC,-1
AC,-1
AC,1
AA,-1
X,2
K,-1
H,-1
A,1
AL,-1
AC,1
R,-1
AC,-2
L,-1
H,1
X,-2
AP,-1
AC,2
AC,-1
R,1
X,1
Q,1
AD,-1
Q,-1
H,-1
B,1
J,2
AD,1
AC,2
X,1
J,-1
A,-1
AL,1
R,1
L,1
P,1
AG,-1
AC,-1
AC,1
X,-2
AD,-1
R,-1
L,-1
AQ,-1
AQ,1
AO,1
P,-2
H,-1
AC,-3
AB,1
AE,-1
I,1
B,-1
P,2
AQ,-1
J,1
AE,1
J,-1
AD,1
A,1
J,-1
R,-1
AO,1
I,-1
J,2
X,2
AB,-1
P,-1
P,-1
J,-2
X,-2
AK,-1
AD,-1
AE,-1
H,2
AK,1
AO,-1
M,-1
P,2
H,-1
AE,1
AC,2
P,-2
AL,-1
W,-1
T,-1
Y,-1
AC,-1
AQ,1
AH,1
Y,1
AC,-1
AH,-2
P,1
AQ,-1
T,-1
H,1
AQ,1
Y,-1
H,-1
AB,1
AQ,-1
AQ,-1
L,1
P,1
AO,1
B,1
AL,1
L,-1
X,1
T,2
H,-1
H,2
Q,1
P,-1
Q,-1
H,-1
Q,1
T,-1
P,-1
J,2
T,-1
AA,-1
AA,1
R,1
AO,-2
AB,-1
AP,1
P,1
J,2
B,-1
H,-1
Q,-1
AH,1
U,1
A,-1
X,-1
I,1
AE,-1
AP,-1
L,1
A,1
T,1
AK,-1
B,1
AQ,1
A,-1
AQ,-1
AQ,1
U,1
K,1
AA,-1
AA,4
B,-1
X,1
AR,-1
AO,1
AC,2
T,-1
AQ,1
B,1
B,1
T,2
N,1
A,1
AR,1
AA,-1
AL,-1
AL,1
AO,-1
AC,-2
AC,1
AQ,-1
B,-2
N,1
I,-1
AA,-1
AL,-1
AA,-1
AO,2
P,-1
H,1
N,-1
H,1
N,1
AL,1
K,-1
AO,-2
AP,1
AC,1
AJ,1
B,1
M,1
