car,move
AJ,-1
AP,-1
AH,1
L,1
O,1
P,2
AH,-1
H,-1
AB,-1
AP,1
K,1
P,-2
K,-1
AQ,-1
AL,-1
AL,1
AA,-1
AH,1
AH,-1
AB,1
AP,-1
K,1
H,1
P,2
AO,1
AO,-1
AO,1
AO,1
AB,-1
D,1
AO,-2
A,-5
H,1
D,-1
B,-3
AA,-1
A,1
AA,-1
D,1
AC,-2
AP,1
A,1
AJ,1
AA,3
AH,1
A,-2
AA,-3
AQ,-1
J,-1
B,2
AA,1
B,-1
B,-3
P,-1
B,1
J,1
B,2
H,-1
B,-1
K,-1
B,-2
AQ,2
AC,1
L,-1
AC,-1
B,1
B,1
AK,-1
A,2
J,2
AQ,-1
B,1
A,-3
AD,1
B,1
AQ,-1
J,-3
AL,-1
B,-3
J,2
B,2
A,4
H,1
B,1
A,-1
J,-2
A,2
L,1
AH,1
K,1
AA,-3
AI,-3
AI,3
A,-4
AA,3
AA,-3
AA,2
A,-1
A,3
AR,-1
AA,2
AA,-3
A,2
AD,-1
AA,4
K,-1
AI,-1
A,-4
AA,-2
P,1
B,-4
B,4
A,4
A,-3
AE,-1
K,1
J,1
AJ,-1
H,-1
AA,-1
P,-1
AQ,2
AC,1
AP,-1
AA,3
AP,1
AE,1
AA,-1
AA,-1
K,-1
AG,1
AJ,1
AA,2
AA,2
AD,1
H,1
K,1
AI,1
AA,-4
AI,-2
B,1
A,4
A,-5
AA,-4
B,-2
AA,7
B,2
G,-1
AI,1
AR,1
B,-3
F,1
AA,-6
K,-1
B,1
AC,-2
AI,-1
F,-1
AA,-1
AB,1
AI,1
P,1
AI,-1
AG,-1
H,-1
I,-1
AI,-1
AI,1
AI,1
H,2
L,-1
AR,-1
AI,-2
AJ,-1
P,-2
J,-1
AG,1
F,1
AI,3
D,-1
P,2
AH,-1
O,-1
J,2
AL,1
H,-2
AR,1
I,1
F,-1
AR,-1
AL,-1
AJ,1
AB,-1
F,1
AC,2
J,-2
F,-1
AG,-1
AJ,-1
A,-1
AQ,-1
H,1
AC,-1
AJ,1
AQ,1
AQ,-2
AF,-1
J,2
J,-1
B,1
AC,-1
AQ,2
AH,1
AR,1
B,1
AJ,-1
AE,1
B,-1
P,-2
A,1
AB,1
AH,-1
J,-1
AG,1
H,-1
AE,-1
G,1
AB,-1
AM,-1
AM,1
AK,1
AK,-1
AN,-1
AM,-1
B,-1
H,1
AB,1
J,1
AB,-1
AJ,1
A,1
B,2
AN,1
AF,1
P,2
B,-1
A,-1
AR,-1
A,-1
A,2
J,-1
A,-1
P,-2
J,4
G,-1
AM,1
AM,-1
AF,-1
A,-1
AA,1
AC,2
L,1
B,-2
A,1
AN,-1
AD,-1
AH,-1
N,-1
AM,2
AJ,-1
K,1
AH,2
AH,-1
AL,2
AA,1
A,-1
I,-1
B,1
P,1
AL,-1
AL,-1
U,-1
AG,-1
AD,1
AP,-1
AG,1
AL,2
I,1
AC,-1
B,2
AD,-1
A,1
AA,-1
AA,6
AP,1
AR,1
AA,-1
H,-1
A,-1
AE,-1
AC,1
AP,-1
AL,-2
AL,1
AA,-2
AO,1
AK,1
AC,1
AO,-1
AA,2
AC,-1
AO,1
B,-1
B,1
AA,-3
AA,1
B,-1
AM,-1
U,1
AK,-1
AK,1
B,-2
AA,1
AG,-1
AC,-2
AO,-1
B,3
U,-1
AC,3
AA,1
AG,1
AO,-1
K,-1
AC,-1
B,-2
AG,-1
B,-1
AP,1
AC,1
AP,-1
AO,1
AB,1
U,1
AB,-1
AM,1
AB,1
M,1
L,-1
I,-1
AQ,-1
AP,1
AJ,1
H,1
A,1
M,-1
AB,-1
AL,-1
H,-1
AJ,-1
AE,1
AP,-1
AE,-1
AQ,1
AC,-2
H,3
AA,-1
AL,2
N,1
AQ,-1
AO,2
AL,-2
AA,1
AM,2
AL,3
AA,-1
B,1
AL,-1
AC,-1
J,-1
H,-1
AC,2
F,1
AE,1
AH,-1
AA,-1
AL,2
AA,1
H,1
J,1
B,-1
J,-1
AC,1
H,-3
J,-2
F,-1
P,1
J,-1
P,-2
J,4
J,-2
B,1
A,-1
B,-1
AC,-1
AA,1
J,-2
AC,1
N,-1
B,1
B,-1
AL,-3
AL,2
AL,-1
B,1
N,1
J,1
H,2
P,2
AL,1
AL,-3
AM,-1
AM,-2
AO,-2
AB,1
A,1
AP,1
L,1
AH,2
H,-1
AH,-1
N,-1
AQ,1
H,1
AL,1
AL,-1
AA,-2
AD,1
AQ,-1
A,-1
AM,1
N,1
AM,-2
H,-2
L,-1
AD,-1
AM,1
F,1
AN,1
AJ,1
AB,-1
AG,-1
AD,1
P,-1
J,2
J,-3
AA,1
AD,-1
P,-1
H,3
AJ,-1
AM,-1
H,-1
AE,-1
AP,-3
H,-2
AJ,1
H,3
L,1
AJ,-1
AM,1
AH,1
AO,1
AI,-1
P,1
AE,1
AJ,1
AI,1
L,-1
AJ,-1
AI,-1
P,-1
P,1
AI,-1
P,-1
AE,-1
AQ,1
AO,-1
AP,3
AC,-2
H,-1
L,1
J,1
AE,1
AC,1
AC,-2
AC,2
AP,-1
F,-1
AK,-1
AR,-1
H,-2
AO,1
P,2
H,2
AG,2
AA,1
AF,1
AC,-1
N,-1
H,-2
I,1
AI,1
B,-1
B,3
M,1
AA,-2
AC,1
H,1
B,-3
L,-1
AA,1
P,-2
I,-1
AC,-2
P,1
M,-1
J,3
AO,-1
H,2
H,-1
AD,1
P,-1
H,1
J,-1
AI,1
AF,-1
AE,1
H,-3
AI,-3
AI,3
N,1
AD,1
H,1
J,-3
AI,-2
AR,1
AD,-1
J,3
J,1
AB,1
AB,-1
AK,1
H,1
AD,-1
H,-1
H,1
AB,1
AE,1
W,1
S,1
H,-1
N,-1
L,1
S,-1
AE,-1
A,1
N,1
H,1
A,-1
AK,-1
AG,-1
AI,2
F,1
K,1
AQ,-1
H,1
AI,-3
AB,-1
AK,1
AO,1
F,-1
AB,1
N,-1
H,-3
I,1
S,1
K,-1
Q,1
AO,-1
AB,-1
AD,1
AI,2
AD,-1
AP,1
AI,1
AI,-2
AC,2
A,1
I,-1
AP,-1
AP,1
L,-1
J,-4
AA,1
Q,-1
AD,1
N,1
Q,1
P,2
H,2
AC,1
AI,-1
H,-1
N,-1
AD,-1
H,2
AI,2
N,1
AB,1
H,-2
AA,-2
L,1
P,-1
A,-1
J,1
H,1
J,-1
N,-1
N,1
K,1
G,1
AI,1
AP,-1
AA,-1
Q,-1
AO,2
AD,1
AA,-2
H,-1
G,-1
AB,-1
H,1
P,-1
AD,-1
AC,-2
AH,-2
P,1
S,-1
S,1
AC,1
AA,5
P,1
P,-2
AO,-2
AK,-1
J,1
S,-1
J,-1
AR,-1
H,-1
P,2
AR,1
N,-1
AO,2
N,1
G,1
AA,-1
AH,1
H,1
AK,1
AO,-1
AQ,1
AA,1
J,1
AD,1
AO,-1
B,1
AP,1
AA,-3
AC,-1
AA,-1
A,2
AK,-1
AM,-1
AQ,-1
AA,1
AK,1
P,-1
AM,1
S,1
J,-1
H,1
AQ,1
A,-1
AP,-1
AD,-1
A,-1
AA,-3
A,1
AA,1
AH,1
AI,-2
P,1
AK,-1
AA,4
AI,1
P,-2
H,-2
A,-1
G,-1
AG,1
P,2
AO,1
AI,-1
K,-1
Q,1
AA,-1
N,-1
H,-1
AR,-1
AI,2
H,2
AD,1
AE,1
B,-1
H,-2
H,2
L,-1
B,1
L,1
AO,-1
H,-2
AI,-3
H,1
J,1
AA,2
I,1
W,2
B,1
Q,-1
AD,1
AD,-2
K,1
A,1
AC,1
P,-2
P,2
K,-1
AO,1
J,-1
AD,2
AR,1
B,-1
H,-1
P,-1
AO,-1
