car,move
AH,1
AH,-1
J,2
J,1
AL,-1
H,1
H,-1
AJ,-1
AG,1
AF,-1
J,-1
AH,2
AN,-1
AH,-2
AH,1
AO,-1
J,-1
AD,1
AL,1
J,-1
J,3
AD,-1
AL,-1
AO,1
AJ,1
AE,-1
AA,1
P,1
H,1
AA,2
P,-1
AG,-1
AH,1
AI,-3
AG,1
AA,-3
AN,1
AA,1
P,1
J,-1
AI,1
J,1
AE,2
AI,-1
AA,1
AI,2
AB,-1
AI,1
AC,-3
L,1
AH,-2
K,1
AE,-1
AH,1
AN,-1
AM,1
AC,3
G,-1
H,-1
N,-1
AA,1
AA,-5
AA,2
AE,-1
H,1
K,-1
P,-1
AM,-1
AA,2
AC,-1
AA,-1
AA,1
AL,1
AK,-1
AA,-2
AK,1
N,1
AC,1
K,1
AB,1
N,-1
N,1
G,1
G,-1
P,1
AE,1
AA,2
AA,-1
AH,-1
AA,-3
AA,3
P,-1
K,-1
AN,1
AJ,-1
AH,1
AA,-1
AB,-1
AP,-1
AO,1
AG,-2
P,1
N,-1
U,-1
AC,-2
K,1
AG,1
AC,1
AA,-2
AE,-1
AE,1
H,-1
AA,1
AQ,-1
AQ,1
AK,-1
AL,-1
AL,1
AR,-1
AA,-1
AC,-1
H,1
AG,-1
H,-1
U,1
U,-1
AG,1
AF,1
U,1
H,1
N,1
AA,2
AR,1
AD,1
AC,1
AL,-1
AD,-1
AA,-4
P,-1
AM,-1
AE,-1
AK,1
AQ,-1
P,1
AF,-1
F,1
AA,-1
AC,-2
AM,1
AG,-1
AC,1
AO,-1
AP,-1
AP,1
AA,3
AO,2
AC,2
AL,1
AL,-1
AP,-1
AM,-1
AA,-1
AE,1
AE,-1
AA,1
AM,1
AA,2
AL,1
AA,-5
AC,-3
AA,1
AO,-2
P,-1
AA,-1
AB,1
AE,1
F,-1
N,-1
AP,2
AK,-1
AH,-1
M,1
AB,2
AS,-1
AQ,1
M,-1
AH,1
AC,1
P,1
AK,-1
AS,-2
P,-1
U,-1
AC,1
AK,1
AK,1
AS,2
AA,1
AQ,-1
AL,-1
AC,-1
U,1
M,1
AQ,-1
AL,1
AE,-1
AE,1
AK,-2
AL,-1
AR,-2
AQ,1
P,1
AH,1
AQ,1
AA,3
AD,1
AA,-4
K,-1
AI,-1
AQ,-2
AD,-1
AC,-1
AR,1
AR,-1
AI,-1
M,-1
K,1
AA,3
AQ,1
AC,2
H,-1
AQ,1
AI,1
K,-1
AA,1
AA,-1
H,1
AI,1
AA,1
AQ,-1
U,-1
U,1
AH,-1
AA,-1
K,1
AC,-1
AD,1
N,1
AS,-2
AA,-2
AC,1
AR,2
AS,2
AK,2
AS,1
AL,1
AA,2
F,1
AA,1
AS,-1
J,2
K,-1
F,-1
AA,1
J,-1
AS,-1
K,1
J,1
J,-2
AS,2
F,1
AK,-1
K,-1
AD,-1
AH,-1
AS,-1
AA,-1
E,1
AQ,1
Q,-1
AR,-1
H,-1
K,1
K,-1
AL,-1
AQ,-1
AH,1
AA,1
AK,-1
AC,-1
P,-1
AS,-1
AQ,-4
AQ,5
K,1
AL,1
P,1
AA,-2
Q,1
AQ,-4
K,-1
AK,1
AQ,4
AS,-1
C,1
AK,-1
K,1
AL,-1
AH,-1
AM,-1
AC,-1
AK,1
AK,-1
C,-1
AM,1
AQ,-1
AB,-3
AP,-1
C,1
AR,1
AR,-2
