car,move
J,3
AA,-1
AA,1
AQ,-1
AB,-1
O,1
H,1
J,-2
AL,-1
H,-1
P,1
AH,2
P,-1
J,1
AI,-3
D,1
AI,2
AQ,1
J,-2
P,2
P,-2
A,-3
AI,-2
J,2
A,-1
AC,-1
AK,-1
J,-2
H,1
P,2
AE,-1
A,-1
A,1
L,1
A,-1
B,-3
I,-1
AQ,-1
B,1
A,3
AA,-2
P,-1
AC,-2
A,-2
H,1
AR,-1
A,-1
AB,1
AB,-1
A,-1
P,1
B,-1
AC,2
AJ,-1
H,-1
A,3
AC,-1
A,-3
G,-1
J,-1
AR,1
G,1
A,1
J,1
AC,-1
AI,3
AI,-3
AE,1
AE,-1
B,1
AQ,-1
AJ,1
H,-1
A,2
P,-1
AK,1
A,-2
I,1
J,-1
AI,3
A,1
AJ,-1
A,1
L,-1
AK,-1
A,1
J,3
AP,-1
AH,-1
AQ,1
AE,1
AO,2
J,-2
J,2
AK,1
AD,1
AM,-1
AA,1
AQ,-1
AM,1
J,-2
AD,-1
AC,1
AA,-1
J,2
AM,-1
J,-2
AA,1
AK,-1
AR,-1
AA,-1
AC,-1
AM,1
AO,-2
B,2
A,-4
AD,1
AP,1
A,2
L,1
B,-4
AH,1
AH,-1
H,1
K,1
P,1
AP,-1
A,-2
B,-1
B,1
B,-1
J,-1
AO,1
A,1
AA,-1
AH,1
AA,2
AO,1
B,1
AO,-1
AA,-4
AI,-3
AO,1
P,-1
P,1
B,1
AA,1
AA,2
A,2
AA,1
AB,1
I,-1
AA,-2
AA,-1
AR,1
AI,2
AA,2
AK,1
H,2
AA,-1
A,-2
A,-1
AB,-1
A,1
B,1
A,1
AA,2
P,-2
A,-2
D,-1
AI,-2
G,-1
B,-1
F,4
F,1
E,3
AO,-2
AQ,1
E,-1
AO,1
E,2
AO,1
A,1
AC,3
AO,-1
R,-1
AI,3
C,1
AH,-1
R,-1
AQ,1
E,1
R,1
AO,-1
AH,1
AC,-2
C,-1
AO,1
K,-1
P,1
B,1
AA,-1
AI,-3
AC,-1
AC,2
AO,-1
E,-2
X,-1
AQ,-1
E,-1
N,-1
W,-1
Q,-1
AP,1
AP,-1
R,-1
F,-1
AI,3
R,1
W,1
AC,1
D,1
Q,1
B,-1
R,-1
Q,-1
F,1
AC,-2
X,-1
M,1
M,-2
T,-2
B,-1
A,-1
AH,-1
AQ,-1
F,-1
X,3
AA,2
AH,1
Q,1
AA,-1
AO,1
AQ,1
P,-1
AC,2
Q,-1
X,-3
X,2
P,2
X,-2
AC,-3
X,1
H,-1
X,2
AI,-3
AC,3
AI,2
B,2
AI,-2
J,1
U,-1
AI,1
L,-1
D,-1
AC,-3
AQ,1
AB,1
A,1
AI,-1
P,-1
AI,1
X,-1
R,-1
U,1
U,-1
U,1
J,2
AQ,-1
AQ,1
X,-2
X,1
AK,-1
T,2
T,-2
D,1
B,-1
T,2
H,1
AI,2
AQ,-1
AO,1
AO,-1
D,-1
AB,-1
AO,1
AH,-1
AR,-1
X,-1
AO,-2
AM,-1
F,1
AM,1
AA,-1
X,2
AP,1
AA,1
F,-2
AP,-1
H,-2
R,1
AO,3
X,-1
AQ,-1
T,-1
X,-1
I,1
AB,1
T,1
B,3
B,-2
AP,1
AP,-1
J,-3
AB,-1
AH,1
P,1
X,1
B,-1
X,1
AI,-1
T,-1
J,1
AI,-1
B,3
AO,-2
B,-3
AI,-1
J,1
AR,1
Q,1
AI,3
AR,-1
AI,-3
B,1
AO,-1
T,-1
AQ,2
AG,1
C,1
P,-2
R,-1
AI,3
AP,1
AI,-2
AG,-1
AI,-1
AB,1
AD,-1
J,2
N,1
AG,1
AD,1
AI,2
G,1
A,1
T,2
B,-1
J,-4
AD,-1
C,-1
Q,-1
AI,1
A,-1
AI,-1
J,2
B,2
AP,-1
T,-2
J,2
AI,-2
P,1
AE,-1
AP,1
AP,-1
AE,1
G,-1
N,-1
AB,-1
R,1
AG,-1
AR,1
B,1
B,-1
AO,1
B,-2
