car,move
H,1
AQ,-1
AB,-1
AL,-1
AA,-1
AC,-2
P,1
AQ,1
AA,-1
AK,-1
AC,-1
AB,1
AH,2
L,1
AI,-3
AA,1
AB,-1
AD,1
P,1
AB,1
AK,1
AF,-1
AE,1
AE,-1
P,-2
AI,2
P,2
G,-1
N,-1
H,-1
M,1
AJ,-1
AG,1
AI,-2
AG,-1
AQ,-2
AJ,1
AF,1
AA,-1
M,-1
H,1
AI,1
AI,-1
U,-1
AF,-1
AG,-1
L,-1
P,-1
AQ,1
AG,1
AJ,-1
AE,1
AD,1
P,1
AP,-1
H,-1
P,-1
AA,1
AB,-1
AI,2
J,3
AQ,-1
AO,1
L,1
AD,-2
AD,2
AO,1
L,-1
AO,-2
AA,-1
L,1
AI,1
AC,1
AI,-2
K,1
K,-1
AD,-2
AI,1
AA,1
AC,-1
AC,1
U,1
AI,-2
W,2
W,-2
AD,1
L,-1
AP,1
W,2
AJ,1
H,1
W,1
W,-3
W,3
M,1
AA,1
L,1
AQ,2
Y,-1
L,-1
AD,1
M,-1
U,-1
J,-3
AQ,-2
H,-1
AD,-2
L,1
K,1
Y,1
V,1
S,1
AQ,1
AD,2
AQ,1
AA,-3
S,-1
V,-1
Y,-1
AQ,-2
AJ,-1
AJ,1
Y,1
H,1
AA,2
K,-1
V,1
V,-1
AA,1
Y,-1
K,1
U,1
AQ,1
AQ,1
M,1
P,-1
P,2
AJ,-1
AA,-1
AK,-1
AQ,-1
AC,1
Y,1
K,-1
H,-1
Y,-1
AA,-1
Y,1
H,1
AK,1
V,1
AQ,1
L,-1
AG,1
S,1
H,-1
AC,1
M,-1
AB,1
AE,1
H,1
J,1
P,-1
AD,-2
J,2
J,-1
AB,-1
AE,-3
AE,2
H,-1
J,-2
AJ,1
J,1
AD,1
AD,-1
AE,-2
M,1
AE,1
S,-1
AF,1
J,1
V,-1
S,1
AA,5
AA,-5
AA,5
AA,-5
O,1
AC,-2
AA,1
V,1
AG,-1
AQ,-1
D,1
J,-1
AE,-1
S,-1
S,1
AA,1
J,1
J,-2
J,2
AE,1
Q,2
AJ,-1
AJ,1
AC,2
AE,-1
M,-1
J,-2
J,1
J,1
D,-1
H,1
AC,-2
O,-1
M,1
AK,-1
AK,1
J,-2
P,1
P,-1
J,1
AE,1
O,1
O,-1
AC,1
AD,1
H,-1
AK,-1
AA,-2
J,1
AC,-2
J,-2
AQ,1
J,3
AG,1
AB,1
L,1
H,1
AB,-1
M,-1
AC,2
AD,-1
AA,4
AC,-2
AE,-1
AA,1
Q,-1
Q,1
N,1
H,-1
AF,-1
AE,3
AC,1
AE,-3
F,1
AG,-1
AQ,-1
AR,-1
AF,1
Q,-1
AC,1
Q,-1
AR,1
Q,2
O,1
Q,-2
P,-1
Q,2
F,1
AC,-2
E,1
C,1
C,2
C,-3
AK,1
E,1
H,1
R,-3
C,1
C,2
AC,1
C,-1
M,-2
R,1
C,-1
X,-1
T,-1
AK,-1
C,1
R,-1
AK,1
R,1
T,1
C,-2
AQ,1
AC,-1
AC,3
AQ,-1
L,-1
M,1
J,-2
X,1
X,-1
X,1
C,1
AQ,1
C,-1
Q,-1
T,-1
P,2
C,2
H,-1
H,1
AB,1
C,-1
F,1
T,1
M,1
P,-2
G,1
R,-1
X,-1
AQ,-1
R,2
AB,-1
R,-1
AC,-1
Q,-1
Q,2
AC,1
P,1
C,-1
J,2
Q,-2
Q,-1
R,-1
R,2
S,-1
S,1
AQ,1
J,-2
AQ,-1
S,-1
AC,-2
AC,2
S,1
V,-1
G,-1
N,-1
J,1
V,1
Q,3
Q,-2
C,1
AB,1
S,-1
V,-1
AE,1
C,-1
J,-1
P,-1
Q,-1
X,-1
Y,-1
X,2
U,1
Q,1
X,-1
Q,-1
J,2
N,2
G,2
L,1
Q,1
X,1
P,1
R,1
E,-1
G,-2
AB,-1
AC,-3
AE,-1
AB,1
K,1
U,1
U,-1
U,3
AQ,-1
E,1
U,-1
U,1
R,-1
AB,-1
Q,-1
AE,1
G,1
S,1
Q,2
AQ,2
AB,1
K,-1
R,-1
N,1
AD,1
AQ,-1
C,1
Y,1
Q,-1
S,-1
V,1
M,1
V,-1
G,-1
G,2
AD,-1
K,1
AE,-1
C,-1
R,-1
G,-2
AQ,1
AB,-1
C,1
G,1
U,-1
AK,-1
AC,2
AK,1
AC,1
S,1
U,1
C,-1
R,2
G,-1
F,-1
AG,1
F,1
AA,-4
AA,-2
AC,-1
E,1
V,1
AA,2
V,-1
AC,1
Y,-1
K,-1
AE,1
AA,2
AC,-2
P,-1
S,-1
L,-1
P,1
AE,-1
AA,2
AA,-1
N,2
N,-2
L,1
R,1
P,-1
AA,-2
E,-1
N,1
AA,3
F,-1
AC,1
E,-2
AG,-1
U,-1
N,-1
F,-1
F,1
H,-1
Y,1
E,2
U,1
P,1
P,-1
C,1
L,-1
J,-1
M,-1
N,-1
R,-3
P,1
R,3
U,-1
J,-2
R,-2
J,1
H,1
N,-1
R,1
H,-1
N,2
AK,-1
M,1
R,-1
R,1
M,-1
N,-1
R,-2
J,2
AK,1
M,-1
P,-1
R,1
AC,-1
AQ,-1
AQ,1
M,1
AC,1
C,-1
U,1
AC,1
AQ,-1
C,1
X,-1
N,1
AB,1
V,1
N,-1
S,1
U,-1
X,1
Q,1
AQ,1
H,1
N,-1
AG,1
R,-1
AB,-1
V,-1
U,1
R,1
AA,-2
R,2
P,1
C,-1
N,1
E,-2
F,-2
AJ,-1
H,-3
H,1
J,-2
P,1
J,-1
AP,-1
