car,move
AH,1
G,-1
H,1
AJ,-1
P,2
G,1
AE,-1
AQ,-1
AQ,1
AL,-1
AM,-1
G,-1
AQ,-1
J,1
AF,-1
G,1
AE,1
AG,-1
AA,-2
AB,2
P,-1
G,-1
AA,1
AC,-2
AM,1
J,2
AA,1
H,-1
AH,-1
F,1
P,-1
J,-3
AM,-1
AQ,1
AH,1
AE,-1
H,1
AS,-2
AS,2
P,2
AM,1
AQ,-1
J,1
P,-1
AC,1
P,1
AM,-1
AC,-1
AA,-1
AC,-1
AK,-1
AS,-1
AK,-2
AK,1
AQ,1
AK,1
AM,1
AA,-1
AG,-1
AL,1
H,-1
AQ,-2
AK,-1
AS,-1
AC,1
F,-1
AQ,1
F,1
AK,2
H,1
P,-1
AQ,-2
P,1
AQ,-1
AQ,1
AQ,-1
AQ,4
AS,-1
AS,3
AC,1
E,1
AG,1
AE,1
E,-1
AS,-3
AS,2
AK,-1
AH,-1
P,-1
AR,-1
AS,1
AC,-1
AS,-2
P,1
AQ,-2
AC,-1
AA,1
AQ,-1
AA,-1
J,-1
AQ,1
AR,1
AH,1
AQ,2
L,1
AS,1
AQ,-1
AC,1
L,-1
AK,-1
AD,1
AK,2
AC,1
AC,-2
E,1
P,-1
AK,-4
AS,-2
AK,4
J,4
AB,-1
C,1
J,-4
J,1
AJ,1
H,-1
AK,-2
AQ,-2
AJ,1
AB,-2
AQ,-1
AB,2
AJ,1
AS,1
AL,-1
J,2
AB,1
AS,-1
J,-2
AK,-2
AK,2
H,1
AK,-2
J,-1
AS,1
AK,2
AK,-1
AD,-1
AS,-1
P,1
AK,2
AH,-1
J,1
AH,2
AH,-1
P,-1
J,1
AM,-1
AB,-3
AH,-1
AP,-1
J,2
AP,-2
AQ,1
AP,1
AO,2
P,1
AO,-1
AP,-1
AH,1
H,-1
AP,1
C,-1
H,1
Q,-1
AP,1
AP,-2
AO,1
AO,-2
AQ,-1
AH,-1
L,1
AM,1
AP,2
Q,1
P,-1
AO,1
L,-1
AG,2
Q,-1
H,-1
AO,1
AN,-1
AM,-1
AM,4
AB,1
J,-1
AG,-1
AQ,1
AH,2
L,1
AM,-1
AI,-2
AQ,-1
AB,-1
AK,-1
AG,2
AM,1
AM,-3
AG,-1
L,-1
AO,-1
J,-3
AE,-1
AO,1
AI,2
AM,1
AK,-3
AM,2
Q,1
AI,-1
AK,2
E,-1
AM,-3
AK,1
AN,1
L,1
AO,-1
L,-1
AC,1
AN,-1
E,1
E,-1
AO,-2
E,1
AI,-1
J,2
AK,1
J,1
E,-1
AI,-1
F,-1
L,1
F,1
AI,3
AG,-1
AG,1
AH,-1
AP,1
AG,-1
AJ,-3
AQ,4
AJ,1
AL,1
AQ,-3
AR,-1
AC,-1
AQ,2
AR,1
AJ,-1
AR,-1
J,1
P,1
AQ,1
AB,1
AQ,-2
AE,1
AJ,1
AQ,1
AB,-1
AQ,-2
AD,1
AQ,1
AO,1
AQ,1
AN,1
AR,1
AL,-1
AF,1
H,1
O,1
AC,1
P,-1
H,-2
L,-1
AM,-1
AQ,-1
AQ,-1
J,-3
J,-1
AK,-4
AK,4
P,1
L,1
AK,1
AJ,1
H,2
E,1
AC,-1
K,1
AJ,-2
AQ,2
AK,-3
H,-2
AR,-1
AJ,1
AQ,-3
H,2
AQ,1
AD,-1
AD,1
AQ,1
F,2
F,-2
AR,1
AQ,-1
AK,2
H,-1
AA,-1
AK,1
AQ,2
H,-1
C,1
AD,-1
AQ,-1
AK,-3
AR,-1
H,1
P,-1
AQ,1
AC,2
AK,1
AA,1
AR,1
AK,1
P,1
D,1
AJ,-1
H,1
AK,1
AJ,1
H,-1
AC,1
AH,-1
H,1
AQ,1
AH,1
AA,-2
AG,1
AB,1
AD,1
AB,-1
P,-1
AC,-2
P,1
AK,-1
AM,1
A,-1
AK,-2
AH,1
P,-2
AG,1
AC,2
P,2
A,1
AI,-2
AC,-3
AA,-1
C,-1
AD,-1
AD,1
P,-1
AK,1
Q,-1
D,-1
AI,-1
AA,1
AK,-2
P,-1
AG,-2
AC,3
AC,-1
AD,-1
D,1
AR,-1
AQ,-1
AR,-3
AQ,1
AI,2
AG,2
AC,-1
D,-1
AA,-1
AG,-2
AC,1
AI,1
AR,1
O,-1
AR,1
AD,1
AI,-2
AF,-1
AC,-2
AI,1
AN,-1
AD,-1
AR,-2
AG,2
AC,2
AI,1
K,-1
AI,-3
AC,-2
AC,2
AG,-1
AC,-2
L,-1
AG,-1
P,1
AR,4
AG,1
AI,3
AD,1
AK,3
P,1
AI,-1
AG,-1
AJ,-1
Q,1
C,1
AO,-1
AG,1
AD,-1
AB,1
AK,-2
AR,-3
AR,2
P,-1
J,1
AP,-1
J,1
AI,1
AR,1
AI,-2
J,-1
AR,-3
AR,2
AK,-1
AG,1
AI,-1
AR,1
AK,2
AK,-2
C,-1
AI,3
AP,1
AK,2
AK,-2
AP,-1
AE,-1
AK,2
AK,-1
AI,-1
AP,1
AG,-1
AI,1
AG,-1
AK,1
AR,-2
AI,-2
C,1
AI,2
AR,2
AR,-1
AO,1
AQ,-4
J,1
C,-1
J,-1
AI,-2
AN,1
AI,2
J,-1
AJ,1
AK,-1
E,-1
AR,-2
AQ,2
AQ,1
AE,2
W,1
P,-1
AQ,-3
AJ,1
S,1
Q,1
E,1
AK,-1
Q,-1
AJ,-2
AQ,2
E,-1
J,1
AI,-1
P,1
P,-1
AB,-1
S,-1
AI,-1
AQ,-3
AI,2
AI,-2
AQ,5
W,-1
AI,-1
AE,-2
AK,1
AI,1
P,2
AQ,-4
J,-1
AF,1
P,-1
E,1
P,-1
AI,2
P,2
AJ,3
P,-1
J,1
P,-1
AK,-1
AC,1
AI,-2
E,-1
AR,-1
AC,-1
E,1
AQ,1
Q,-1
AQ,-2
AJ,-1
AJ,1
AQ,2
AJ,-1
P,1
AQ,-1
Q,1
P,-1
AR,4
AI,-1
