car,move
L,1
AB,-1
P,1
O,1
AC,-1
AK,-1
H,-1
P,-1
AC,-1
P,1
AQ,-1
AL,-1
AH,2
H,2
L,-1
J,2
D,1
P,-1
H,-1
AA,-1
AI,-2
A,-5
A,1
P,1
AC,-1
H,1
AQ,-1
AQ,1
A,3
AC,1
AJ,-1
AC,-1
AA,-1
G,-1
AI,-1
N,-1
J,-2
AB,1
L,1
AB,-1
AQ,1
A,1
K,1
AA,-1
AE,-1
AC,2
AA,-1
AA,1
M,1
D,-1
AP,-1
AI,2
AQ,-1
AA,3
AA,-2
AA,-3
K,-1
D,1
AQ,1
AR,-1
L,-1
P,1
P,-1
P,1
AI,-1
AI,-1
P,-1
A,-1
J,1
AQ,-1
AC,-1
AQ,1
AR,1
AQ,-1
AI,3
AQ,1
AC,1
AI,-3
AQ,-1
AO,2
AK,1
P,-1
P,1
P,-1
P,2
P,-2
B,-1
AI,1
J,1
AO,-1
AI,2
AC,-1
AI,-2
AQ,1
B,1
J,1
AK,-1
J,-2
J,-1
AC,1
P,2
AG,1
AI,-1
AR,-1
J,1
M,-1
A,1
A,-1
AG,-1
AC,-1
AQ,-1
AQ,-1
AO,2
M,1
AP,1
AI,2
P,-1
AP,-1
AC,-1
AO,-1
AQ,1
B,-1
AE,1
AC,2
AO,-2
P,1
AE,-1
AC,-1
AI,-1
AQ,1
AR,1
AK,1
AC,-1
M,-1
J,-1
AQ,-1
J,1
N,1
G,1
AC,2
AI,-1
G,-1
P,-2
J,-2
G,1
A,-4
AE,1
L,1
B,-2
AD,1
AC,-1
B,-1
P,1
B,3
AQ,-1
A,-1
A,1
AI,3
G,-1
AA,-1
J,1
AI,-2
AK,-1
AK,1
AQ,2
AD,-1
B,1
N,-1
B,-1
AI,2
P,-1
AI,-2
AG,1
AI,1
J,-1
AD,1
U,-1
J,1
AC,-1
H,-1
AI,-1
AB,1
AI,2
AI,-3
J,-1
D,-1
L,-1
B,-1
AD,-1
AI,1
P,1
AE,-1
AI,1
J,2
AI,-1
AI,1
J,1
A,-1
AB,-1
J,-2
B,2
A,1
O,-1
O,1
A,-1
H,1
AK,-1
B,-1
P,-1
AC,1
P,2
AC,1
A,1
L,1
B,1
AK,1
A,-1
P,-2
AC,1
AO,1
L,-1
J,2
O,-1
J,-1
AI,-1
J,2
J,-1
P,1
P,-1
AI,1
J,-2
B,-1
P,2
L,1
AI,-1
K,1
A,1
H,-1
AE,1
P,-2
U,1
B,1
U,-1
B,-2
AD,1
J,-1
AI,2
H,1
AC,-1
AG,-1
H,-1
AG,1
A,-1
AF,-1
J,1
AH,-1
AM,-1
AE,1
W,1
AO,-1
J,-1
AO,1
P,2
AD,-1
AO,-1
J,1
A,1
K,-1
S,1
AC,-2
AO,1
J,-1
AK,-1
H,1
AD,1
AE,1
AA,1
AK,1
K,1
AA,-1
P,-2
AC,3
AE,-1
P,1
P,-1
AC,-1
AC,-1
S,-1
S,1
AA,1
AC,1
J,1
B,1
B,-1
S,-1
P,2
AE,1
AC,-2
P,-2
B,1
P,1
AK,-1
W,-1
K,-1
U,1
AD,-1
AB,1
B,1
U,-1
AD,3
AB,-1
B,-1
AD,-3
B,-2
AD,3
AC,1
P,-1
AD,-1
A,-1
AR,-1
P,2
AC,1
A,1
B,3
U,1
B,-2
P,-2
AD,-1
B,2
AC,-2
W,1
M,1
AC,2
B,-1
A,-1
AE,-1
A,1
AG,-1
L,-1
L,1
J,-1
AC,-2
AC,1
W,-1
AO,-1
AE,-1
AR,1
AK,1
AE,1
AO,1
AD,-1
AE,-1
AN,-1
A,-1
B,-1
AC,-1
B,-1
L,-1
AM,1
J,2
AH,-1
AQ,-1
J,-1
P,2
AO,-1
AC,1
B,1
L,1
AK,-1
AN,1
P,-1
AK,1
B,1
J,-1
AH,2
AH,-2
AH,1
AN,-1
AD,1
AM,1
J,1
B,1
AQ,1
AK,-1
M,-1
AL,2
K,1
AR,-1
B,-2
AA,5
AA,-3
AG,1
U,-1
AR,1
AC,1
AG,-1
AR,-1
B,-1
AL,-2
P,1
AA,2
P,-2
B,2
B,-1
AA,1
AQ,-1
AM,-1
AM,-1
P,1
A,1
AM,2
AP,1
U,1
AM,-1
AA,-4
AO,-1
AQ,1
AJ,1
AC,-2
AC,2
AH,1
AC,-2
U,-1
AI,-3
AA,-1
AA,4
AA,-4
AI,2
AG,1
AI,-1
AD,-1
U,1
B,1
AI,2
U,-1
AA,-1
AD,1
AA,2
AA,1
AB,1
AI,-2
AR,1
AI,1
J,-1
H,-1
P,1
AI,1
AH,-1
A,-1
H,1
AA,1
AH,1
H,-1
B,-1
B,1
U,1
AO,1
AJ,-1
AI,-2
AP,-1
AO,-1
J,1
AI,2
AP,1
B,-1
AP,-1
AI,-1
AG,-1
K,-1
AI,-1
K,1
AI,1
AG,1
A,1
AO,1
AM,1
K,-1
AA,1
AM,-1
H,1
P,-1
B,1
AG,-1
P,1
A,-1
AK,1
A,1
AB,-1
AQ,-2
AM,1
AI,-2
B,-1
M,1
J,-1
AI,3
B,-1
AP,1
P,-2
AI,-1
L,-1
J,3
AI,-2
AI,1
AI,1
B,1
J,-1
AB,1
H,-1
AK,-1
AJ,1
P,1
I,-1
AM,-1
AQ,1
AN,1
J,2
L,1
AB,-1
AB,1
B,-1
AJ,-1
AD,-1
AD,1
AN,-1
H,2
M,-1
H,-2
B,1
AN,1
AJ,1
AI,-2
AD,-1
I,1
H,1
N,1
AE,-1
AI,2
B,-1
AQ,1
P,-1
B,2
P,1
AN,-1
AG,1
AB,-1
A,-1
L,-1
B,-2
AM,1
AC,2
AC,-1
AA,-1
AA,5
N,-1
AA,-2
AR,-1
AI,-2
AI,3
AH,-1
AM,-2
J,-1
P,-1
AO,-2
P,1
AC,1
B,2
AA,2
AR,1
H,-1
AC,-2
N,1
F,1
B,-2
AO,1
H,1
B,2
AA,-1
AB,1
AB,-1
AR,-1
F,-1
AC,2
AO,1
J,1
J,-2
AA,-1
AE,1
AA,1
A,1
AA,-4
AN,1
J,1
B,-1
AG,-1
AA,1
B,-1
H,-1
B,1
J,-3
J,4
B,-1
G,1
B,3
AC,-2
AC,2
AC,-2
AB,1
L,1
H,1
AM,1
AQ,-1
AB,-1
AC,1
AQ,1
AE,-1
B,-3
AA,-1
AA,2
AE,2
G,-1
B,2
AH,-1
AJ,-1
AG,1
AH,1
B,1
P,-1
L,-1
AM,-1
AH,-1
AP,-1
AP,1
AM,1
N,-1
P,1
AA,1
J,-2
P,-1
AE,-1
AF,1
B,-3
AA,-1
B,1
N,1
B,-1
N,-1
AM,-1
M,1
H,-1
AA,1
M,-1
O,1
AR,1
P,2
AP,-1
P,-1
J,2
AM,1
D,1
B,2
B,-2
AM,-1
AA,-1
B,-1
L,1
AP,1
AA,-2
AA,3
B,2
AJ,1
P,-1
B,-2
AC,1
B,1
AR,-1
M,1
AA,1
B,-1
AC,-1
H,1
K,1
AR,1
K,-1
L,-1
AC,1
AC,-1
AC,-1
J,-1
H,-1
AR,-1
B,3
B,1
J,1
AH,1
B,-3
AA,1
B,-1
AC,2
AA,-2
J,-4
M,-1
A,-1
B,2
B,-1
J,4
AR,1
B,3
AC,-1
AC,1
N,1
J,-2
G,1
B,-5
AH,-1
B,5
P,1
A,1
D,-1
AA,-3
D,1
B,-1
G,-1
AR,-1
P,1
P,-1
AJ,-1
N,-1
P,1
AJ,1
U,-1
B,1
AJ,-1
AC,-1
J,-1
AG,-1
J,1
AC,-1
AB,1
U,1
B,-2
D,-1
O,-1
P,-1
B,-1
N,1
AP,-1
I,-1
A,-1
J,-2
L,1
P,1
A,1
AQ,-2
H,2
F,1
AO,2
P,-1
AO,-1
H,1
H,-1
AH,1
O,1
J,1
H,-1
H,-1
AH,-1
H,2
AO,1
F,1
P,1
F,-2
D,1
AB,-1
G,1
AH,1
J,-1
AB,1
H,-1
H,2
A,2
AA,1
P,-1
AO,-1
H,-3
A,-3
P,1
B,-2
AA,-1
AD,1
J,1
AD,-1
J,-1
AM,1
H,2
B,3
B,-2
J,1
AA,1
J,-1
AE,-1
AO,2
AO,-1
B,1
J,1
H,-1
P,-1
K,1
P,1
I,1
AO,-2
AL,1
B,-2
AA,-1
AR,1
B,3
P,-1
AB,-1
AA,-1
AO,2
AL,-1
B,1
D,-1
AA,1
AA,-1
AA,1
AC,1
AA,-4
AA,3
AK,1
D,1
A,5
J,-1
AA,3
G,-1
G,1
AA,-5
AK,-1
P,-1
J,1
AM,-1
B,1
AC,-1
A,-5
AQ,1
AO,-1
AA,1
B,-3
A,2
AQ,-1
AK,1
P,1
A,-2
AA,3
AE,1
J,-1
P,-1
P,1
J,1
G,-1
J,-1
AQ,1
AA,-3
AC,1
AM,1
AA,-1
AO,-1
G,1
P,1
A,2
AC,1
AQ,1
AM,-1
D,-1
AA,1
AQ,-1
AA,2
K,-1
AA,2
AP,1
P,-2
I,-1
AC,1
AD,1
J,1
O,-1
P,1
O,1
H,-1
AP,-1
AA,-2
AA,1
AC,-2
AC,1
J,-1
I,1
I,-1
O,-1
L,-1
J,2
I,1
J,-1
A,-2
AC,1
J,2
AO,1
AO,-1
B,1
AC,-1
AC,1
O,1
AO,2
AM,1
AA,1
O,-1
AF,-1
