car,move
AJ,-1
AP,-1
AQ,-1
G,-1
AB,-1
AQ,1
AF,-1
AG,-1
H,1
AO,1
J,1
AA,-1
AG,2
J,1
AC,-1
J,-1
AO,-1
AC,-1
P,1
J,-1
AG,-2
P,-1
AL,-1
AC,-1
N,-1
AP,-1
AL,1
J,1
N,1
P,1
AP,-1
P,-1
AL,-1
AQ,-1
J,2
AH,2
AO,1
F,1
AE,-1
J,-2
AJ,1
AG,-1
P,2
AH,-1
AM,-1
AQ,-1
H,-1
AJ,-1
P,-1
J,2
AA,-1
AO,-1
J,-1
AP,3
J,-2
H,1
J,3
AM,1
F,-1
L,1
AH,1
AH,-1
K,1
K,-1
L,-1
J,-1
N,-1
AJ,1
U,-1
AM,-1
AQ,1
AG,2
J,-2
AE,1
AE,1
AQ,-1
H,-1
AD,2
AB,1
AM,1
AJ,-1
AH,1
AD,-2
L,1
AE,-1
AG,-1
AG,1
P,1
L,-1
AQ,1
AF,1
AJ,1
L,1
AQ,-1
AI,-1
AB,-1
AI,-2
AI,1
O,1
O,-1
AI,1
AD,1
AB,1
AI,-1
AI,-1
AI,2
U,1
AJ,-1
AB,-1
AI,1
AH,-1
P,-1
AQ,2
AA,1
AD,-1
AP,-1
AC,3
H,1
AO,1
N,1
AE,-1
AE,1
K,1
AD,1
AA,-4
AA,5
AA,-3
AC,-3
AC,3
G,1
AB,1
AO,-1
AH,1
AG,1
AF,-1
AE,2
AO,1
AH,-1
AD,-1
AO,-1
AO,1
AD,2
AM,-1
AA,-1
AD,1
AH,-1
AA,3
AA,1
AB,-1
AA,-3
AB,1
AO,-1
AA,-1
AA,-1
AH,1
AA,2
AA,2
AD,-1
K,-1
AA,-1
AB,-1
AA,1
AC,-2
H,-1
AC,2
AB,1
AO,1
AM,1
G,-1
AL,1
P,1
N,-1
AO,-1
M,1
P,-1
AA,-1
H,1
AB,-1
P,1
AE,-1
AC,-1
AD,-1
M,-1
AA,3
AC,-1
AC,1
AA,-1
AE,-1
P,-2
K,1
M,1
AF,1
K,-1
K,1
AK,-1
AL,-1
AA,1
AA,-1
P,2
AR,-1
O,1
AL,1
AA,1
H,-2
H,1
AO,1
AD,-1
AA,-3
AL,-1
AC,-2
D,1
AC,2
AM,-1
AG,-1
AM,1
A,-1
AH,-1
B,-1
AH,1
AA,-1
J,-1
AA,1
AA,2
AA,-3
AH,1
AO,-1
AQ,-1
AR,1
AC,-1
AA,2
AA,-2
AA,3
AP,1
AD,1
AI,-3
AJ,1
AQ,1
AD,-1
P,-2
H,1
AA,-1
AA,1
J,1
H,-1
H,1
B,1
K,-1
L,-1
AQ,-2
AD,1
J,1
J,-1
AD,-1
AI,2
B,-1
J,2
AA,-1
AI,1
AA,1
J,-1
AD,1
J,-2
AI,-1
AI,1
P,1
P,-1
L,1
AK,1
K,1
AK,-1
M,-1
P,2
AA,-1
AI,-3
H,-1
AC,-1
P,-1
AJ,-1
AA,-2
U,-1
AI,1
AI,2
AQ,2
AH,-1
AD,-1
AQ,-2
AQ,1
AR,-1
U,1
AA,1
AJ,1
K,-1
P,1
AC,2
AH,-1
P,-1
AA,1
P,-1
AR,1
AL,1
J,1
P,2
AA,-1
L,-1
AH,1
J,-1
L,1
AH,-1
M,1
P,-1
L,-1
AQ,1
AJ,-1
AC,-2
AP,-1
AC,2
L,1
P,1
AC,-2
AO,1
AR,-1
AB,1
AR,1
AO,-1
L,-1
AQ,-2
J,1
AL,-1
H,1
L,1
AH,2
J,-1
AP,1
J,1
M,-1
AB,-1
AB,1
AB,-1
AH,-2
AP,-1
L,-1
B,1
AM,-1
AO,1
M,1
B,-1
AB,1
AM,1
AR,-1
P,-1
AO,-1
AB,-1
AQ,1
AO,3
AQ,-1
AB,1
L,1
AQ,1
AO,-3
K,1
AP,1
AP,-1
AA,-2
AO,1
AB,-1
P,-1
AQ,-1
P,1
J,-1
AA,2
AA,-3
AA,2
J,1
AC,1
AQ,2
B,1
AO,-1
H,-1
AC,-1
AH,1
AA,1
AC,1
AA,1
AM,-1
AQ,-1
AR,1
AO,2
AO,-2
P,-1
AM,1
AH,-1
AQ,1
AK,1
AL,1
AA,1
P,2
AC,2
AH,1
AC,-1
AQ,-1
H,1
AA,-5
M,-1
U,-1
AA,3
AL,-1
H,-1
AO,1
U,1
AL,1
AO,-1
K,-1
AH,-1
AH,1
P,-1
A,1
H,1
H,-1
AD,1
AA,1
AC,-2
L,-1
U,-1
P,1
AK,-1
AL,-1
AQ,1
AA,-1
AK,1
D,-1
H,-1
AG,1
AA,1
AC,1
AA,2
AA,-3
AC,1
AD,-1
AA,1
AC,-1
AC,-1
AK,-1
P,-2
AC,1
AK,1
AC,2
J,1
P,1
AD,1
AC,-3
AP,1
P,-1
J,-1
AC,2
AJ,1
P,1
AA,1
AD,-1
AK,-1
AA,3
AL,1
AK,1
AL,-1
H,1
AC,1
J,2
H,1
AB,1
AA,-3
J,-2
H,-2
AA,3
P,-1
AL,1
AA,-1
AA,1
AG,-1
J,3
AL,-1
AM,-1
H,1
AE,-1
H,1
H,-1
D,1
P,1
AG,1
AE,1
AE,-1
P,-1
AA,-1
D,-1
AA,-3
O,-1
AF,-1
AE,3
L,1
AD,3
H,1
AH,-1
AJ,-1
AA,1
AB,-1
AM,1
K,1
AH,1
AP,-1
AH,1
AD,-2
H,-1
W,1
P,1
U,1
W,-1
AD,-1
AI,-2
K,-1
AD,2
AA,-1
L,-1
N,1
H,1
AA,-1
AE,-1
AD,-1
G,1
AA,2
J,-1
AC,-1
AA,1
AE,-1
J,-2
AE,1
AK,-1
J,2
AI,1
AI,-2
AD,1
AR,-1
AI,1
J,-2
AI,-1
G,-1
L,1
F,1
AI,1
P,-1
AD,-1
AA,-1
P,1
H,-1
K,1
AG,-1
AI,1
AA,-1
AD,-1
AI,-1
W,1
AA,-2
AA,3
E,1
AA,-2
K,-1
AI,2
AH,-2
AH,1
AM,-1
AM,1
AO,1
K,1
AR,1
AC,-2
AG,1
AK,1
AD,1
AM,-1
AC,1
K,-1
AM,1
AA,3
AO,-1
AH,1
AP,1
AI,-1
P,1
AI,-1
AJ,1
AC,1
S,1
S,-1
S,1
C,1
S,-1
AD,-1
P,-2
L,-1
AJ,-1
AA,-1
P,1
AI,-1
AP,-1
S,1
AK,-1
AG,-1
AA,-2
AD,1
W,2
Q,1
AE,-1
V,1
J,3
AK,1
AC,1
J,-3
AC,-2
AA,2
Q,-1
J,2
AN,-1
P,-1
AO,1
AG,1
Q,3
AG,-1
C,-1
AM,2
C,4
AQ,-1
AO,1
AK,-1
C,-3
C,3
AM,1
AM,-2
C,-4
C,1
C,3
E,-1
AR,-1
AR,1
F,-1
F,1
F,-1
AA,-1
C,-1
AC,-1
AM,-1
AK,1
AQ,-1
Q,-1
J,-2
AN,1
P,2
AG,-1
AP,-2
N,-1
AQ,1
AP,1
M,1
J,1
P,-1
J,2
AC,1
AP,1
AA,-1
AP,-1
AC,2
AP,1
J,-1
AO,-2
AP,1
J,-2
AC,-2
H,1
AC,-1
J,1
AG,1
AP,-1
AQ,1
AB,1
J,1
AQ,-1
AO,1
AO,-1
AE,1
J,1
AQ,1
L,1
AD,-1
H,-1
AK,-1
AE,-2
AO,1
AG,1
AO,-1
M,-1
K,1
AE,1
AG,-1
AB,-1
AR,-1
AC,1
AA,1
M,1
P,-1
AG,1
AC,-1
K,-1
AP,1
L,-1
P,1
H,1
AE,-1
AN,-1
H,-1
AN,1
J,-1
AG,-3
AR,1
AB,2
J,1
AJ,1
M,-1
AB,-2
AC,1
J,-1
AG,1
AC,-1
AB,1
AJ,-1
AG,2
H,1
AF,1
AE,1
AE,-1
AJ,1
AA,-1
