car,move
AA,-1
AA,1
J,1
J,2
J,-2
O,1
D,1
A,-6
AJ,-1
H,1
B,-6
AP,-1
H,-1
AL,-1
P,2
B,4
AL,1
I,-1
AL,-1
P,-2
B,-2
AG,1
J,1
AP,1
AB,-1
AB,1
H,3
AB,-1
AM,-1
AC,-2
AH,1
AH,-1
H,-3
J,-3
AG,-1
B,1
B,-2
AC,1
AH,1
AM,1
AD,1
I,1
L,1
P,1
P,-1
A,1
AC,-1
AK,-1
AJ,1
H,1
J,1
B,3
AG,1
AA,3
A,1
AD,-1
AL,1
J,-1
A,-2
P,1
J,1
AC,1
AA,-1
K,1
A,3
AA,-7
B,2
AA,-1
AJ,-1
AK,1
AA,5
AC,-1
AA,-2
AK,-1
AL,-1
AA,3
AA,-6
AA,7
AK,1
H,-1
AC,2
AH,1
A,3
AJ,1
AA,-4
AH,-1
A,-2
A,-4
AA,4
AD,1
B,-4
K,-1
AD,-1
AE,-1
AA,-2
AG,-1
AH,1
G,-1
AQ,-1
AI,-3
AI,3
K,1
K,-1
H,1
AC,-3
J,-1
AA,-1
L,-1
AJ,-1
AC,1
B,3
AH,-1
AP,-1
P,1
AK,-1
P,-1
A,1
B,-3
AO,2
AC,-1
L,1
N,-1
U,-1
AO,-1
AO,-1
B,1
AO,2
AA,1
AO,-2
B,2
B,-2
U,1
A,-1
AQ,1
P,1
B,1
B,1
P,-2
AK,1
AH,1
H,-1
U,-1
J,1
AI,-3
AC,3
AI,3
AA,1
AI,-1
AG,1
B,-3
AC,-1
B,3
AC,-1
AI,1
U,1
J,-1
AA,-1
AI,-3
AI,1
K,1
U,-1
AC,-1
P,1
AC,3
K,-1
U,1
AP,1
L,-1
AI,2
AA,1
M,1
J,1
AH,-1
AC,-1
B,-3
AC,1
AJ,1
AM,-1
B,3
AA,-2
J,3
M,-1
D,-1
A,1
AA,4
U,-1
H,1
H,-1
AA,-3
AA,1
U,1
AC,-2
H,-1
M,1
J,-3
AC,2
H,2
O,-1
AM,1
AG,-1
AL,1
AQ,-1
L,1
B,1
AJ,-1
M,-1
AE,1
AP,-1
AH,-1
AC,-1
AP,1
A,-1
AJ,1
AC,1
AQ,1
L,-1
U,-1
A,1
B,-3
J,-1
AA,-2
L,1
AL,-1
B,1
H,-1
B,1
AB,1
L,-1
J,2
H,1
AF,-1
AE,1
P,1
AH,1
B,-1
AB,-1
AG,1
AH,1
W,1
AG,-1
AD,1
AG,1
AA,5
AD,-1
W,-1
AD,2
AA,-1
AI,-2
H,-1
AA,-1
P,-1
B,-1
AA,2
AA,-1
J,-2
H,1
AC,-2
I,-1
P,-1
I,1
I,-1
P,2
B,1
P,-1
AA,-3
A,-1
H,2
AD,-1
AA,4
AE,-1
U,1
AC,-1
AF,1
AI,-1
P,1
A,1
AC,1
AD,-1
B,-1
AG,-1
U,-1
O,1
AK,-1
A,-1
P,-2
P,2
H,-1
AG,1
U,1
AA,-4
A,1
AD,1
N,1
H,-3
AD,-1
I,1
P,-1
P,-1
J,4
B,3
F,1
AE,-1
AA,2
AI,2
AI,-1
AR,-1
AI,2
AA,1
B,-1
AR,1
AI,-1
F,-1
F,1
AI,-2
AI,2
AA,1
J,-3
F,-1
H,-1
AI,-2
J,3
AA,-1
H,3
L,1
K,1
AI,2
A,-1
G,1
K,-1
AE,1
AA,-1
AD,1
A,1
AJ,-1
AI,1
H,-2
B,-2
AI,-1
A,1
AA,-1
H,2
AC,1
K,1
I,-1
H,-1
K,-1
AG,-1
AG,1
D,1
I,1
B,1
B,-1
P,1
AR,-1
I,-1
AA,-2
A,-2
AI,-2
AI,2
AA,3
A,1
L,-1
B,-2
J,-1
AJ,1
J,1
AC,-1
AJ,-1
AJ,1
AJ,-1
H,3
AI,-1
AJ,1
B,1
AA,2
B,-1
A,-1
AA,-5
AD,-1
B,3
AD,1
AA,5
H,-3
AA,-3
AG,-1
B,-2
AI,2
AG,1
AR,1
AD,-1
H,3
B,2
B,-2
AA,2
AA,-1
B,1
H,-1
AK,1
AH,-2
A,2
AC,2
AM,-1
AH,1
AA,-2
AC,-3
AD,1
D,-1
D,1
B,1
H,1
P,-1
AJ,-1
H,-1
B,-2
P,1
AP,-1
H,1
B,1
AC,3
AD,-1
B,-1
H,-2
H,2
P,-1
AE,-1
AG,-1
B,1
P,1
AC,-3
H,-2
A,1
AC,2
AA,-1
H,-1
J,-1
J,-2
J,3
AG,1
AC,1
J,-1
AB,1
J,-1
J,1
A,-2
J,-3
B,-2
J,4
J,-3
J,2
H,3
AA,3
H,-2
AA,-3
H,2
H,-2
J,-3
H,1
AO,1
H,-1
H,1
AO,-1
AA,2
AP,1
AJ,1
AA,-1
L,1
P,1
AA,3
AA,1
J,1
B,1
AA,-3
AA,2
H,-1
L,-1
AE,1
AE,-1
J,-1
B,-1
H,-1
AM,1
AA,-1
H,1
J,1
AA,1
AL,1
I,1
B,5
