car,move
AL,-1
AG,1
P,1
O,1
AA,-2
AA,3
AA,-3
AA,3
O,-1
AA,2
P,-1
AH,2
G,-1
AI,-3
AA,-2
AA,1
P,1
H,1
AD,1
AA,1
P,-1
J,1
H,-1
AD,-1
AA,-2
O,1
H,-1
AI,3
P,1
J,1
F,1
AI,-2
J,-2
P,-1
H,1
AA,1
AI,2
J,1
P,2
AD,1
F,-1
AI,-3
O,-1
P,-1
AA,-4
AA,5
AA,-3
J,2
AA,3
AG,-1
F,1
AB,-1
AQ,-1
F,-1
G,1
AC,-2
AQ,1
AC,-1
O,1
J,-1
AD,-1
D,1
AC,2
G,-1
J,-2
AC,-1
AK,-1
AE,-1
AC,1
P,1
P,-2
AK,1
H,1
AC,-1
AG,1
AC,1
AI,3
G,1
A,-4
D,-1
P,2
AA,-1
P,-1
AA,-2
B,-1
AI,-2
AE,1
J,-1
D,1
AD,1
J,4
A,3
A,-5
A,3
J,-4
AI,1
AA,3
AK,-1
A,-3
J,4
A,1
AA,-4
B,-1
L,1
AI,1
AI,-2
AC,-1
AJ,-1
AI,1
B,-3
K,1
AI,-1
AI,2
B,1
AJ,1
AK,1
K,-1
G,-1
AI,-3
AA,4
AD,-1
AG,-1
F,1
L,-1
AQ,-1
AC,-1
AK,-1
AC,1
AE,-1
L,1
B,1
B,2
AK,1
AE,1
B,-2
B,3
E,1
B,-4
AQ,-1
B,1
H,-1
Q,-1
AI,1
B,1
AQ,1
B,1
L,-1
J,-1
AC,2
AD,1
AI,-1
B,-2
J,-1
P,-1
AC,-1
B,1
J,-1
I,-1
Q,1
A,-1
A,1
D,-1
AC,-1
AI,1
Q,-1
A,-1
O,-1
AC,2
I,1
B,-1
B,1
AC,-2
L,1
P,1
B,1
P,1
P,-2
L,-1
J,2
AC,-1
Q,1
AI,1
AK,-1
A,1
E,-1
AQ,1
J,-2
AI,1
J,1
B,1
AQ,-2
J,1
AQ,1
AR,-1
AI,-3
J,1
AI,1
AF,-1
F,-1
AE,1
W,1
AB,1
AI,-1
F,1
AQ,-1
W,-1
AD,1
L,1
H,1
L,-1
AD,-1
AR,1
B,-3
L,1
AE,-1
AD,-1
AQ,1
AN,-1
K,1
K,-1
P,1
AI,2
H,-1
E,1
AN,1
AK,1
AI,1
AI,-3
AI,1
AQ,1
AD,1
AD,-1
AI,2
AI,-1
AF,1
AB,-1
K,1
AE,-1
AE,1
A,-1
AF,-1
E,-1
AE,1
AE,-1
AI,-2
AC,3
AE,1
K,-1
H,1
AI,2
AD,1
B,3
AC,-1
AI,1
AI,-3
E,1
L,-1
A,1
AD,1
J,-2
AC,-1
AG,1
P,-1
AG,-1
J,2
AK,-1
B,-2
