car,move
L,1
O,1
H,-1
AH,1
AH,-1
AL,-1
AB,-1
AG,1
H,1
AJ,-1
P,2
H,1
H,-1
K,1
AA,1
AM,-1
D,1
K,-1
K,1
K,-1
AM,1
K,1
AC,-1
AM,-1
AA,-3
A,-6
AC,-2
B,-2
G,-1
AJ,1
F,1
AK,-1
I,-1
B,-1
F,-1
K,-1
I,1
N,-1
B,-1
AA,1
B,3
L,-1
B,-1
D,-1
H,1
M,1
AR,-1
B,-1
M,-1
L,1
M,1
I,-1
B,1
A,1
AG,-1
AG,1
P,-2
P,2
H,-2
AB,1
J,-1
AM,1
AJ,-1
M,-1
AR,1
H,4
AB,-1
AC,2
AA,-1
AC,-2
AC,1
N,1
AA,1
F,3
AH,1
AD,1
K,1
G,1
K,-1
K,1
E,1
F,2
AD,-1
AL,1
AA,-3
AR,-1
E,-1
B,-1
B,1
AP,-1
O,-1
G,-1
AG,-1
AO,1
AQ,-2
AD,1
AL,-1
A,-1
B,-1
AA,4
AL,1
O,1
AA,-5
AL,-1
O,-1
AO,2
AL,1
AD,-1
AL,-1
AF,-1
AA,2
F,-1
AM,-1
E,3
AO,-3
AO,1
AA,3
AM,1
H,-1
AD,1
AA,-3
AO,1
AG,-1
AM,-1
AO,-1
AG,1
AR,1
P,-1
E,-3
E,3
AM,1
AK,1
AA,3
J,1
E,-3
A,1
N,-1
N,1
AA,-3
AN,-1
AL,1
AM,1
E,2
R,-1
AC,-1
A,-1
AQ,1
R,-1
AB,1
AB,-1
AC,1
AM,-1
A,1
M,-1
AM,2
AK,-1
AQ,-1
M,1
N,-1
Q,-1
AM,-2
AM,2
M,1
J,-1
AA,3
K,-1
H,1
AD,-1
R,-1
AL,-1
M,-2
R,1
T,-2
X,-1
T,1
P,-1
AL,3
AR,-1
T,1
W,-1
R,-1
H,-1
AL,-3
V,1
AQ,1
P,1
Q,1
AL,2
H,1
V,-1
AL,-1
F,1
P,1
Q,-1
AD,1
AA,-1
P,-2
Q,1
AC,1
M,1
V,1
R,1
AO,2
AM,-1
AM,-1
R,-1
AM,4
Q,-1
M,-1
P,1
V,-1
V,1
AL,4
AL,-1
AA,1
AD,-1
P,-1
R,1
AD,1
AN,1
M,2
AL,-3
AF,1
AD,-1
R,1
P,1
F,-1
AA,-2
Q,1
F,1
V,-1
R,-2
V,1
AC,-1
AC,-1
AC,2
AL,2
AL,-1
V,-1
AD,1
AF,-1
AA,2
AL,1
V,1
P,1
P,-2
L,-1
AC,-1
M,-2
L,1
V,-1
B,1
K,1
AC,1
T,-2
P,2
AC,-1
AA,-5
R,1
AA,1
AA,1
AN,-1
AM,-2
AA,-3
T,2
P,-2
AM,1
AD,-1
R,-1
P,1
AE,-1
AA,1
Y,-1
AO,-1
T,-1
AM,-1
T,-1
Y,1
AQ,-1
N,1
AA,4
AA,-3
R,1
V,1
N,-1
AM,1
AA,4
P,-1
AA,-1
B,-1
F,-1
AL,1
T,2
AC,-1
F,1
Q,-1
AL,-4
M,1
AR,1
AL,4
P,2
B,1
R,1
AB,1
P,-1
AA,-4
B,-1
X,-1
X,1
M,1
AQ,1
P,-1
AL,-4
P,1
V,-1
B,1
Y,-1
R,-1
AM,-4
AM,3
AH,1
B,-1
AI,-3
U,1
K,-1
Q,1
AO,-1
A,-1
P,1
U,1
A,1
U,-1
Q,-1
U,3
P,-2
AR,-1
AI,1
U,-2
K,1
AO,2
AI,2
Q,1
AM,2
K,-1
M,-2
AH,-1
Q,-1
AM,-4
AM,-1
AM,5
M,1
AL,4
AL,1
AB,-1
B,1
AC,2
AL,-3
AL,2
AL,-2
M,-1
M,1
AL,2
R,-1
U,-2
AL,-4
Y,1
AL,3
AC,-1
AL,-3
AC,1
AN,1
AG,-2
AH,1
U,-1
AI,-1
P,2
V,1
AA,-1
U,1
AI,1
AH,-1
AH,1
Q,1
P,-2
V,-1
AI,-1
V,1
AI,-2
AC,-2
AG,2
L,-1
R,1
Q,-1
M,1
AG,-1
AQ,-1
V,-1
AI,2
AI,-1
AC,1
F,-1
R,1
L,1
M,-1
N,1
F,1
AI,1
AP,-1
R,-2
AI,-2
Q,1
R,2
AG,-1
F,-1
AQ,1
P,2
AG,1
E,1
AP,1
AI,1
AC,1
W,1
C,1
R,-2
AI,-1
H,-1
L,-1
AI,3
AC,-1
J,1
W,-1
AE,1
AC,1
AD,1
M,-1
T,-1
AI,-2
AC,-2
T,-1
AG,1
R,1
C,-1
AQ,-1
AI,1
J,-1
AC,1
H,1
P,-1
E,-1
AD,-1
E,1
AN,-1
AC,-1
T,2
AM,-4
T,-2
P,1
AI,-2
AN,1
AE,-1
L,1
AE,2
AQ,1
Q,-1
V,1
AI,3
AD,1
L,-1
AC,1
Q,1
AI,-1
Q,-1
AO,-2
AI,-1
AC,1
E,-1
AI,2
AI,-3
E,1
AI,1
AI,-1
A,-1
AR,1
H,-1
AE,-1
P,-2
AF,1
P,2
A,1
J,2
P,-2
AI,3
AO,-1
J,2
AI,-2
AP,1
AF,-1
J,-2
T,1
V,-1
AG,-1
J,-1
P,2
J,-1
H,1
AI,-1
AC,-2
T,1
AD,-1
AQ,-1
L,1
K,1
AI,3
AG,1
P,-2
A,-1
H,-1
AC,1
AI,-3
AQ,2
M,1
R,1
AC,-1
AF,1
AK,1
AB,1
P,1
E,-1
AF,-1
AK,-1
AR,-1
AG,-1
Y,-1
E,1
AG,1
X,-1
A,1
R,-2
M,-1
AB,-1
AE,1
AE,-1
AB,1
AQ,-1
AI,1
AE,1
K,-1
E,-1
AE,-1
P,-1
AQ,1
K,1
AJ,1
AQ,-1
N,-1
AQ,1
H,1
U,1
R,1
AI,2
T,-1
AR,1
AB,-1
AJ,-1
F,1
AJ,1
AJ,-1
A,-1
AJ,1
AF,1
X,1
Q,1
AC,2
F,-1
N,2
G,2
AE,-1
A,1
AC,-1
AC,-1
A,-1
K,-1
U,1
N,1
C,1
AI,-3
G,-2
G,2
G,-1
A,-1
AF,-1
AG,-1
G,2
AC,1
G,-2
AC,-1
G,2
P,2
AG,1
A,3
AK,1
AC,1
F,1
A,-3
G,-1
U,2
AA,1
T,-1
T,2
P,-2
M,1
G,-2
U,-2
AJ,-1
U,1
P,1
U,1
P,1
AK,-1
A,2
P,-1
AN,-1
G,2
A,1
A,-2
AC,-1
AO,-1
N,2
N,-2
N,-1
A,1
N,3
AJ,1
AI,1
N,-1
R,-1
AR,-1
R,1
AI,1
U,-1
G,2
AI,-1
A,-2
AI,-1
AB,1
AA,-1
L,-1
G,-1
R,1
G,1
AR,1
P,1
G,-4
R,-1
AG,1
N,-1
Y,1
F,-1
E,1
Y,-1
F,1
A,1
Y,1
M,-1
M,1
L,1
Y,-1
C,-1
U,1
A,1
U,-1
M,-1
N,-2
AI,1
T,-2
E,-1
AO,1
K,1
C,1
Y,1
N,-1
AA,4
K,-1
W,1
AI,1
A,-2
T,2
AM,1
AK,1
N,3
AK,-1
L,-1
N,-1
T,-1
F,-1
A,1
AB,-1
G,1
AR,-1
G,1
AC,2
N,1
B,-1
H,-1
AC,-1
AA,3
G,1
A,2
G,-1
G,-1
AI,-1
N,-1
AC,1
AI,1
AR,1
B,1
AA,1
R,-1
J,2
J,-1
B,-1
P,-2
U,1
R,1
AK,1
AM,-1
AO,-1
A,-2
AO,1
J,1
A,2
C,-1
T,-1
T,1
AM,1
J,-2
X,1
AA,-3
G,1
U,-1
R,-1
B,1
AJ,-1
AC,-1
AI,-2
P,1
C,1
AP,-1
AO,1
B,-1
G,-1
AI,2
C,-1
AA,1
AG,-1
N,1
AC,2
Q,-1
P,1
J,1
AM,-1
AQ,-1
G,2
X,-1
AN,1
G,-2
G,2
X,-1
AA,-1
J,1
J,-2
AC,-3
H,1
R,1
E,1
H,-1
AI,-1
AO,-1
AO,1
AC,1
AA,-1
AN,-1
AC,-1
AC,3
T,1
AA,1
AQ,1
J,2
AG,1
A,-1
AO,-2
AB,1
R,-1
J,-1
X,2
J,1
AG,-1
Q,1
M,1
A,1
U,1
AP,1
AP,-1
AE,1
X,-1
AB,-1
AA,-1
AC,-3
AO,1
AN,1
Q,-1
X,-1
AP,1
AG,1
AE,-1
AC,3
AG,-1
AG,-1
AP,-1
J,-1
AG,2
AB,1
R,1
B,1
R,1
AI,1
X,1
W,-1
X,-1
W,1
AE,2
AA,2
W,1
W,-1
J,1
AE,1
P,-2
AD,2
J,-1
E,-1
W,-1
E,1
Y,-1
J,1
J,1
J,-1
AO,1
AI,-1
N,1
J,-2
AE,-1
P,2
AI,-1
E,-1
E,1
AI,1
B,-1
AD,-2
AE,1
P,-1
J,1
J,3
AD,3
G,1
A,-2
J,-2
A,2
A,-1
J,1
B,1
AD,-3
J,-1
X,1
AE,-2
G,-1
P,1
N,-1
E,-1
Y,1
AF,1
AF,-1
AF,1
AI,-1
AI,1
J,-2
AB,-1
R,-2
AA,-2
AA,2
W,1
A,1
G,-1
H,1
AC,-2
M,-1
M,2
P,-1
AK,-1
AO,-1
AE,-1
R,2
AI,1
U,-1
AK,1
U,1
AK,-1
AF,-1
H,-1
AE,3
R,-1
AR,-1
AE,-2
J,2
J,-1
M,-2
M,2
R,1
AP,1
AC,1
W,-1
AA,-1
R,-2
W,1
X,-1
M,-2
N,-1
AI,-2
X,1
AE,1
AR,1
AA,-1
X,-1
X,1
P,1
AG,-1
M,1
G,-1
R,2
AG,1
AC,-2
X,-1
AC,2
AA,2
AA,-2
R,-1
G,1
W,2
B,-1
R,1
X,2
P,-1
B,1
AG,-1
R,1
AK,1
B,-1
AA,2
W,1
J,2
R,-3
AP,-1
AK,-1
J,-1
W,-2
X,-2
X,2
AA,-1
J,-2
H,1
AQ,-1
A,-1
X,-1
W,2
G,-2
W,-4
AI,2
M,-1
P,-1
AC,-1
AC,1
W,2
T,-2
L,1
S,3
AC,-1
AC,1
G,2
AA,1
Q,1
Q,-1
F,1
B,1
S,-3
AP,1
X,-1
L,-1
AR,-1
L,1
X,1
P,1
W,-2
AA,-1
AA,1
G,-2
AE,-1
P,-1
T,2
AF,1
AA,-1
Q,1
N,-2
N,1
N,1
AJ,1
N,-2
P,1
N,3
C,1
N,-2
C,-1
L,-1
AI,-2
AR,1
AJ,-1
AP,-1
G,1
AD,1
AK,1
AI,1
AI,1
V,1
V,-1
B,-1
AD,-1
AA,1
T,-2
AQ,1
AD,1
L,1
AQ,-1
AC,-1
N,1
Q,-1
AI,-1
AQ,1
AQ,-2
X,-1
AP,1
T,2
P,-1
K,1
AF,-1
AI,1
P,1
AQ,1
V,1
R,1
AD,-1
AK,-1
B,1
AP,-1
P,-1
AQ,1
AI,-1
AI,-1
X,1
AO,1
AI,1
T,-2
AG,1
A,-1
AG,-2
G,-1
B,-1
AA,-1
Q,1
P,1
G,2
G,-2
V,-1
T,1
AC,-1
AR,-1
V,1
AB,1
AA,-4
AR,1
AR,-1
N,1
P,-1
AI,-1
AB,-1
Q,-1
AG,1
AF,1
T,1
A,1
AC,1
G,2
AQ,-2
G,-1
AI,1
AR,1
K,-1
N,-2
T,-2
T,2
B,1
AD,1
AR,-1
AO,-1
P,1
AO,2
AO,1
AD,-1
Q,1
T,-1
AC,-1
P,1
R,-1
C,1
AI,-1
T,1
O,1
AO,-2
AC,1
L,-1
AO,1
C,-1
G,-1
T,-2
AE,-1
N,2
N,-2
R,1
N,2
AI,2
AC,-1
N,-3
P,-1
O,-1
AF,-1
T,2
N,3
AR,1
AN,-1
AI,-2
U,-1
G,3
L,1
P,1
AO,-1
A,-1
K,1
G,-3
G,1
U,1
T,-2
K,-1
V,-1
AM,2
AQ,2
U,-1
T,1
N,-1
AB,1
AQ,-2
A,1
U,1
A,1
AM,-1
P,-2
U,-1
Q,-1
AA,-1
AM,1
AK,1
AI,1
AA,1
Q,1
P,1
AK,-1
W,1
AA,-1
U,1
AB,-1
A,-1
G,1
A,-1
AQ,1
AR,-1
F,-1
K,1
G,-1
AR,1
AR,-1
W,-1
AQ,1
Q,-1
N,1
AC,1
N,-1
U,-1
G,-1
G,2
T,-1
AI,1
AC,1
AC,-2
AQ,-2
G,-2
AO,1
P,1
AM,1
P,-2
W,1
Q,1
P,2
G,2
T,2
H,-1
W,-1
Q,-1
AI,-1
T,-1
X,-1
