car,move
AL,-1
G,-1
G,1
L,1
AG,1
L,-1
J,3
AA,1
AA,-1
AG,-1
P,1
AH,2
O,1
D,1
AG,1
A,-6
B,-3
AJ,-1
AE,-1
J,-3
AH,-1
AP,-1
AG,-1
J,2
AG,1
D,-1
A,1
AG,-1
AQ,-1
I,-1
H,-1
AL,1
AE,1
AB,-1
J,-2
P,1
B,1
AH,-1
G,-1
J,1
H,-1
H,1
H,1
AB,1
AO,2
AA,-1
H,-2
J,-1
AO,-2
AA,1
AA,-2
H,4
H,-1
H,1
AO,1
N,-1
AL,-1
AL,1
J,-1
M,1
H,-2
AA,2
I,1
H,-1
M,-1
AO,1
M,1
M,-1
M,1
AH,1
AD,1
AD,-1
AO,-2
L,1
AH,-1
J,1
AB,-1
AL,-1
AH,2
P,-2
L,-1
J,-1
J,2
AB,1
AI,-1
H,2
D,1
P,1
J,-2
B,-2
B,2
B,-1
AD,1
B,1
AO,2
B,-1
M,-1
B,2
J,3
P,-1
AA,-1
J,1
B,-1
J,-4
M,1
D,-1
M,-1
M,1
B,1
AA,1
P,1
AA,-1
H,-1
AD,-1
AA,1
J,1
P,1
AI,1
AD,1
B,1
B,-1
AI,-3
M,-1
H,-1
AA,-2
A,-1
AB,-1
B,-1
P,-1
A,1
AC,-1
AA,1
AD,-1
A,-1
AE,-1
J,2
H,1
B,-1
J,1
H,-1
AC,1
J,-3
H,2
U,-1
AC,-3
AI,3
AO,-2
H,-2
AI,-1
AQ,-1
H,1
AI,1
J,3
AC,1
AK,-1
AI,-3
AE,1
AK,1
AO,1
J,-1
B,1
J,1
U,1
J,-1
AA,1
D,1
AQ,1
A,1
I,-1
H,3
M,1
H,-3
AK,-1
M,-1
AI,2
AI,1
B,-2
AI,-1
AO,1
AQ,-1
AI,1
B,2
J,-2
AI,-3
J,2
B,-1
D,-1
AO,-1
I,1
H,1
AO,-1
AR,-1
AO,2
B,1
AI,3
B,-1
J,1
D,1
AO,-1
P,-1
AH,-1
I,-1
H,-1
J,-1
I,1
AQ,2
AR,1
M,1
AR,-1
J,-1
H,1
AA,-1
J,-2
B,-1
AH,1
AI,-1
P,2
H,-1
B,2
AI,-1
B,1
L,1
AE,-1
AC,1
AA,1
L,-1
AI,-1
AC,-1
B,-1
AQ,-1
AQ,-1
B,-2
B,2
AA,-1
AC,-1
AO,1
J,2
AE,1
B,1
AA,-1
D,-1
AA,1
AI,2
AD,1
P,-1
AO,-2
AC,1
B,1
P,1
AD,-1
AR,1
A,-1
AA,1
H,1
M,-1
AK,1
U,-1
AI,-1
AK,-1
J,-1
AI,-1
B,-2
AK,1
B,1
P,-2
AI,3
AH,-1
H,-2
AP,1
B,-1
AJ,1
AJ,-1
AM,-1
B,-1
I,-1
J,-1
AP,-1
J,3
AO,2
AA,-1
AC,-1
J,1
AM,1
J,-3
AM,-1
J,1
AB,1
AH,-1
A,1
I,1
H,2
H,-2
H,2
AQ,1
A,-1
AB,-1
B,3
D,1
AB,1
J,2
AO,-1
AM,1
AB,-1
P,1
AH,2
AH,-2
AL,1
AC,3
A,1
P,-1
AA,1
D,-1
H,-1
J,-3
J,2
H,-1
AL,-1
P,1
AC,-1
AH,1
J,-1
A,-1
B,-1
P,1
B,-1
AE,-1
AL,1
J,-1
H,2
H,-2
L,1
P,-1
H,1
D,1
J,-1
AO,-1
I,-1
H,2
U,1
AC,-1
AP,1
AC,1
AP,-1
AA,-1
AC,-2
A,1
AC,1
AQ,-1
K,1
AQ,2
H,1
AL,-1
M,1
AA,-2
P,1
AG,1
A,-1
H,-2
AE,1
AA,-3
AL,1
AO,1
AL,-1
AL,1
AL,-1
AA,7
AA,-6
AG,-1
AH,1
AQ,-2
A,1
P,-2
AQ,2
AI,-2
AO,-1
AD,1
AK,-1
AQ,-2
AI,1
AI,1
AI,-2
B,-1
P,1
J,1
D,-1
AA,1
H,1
A,-1
D,1
AI,-1
AR,-1
AA,4
AP,1
AA,-5
P,1
AA,4
AA,-3
AC,-1
H,-1
AI,2
AA,-1
AA,4
AI,1
P,-1
AR,1
AI,-2
J,-1
A,1
H,1
H,-1
AQ,1
AI,1
AA,-4
AA,1
H,1
J,1
AR,-1
M,-1
A,-1
D,-1
AI,-1
AB,1
AJ,1
AD,-1
O,-1
AI,1
AI,-1
P,-1
AF,-1
AQ,1
A,1
P,1
P,-1
N,1
G,1
AI,1
AE,1
H,-1
AR,1
G,-1
AE,-1
AJ,-1
AE,-1
AG,-2
AK,1
AG,2
AJ,1
H,1
G,1
A,1
AI,-2
P,1
AJ,-1
AQ,-2
AB,-1
AI,3
AI,-3
J,-1
AN,-1
A,-1
P,1
AQ,1
AA,2
AK,-1
P,-1
AA,-2
AB,1
AP,-1
P,-1
AO,1
A,1
AI,1
A,-1
AM,2
AI,2
AM,-2
A,-1
AB,-1
AO,-2
AC,1
A,2
AE,1
AI,-3
A,-1
H,-1
AP,1
AO,1
AP,-1
AE,-1
AA,-1
AC,-1
AI,1
AC,1
B,1
AM,1
AI,-1
G,-1
AA,-1
G,1
AK,1
AA,1
AA,1
A,-1
J,1
AC,2
P,2
AA,2
AP,1
H,-1
AE,1
AE,-1
AA,-1
AA,2
B,-1
AI,1
AI,-1
AM,-1
AP,-1
AM,1
I,1
AI,2
I,-1
AO,1
AC,-2
AA,-1
H,2
AM,-1
B,1
AA,2
AA,-5
AA,-1
AM,1
AI,1
AM,1
AM,-2
G,-1
AC,2
AA,2
J,-1
AO,1
AO,-1
G,1
P,-1
AA,2
AN,1
P,1
AA,1
AI,-1
AA,-2
A,1
AA,-2
AO,-1
P,-1
AC,-1
AK,-1
AO,2
B,-1
H,-1
H,1
AG,-1
AA,1
AI,-1
AI,1
AG,-1
H,1
AK,1
AI,-1
AC,1
AC,-3
G,-1
H,-2
A,-1
G,1
AO,-1
P,1
H,2
AA,1
AC,3
AO,1
P,-1
AI,1
AC,-1
AI,1
AA,1
AI,-3
AA,1
AG,2
AG,-1
P,1
AK,-1
AI,3
AC,-2
AC,1
AQ,-1
AO,-1
AQ,2
H,-2
P,-2
AQ,-2
H,-1
AG,1
P,1
AA,-2
AA,1
A,2
K,-1
AC,-1
H,2
AR,-1
AO,2
AF,1
L,-1
B,1
J,2
AO,-3
AR,1
AF,-1
AG,-2
AC,1
AA,1
AK,1
AC,-1
AP,-1
AP,-1
AA,-1
AJ,1
H,-2
H,1
P,1
I,1
A,-1
AI,-1
AA,1
AI,-1
B,-1
AQ,2
AI,-1
H,-1
AA,-1
A,-1
P,-1
AJ,-1
P,1
AP,1
AI,1
J,-2
AQ,-1
AI,2
AI,-1
A,2
AI,-1
A,-2
AC,1
A,1
AI,-1
AG,1
H,1
AC,1
AP,1
AO,1
AI,1
B,1
AQ,1
I,-1
AG,1
P,-1
H,2
AG,1
AC,-2
G,-1
AE,2
H,-1
AK,-1
AI,2
J,4
H,-1
AD,1
AC,1
AH,-1
AK,1
A,-1
J,-4
AE,-1
H,1
H,-1
AA,2
J,3
AK,-1
AG,-2
AG,1
AL,1
AG,-1
AQ,-2
J,-3
AP,-1
N,-1
AQ,1
AQ,1
AL,-1
H,1
J,1
M,1
L,1
K,1
AL,1
A,1
AQ,-2
AA,-4
AA,3
AA,-5
P,1
AA,2
AA,2
H,-1
M,-1
U,-1
AP,1
AL,-1
AO,1
AA,-2
H,1
AC,-1
