car,move
P,1
AA,-1
J,3
AQ,-1
J,-1
AQ,1
O,1
AA,-1
O,-1
AG,1
AF,-1
G,-1
J,-2
AH,1
J,2
G,1
J,-1
AE,2
AD,2
AD,-1
AE,-2
AN,-1
AB,-1
AG,-1
AN,1
P,1
AB,1
AG,1
AN,-1
AN,1
AA,5
AA,-1
AA,-4
P,-1
AE,1
AA,5
AA,-3
P,1
H,1
AA,3
G,-1
AL,-1
P,-1
AE,1
AM,-1
W,1
AE,-1
AA,-3
J,1
AA,2
AA,-4
N,-1
M,1
AD,-1
M,-1
U,-1
AH,-1
U,1
M,1
AG,-1
AA,2
AQ,-1
M,-1
P,-1
AA,-1
J,-2
AB,-1
AQ,1
M,1
AC,-1
H,-1
AH,1
W,-1
AC,-2
P,2
AD,2
AD,-1
AC,2
AC,1
AG,1
AA,4
AA,-4
AD,-1
AG,-1
L,1
P,-2
M,-1
AQ,-1
K,1
P,1
AA,-1
AC,-2
AA,-1
AD,1
AA,2
P,-1
AM,1
N,1
P,1
AJ,-1
AD,-1
F,1
K,-1
AD,1
AA,1
AC,1
AD,-1
AQ,1
L,-1
AC,1
AL,1
AD,1
AC,-2
L,1
W,1
AL,-1
E,1
AL,1
AD,-1
P,1
AJ,1
AH,-1
W,-1
AA,-2
W,1
AA,2
W,-1
AH,1
AQ,-1
E,-1
P,-2
AD,1
L,-1
AQ,1
AD,1
P,1
L,1
AA,-1
AQ,-1
P,1
L,-1
AA,1
AQ,1
AC,2
AB,1
AL,-1
AJ,-1
P,-1
AD,-2
AE,-1
AG,1
AE,-1
AB,-1
AA,-1
AG,-2
AB,1
AP,-1
AM,-1
AG,1
AM,1
H,1
L,1
F,-1
AL,1
AO,1
AN,-1
N,-1
P,-1
P,2
P,-2
AO,-2
AP,1
N,1
N,-1
N,1
G,1
AQ,-1
AP,-1
K,1
AB,-1
H,-1
AB,1
AE,1
AO,2
H,1
AO,1
AD,1
H,-1
AO,-2
AL,-1
P,1
AP,1
AM,1
G,-1
P,1
K,-1
AA,-1
AB,-1
N,-1
AL,1
AM,-1
AB,1
U,-1
U,1
AA,1
AO,-1
P,-2
AB,-1
M,1
L,-1
AO,1
AL,-1
M,-1
U,-1
AD,-1
AN,1
AH,1
U,1
AI,-2
AG,-1
P,1
AP,-3
AD,1
H,1
J,2
AA,-1
J,1
AI,-1
AP,3
J,-2
H,-1
J,2
AC,-1
AD,-1
AJ,1
J,-3
AA,1
AI,3
J,1
J,-1
L,1
AI,-2
AE,-1
AC,-2
M,1
AI,-1
AG,-1
L,-1
AB,2
AQ,-1
AK,-1
AK,1
AB,-2
J,2
H,1
AB,1
AI,2
AQ,1
AB,1
AI,-2
AS,-2
J,-2
P,1
AG,1
AQ,-1
AQ,2
AG,-1
AI,1
AK,-1
M,-1
