car,move
AQ,-1
J,3
G,-1
N,-1
U,-1
AB,-1
AH,1
U,1
AH,-1
N,1
AA,-1
F,1
J,-2
F,-1
O,1
P,1
AA,1
O,-1
AC,-1
AA,-1
AJ,-1
AL,-1
P,1
AA,1
G,1
AM,-1
AK,-1
O,1
AP,-1
D,1
J,-1
A,-4
H,1
L,1
AQ,1
H,-1
AG,1
AC,-1
H,1
AO,1
AM,1
AA,1
D,-1
A,-1
O,-1
AM,-1
AC,1
B,-2
AA,-2
B,1
AA,1
AA,-2
AA,1
AM,1
AK,1
K,1
B,-1
AF,-1
AM,-1
AA,-3
AM,1
J,-1
AA,4
AC,-1
AA,-5
AA,4
G,-1
J,1
AE,1
B,-1
AG,-1
AA,-3
B,1
B,2
AO,-1
B,-1
AQ,-1
P,-2
AP,1
AH,2
AC,-1
AK,-1
P,1
B,-1
B,1
AJ,1
AH,-2
AA,-2
AB,1
G,1
AM,-1
W,1
B,-1
P,1
AR,-1
AH,1
AA,2
G,-1
AA,3
AA,-4
AQ,-1
A,-1
AQ,2
AM,1
F,1
A,1
AA,-1
AA,2
AJ,-1
AA,1
AA,-1
AA,1
AG,1
B,1
AA,-3
AA,5
AA,-4
AL,1
AA,1
AD,1
W,-1
B,-2
F,-1
AA,1
AB,-1
B,3
H,-1
AC,2
AA,4
G,1
AD,-1
K,-1
B,-2
P,-1
AE,-1
AA,-2
A,-1
AF,1
AF,-1
A,1
A,1
B,1
AN,-1
H,1
AA,1
AA,-1
AA,-1
J,-1
L,-1
AA,2
AA,-1
B,-1
AA,-1
B,-1
AM,1
AA,3
J,4
AE,-1
I,-1
A,-2
AR,1
AR,-1
L,1
P,-1
L,-1
B,1
AA,-1
AA,1
AA,-1
AP,-1
AL,-1
AR,1
AP,1
AL,1
L,1
AM,-1
AR,-1
I,1
A,2
AA,-1
AG,-1
AC,-1
K,1
AA,1
AP,-1
AN,1
A,-2
AC,1
A,2
A,-2
AG,-2
AG,3
AG,-3
AC,-1
B,-1
AQ,-1
AO,3
AG,2
A,1
AC,1
AC,-1
B,1
H,-1
AE,1
G,-1
A,-1
N,-1
B,-1
AL,-1
I,-1
AQ,-1
H,3
N,1
AH,1
H,-1
P,1
AG,-1
K,-1
AH,-1
AM,-1
AP,-1
K,1
AA,-5
AC,-1
P,-1
AH,-1
AO,-2
P,1
B,1
P,-1
AB,1
AO,2
P,1
K,-1
AO,-2
F,1
AQ,2
H,1
H,-1
AP,1
AP,-1
AQ,-1
H,-1
AQ,1
E,1
B,-1
AP,1
Q,-1
AP,-1
AP,1
AG,2
AG,-2
AP,-1
H,1
AO,-1
AH,1
P,-1
H,1
AD,1
AO,1
L,-1
AR,1
B,1
B,-1
AP,1
Q,1
E,-1
P,1
AO,-1
AQ,-1
AO,2
AK,1
AB,-1
AP,-2
AO,-1
L,1
K,1
B,1
A,1
AJ,1
E,1
Q,-1
A,-1
AA,2
H,-1
AQ,1
B,-1
A,1
AM,1
A,-1
A,1
AO,-1
H,1
H,-3
AA,2
AJ,-1
Q,1
AD,-1
AQ,-1
AL,1
AA,-2
AP,3
AB,3
AQ,1
AA,2
AQ,-2
A,-1
C,1
AL,-1
AM,-1
AD,1
AA,-1
B,1
AA,1
AB,-1
AB,-2
AJ,1
B,-1
A,1
AQ,1
AC,3
AA,1
A,-1
I,1
P,-1
AQ,1
A,1
B,2
AA,-1
AC,-1
B,-1
A,-2
AG,2
B,1
H,1
H,-1
AK,-1
AA,1
AA,3
H,1
A,2
AF,1
AR,-1
AM,1
B,-1
AC,-1
O,1
P,1
AA,-4
P,-1
F,1
AC,-1
AM,-1
C,-1
AC,1
I,-1
AA,1
H,1
E,-1
H,-2
H,3
E,1
P,1
AA,1
AJ,-1
F,1
F,-2
AR,1
E,-1
P,-1
K,-1
H,-3
F,1
A,-1
B,-1
AM,1
E,2
P,1
E,-1
L,-1
C,1
H,3
AK,1
L,1
AM,-1
E,1
AA,-3
AA,1
AP,-1
AM,1
AL,1
R,-1
R,1
P,-1
R,-2
A,-1
P,1
AG,-1
AO,1
AA,1
H,-2
AK,-1
F,1
H,2
AO,-1
A,1
N,-1
B,1
AL,-1
AD,-1
AQ,-2
AK,1
N,1
AA,-1
F,2
AH,1
AP,1
AI,-3
A,1
E,2
C,-1
AI,2
P,-1
AQ,2
A,-1
C,1
A,1
E,-2
AA,1
K,1
R,-1
AG,1
R,2
AP,-1
X,-1
AO,1
N,-1
D,1
X,1
AO,-1
B,-1
P,1
AE,-1
X,-1
AA,-4
M,1
R,-1
B,1
R,1
AC,-1
B,-1
X,1
AK,-1
X,-1
D,-1
AC,1
R,-1
AA,4
M,-1
AO,1
C,-1
M,1
F,-2
AR,-1
W,-1
W,1
H,-1
AR,1
AI,1
AG,-1
AH,-1
AE,1
R,1
AE,-1
AK,1
P,-1
AQ,-1
AO,1
H,1
W,-1
R,-2
M,-2
AC,1
T,-1
B,1
AA,-1
N,1
T,-1
T,1
R,1
T,-1
T,1
K,-1
L,-1
T,1
V,1
AK,-1
AA,1
G,1
AR,-1
P,1
H,-2
M,1
C,1
AO,1
R,-1
V,-1
R,1
I,1
A,-1
A,-1
J,-2
AE,1
Y,-1
AE,-1
R,1
AO,-3
P,-1
AO,3
R,-1
AO,-3
R,1
P,2
B,1
AO,2
U,2
B,-1
B,2
B,-3
AC,-1
N,1
B,2
AA,-2
J,-2
AQ,-1
L,1
L,-1
B,-2
I,-1
J,1
J,1
I,1
A,2
R,-1
M,-1
A,1
AO,-1
B,1
B,2
AA,2
AM,-1
P,-2
A,-2
AM,1
B,-2
B,2
J,-1
P,2
B,-3
C,-1
AA,-2
T,-1
AO,1
B,1
A,2
C,1
AO,-1
U,-1
B,2
B,-1
AR,1
AA,2
AA,-2
AA,2
B,-2
U,1
C,-1
AO,-1
B,1
AO,2
G,1
AO,-1
AO,-1
T,-1
AP,1
U,-1
B,-1
AA,-2
C,1
R,-1
T,2
AQ,2
B,3
AP,-1
AC,-1
AP,1
C,-1
B,-2
J,-1
AG,1
A,-1
U,1
P,-1
AG,-1
AC,1
AM,-1
N,1
T,-2
G,-2
J,4
AJ,1
B,-1
L,1
N,-3
AC,1
B,3
AA,1
AC,-1
U,-2
L,-1
U,2
AM,1
AQ,-1
N,2
AH,1
G,1
J,-1
A,1
AC,1
A,-1
N,1
AR,-1
AA,-1
AI,-1
AI,-2
J,-1
AI,1
Q,-1
AJ,-1
U,1
AQ,1
AR,1
AI,-1
N,-1
G,-1
U,-1
J,2
J,-1
AI,2
N,-2
AI,-1
AA,1
AI,2
U,-2
AA,-1
AC,-2
N,1
N,-1
Q,1
AP,-1
AK,1
R,1
J,1
AQ,-2
N,1
N,-1
T,2
N,1
AE,1
AI,-1
Y,1
T,-2
AB,1
J,-2
AI,-1
Q,-1
G,1
AK,-1
AR,-1
AP,1
X,-1
AQ,1
J,1
V,1
B,-1
T,2
J,-3
M,1
B,-2
AE,-1
B,2
AR,1
J,1
P,1
B,-1
R,1
A,1
AI,2
I,-1
AI,-2
R,-2
L,1
H,1
AJ,1
AE,1
AK,1
V,-1
AQ,1
AQ,-1
AE,-1
J,-1
AJ,-1
R,1
AI,2
K,1
B,-1
F,1
AI,-1
B,1
W,1
K,-1
AB,-1
B,-1
H,1
AI,-1
AK,-1
AI,1
R,-1
B,1
P,-1
P,1
F,1
AI,-1
AP,-1
X,1
AP,1
AC,1
AE,1
AA,1
B,-1
AA,1
AC,1
AJ,1
AI,-1
W,-1
K,1
F,-2
AC,-1
AQ,-1
P,-1
AE,-1
AJ,-1
B,1
Y,-1
F,2
X,-1
U,1
AI,1
AA,-5
AR,-1
AC,-1
D,1
X,1
M,-1
AA,2
N,1
A,2
T,-2
U,3
AA,-1
P,-1
AI,-1
AP,-1
T,1
AR,1
P,1
G,1
P,-1
U,-1
AA,-1
G,-1
AB,1
U,-2
K,-1
U,3
AK,1
N,2
T,1
R,1
AP,1
AK,-1
AQ,2
AJ,1
P,2
G,1
L,-1
R,-1
AG,1
AB,-1
Q,1
AI,1
A,-1
N,-1
AC,2
U,-2
Q,-1
T,-2
AG,-1
P,-1
A,1
U,1
T,2
T,-2
Y,1
N,-1
L,1
AC,-2
AQ,-1
T,2
AQ,1
P,1
P,-1
AR,-1
R,1
AR,1
Q,1
AI,1
L,-1
P,-1
A,-4
AA,-1
AG,1
M,1
AK,1
W,1
P,2
G,-1
G,-1
U,1
P,-1
N,-2
C,1
AI,-2
AC,2
M,-1
N,2
AA,1
D,-1
B,-1
W,-1
AG,-1
G,2
T,-2
D,1
T,2
D,-1
L,1
G,-1
M,1
M,-1
N,1
AJ,-1
B,1
U,-1
O,-1
P,1
AA,-1
F,-1
P,-2
T,-1
W,1
AF,-1
T,1
G,1
AI,1
C,-1
AI,-1
C,1
AC,1
M,1
L,-1
R,1
G,1
A,2
AF,1
P,2
R,-2
AG,1
O,1
AP,-1
O,-1
AF,-1
U,1
G,-2
M,1
U,-1
C,-1
AO,1
G,1
AB,1
AN,-1
AO,-1
U,1
AO,-1
R,1
AO,2
A,-1
G,-2
F,1
AO,-1
M,-1
G,3
R,1
R,-2
AN,1
U,-1
R,1
G,-3
AO,1
F,-1
M,1
AO,-1
M,-2
G,2
A,-1
F,1
A,2
T,-1
X,1
A,-1
A,-1
P,-1
Q,-1
AI,2
G,1
A,2
Q,1
AN,-1
G,-2
X,-1
W,-1
AO,1
L,1
W,1
AO,-1
AI,-2
A,-1
AI,2
T,1
AM,1
P,-1
T,-1
R,-1
G,1
X,1
X,-1
T,-1
AB,-1
AI,-2
X,1
N,-1
AC,-1
AC,-2
AI,2
L,-1
X,1
AK,-1
P,2
R,1
U,1
A,-1
N,1
P,-1
P,1
A,2
AI,-1
AB,1
X,-2
AA,1
C,1
AI,-1
AA,-1
AG,-1
AB,-1
AC,2
A,-2
AR,-1
U,-1
AC,-2
AG,1
AB,1
AA,1
AB,-1
L,1
A,2
AI,1
T,2
U,1
T,-2
AM,-1
U,-1
AC,1
T,2
AP,1
T,-1
B,-1
P,-1
AM,1
AI,1
AI,-2
T,1
AM,-1
AN,1
T,-1
AF,1
X,1
K,1
U,1
AA,1
AC,1
G,-1
AA,4
N,-1
R,-1
AA,-2
AA,3
P,1
T,-1
N,-1
X,5
AF,-1
R,1
AI,1
F,-1
AE,2
T,2
AE,-2
T,-1
AR,1
AK,1
P,-2
B,1
AE,1
R,-1
P,1
W,-1
AC,1
P,1
R,1
V,1
A,-1
T,-1
AF,1
AI,-1
AD,1
O,1
G,-1
E,1
P,-2
AI,2
F,-1
AP,-1
AI,-2
AI,2
K,-1
