car,move
AL,-1
AF,-1
AB,-1
AQ,-1
AE,1
AL,1
AC,-2
W,1
G,-1
S,1
J,1
H,1
S,-1
G,1
AA,-1
AJ,-1
AA,1
AC,1
AH,1
AK,-1
S,1
AQ,1
AC,-1
AK,1
P,1
AC,2
AJ,1
P,-1
AD,1
AG,1
Q,1
AA,1
AC,-1
AA,1
G,-1
J,-1
AA,-1
AA,-1
AC,1
AJ,-1
AC,-2
G,1
AD,-1
P,1
G,-1
F,1
AG,-1
P,-1
AD,1
AL,-1
AJ,1
AM,-1
P,1
H,-1
AQ,-1
AK,-1
AR,-1
H,1
P,1
AD,-1
AA,-2
AC,1
AD,1
AJ,-1
AC,-1
AC,-1
AJ,1
P,-1
J,2
J,1
H,-1
AR,1
AB,1
AJ,-1
J,-1
AM,1
AD,-1
J,1
E,1
Q,-1
AJ,1
J,-2
S,-1
S,1
AQ,-1
E,-1
S,-1
AJ,-1
AJ,1
AQ,2
J,2
AJ,-1
AQ,-2
AJ,1
AH,-1
AM,-1
E,1
AH,1
C,1
S,1
S,-1
AB,-1
AA,1
AM,1
AA,-1
H,1
S,1
AB,1
AB,-1
J,-3
J,2
AH,1
AI,-1
J,-1
AQ,1
S,-1
W,-1
AA,1
AC,1
AJ,-1
J,1
AC,1
AD,2
AK,1
AC,1
J,1
AB,1
AQ,1
AI,-1
AD,-2
AP,-1
AI,2
AP,1
AI,-1
AD,1
AG,1
AB,-1
J,-1
J,1
L,1
P,-1
AD,-1
AG,-1
AG,1
W,1
AC,-2
AC,-1
AK,-1
AC,2
AI,-2
AA,1
AE,1
S,1
AI,1
AP,-1
AP,1
AI,-1
AP,-1
C,-1
AP,1
AP,-1
AC,-1
W,1
AD,1
C,1
AO,1
W,1
AE,-1
AO,-1
AC,1
Q,1
AC,-1
K,1
AA,-1
AE,1
V,1
Q,1
AC,-1
AK,1
Q,-1
Q,2
C,3
AD,2
AC,2
AO,1
AC,-2
AB,1
AK,-1
AD,-1
C,-3
C,1
AD,1
AK,1
AB,-1
AD,-1
C,1
E,-1
F,-1
AE,-1
H,-1
AE,1
P,1
AD,1
Q,-1
AK,-1
F,1
P,-1
AC,2
AC,-1
AC,1
AO,-1
AD,-3
F,-1
AR,-1
AC,-2
AP,1
AC,1
AD,3
AD,-3
AC,1
AJ,1
AR,1
G,1
AE,-2
AC,-1
AD,1
AC,-1
AF,1
P,1
AK,1
AA,-1
G,-1
G,1
AA,-1
AK,-1
AD,-1
AJ,-1
AD,1
AB,1
AA,2
AA,-1
AA,-1
AF,-1
AE,2
AR,-1
AE,-1
H,1
AE,-1
AA,-1
Q,1
G,-1
Q,-1
P,-1
AA,-1
G,1
AN,-1
AR,1
AK,1
AD,-1
AG,-1
AD,1
AK,-1
AK,1
P,1
K,-1
L,-1
G,-1
AN,1
AG,1
P,-1
AG,-2
AD,-1
F,1
AE,-1
AP,-2
F,-1
AG,-1
J,-3
AO,1
P,2
AO,-1
AB,-1
AP,2
AP,-2
J,1
AP,1
G,1
AB,1
J,-1
P,-2
J,1
AQ,-1
AB,-1
AQ,-1
AO,2
G,-1
AP,-2
AP,2
AP,-1
G,1
AG,1
G,-1
G,1
AO,-2
J,2
G,-1
AG,-1
AK,-1
N,-1
J,-1
AG,1
AB,1
J,-1
J,1
AP,1
P,1
P,-1
J,-2
AQ,1
AO,1
AO,-1
AO,1
AO,1
J,1
M,1
P,2
M,-1
AO,-2
J,-1
AB,-1
N,1
AB,2
AS,-3
N,-1
AS,1
AK,-1
L,1
AK,2
AE,1
AS,2
N,1
P,-2
N,-1
M,1
K,1
AP,1
AE,-1
AJ,1
AE,1
AQ,1
AS,-3
AJ,-1
K,-1
AJ,1
AQ,-2
AQ,-3
AQ,1
AQ,2
AS,1
AS,1
K,1
AK,-4
AR,-4
AR,1
AQ,2
AK,1
AS,-1
