car,move
P,2
AA,-2
L,1
L,-1
AG,1
AA,5
O,1
P,-2
L,1
G,-1
AH,1
L,-1
O,-1
AD,1
AG,-1
N,-1
P,2
H,1
L,1
N,1
N,-1
AF,-1
K,1
H,-1
AQ,-1
AQ,1
AB,-1
AC,-1
AN,-1
AN,1
AE,1
P,-1
W,1
K,-1
P,1
AC,-2
K,1
AQ,-1
K,-1
AQ,1
N,1
P,-2
AL,-1
AH,1
AQ,-2
AI,-3
AK,-1
W,2
W,-2
S,1
AQ,1
P,2
AI,2
AC,1
AI,1
AR,-1
AI,-2
AI,1
AI,1
AQ,1
AQ,-2
AQ,2
AH,-1
AG,1
AA,-5
F,1
AA,5
AA,-2
AA,-2
AH,1
AA,2
AI,-2
AJ,-1
AP,-1
AD,-1
P,-2
Q,1
AR,1
AI,-1
L,-1
J,2
AI,1
AK,1
AC,2
F,-1
AP,1
AD,1
AB,1
AJ,1
N,-1
AB,-1
J,-2
AB,1
AA,1
AA,-1
AI,1
AA,2
Q,-1
AA,-1
AD,-1
AA,1
AI,-2
AI,2
J,2
J,1
AE,1
AE,-1
AA,-4
M,1
Q,1
Q,-1
J,-2
P,2
AA,-1
S,-1
AI,-2
H,1
AA,1
AB,-1
P,-2
AI,2
J,1
AI,1
AI,-3
W,2
AJ,-1
S,1
W,-1
AJ,1
AA,1
H,-1
AA,2
P,1
P,-1
AC,-3
P,1
S,-1
AD,1
AK,-1
AB,1
AD,-1
W,-2
W,1
AD,1
W,2
AR,-1
AA,1
J,1
AD,-1
J,-3
M,-1
V,1
J,3
J,-2
N,1
J,-1
N,-1
P,1
U,-1
P,-2
H,1
J,3
AD,1
AR,1
AD,-1
AK,1
AD,2
U,1
J,-2
AG,-1
AQ,-2
U,-1
J,2
V,-1
AK,-1
V,1
AQ,2
P,1
H,-1
J,-1
U,1
J,-1
P,-1
U,-1
P,2
AB,-1
AC,2
AC,-2
J,-1
P,-1
AG,1
AC,1
P,-1
AD,-1
AD,-1
AK,1
AC,2
S,1
P,1
AA,-3
AA,2
AC,-3
W,-1
AK,-1
J,1
J,2
AC,2
W,1
J,-2
Q,2
AC,-1
AE,-2
H,1
AA,-2
