car,move
J,2
AJ,-1
AF,-1
AH,1
AE,-1
AJ,1
AG,-2
H,1
AB,1
G,-1
AS,-2
H,-1
AS,1
AQ,-1
AS,-1
AJ,-1
AB,1
N,-1
AA,-1
AC,-2
J,3
L,1
U,-1
AC,1
K,1
AC,-1
AG,1
AQ,-2
AQ,3
AC,-1
AS,1
J,-1
H,1
P,1
AA,-4
AA,2
AB,-1
J,1
AS,-2
U,1
AA,-1
M,1
J,-2
AP,-1
AS,1
J,2
AS,-1
AQ,-4
AA,2
H,-1
P,1
AL,-1
AH,1
K,-1
AS,1
AI,-3
AQ,2
K,1
AG,-1
P,-1
AO,1
AQ,1
J,-1
H,1
AK,-1
AQ,-2
AS,-1
AI,3
AK,1
AS,1
AQ,3
AS,1
AA,-1
AQ,-1
AI,-1
AQ,1
J,-1
AS,1
AB,-1
AI,-2
AI,3
AQ,-2
AQ,2
AQ,-2
AA,1
AA,-3
AB,-1
AB,2
AB,-2
P,-1
AB,2
AO,-1
AH,-1
AG,1
AK,-1
AQ,2
AQ,-1
AO,1
AO,-1
AB,-1
P,1
AA,4
AM,-1
AP,-1
AP,1
AR,-1
AA,-4
AQ,1
AA,3
AB,1
AB,-2
AB,2
M,-1
AE,1
K,-1
AA,1
AR,1
AB,-1
AG,2
AH,-1
AM,1
AN,-1
M,1
K,1
M,-1
N,1
AR,-1
AM,-1
AA,-2
AM,1
AH,1
AG,-1
AB,-1
AH,-1
AA,2
AC,1
AR,1
AR,-1
AH,1
AA,-4
AE,-1
AA,1
AC,-1
AC,1
AA,3
AG,1
H,-1
AP,1
AH,1
AN,1
AI,-1
P,-1
AE,2
W,1
AC,-1
F,1
S,1
AR,1
AP,-1
AI,-1
E,1
H,1
S,-1
AC,2
AG,-1
Q,-1
AG,1
AG,-1
AI,2
AI,-3
AI,2
AG,1
AK,1
AE,1
AD,1
AP,1
S,1
H,-1
AD,-1
Q,2
E,-1
AC,-2
AI,-2
AE,-1
AD,1
AG,-1
W,2
V,1
AJ,1
AD,-1
F,-1
AC,1
Q,1
AC,1
F,1
AE,-2
AG,-1
E,1
AK,-1
AG,1
Q,-2
S,-1
AE,2
P,1
AG,1
W,-1
AK,1
AC,-1
AA,2
AC,1
AA,-4
AA,3
Q,-1
AA,1
AA,-1
AA,1
V,-1
AC,-1
W,-1
H,1
W,1
Y,-1
Y,1
AA,-4
H,-1
W,-1
S,1
AA,4
S,-1
AA,-4
AG,-1
AI,1
AK,-1
AD,1
AA,3
AI,-1
AG,1
W,1
P,-1
W,1
H,1
W,-2
AR,-1
AC,1
AD,-1
W,1
AE,1
Y,-1
S,1
H,-1
AJ,-1
U,1
P,1
AA,-2
AC,-1
AC,1
AJ,1
Q,1
Q,-1
AA,-1
AR,1
AD,1
AJ,-1
AJ,1
S,-1
AC,-2
S,1
N,1
N,-1
AD,-1
S,-1
H,1
AA,2
AJ,-1
AD,1
W,1
AA,-2
AD,2
AD,-3
AE,-1
H,-1
AG,-1
AD,2
H,1
AG,1
AC,1
AK,1
N,1
AP,-1
Q,1
E,-1
AA,-1
S,1
P,-1
AK,-1
AP,1
AG,-1
AP,-1
E,1
AK,1
AC,2
AC,-2
Q,-1
AO,1
AC,2
AO,-1
AD,-1
AC,-1
N,-1
AK,-1
AD,-1
Q,2
E,-1
AK,1
AE,-1
AC,1
AC,-3
AK,-1
AQ,-2
AB,1
AD,1
E,1
Q,-2
Q,1
AD,-1
C,1
AQ,2
AE,-1
U,-1
AQ,-1
Y,1
AF,1
C,-1
C,1
Q,1
AB,-1
V,1
AC,2
AO,1
C,-1
C,1
AQ,1
AR,-1
C,1
P,1
AF,-1
AE,2
AE,-1
C,-1
AA,1
AG,1
AA,2
AE,1
AA,-3
C,1
AA,2
AA,-3
Q,1
P,-1
AD,1
AE,-1
AR,1
K,-1
AC,-1
Q,-1
AG,-2
AK,1
AC,1
V,-1
AC,-1
K,1
AG,1
P,1
AC,1
AG,-1
Y,-1
AO,-1
U,1
AQ,-1
AK,-1
AA,5
AC,-1
AP,1
AA,-5
C,-2
AA,2
AA,-1
AA,4
AG,1
AA,-4
Q,-1
AA,3
AF,1
AP,-1
AA,-3
C,1
AQ,-1
AF,-1
AA,2
AP,1
AC,-1
AR,-1
Q,1
AB,1
AJ,1
AB,-1
C,-1
C,1
AQ,1
H,-1
K,-1
AC,2
H,1
Q,-1
H,-1
AG,-1
AA,1
H,1
U,-1
AQ,1
AA,-1
AC,-1
