car,move
AG,1
AH,1
H,1
AA,2
AA,1
AF,-1
AN,-1
AE,-1
H,-1
P,1
J,2
AN,1
AA,-1
AF,1
H,1
AB,-1
J,-1
AB,1
J,1
P,-1
AA,-2
AG,-1
AB,-1
O,1
J,-1
J,-1
P,2
D,1
AA,-2
P,-1
J,3
J,-1
G,-1
J,-1
AC,-2
D,-1
H,-1
AJ,-1
AA,1
AC,1
J,1
AA,-1
G,1
AA,2
D,1
A,-2
AK,-1
AG,1
A,-2
AA,-2
A,1
AA,1
AR,-1
A,1
AA,-1
AA,3
H,1
J,-1
A,1
A,-2
AJ,1
B,-2
A,1
AL,-1
A,-3
AA,-2
AL,1
AG,-1
A,-1
B,2
P,1
AC,-1
B,-5
P,-1
J,-1
J,-1
AL,-1
B,3
P,1
J,1
B,-3
P,-2
P,2
AG,1
J,-1
P,-2
AE,1
AA,1
L,1
AC,1
AH,-1
P,1
AA,-1
B,-1
L,-1
J,1
AH,1
AR,1
D,-1
AA,4
J,-1
O,-1
AH,1
AR,-1
AC,-1
AA,-4
AJ,-1
J,1
P,1
L,1
K,1
AI,-1
AC,1
AP,-1
AE,-1
H,-1
AC,-2
AG,-1
AG,1
P,-1
AR,1
AC,1
AA,1
AI,-1
AA,-2
AC,-1
AO,1
AI,2
AI,-3
P,1
AC,1
AF,-1
AC,-1
AA,-1
AK,1
AN,-1
AC,2
H,1
AA,1
H,-1
AM,1
AG,-1
AA,2
AM,-1
AC,-1
AQ,-1
AK,-1
H,1
AI,2
J,-1
AO,-1
AA,-4
AC,1
AI,1
AM,1
AA,3
J,1
AA,-2
AI,-3
AP,1
AQ,1
H,-1
AJ,1
J,-1
AI,2
AM,-1
I,-1
AA,3
AA,-1
AO,-1
AK,1
K,-1
P,-2
AC,1
AA,1
H,3
AJ,-1
P,1
AI,-2
AB,1
AP,-1
AA,-2
L,-1
AO,1
L,1
AO,-1
H,-3
AE,1
AO,2
AN,1
AE,-1
AG,-2
H,1
AA,1
H,2
AB,-1
AQ,-1
AC,-2
H,-1
AG,1
H,-2
AI,3
AI,-1
AK,-1
AI,1
AA,1
AE,1
AG,1
AA,-1
AA,1
AC,1
H,3
AI,-1
AD,1
P,-1
AE,1
AI,-2
AC,-1
AD,-1
H,-2
AC,1
W,3
P,2
J,1
AA,-1
AA,-1
W,-3
AE,-1
AO,-1
AO,2
AA,2
K,1
P,-1
AF,1
AC,-1
AC,1
AA,-6
AA,4
H,1
AA,1
AF,-1
AK,1
AN,-1
P,1
AA,1
AA,-2
AA,-4
AO,-3
AO,3
AN,1
AO,-1
AA,5
AC,-1
AC,1
AE,1
AC,-2
AK,-1
W,1
AO,1
S,1
AA,-1
Q,1
AK,1
W,2
AA,-3
AC,3
Y,-1
P,-2
AC,-1
U,1
AO,-1
AO,1
AA,-1
AD,1
AE,-1
K,-1
J,-1
J,1
AG,-1
J,-1
AC,-1
N,1
AD,-1
H,1
AC,1
AO,-2
AO,2
AP,-1
L,-1
AC,1
L,1
P,2
P,-1
P,1
H,-2
G,1
J,1
K,1
AD,1
AP,-1
AJ,1
H,1
AA,5
J,-1
AA,-5
AJ,-1
J,1
AA,1
AJ,1
AA,3
H,-1
J,-1
AA,-1
Q,-1
P,-1
J,1
AA,1
H,-1
AD,-1
Q,1
K,-1
P,1
J,-1
J,1
H,2
AE,-1
AO,-1
H,-1
AJ,-1
K,1
U,1
Q,-1
K,-1
K,1
N,1
H,1
AQ,1
AO,-1
P,-1
AQ,-1
Q,1
U,2
AA,-2
AA,-1
N,1
N,-2
U,-2
N,1
AO,2
AO,-1
K,-1
P,1
J,-1
H,1
G,1
AJ,1
AO,-1
P,-2
AQ,1
K,1
G,-2
U,1
M,1
G,1
G,-1
U,-1
AQ,-1
AO,1
P,2
G,1
P,-2
H,-2
AA,-1
U,2
H,2
U,-1
AJ,-1
P,1
U,-1
H,-2
P,1
AQ,1
Q,-1
S,-1
I,1
G,-1
AQ,-1
AJ,1
P,-1
AA,2
I,-1
U,1
AA,-1
G,1
H,1
U,-1
AA,5
AA,-3
AA,-3
J,1
U,2
AG,-1
M,-1
P,1
AA,5
AG,1
AA,-5
AA,3
H,-1
AE,1
J,-1
G,1
AA,3
AQ,1
AA,-3
J,1
AQ,-1
AA,-3
AE,-1
AA,5
AA,-3
AE,1
AE,-1
AA,1
AJ,-1
AP,2
G,-1
N,2
AB,1
AG,1
AF,1
S,1
P,-1
AF,-1
M,1
J,-1
Q,1
H,-1
AA,3
AG,-1
AQ,1
H,2
AP,-1
P,1
H,1
AB,-1
M,-1
P,-1
M,1
N,-2
H,-2
AA,-2
AQ,-1
AA,-2
AG,-1
AA,-1
M,-1
J,1
AO,-1
N,-1
H,1
AO,1
AO,1
AC,-1
Q,-1
Q,1
N,1
M,1
AA,5
AO,-1
AA,-1
H,-2
AO,1
K,-1
AC,1
AB,1
G,-1
AB,-1
AC,-3
AB,1
J,-1
Y,1
H,2
AO,-2
AQ,1
H,-1
AK,-1
I,1
AP,2
AK,1
H,-1
AG,2
AG,-2
V,1
I,-1
P,-1
AB,1
H,1
AG,1
Q,1
Q,-1
AB,1
I,1
I,-1
AC,2
U,-1
K,1
K,-1
M,-1
J,1
U,1
P,2
U,-1
J,-1
J,1
AA,-1
AQ,-1
Q,-1
L,-1
AA,1
AA,-1
AS,-2
AK,-1
AQ,1
I,1
AK,-2
AK,2
L,1
Q,2
AS,1
G,2
F,1
AS,-2
Q,-2
U,1
AK,1
K,1
AA,-1
AQ,-1
H,-1
AC,-1
AS,1
AQ,-1
H,1
AS,-1
AA,1
AE,1
AQ,-1
Q,2
AA,-1
J,-1
P,-1
J,1
AQ,2
AS,3
Q,-2
H,-1
AD,1
Q,3
F,-1
Q,-1
AQ,-1
AC,-1
G,-1
AK,-1
M,1
J,-1
AC,1
M,-1
G,1
Q,-1
AR,-1
Q,2
AQ,2
AA,2
G,-1
AQ,-1
N,-1
Q,-3
AA,-2
I,-1
P,1
P,-1
AQ,-1
H,3
S,-1
AS,-2
AC,-1
AA,-2
AD,-1
H,-1
AA,-1
AK,-2
AQ,2
AQ,-2
N,1
AS,-1
V,-1
G,-1
AA,3
AK,2
G,2
AA,-1
P,-1
H,1
AQ,-2
AK,-1
