car,move
J,3
G,-1
AG,1
G,1
G,-1
G,1
AL,-1
O,1
J,-3
AJ,-1
AH,2
P,2
AG,-1
H,1
AP,-1
G,-1
AI,-1
AG,1
AI,-1
AA,-2
AO,1
AI,-1
AA,1
N,-1
J,1
AG,-1
AI,2
J,-1
AA,-1
P,-1
U,-1
AG,1
AI,-2
AB,-1
AD,1
AO,-1
AC,-1
AG,-1
AP,1
AG,1
AA,3
AA,-3
AJ,1
AA,5
AA,-3
AD,-1
J,2
AA,2
P,-1
AA,-1
J,-2
AA,1
AK,-1
AD,1
L,1
H,-1
AA,-1
AI,3
P,2
AA,2
P,-2
AI,-2
AG,-1
AI,2
P,1
AQ,-1
AC,-2
P,-1
D,1
AQ,1
AH,-1
D,-1
AG,1
P,2
AG,-1
AL,1
AC,1
P,-2
AQ,-2
AD,-1
O,-1
AR,-1
AF,-1
AQ,2
AD,1
H,1
P,1
AC,-1
AC,1
AR,1
P,1
K,1
AK,1
U,1
AD,-1
AQ,-2
AQ,1
AH,-1
AN,-1
U,-1
AQ,1
AH,1
AK,-1
AQ,-2
AM,1
AL,-1
AK,1
U,1
AQ,2
AC,2
AL,1
AL,-1
AC,-3
H,-1
U,-1
AM,-2
AQ,-1
AH,-1
U,1
AC,2
N,1
AC,-1
AH,1
N,-1
AC,2
M,1
AM,2
AC,-1
K,-1
P,-2
K,1
AD,1
K,-1
H,1
H,-1
AL,2
P,2
M,-1
L,-1
AC,-2
AC,3
AB,1
J,1
U,-1
P,-1
U,1
J,-1
AL,-2
U,-1
AM,-1
AL,1
J,1
P,1
U,1
AL,-1
H,1
N,1
AM,-1
N,-1
U,-1
AM,2
U,1
H,-1
N,1
AH,1
AQ,1
AQ,-1
AI,-3
N,-1
P,-2
AI,3
AB,-1
J,2
AD,-1
AQ,1
AI,-3
AM,-1
AD,1
AD,-1
AB,1
M,1
AG,1
AB,-1
AI,1
M,-1
P,1
N,1
AE,-1
AB,1
J,-1
AA,-2
AM,1
H,1
AI,-1
P,-1
AA,-2
AE,1
J,-1
N,-1
AM,-1
U,-1
AJ,-1
U,1
AA,2
J,2
AI,2
AJ,1
AI,1
AI,-1
AA,-1
AB,-1
J,-1
AE,-1
AI,-1
AO,-1
J,-1
AC,-1
AO,1
H,-1
AG,-1
AI,-1
P,1
J,-1
H,1
AA,-1
J,2
U,-1
AJ,-1
AC,-2
AC,2
U,1
AM,1
AC,1
AG,1
J,-2
AP,-1
J,1
AB,1
AG,-1
J,-1
AA,1
N,1
J,1
H,-1
AI,3
J,2
AA,-2
AA,2
AH,-1
G,1
AO,1
AM,-1
AM,1
AG,1
J,-2
