car,move
H,1
O,1
D,1
P,2
J,1
AQ,-1
A,-3
AA,-2
A,-1
D,-1
H,-1
H,-1
J,-1
AQ,1
H,2
L,1
AG,1
AA,1
D,1
P,-2
AA,2
P,1
P,-1
AA,1
AH,1
P,2
B,-1
B,-3
H,-1
AB,-1
B,1
AB,1
J,-1
A,1
B,2
K,1
A,-1
AE,-1
AA,-5
B,-2
D,-1
AA,1
D,1
AA,-1
A,-2
I,-1
B,1
P,-1
H,3
G,-1
AA,3
AA,-3
B,-1
B,-1
AG,-1
B,1
A,1
H,-1
N,-1
AA,1
A,-1
H,-1
AJ,-1
AG,1
AA,3
AP,-1
H,-1
AA,-1
AO,1
AA,-2
K,-1
J,1
J,-1
P,1
AA,1
AE,1
J,1
H,2
AA,-1
N,1
N,-1
A,1
K,1
AA,3
J,-1
H,-1
AD,1
AA,-3
P,-1
H,2
AA,-1
U,-1
H,-1
AA,-1
A,-1
AA,4
AA,-1
AO,-1
J,1
K,-1
B,-1
U,1
AL,-1
AM,-1
N,1
AA,2
F,1
AO,1
P,1
AA,-1
B,1
E,1
Q,-1
AA,1
AM,1
AB,-1
AM,-1
P,-2
K,1
AA,-1
AB,1
AO,-1
Q,1
K,-1
C,1
D,-1
J,-1
H,-1
AA,1
F,1
H,-1
H,1
P,2
AO,1
AM,1
H,2
A,-1
E,1
E,-1
AH,1
AO,-1
E,1
E,-1
H,-1
AI,-3
AB,-1
H,-1
AC,-2
F,-1
B,1
AK,-1
AO,1
H,-1
AC,1
H,1
P,-2
B,-1
F,1
H,-1
F,-1
H,2
AA,-1
AI,2
F,3
P,1
AR,-1
P,-1
P,1
O,-1
AO,-1
AC,-1
AI,-1
P,-1
AR,1
G,1
B,1
AD,-1
AR,-1
AF,-1
AO,1
AG,-1
AE,-1
E,1
AE,2
K,1
R,-1
R,1
AE,-1
AE,1
AO,-1
AO,1
R,-1
R,1
AO,-1
AI,1
P,2
J,1
A,3
R,-3
P,-2
K,-1
B,-1
AD,2
B,1
C,-1
K,1
AQ,-1
P,2
X,-1
W,-1
AO,1
AO,1
AD,-2
AO,1
AA,-2
W,1
AI,1
AE,-2
AA,1
A,-1
AC,1
W,-1
W,1
AA,1
AP,1
Q,-1
AN,-1
AH,-1
K,-1
AA,-1
AC,-1
R,2
R,-1
P,-1
L,-1
J,-1
J,4
J,-4
J,1
AQ,-1
R,1
A,1
AE,1
AM,2
AE,-1
AM,-3
J,2
AM,3
AM,-3
B,-1
AA,-1
J,-2
AN,1
AQ,1
AE,2
AP,-1
A,-1
AD,2
R,-1
X,1
X,-1
AO,-1
AQ,-1
AM,1
W,-1
AA,2
AD,-2
W,1
J,1
AA,-2
Q,1
AM,-1
R,-1
AE,-1
W,-1
J,-2
H,1
AD,1
B,1
AO,-2
H,-1
AG,-1
A,1
W,1
X,1
AR,1
AA,1
AA,1
B,-1
AR,-1
P,1
AD,-1
B,1
AQ,1
AH,-1
A,-1
AQ,1
P,-2
J,4
R,1
AP,-1
M,-1
T,-2
G,-1
A,-1
AA,-1
AQ,-2
AR,1
L,1
C,1
G,1
AR,-1
G,-1
C,-1
T,2
Q,-1
AO,2
B,-1
B,1
B,-1
E,1
B,1
X,-1
P,1
B,-1
AP,1
AC,-1
AB,1
AM,1
AO,-2
X,-1
AO,3
AO,-1
M,1
AQ,1
W,-1
L,-1
L,1
A,1
R,-1
R,2
L,-1
P,-1
AP,-1
J,-4
P,2
V,1
AB,-1
AP,1
AM,-1
P,-2
AR,1
AG,1
AK,1
AK,-1
AH,1
X,1
J,3
J,-3
J,2
AR,-1
AC,1
R,-2
AQ,-1
AN,-1
J,1
P,1
AA,-1
AM,1
AO,-3
AM,-1
AH,-1
H,1
AM,1
AM,-1
AH,1
F,1
Q,1
M,-1
T,-1
AO,4
B,1
AC,-1
C,1
AP,1
R,1
AD,1
AM,4
AM,-2
AA,1
AB,1
E,-1
AJ,1
AM,-2
AM,1
AA,-1
N,-1
F,-1
J,1
A,-2
T,1
B,-1
U,-1
T,-1
AM,-1
V,-1
B,1
AQ,1
AQ,-1
AA,1
AD,-1
U,1
AM,3
AD,1
N,1
L,1
H,-1
E,1
L,-1
L,1
V,1
AJ,-1
AM,-1
AM,-2
AN,1
AF,1
L,-1
T,-1
AD,-1
AJ,1
E,-1
AH,-1
T,1
B,-1
AQ,1
AH,1
J,-4
AA,-1
J,2
AB,-1
N,-1
AF,-1
AN,-1
AM,4
AM,-2
A,1
J,-2
AC,1
T,-1
U,-1
AA,1
AH,-1
AL,2
AC,1
B,1
J,4
A,1
AJ,-1
AM,1
T,1
A,-2
B,-1
A,2
J,-2
AM,1
AL,2
J,2
AP,-1
J,-1
B,1
AH,2
AA,1
A,-1
AD,1
AL,-1
J,-3
AL,1
AH,-1
A,-1
AL,-2
AA,-2
AM,-1
AC,-2
AC,1
