car,move
L,1
H,1
AF,-1
AE,1
P,2
AA,-2
AB,-1
K,1
AB,1
H,-1
AH,1
AE,-1
AN,-1
P,-1
AA,2
AD,1
AO,-1
P,-1
P,1
AA,-2
AD,-1
AE,-1
AA,1
K,-1
G,-1
P,-1
AB,-1
AC,-2
F,1
P,1
E,1
K,1
E,-1
P,-1
AC,1
H,1
AC,-2
AL,-1
AJ,-1
AC,3
P,1
AH,1
AE,1
AC,-1
AH,-1
AC,-1
AP,-1
AO,1
P,1
AK,-1
AD,1
AP,1
AJ,1
P,-1
AO,-1
K,-1
K,1
AQ,-2
F,-1
AA,-2
AA,2
AL,1
AK,1
AL,-1
AJ,-1
G,1
G,-1
AA,-1
K,-1
AJ,1
AH,1
AA,2
L,-1
G,1
P,1
AA,-2
AJ,-1
L,1
AA,2
AQ,2
L,-1
AG,1
AK,-1
AG,-1
AA,-2
AR,-1
AD,-1
AH,-2
AR,1
AR,-1
AA,1
L,1
AQ,-1
L,-1
AO,1
AL,1
AO,-1
AP,-1
AQ,-1
AQ,2
H,-1
AH,1
AO,2
AO,-2
AC,1
AA,-1
AC,-1
AC,-1
G,-1
F,1
AO,1
AE,-1
AB,1
AQ,-2
P,-1
AO,2
J,3
AO,-3
J,-2
E,1
AE,1
H,1
J,2
L,1
AP,1
AO,1
AO,-1
AR,1
AH,-1
L,-1
AA,1
AQ,2
AJ,1
Q,-1
AB,-1
J,-1
AQ,-2
AB,1
H,-1
AQ,1
AL,-1
AA,-1
J,-1
AR,-1
AH,2
H,1
AH,-2
J,2
AM,-1
AM,1
AR,1
Q,1
E,-1
AH,1
AO,1
AD,1
J,-3
AM,-1
J,3
AD,-1
AK,1
AK,-1
AK,1
J,-1
AQ,1
E,1
J,-2
AB,-1
L,1
H,-1
AM,1
K,1
AJ,-1
C,1
AP,-1
K,-1
AM,-1
AC,1
AE,-1
H,1
AO,1
AO,-2
K,1
AA,-1
AO,2
AO,-3
AC,2
AO,3
AC,-3
AO,-3
AQ,-2
AB,1
AO,3
AM,2
AL,2
AA,-1
AO,-1
AL,-2
AO,1
AO,-1
AP,1
AQ,2
AJ,1
AB,-1
AA,1
AJ,-1
AP,-1
AG,1
AG,-1
AK,-1
AK,1
AC,2
C,-1
AH,1
AC,-1
AG,1
E,-1
F,-1
N,-1
AH,-1
AA,2
P,-1
M,1
H,-1
AK,-1
AM,-2
AC,1
AA,2
P,2
AN,1
K,-1
L,-1
AA,-2
AA,1
J,1
AR,-1
AE,2
M,-1
H,1
AP,1
AA,-1
P,-2
AA,1
J,2
H,-1
AC,-1
AA,-1
AD,2
J,-1
AR,1
N,1
H,1
J,1
L,1
AK,1
G,1
AE,1
H,-1
K,1
AD,1
AD,-3
AE,-2
AE,2
P,1
AC,2
AE,-3
P,-1
AJ,1
AE,3
AE,-3
AM,1
G,-1
P,1
AE,2
AC,-2
H,1
N,-1
AC,2
AA,-2
AE,-1
AA,4
AA,-6
AC,-3
