car,move
P,2
P,-1
AA,-1
AH,1
O,1
G,-1
J,3
J,-1
AL,-1
O,-1
P,-1
AF,-1
AG,-1
AH,-1
AB,1
J,-2
AA,1
AH,1
AD,1
AB,-1
J,3
AG,1
AJ,-1
AF,1
AQ,-1
O,1
AA,-1
J,-3
AD,-1
G,1
AE,-1
L,1
AH,1
H,-1
AJ,1
K,1
G,-1
AH,-1
K,-1
H,1
G,1
H,-1
H,2
D,1
H,-1
A,-5
B,-1
A,3
P,1
B,-1
K,1
AA,1
AM,-1
AA,-3
B,2
AE,1
AA,2
AA,1
A,-2
A,-1
AD,1
A,-1
A,5
AD,-1
A,1
AD,1
AQ,1
AB,-1
H,1
P,-1
AA,-1
AQ,-1
H,-1
A,-2
A,-1
AC,-1
AJ,-1
AQ,1
A,2
G,-1
H,1
K,-1
B,-1
F,1
F,-1
AG,1
N,-1
U,-1
AG,-1
AC,-2
AK,-1
AC,1
AG,1
AJ,1
AJ,-1
AP,-1
AA,2
AA,-2
P,2
AC,-1
AP,1
AD,-1
AC,2
AK,1
AC,1
AA,1
AG,-1
J,-1
AD,1
AC,-1
AA,-1
AJ,1
AD,-1
AC,-1
P,-1
AQ,-1
P,1
AA,-1
AH,-1
P,-1
AM,1
AC,-1
H,-1
U,1
AH,2
AB,1
P,1
H,1
AI,-3
AI,3
AD,1
N,1
G,1
H,-1
AB,-1
AD,-1
J,1
A,-5
AH,-2
G,-1
AA,1
N,-1
B,-2
AL,1
A,1
I,-1
I,1
B,-1
P,-2
B,2
N,1
J,-1
G,1
B,-2
AC,2
B,1
AQ,1
AA,1
H,1
A,1
I,-1
AA,-1
AH,1
AL,-1
K,1
H,-1
AK,-1
AM,-1
J,1
AA,1
AJ,-1
AA,-1
AG,1
AP,-1
H,2
J,-1
AH,-1
D,-1
H,1
AA,2
H,-2
P,2
A,-2
G,-1
AH,1
AA,-4
AE,-1
AA,4
AC,-1
AA,-5
AC,1
AA,1
AG,-1
N,-1
D,1
AA,3
AM,1
AK,1
AA,-2
AA,-3
AC,-2
I,1
A,1
B,-1
AB,1
AP,1
AE,1
AM,-1
AE,-1
M,1
I,-1
AP,-1
AB,-1
AG,1
AA,1
AC,3
AP,1
AC,-1
AC,-2
AC,1
AA,-1
A,-1
P,-2
AE,1
AC,-1
H,2
AE,-1
A,1
AB,1
B,1
K,-1
A,-1
AP,-1
M,-1
D,-1
A,1
N,1
AE,1
F,1
P,2
AD,1
E,1
P,-2
E,-1
F,-1
H,-1
AP,1
G,1
H,1
K,1
AM,1
AG,-1
H,-1
O,-1
AQ,-2
AQ,1
AH,1
H,1
AQ,1
AF,-1
AG,1
AI,-2
AE,2
AI,1
AA,1
AI,1
AH,-1
AM,-1
G,-1
AK,-1
A,-1
A,1
H,-1
N,-1
AJ,1
J,1
M,1
W,1
B,1
AE,-1
B,-1
P,2
AM,1
AL,1
P,-2
AJ,-1
H,-1
P,1
AA,-1
W,-1
I,1
AE,-1
AG,-2
AB,2
AQ,-1
AS,-1
B,3
AQ,1
K,-1
AD,-1
AC,2
K,1
AK,-3
AQ,-1
AS,-1
AK,1
AK,-1
AS,2
K,-1
K,1
AS,-3
AR,-1
B,-3
AQ,1
P,-1
M,-1
AS,3
U,-1
AS,-1
AE,-1
AC,-1
B,1
AS,-2
AC,2
AR,1
I,-1
AK,1
AC,-3
AA,-1
AK,3
AS,1
AG,-1
I,1
B,1
J,-1
AC,2
AG,1
AS,1
AC,-2
A,-1
K,-1
P,1
AK,-1
AS,1
A,1
AA,1
AA,-1
AB,-1
U,1
AK,1
AS,-2
AS,1
AQ,-2
AK,-4
AR,-4
AS,-1
AQ,1
AJ,1
M,1
AQ,-3
AA,1
AR,3
AR,-1
A,-1
AS,-1
J,1
AQ,4
B,-1
AS,3
AS,-1
B,-1
AR,2
AS,1
AS,-1
P,-1
AS,-1
AR,-3
P,1
AQ,-1
AQ,-2
AR,-1
L,-1
P,-1
AR,4
M,-1
AJ,2
AK,2
AL,-1
M,1
AJ,-3
AJ,2
P,1
AE,1
AK,2
L,1
A,1
K,1
I,-1
P,-1
AK,-1
J,-1
I,1
A,-1
A,1
I,-1
AE,-1
H,1
H,-1
M,-1
AH,1
U,-1
J,1
AK,-3
AQ,-1
AK,1
AJ,-1
AS,-1
AB,-2
AH,-1
AQ,3
AH,1
U,1
AB,1
A,-1
AR,-3
AJ,-1
AQ,-2
AJ,1
I,1
AQ,2
AA,1
A,1
AR,1
AQ,1
AH,-1
AM,-1
M,1
I,-1
AE,1
M,-1
AJ,-1
P,2
I,1
P,-2
AG,1
AQ,-2
A,-1
AR,2
AQ,-1
A,1
AQ,-1
AH,-1
AQ,3
AA,-1
AK,3
P,2
AF,1
U,-1
AK,-1
AK,-1
AR,-1
AP,-1
AB,-1
AQ,-3
AA,1
AQ,1
AO,1
A,-1
AQ,2
I,-1
AR,1
AM,1
AK,1
I,1
AQ,-2
AA,-1
AO,-1
AH,1
K,-1
AK,-1
AM,-1
J,-1
L,-1
O,1
P,-1
B,2
J,4
B,1
AR,-2
L,1
U,1
D,1
N,1
B,-4
B,3
P,-1
B,-1
G,1
B,-3
B,3
AQ,2
AB,1
AO,2
B,-2
L,-1
AR,1
AB,-1
J,-1
J,1
J,-4
AR,1
J,1
B,-1
AA,-1
AA,1
AK,-2
AE,-1
AR,-3
B,2
AK,1
A,3
P,2
AB,1
AQ,-3
J,-1
AQ,1
B,2
AR,3
AO,-1
AQ,1
AO,1
B,-1
AM,1
J,2
A,-2
AH,1
P,-2
J,-2
AO,-1
G,-1
F,1
AQ,-3
AQ,4
AQ,-4
AR,-2
AO,-1
AR,-1
E,1
L,1
AK,-1
K,1
AE,1
AI,-3
AO,2
AQ,1
C,1
AO,-1
AO,1
B,1
C,-1
AI,3
AQ,3
Q,-1
AQ,-4
J,1
AO,1
AE,-1
AK,1
A,-1
AQ,2
AI,-1
AI,-2
P,2
AE,1
AR,1
B,-1
AI,3
B,1
P,-2
AI,-2
AO,-3
K,-1
AO,2
AA,-1
AQ,1
P,2
P,-2
L,-1
J,1
H,-1
AI,2
H,1
AI,-2
AQ,1
AQ,-2
P,2
AA,1
B,-1
P,-1
D,-1
O,-1
J,1
J,-3
AO,-1
AQ,-1
AO,-1
AR,1
AE,-1
AA,-1
AI,-1
AI,2
AI,-1
AR,1
AQ,2
AR,-2
J,1
AF,-1
AK,-1
AR,1
AE,1
AD,1
J,-1
AI,2
AR,1
AD,-1
AI,-1
AN,-1
AK,3
J,4
H,-1
B,1
B,-1
AQ,-1
AD,1
J,-4
AK,-4
Q,1
AR,-4
AQ,-1
AQ,1
AK,1
I,-1
AO,3
J,1
H,2
AM,4
AA,1
A,1
AA,-1
A,-1
H,-2
C,1
AD,-1
AI,-2
AM,-2
C,-1
J,-1
AM,2
AD,1
AR,1
AK,1
AQ,2
AM,-1
E,-1
J,2
J,-2
J,1
AO,-1
H,2
AI,2
J,1
AA,1
AQ,-3
AM,-2
AK,-1
H,-1
AI,-1
A,1
AK,1
AB,-1
AM,1
AQ,3
P,-1
E,1
AI,2
AM,-2
H,1
AC,2
AM,1
C,1
AM,1
A,-1
AI,-2
AI,2
AM,-1
P,2
AI,-2
AI,-1
AR,3
AC,-1
A,1
AC,1
AC,1
AR,-2
AO,1
C,-1
AC,-3
AI,3
AO,-2
AI,-3
AI,3
AC,1
AI,-1
AR,1
AM,1
AC,1
A,-1
C,1
C,-1
J,-2
Q,-1
P,-1
L,1
AI,-2
AK,2
A,1
AK,-2
P,-1
K,1
AM,-2
AK,-1
H,-1
AM,1
AA,-1
AO,2
AR,-3
P,1
H,2
AR,2
H,-2
AI,1
AR,1
AC,-1
AA,3
AM,3
AA,-1
AK,1
AR,-2
AQ,-2
AD,-1
H,1
AI,-1
A,-1
Q,1
A,1
A,-1
P,-1
P,1
B,-1
AI,3
AI,-2
AA,-1
E,-1
J,1
AQ,1
AA,3
K,-1
AI,1
AM,-2
AI,-2
AR,2
AO,-1
AC,-1
AM,1
AQ,1
AM,-2
E,1
AI,1
AB,1
AR,1
AI,-1
C,1
AR,-3
AI,1
AO,1
AO,-2
AI,2
A,1
AQ,1
J,-1
AQ,-4
K,1
AI,-3
A,-2
AI,2
A,1
AO,1
AI,-1
C,-1
Q,-1
P,1
AB,-1
AR,2
AG,2
AC,1
J,1
AE,-1
AG,-1
AO,-2
AA,-1
AM,-1
AG,1
AO,2
B,1
AI,1
AA,-2
AG,-1
J,-1
AK,1
AO,-1
AO,2
A,1
AA,1
AO,-4
AO,2
AI,-1
AM,2
AK,1
P,-2
AI,1
A,-1
AO,2
AG,-1
AI,1
J,1
H,-1
AO,-1
AQ,2
AQ,-1
AM,-2
AC,-1
AK,-2
AR,-1
I,1
AA,-1
AM,2
AB,1
AA,1
AQ,-2
I,-1
H,1
Q,1
AI,-1
AR,2
AR,-3
AQ,1
AB,-1
AM,-2
H,-1
AI,-2
P,2
AI,1
AA,-2
AR,2
AM,1
AR,1
AO,-1
AR,-1
AM,-1
P,-2
J,-1
AE,1
AQ,3
AM,2
AO,2
AC,3
AM,1
AI,-1
AC,-1
