car,move
AA,-1
AB,-1
P,2
AJ,-1
AP,-1
AA,1
AQ,-1
AH,1
L,1
AL,-1
P,-2
L,-1
AF,-1
AQ,1
AN,-1
J,2
AH,1
AA,-1
J,1
AH,-2
AN,1
AQ,-1
AF,1
J,-1
AL,1
AO,2
AC,-2
AK,-1
O,1
J,1
AR,-1
O,-1
H,1
AC,-1
H,-1
L,1
AC,2
AC,-2
AH,1
AL,-1
AR,1
AO,-1
AR,-1
AH,1
P,1
L,-1
AO,1
G,-1
AD,1
AA,-1
J,-1
AI,-3
H,1
AI,3
AD,-1
AO,1
AP,1
AJ,1
F,1
AD,1
AI,-3
AQ,-1
AA,1
AB,1
AA,-1
J,-2
L,1
P,1
E,1
E,-1
AI,2
AJ,-1
L,-1
O,1
H,-1
H,-1
AI,-1
AA,1
AI,-1
AD,-1
AI,2
F,-1
F,1
AB,-1
AI,-1
AI,2
AJ,1
P,-1
J,2
AH,-2
AL,1
J,-2
P,1
H,2
AJ,-1
AL,-1
P,-1
AC,1
AQ,1
AH,1
J,3
AE,-1
AA,-1
AP,-1
J,-2
F,2
AH,1
AH,-1
AC,1
P,1
E,3
AP,1
AL,1
R,-1
AA,2
P,-2
J,-1
P,2
AJ,1
AC,-1
AL,-1
R,1
AM,-1
AQ,-1
E,-3
AA,-1
AA,-1
F,-1
J,1
AE,1
J,-1
E,1
F,-1
O,-1
AJ,-1
L,1
E,-1
AA,1
AD,1
AQ,1
F,-1
G,1
O,1
AC,-1
G,-1
AD,-1
H,-3
AE,-1
L,-1
P,-2
H,3
P,1
N,-1
J,1
J,2
AP,-1
U,-1
J,-1
AQ,-1
AQ,1
AE,1
AO,-3
AC,2
J,-2
H,-1
P,-1
AO,2
J,2
AH,-1
AO,1
AC,-1
AO,-2
AQ,-1
P,1
J,1
L,1
K,1
AA,-2
AH,1
O,-1
AD,1
AA,2
AQ,2
AM,1
AH,1
K,-1
K,1
AG,1
AH,-1
AR,1
AH,1
AG,-1
AC,-1
P,-1
AI,-3
AI,3
AI,-1
AQ,-2
H,1
AI,-1
AI,1
AR,-1
AQ,1
AQ,-1
AQ,2
AQ,-1
AC,2
U,1
AO,-1
AD,-1
AQ,1
U,-1
AG,1
P,1
P,-1
AC,-1
AF,-1
AP,1
AF,1
AI,1
AE,-1
AP,-1
AE,1
AI,-2
AA,2
H,-1
AO,1
AR,1
P,1
AA,-4
AA,3
P,-1
U,1
AR,-1
AI,2
AG,-1
N,1
O,1
AO,-1
H,-2
AI,-1
AR,1
AI,-2
AE,-1
AA,-1
AG,1
AO,1
H,1
AA,1
AR,-1
AC,1
N,-1
H,2
AA,-1
AO,-1
N,1
AA,2
AI,2
AO,1
F,3
AI,-1
AI,1
AA,-2
AA,2
AO,-1
AP,1
N,-1
AI,-1
K,-1
P,1
AR,1
AP,-1
U,-1
AI,-1
P,-1
E,2
U,1
C,1
E,-1
U,-1
AA,-1
AR,-1
AR,1
AK,1
AO,1
AK,-1
P,1
AG,-1
AI,2
AI,-1
AA,-2
AE,1
AQ,-1
E,1
C,-1
AI,2
AI,-2
R,-3
M,-1
Q,-1
T,-1
AQ,1
X,-2
AA,2
AE,-1
AC,-1
AI,1
AO,-1
AI,-2
AQ,-1
K,1
AQ,-1
W,-1
AO,1
AO,1
AE,1
AQ,1
AC,1
P,-1
T,-1
Y,-1
K,-1
U,1
K,1
AI,3
AI,-1
AC,-1
AA,-1
AI,-1
AO,-2
AI,1
AK,1
AQ,1
AE,-1
R,1
U,2
AG,1
AI,-2
AC,2
AA,2
AA,-1
AG,-1
U,-1
AC,-2
U,2
U,-2
T,1
AQ,-2
N,2
AP,1
AQ,1
AK,-1
R,-1
R,1
AJ,1
AK,1
G,2
U,2
N,1
AC,2
U,1
R,-1
K,-1
U,-1
K,1
U,-1
N,-1
R,1
K,-1
AC,-2
AJ,-1
AP,-1
AC,2
N,1
U,2
U,-2
AO,1
AI,2
AI,1
G,-2
AB,1
K,1
R,-1
AI,-3
K,-1
N,-2
R,1
N,2
T,-1
N,-3
P,1
K,1
T,1
AI,1
AO,-1
AI,-1
U,-2
AO,1
U,3
AA,-3
AQ,1
AG,1
AA,4
N,1
X,1
N,-1
AA,-4
Q,1
AG,-1
U,-4
U,5
AI,2
AQ,-1
N,5
N,-4
AB,-1
E,1
AC,-3
Q,-1
AA,1
E,-1
N,2
AA,-1
N,1
AQ,1
