car,move
O,1
H,1
AQ,-1
AH,1
P,2
AH,-1
O,-1
AF,-1
AN,-1
AJ,-1
P,-1
AO,-1
AJ,1
J,3
P,-1
J,-2
AJ,-1
AJ,1
G,-1
AL,-1
N,-1
AM,-1
H,-1
P,2
AO,-1
AA,-1
N,1
AB,-1
N,-1
H,1
AQ,1
AC,-1
N,1
N,-1
AA,1
AA,-1
AQ,-1
AK,-1
AJ,-1
AA,1
AO,1
AO,-1
J,-1
AA,-1
AQ,1
AR,-1
P,-2
AP,-1
M,1
J,2
AP,1
AP,-1
AO,3
H,-1
H,1
AN,1
AR,1
AH,1
AE,-1
AM,1
AK,1
AL,1
AF,1
AK,-1
AO,-1
H,-1
O,1
J,-1
AL,-1
AM,-1
H,1
AR,-1
M,-1
AC,-1
O,-1
N,1
AO,1
H,-1
AR,1
P,2
AK,1
J,-1
O,1
H,-2
J,1
AO,-1
AA,1
AG,1
AP,1
AA,1
AM,1
AE,1
AM,-1
AJ,1
AA,-3
AC,2
J,-1
AG,-1
H,3
F,2
AC,-3
F,-2
AQ,-1
L,1
D,1
AE,-1
A,-1
H,-1
AQ,-1
H,1
AQ,2
G,1
AK,-1
AA,1
AR,-1
G,-1
P,-2
P,2
P,-1
K,1
AQ,-1
H,-1
AC,2
AJ,-1
AC,-1
H,1
AA,1
P,-1
AQ,1
AA,-1
AC,-1
AQ,-2
AR,1
AC,1
H,-1
AP,-1
P,1
AE,1
AA,-2
AR,-1
N,-1
AQ,2
AQ,-1
AP,1
AA,3
N,1
A,1
AQ,-1
N,-1
AH,-1
AH,1
N,1
AA,-3
P,1
F,1
AA,1
A,-1
E,1
AA,1
AP,-1
P,-1
P,1
AO,1
AQ,2
P,-1
Q,-1
P,-1
AR,1
AG,1
AM,1
H,1
B,-1
P,2
J,-1
AD,1
P,-2
P,1
AA,-2
AL,1
AA,2
AA,2
J,1
Q,1
AD,-1
AD,1
B,1
AD,-1
AL,-1
P,1
AD,1
AD,-1
AR,-1
H,-1
AL,1
K,-1
AH,-1
AC,1
K,1
K,-1
AA,-1
P,-1
B,-1
AA,-1
C,1
K,1
P,1
K,-1
AC,-2
AC,1
AA,-1
AA,2
AA,-2
AA,3
AA,-2
AC,1
P,-1
AA,-1
AC,-1
AC,1
AR,1
B,1
AA,2
AG,-1
L,-1
L,1
P,1
AO,-1
