car,move
AB,-1
L,1
L,-1
J,1
P,2
AF,-1
AJ,-1
AC,-1
G,-1
P,-1
AE,1
AH,1
AE,-1
F,1
AJ,1
F,-1
F,1
AA,-2
F,-1
N,-1
AJ,-1
J,-1
L,1
N,1
AF,1
AA,2
AF,-1
AE,-1
H,1
AL,-1
AE,1
AD,1
G,1
AM,-1
AQ,-1
AD,-1
L,-1
J,1
J,1
AF,1
AE,-1
AE,1
AD,1
J,-1
P,-1
J,2
AJ,1
J,-2
J,-1
P,1
AA,-1
AF,-1
AC,-2
G,-1
AE,1
L,1
P,-1
AD,-1
P,2
L,-1
H,-1
N,-1
AM,1
P,-1
AC,1
AD,2
AC,1
J,2
M,1
AM,-1
AQ,1
AA,1
AC,1
AC,-2
AM,1
AD,-2
J,1
AH,1
AJ,-1
M,-1
AH,-1
AA,-2
AD,2
AK,-1
J,-1
H,1
M,1
J,-2
AM,-1
AJ,1
AA,1
AG,1
AA,1
H,-1
AR,-1
H,1
AE,1
M,-1
J,1
AM,1
U,-1
AJ,-1
AR,1
J,1
P,-1
AR,-1
AR,1
AK,1
J,1
AJ,1
AE,-1
AM,-1
P,1
AA,3
L,1
H,-1
AC,1
K,1
AA,-3
AK,-1
AJ,-1
H,1
U,1
AK,1
AP,-1
U,-1
P,-1
K,-1
AK,-1
AA,-1
AP,1
AR,-1
AD,-1
H,-1
AA,2
AE,-1
L,-1
AJ,1
J,-1
AA,-2
AE,2
P,1
W,1
AD,-1
J,1
AH,-1
J,-1
AJ,-1
P,-1
H,1
U,1
W,-1
AE,-2
U,-1
AC,-2
J,-2
P,2
AP,-1
AE,2
P,-1
AB,1
U,1
AA,-1
AM,1
L,1
AA,1
H,-1
AP,1
AH,1
AR,1
L,-1
AD,3
AA,-1
AK,1
N,1
AD,-3
N,-1
U,-1
U,1
AL,1
J,1
AD,2
AJ,1
J,-1
U,-1
AE,-1
AA,1
AB,-1
AD,-2
AE,-1
H,1
H,-1
L,1
AG,-1
K,1
U,1
H,1
AA,-2
N,1
G,1
P,1
AG,1
P,-1
AE,2
AC,2
AE,-3
AG,-1
H,-1
AG,-2
AC,-1
AC,2
AC,-1
AG,1
AG,-1
AG,2
AQ,-1
AC,-2
G,-1
H,1
AL,-1
AB,1
AG,-1
AM,-1
P,1
AB,-1
P,-1
AA,2
AQ,1
AG,-1
AC,1
AK,-1
P,1
AA,-3
AA,4
AG,3
AR,-1
AR,1
AA,-5
AK,1
AA,3
AA,4
AA,-3
AA,1
AA,2
AA,-4
AJ,-1
G,1
AA,-1
AP,-1
AA,2
AE,1
P,-2
K,-1
AF,1
G,-1
AH,-1
AG,-1
O,1
D,1
AC,-1
AK,-1
P,1
AQ,-2
AB,1
AH,1
A,-1
L,-1
AR,-1
AM,1
AH,1
AH,-2
L,1
AO,3
B,-1
AO,-3
N,-1
AH,1
AQ,2
AQ,-2
K,1
AO,1
AO,1
K,-1
AO,-2
AQ,2
AH,-1
U,-1
AB,-1
B,1
AL,1
AH,1
K,1
AE,-1
AP,1
B,-1
AA,-4
AC,1
AQ,-1
AR,1
P,-1
P,1
AC,1
AA,1
AA,1
B,1
AA,-1
P,-1
AR,-1
AC,-2
AJ,1
AB,1
AL,-1
A,1
D,-1
AA,-1
AA,1
U,1
AH,1
AE,1
AH,-2
AQ,1
P,2
AG,1
AR,1
U,-1
U,1
M,1
AR,-1
AH,2
AB,-1
P,-2
AH,-1
AH,-1
AC,1
P,1
M,-1
AH,2
AA,1
AE,-1
AR,1
AA,4
AA,2
N,1
AH,-1
G,1
H,-1
AM,-1
AA,-2
H,-1
AA,2
P,1
AC,1
K,-1
AE,1
AK,1
AC,-2
AD,1
AK,-1
AM,1
L,-1
AR,-1
H,2
AR,1
P,-1
AD,-1
AH,1
O,-1
AB,1
J,1
AA,-1
AR,-1
J,2
AD,1
L,1
AF,-1
AE,1
AI,-3
K,1
AD,1
G,-1
AD,-2
W,1
AB,-1
W,1
