car,move
AL,-1
AH,2
AD,1
AH,-1
AQ,-1
AL,1
AA,-1
AL,-1
AH,1
G,-1
P,1
AI,-1
P,1
AQ,1
AF,-1
G,1
AA,-1
AG,-1
AI,-1
AB,1
AA,2
AB,-1
AI,2
AH,-1
AB,-1
AD,-1
AA,-1
G,-1
P,-1
J,1
AQ,-1
AH,-1
AQ,1
AC,-1
P,-1
AG,1
AG,1
N,-1
AH,2
H,1
AI,-2
AA,3
AE,-1
H,-1
AE,1
AC,1
H,1
M,1
AC,-3
J,2
AI,1
L,1
AF,1
O,1
O,-1
AA,1
O,1
AB,1
AB,-1
H,-1
AB,1
O,-1
AK,-1
AA,-1
AB,-1
P,1
AB,1
AD,1
P,-1
AD,-1
AR,-1
AF,-1
AE,-1
AF,1
O,1
AI,-2
AI,2
AR,1
AB,-1
AI,-2
M,-1
U,-1
O,-1
AI,1
AK,1
AB,1
U,1
AF,-1
AI,2
AE,2
AB,-1
AE,-2
AK,-1
AA,1
AN,-1
AN,1
AE,3
AC,1
U,-1
W,1
AD,1
AR,-1
AD,-1
AI,-2
AD,1
AI,2
AC,-1
AI,-2
AC,2
K,1
AI,-1
W,2
AR,1
H,1
AE,-1
H,-1
AA,-2
AD,1
Y,-1
K,-1
AR,-1
U,1
AA,-1
AA,-1
AD,-2
AC,-1
AD,2
AD,-1
U,1
AA,4
W,-1
K,1
AR,1
N,2
AC,1
H,1
AA,-3
K,-1
L,-1
F,1
AA,3
H,-1
F,-1
P,1
AK,1
AA,-3
P,-1
AA,1
AA,1
AD,-1
H,1
W,1
N,-2
J,-1
AA,-2
AE,-1
AA,-1
AA,1
J,-2
AC,1
N,2
AA,2
AA,-1
F,1
AE,-1
AB,1
F,-1
AE,2
AA,1
AD,2
N,-1
P,1
AA,1
J,2
AA,-5
N,1
AG,-1
AD,-2
AD,2
AJ,-1
G,1
AP,-1
N,-1
J,-1
AP,1
J,-1
AP,-1
J,1
J,2
AA,1
J,-1
P,-1
J,1
AG,1
AA,2
N,1
AO,1
AA,-2
AD,-1
L,1
K,1
N,-1
K,-1
H,-1
N,1
H,1
N,-1
AD,-1
AO,-1
AA,1
H,-1
AD,1
AA,1
L,-1
L,1
P,1
AO,1
AD,-1
W,-1
AA,-2
W,1
H,1
AE,1
U,-1
Y,1
L,-1
S,1
AA,-1
V,1
J,-1
W,-1
AE,-1
V,-1
V,1
W,1
S,-1
H,-1
AA,1
J,1
AA,2
AE,-1
G,-1
AA,-1
G,1
H,1
AN,-1
AB,-1
AM,1
AM,-1
AE,-1
AM,1
AB,1
AE,1
AM,1
S,1
AM,-1
L,1
AG,-1
AA,-2
AO,-1
AA,1
V,-1
AM,-1
AD,1
H,-1
AO,-1
AA,-1
AO,2
Y,-1
AN,1
AF,1
G,-1
N,-1
AB,-1
AC,-1
L,-1
Q,1
L,1
Q,-1
N,1
AQ,-1
N,-1
AO,-1
AC,1
Y,1
AC,-1
AD,-1
S,-1
AE,-1
H,1
AC,-1
AF,-1
L,-1
H,-1
AE,1
N,1
AD,1
J,-2
AD,-1
AE,1
AA,2
S,1
N,-1
AD,2
AC,2
AC,-2
AC,1
AD,-2
AE,-2
J,-1
Q,1
Y,-1
AE,2
J,1
AA,-2
M,1
M,-1
H,1
AA,1
AK,-1
P,1
AD,2
Q,-1
U,1
Q,1
Q,-1
M,1
U,-1
AR,-1
AA,-1
P,-1
H,-1
AQ,1
P,1
P,-1
AD,-1
AO,1
AA,1
AQ,-1
AQ,1
W,-1
W,1
U,1
J,2
AE,-1
AA,-1
J,-3
AE,1
AD,-1
J,3
AE,-1
L,1
AG,-1
AC,-2
AB,1
M,-1
H,1
AP,-1
N,2
F,1
AE,-1
AQ,-2
Q,1
N,-1
AQ,2
K,1
F,-1
K,-1
U,2
U,-1
AB,-1
AQ,-1
AQ,1
U,-1
AP,-1
F,1
E,1
Q,-2
AG,-1
N,1
AR,1
AG,1
AR,-1
S,-1
AG,-1
S,1
N,-1
AA,1
AP,2
AG,1
AG,1
AC,1
AC,-1
N,1
K,1
AA,-1
AG,-1
H,-1
AG,2
AA,-1
U,1
Q,1
U,1
AC,1
AA,2
Y,1
H,1
AA,-4
AA,5
AG,-2
N,1
AP,-1
N,-2
AA,-1
AR,1
H,-1
E,-1
S,-1
AC,1
F,-1
AP,1
G,1
AG,2
AA,-1
AK,1
AA,-1
U,1
V,1
AE,2
AA,3
AK,-1
AE,1
AE,-3
AA,1
AN,-1
AO,-2
AC,-1
U,-1
P,-1
S,1
Q,1
AA,-2
N,2
AA,2
G,2
G,-2
AO,1
U,1
AE,1
AO,-1
K,-1
M,1
V,-1
H,1
H,-1
AO,2
AR,-1
H,1
M,-1
AC,1
N,-1
AM,1
G,1
AM,-1
Y,-1
P,1
AN,1
AE,-1
Q,-1
Y,1
AO,-1
Y,-1
U,-3
Q,1
G,-1
AO,1
P,-1
AO,-1
U,2
N,1
N,-2
AP,1
U,-2
U,-1
P,1
P,-1
G,-1
AF,1
AC,-1
P,1
U,4
G,1
AA,-1
AA,1
U,-2
U,2
Q,-1
AA,-1
N,1
AJ,1
AA,-2
AA,4
K,1
AA,-2
AA,-4
N,3
P,-1
G,3
O,1
O,-1
G,-1
G,-2
G,2
O,1
G,-3
Q,1
AR,1
G,4
F,1
N,-1
AK,1
AJ,-1
AC,1
Q,-1
S,-1
AP,-1
D,1
A,-4
AC,-1
B,-4
B,1
S,1
AG,-1
A,-2
AE,1
B,1
AE,-1
A,3
E,1
AP,1
G,-1
A,1
S,-1
I,-1
AQ,-2
N,1
P,1
G,1
A,-1
AA,1
B,-1
A,-3
D,-1
H,1
AA,1
F,3
F,-3
Q,-1
Q,1
Q,-1
D,1
AJ,1
AA,1
H,1
B,-2
AA,1
B,2
G,1
AQ,2
AA,-4
A,3
AJ,-1
AA,2
AG,1
AG,-1
A,-1
AC,2
H,-3
AG,1
A,1
A,-1
AB,1
A,-2
M,1
I,1
A,3
AA,2
H,1
A,-2
A,2
P,-1
A,-2
AA,1
B,2
D,-1
H,-1
D,1
Q,1
AJ,1
AA,1
B,-3
AA,-1
B,2
I,-1
AA,1
H,3
Q,-1
P,1
A,2
AB,-1
AB,1
A,1
AA,-4
A,-4
AA,-2
B,-3
AB,-1
AB,1
S,1
AJ,-1
B,-1
AA,4
AA,-1
AA,1
B,4
D,-1
H,-2
AA,-5
AA,2
M,-1
AA,1
AA,1
I,1
Q,1
AA,-2
B,-1
I,-1
H,-1
A,2
E,-1
AG,-1
AG,1
AA,1
AP,-1
I,1
H,-1
AA,1
AP,1
AG,-1
F,-1
AA,-2
B,3
AG,1
B,-1
G,-3
G,-1
B,-2
H,1
N,-4
N,4
AB,-1
G,3
AJ,1
A,-1
S,-1
AC,-2
B,2
O,-1
A,-1
O,1
O,-1
H,1
A,1
S,1
G,-2
N,-2
O,1
H,-2
AJ,-1
AG,-1
