car,move
P,2
O,1
P,-2
AA,-1
AL,-1
H,-1
AQ,-1
AA,1
AL,1
J,1
P,2
AH,1
AB,-1
AD,1
AQ,1
P,-1
J,2
AJ,-1
AP,-1
H,1
AL,-1
P,-1
AL,1
J,-1
AB,1
AA,-1
AP,1
AP,-1
AG,1
H,-1
P,1
J,-1
G,-1
H,-1
AA,2
H,3
D,1
J,-1
D,-1
J,1
N,-1
P,-1
U,-1
O,-1
P,2
AP,1
AJ,1
AD,-1
AA,-1
AH,-1
AJ,-1
J,-1
AG,-1
AH,1
P,-1
AA,-1
AP,-1
AA,-1
AF,-1
AL,-1
P,1
AD,1
AG,1
AB,-1
AL,1
AC,-1
AC,-1
AE,1
AA,2
AA,-2
AC,1
AE,1
AD,2
H,-1
U,1
AD,-2
W,1
AO,1
H,1
AE,-1
W,-1
AO,-1
AL,-1
N,1
AC,-2
AC,1
G,1
AA,1
P,-1
AK,-1
AK,1
L,1
AO,1
AE,-1
AH,1
P,1
AO,-1
L,-1
AO,1
AO,-1
AI,-3
AD,-1
AC,1
AA,1
AN,-1
J,1
AC,1
H,-1
AP,1
AA,1
AM,1
AI,3
AJ,1
AB,1
AH,-2
H,1
G,-1
AA,-3
AA,3
AJ,-1
AA,-1
P,-1
AH,1
AD,1
H,-1
G,1
AA,-1
AB,-1
AD,-1
AH,1
AE,-1
P,-1
AI,-3
AI,3
P,2
AI,-1
AA,1
AC,-1
AC,-1
AC,2
AA,1
AB,1
AE,1
P,-2
J,2
AJ,1
AA,1
AA,-1
AA,1
H,1
L,1
AA,-3
AI,1
AE,-1
AA,1
H,-1
H,1
AM,-1
H,-1
AA,-1
L,-1
AA,2
G,-1
N,-1
H,1
L,1
AA,1
U,-1
AB,-1
K,1
AH,-1
AL,1
U,1
M,1
AA,-3
AC,-3
AK,-1
P,1
AB,1
AA,-4
AJ,-1
K,-1
AE,1
AD,1
AM,1
P,-1
AL,1
AP,-1
AD,-1
K,1
AR,-1
AG,-1
AB,-1
AC,1
AG,1
AD,1
AL,-1
AL,-1
AL,2
AL,-2
AM,-2
AO,-1
AC,-1
AB,1
AM,1
AH,1
K,-1
P,1
AP,1
AO,1
AG,-1
AJ,1
AG,1
K,1
AA,1
AA,3
AI,-2
AR,1
AG,-1
AK,1
AA,-2
AA,2
AB,-1
AD,-1
AE,-1
AJ,-1
M,-1
AQ,-1
AA,-3
AA,3
AC,2
AI,-1
AC,-1
AI,3
U,-1
AA,-1
AA,-3
AE,1
AN,1
AE,1
K,-1
AP,-1
AO,2
AD,1
AD,1
AI,-2
AK,-1
AK,1
U,1
AO,-2
U,-1
AO,2
AI,2
L,-1
J,-1
AK,-1
AO,-2
AQ,1
AQ,-1
AK,1
AI,-1
AC,1
AQ,1
AD,-1
AD,-1
AI,1
AE,-2
AH,-1
AQ,-1
J,-1
AM,-1
AE,1
AC,-2
J,2
AE,1
J,-3
P,1
AC,2
AC,-1
AC,2
P,-1
AQ,1
W,1
W,-1
AE,-1
AD,1
AG,1
AG,-1
J,3
J,-1
J,-1
AB,1
AN,-1
AO,-1
AP,1
AD,-1
AO,-1
J,2
L,1
K,1
AA,5
AP,-1
AA,-4
AD,1
AA,2
AO,3
AO,-2
AB,-1
AO,2
AB,1
AA,-2
AO,-1
U,1
AN,1
AP,1
M,1
AP,-1
AP,1
AD,-1
AQ,-1
AP,-1
AF,1
AM,1
AO,1
AA,3
AH,1
AE,-1
H,-1
AO,-1
AI,-1
AA,1
AE,1
AF,-1
K,-1
AA,-2
AO,1
AF,1
M,-1
