car,move
AQ,-1
J,1
AL,-1
AM,-1
P,1
P,-1
AA,-1
J,-1
AQ,1
AQ,-1
AM,1
L,1
K,1
G,-1
AH,2
AH,-1
H,1
O,1
N,-1
AH,1
AQ,1
AI,-1
AJ,-1
AJ,1
AE,-1
D,1
K,-1
AQ,-1
AQ,1
AI,-2
H,-1
AI,3
H,1
U,-1
AI,-2
P,1
AA,1
AA,-1
AA,-1
A,-1
B,-1
AG,1
AI,-1
B,1
B,-1
AA,2
K,1
H,-1
B,1
P,1
AI,2
AB,-1
U,1
AA,3
AA,-3
N,1
G,1
G,-1
AJ,-1
G,1
H,1
P,-1
P,1
H,-1
AB,1
A,-1
AP,-1
AP,1
AI,-2
AG,-1
P,-2
AI,2
AA,-1
AJ,1
AI,1
AE,1
A,2
A,-1
AH,-1
AH,1
AI,-1
K,-1
P,2
H,1
A,-5
B,-3
I,-1
P,-2
AD,1
D,-1
K,1
D,1
AI,1
P,2
I,1
B,3
A,1
G,-1
AD,-1
AA,-3
B,-3
A,-1
J,-1
N,-1
P,-2
N,1
AG,1
AJ,-1
AG,-1
AH,-2
AA,-1
B,1
A,1
AP,-1
AL,1
K,-1
A,-1
J,1
AQ,-1
B,2
AA,-1
N,-1
AO,2
AO,-1
P,1
AO,-1
U,-1
P,1
AL,-1
AL,1
P,-2
B,-2
K,1
AO,2
AL,-1
AO,-2
AM,-1
D,-1
P,2
K,-1
AH,1
I,-1
AO,1
AM,1
J,-1
J,1
H,1
O,-1
O,1
L,-1
AE,-1
AQ,1
AE,1
P,-2
J,3
J,-1
J,1
AM,-1
H,-2
AG,1
A,1
I,1
J,-2
J,1
AB,-1
B,1
AG,-1
H,-1
AD,1
P,1
AQ,-1
U,1
AM,1
AO,-1
U,-1
AL,1
AO,1
J,-3
J,1
AC,-3
AQ,-1
J,1
J,1
AO,-1
AP,1
B,1
AL,-1
J,-1
AD,-1
AP,-1
J,-1
AK,-1
AD,1
AQ,1
AC,1
B,-2
AC,-1
U,1
AD,-1
AD,1
AO,1
AH,1
N,1
AH,-1
G,1
I,-1
AB,1
H,1
H,1
AA,1
AA,-1
AR,-1
J,3
A,1
AD,-1
AO,-1
AB,-1
J,-2
A,-1
AO,2
AO,-2
AO,3
P,1
AC,2
D,1
D,-1
P,-2
AO,-3
O,-1
J,-1
AP,1
AJ,1
AC,-1
AA,1
AL,1
J,-1
AL,-1
AQ,1
AR,1
J,4
AC,1
AJ,-1
AH,-1
AP,-1
I,1
L,1
AR,-1
AL,1
AA,-1
G,-1
AF,-1
AO,1
I,-1
AL,-1
L,-1
H,2
AR,1
AE,1
AH,2
AI,-1
AD,1
AQ,-1
AE,-1
N,-1
AC,-2
AC,1
J,-1
AQ,-1
AF,1
AR,-1
AO,1
U,-1
AI,1
P,1
AA,1
U,1
H,-2
AI,-1
H,2
H,-1
AD,-1
O,1
AC,-1
H,-1
J,1
O,-1
M,1
AA,-1
O,1
AD,1
H,-2
AQ,1
H,3
H,1
AO,-1
AA,1
B,-1
B,1
B,-1
D,1
AO,1
J,-1
B,1
B,-1
AI,1
P,-1
AI,-2
B,-1
AR,1
J,1
H,-1
P,1
H,-1
AB,1
AD,-1
I,1
J,-1
J,-2
B,1
AK,1
D,-1
AB,-1
AK,-1
AB,1
AD,1
AB,-1
AD,-1
AO,-1
J,2
M,-1
AO,1
AO,-1
AC,1
O,-1
AE,-1
B,2
N,1
AI,-1
G,1
AI,2
AI,1
J,-3
P,1
AQ,-1
AK,1
G,-1
AI,-2
P,-2
AE,1
A,-1
G,1
AO,-1
J,3
AI,-1
J,1
AF,-1
AO,1
AD,1
AN,-1
AO,-2
AI,3
B,1
AC,-1
J,-2
B,-1
A,1
AO,3
G,-1
N,-1
J,-2
U,-1
B,-1
AI,-3
AC,1
AI,3
L,1
AM,1
L,-1
AC,-1
AO,-2
AB,1
AH,-1
AO,1
P,1
AK,-1
B,1
AM,1
J,1
AO,1
AL,3
P,-1
AL,-3
AA,-1
A,-1
AM,-3
AM,1
AB,-1
AM,-1
P,1
U,1
B,1
AO,-2
J,2
AP,1
AK,1
P,-1
AQ,2
A,1
P,1
AG,1
AK,-1
J,-1
AC,2
AM,2
AR,-1
U,-1
AP,-1
AC,-2
AC,1
AP,1
AC,-1
AD,-1
AA,1
AC,2
AH,1
AM,-1
B,-2
AJ,1
AO,-1
AC,-2
P,1
J,-2
AE,-1
AB,1
B,-1
AB,-1
AO,1
AI,-1
AI,-2
AI,3
AN,1
AC,1
AG,-2
AJ,-1
AI,-2
AC,1
L,1
AC,-2
L,-1
J,2
AI,2
B,3
B,-3
AI,-3
AQ,-2
AG,-1
AB,2
AB,-2
U,1
AP,-2
B,3
A,-1
AO,2
P,-1
B,-1
AI,2
AG,1
AP,1
AA,-1
AG,1
P,-1
J,2
AE,1
A,1
M,1
AE,1
AB,1
AO,-2
AA,1
J,-3
J,3
AD,1
AI,1
J,-4
A,-1
AD,1
AO,1
B,-2
AI,-1
AI,-2
AI,2
J,3
J,-1
B,2
AO,2
AD,-2
AD,1
AO,-3
AA,-1
A,1
AB,-1
P,1
A,-1
AO,2
J,2
B,-1
I,-1
AI,-2
AB,1
AD,1
H,-1
J,-2
AR,1
AD,-2
AD,1
W,1
P,-1
P,2
AK,1
AI,3
H,1
AB,-1
AI,-3
AC,1
P,-1
S,1
P,-1
I,1
P,2
AK,-1
B,1
B,1
Q,1
AI,3
AQ,1
AI,-3
AI,1
M,-1
B,-2
AA,1
AI,1
AD,-1
M,1
AQ,-1
P,-2
AO,-2
B,1
AI,-2
J,-2
J,4
P,1
AR,-1
AI,1
B,1
A,1
J,-3
J,2
AI,1
AO,2
Q,-1
A,-1
J,-1
J,-1
M,-1
AO,-1
AQ,2
Q,1
AO,-1
AI,1
B,-2
AO,1
M,1
AG,1
L,1
A,1
M,-1
AD,1
I,-1
AG,-1
AD,-1
U,-1
AQ,-1
AC,-1
A,-1
A,1
L,-1
Q,-1
AI,-3
L,1
Q,1
A,-1
J,-1
AO,1
K,1
H,2
A,1
K,-1
AR,1
W,2
P,1
U,1
AC,1
AR,-1
A,-1
AE,-2
AG,-2
AG,2
AF,1
AO,1
L,-1
H,-1
N,1
H,1
AO,-3
AE,1
AC,-1
H,-1
AP,1
AC,2
V,1
N,-1
AP,-1
Q,-1
AC,-1
AQ,1
B,-1
B,1
AE,-1
A,1
P,-2
J,4
J,-3
AO,1
Q,1
AC,-1
B,-1
Q,-1
AB,1
J,-1
AG,1
AG,-1
J,2
H,-1
V,-1
AR,1
S,-1
AR,-1
O,1
AB,-1
AB,1
J,-1
N,1
J,2
J,1
AQ,-2
N,-1
N,1
L,1
L,-1
G,1
AR,1
AO,1
AE,1
J,-2
H,1
S,1
AO,-2
AO,2
AK,1
Y,-1
AB,-1
AO,-1
AK,-1
A,-1
P,1
AO,1
Y,1
G,-1
AR,-1
J,2
G,1
AO,-1
H,-1
AO,-1
AC,1
AC,-1
D,1
B,-2
H,2
Q,1
H,-1
H,1
H,-2
H,1
AE,-1
AO,1
AA,-1
J,-4
L,1
V,1
L,-1
AQ,2
AQ,-1
P,1
AO,-1
AR,1
AE,1
AC,2
J,2
AK,1
AE,-1
Q,-1
AC,1
J,-1
AC,-1
AO,1
AO,-1
H,-1
Q,2
B,-1
AC,-2
AC,1
AO,2
AO,-2
J,-1
B,1
I,1
AC,-1
L,1
AA,1
AB,1
J,1
Q,-2
AP,1
P,-1
A,1
AP,-1
I,-1
AP,1
AK,-1
J,-1
V,-1
H,1
AE,1
J,1
AR,-1
AA,-1
P,1
AQ,-1
AJ,1
V,1
P,-1
AQ,2
J,-1
S,-1
P,-1
J,1
A,-1
K,1
AE,-1
AB,-1
B,-1
AQ,-1
P,1
AB,1
AA,3
D,-1
P,1
AA,-1
AA,-1
P,-2
S,1
AR,1
Q,1
O,-1
P,1
Q,-1
AA,3
J,-1
AJ,-1
S,-1
V,-1
S,1
O,1
AA,-1
V,1
V,-1
AA,1
O,-1
AA,-3
Y,-1
AF,-1
H,-1
AE,1
H,1
AQ,1
Y,1
V,1
AA,3
AD,1
AG,-1
AQ,-2
AB,2
AS,-2
H,-1
AK,1
AQ,-2
AQ,1
AK,-3
AB,-1
AJ,1
AK,1
AJ,1
AA,-4
AJ,-1
V,-1
AJ,2
AK,-1
S,-1
AK,1
AA,1
AJ,-3
AK,2
AQ,3
AS,1
H,1
AA,3
AS,1
H,-1
AD,-1
AB,1
AS,-2
AB,-1
AQ,-2
K,-1
H,2
AE,-1
V,1
AQ,-1
AG,-1
AK,-3
AR,-1
AR,-1
S,1
AG,1
AJ,2
AS,-1
P,1
S,-1
H,-1
V,-1
AG,-1
AG,1
Y,-1
H,-2
AB,-2
AQ,-1
AR,2
AJ,-1
AK,3
H,3
AQ,4
AQ,-4
H,-3
AG,2
U,1
H,3
S,1
H,-2
U,2
H,2
N,3
AK,-3
AG,-2
L,-1
AJ,1
H,-1
H,-1
G,2
L,1
AR,-1
AG,2
H,1
AC,1
AG,-2
AQ,1
AJ,-1
AQ,1
AG,1
S,-1
AQ,-2
H,1
AG,2
K,1
N,-1
H,-2
AA,-2
AF,1
AA,-2
AR,1
P,-2
AK,-1
AR,-1
H,-1
AK,1
AG,-1
P,2
G,-2
AG,1
N,-2
U,-2
K,-1
U,3
AF,-1
AN,-1
L,-1
U,-4
AJ,-1
U,1
U,-1
AM,1
Y,1
AC,-1
AK,1
AR,1
AJ,1
P,-1
I,1
AC,1
AJ,-1
V,1
AE,1
AG,-1
AK,-3
AM,-1
AG,-1
AD,1
AK,2
AR,-2
L,1
AQ,2
L,-1
AC,-1
AK,-2
P,-1
J,1
I,-1
V,-1
AQ,2
AC,1
AO,-1
P,1
J,-1
AR,-3
I,1
AR,5
AQ,-3
H,1
AK,2
I,-1
AQ,1
AQ,2
V,1
AR,-3
AK,-2
AQ,-4
AJ,1
H,-1
AQ,2
P,-1
AR,3
AK,4
AK,-5
AR,-6
AQ,-2
AQ,-1
AJ,-1
AP,-1
AC,2
AC,-3
AR,1
AK,1
AQ,2
AB,1
AR,5
AQ,2
AK,4
AK,-4
AQ,-3
AK,3
P,1
J,2
P,1
I,1
AB,-1
AO,2
S,1
AQ,4
AO,-2
AP,1
J,-1
J,-1
J,2
J,-2
H,1
AG,1
AR,-2
J,2
AB,1
Q,1
AR,1
H,-1
J,-2
AK,1
J,1
Q,1
AK,-2
AB,-1
AK,1
AB,1
P,-2
Q,1
L,1
AO,1
Q,-1
AD,-1
AG,1
P,2
AM,1
H,1
P,-2
L,-1
P,2
J,-1
AE,-1
AK,-1
AB,-1
AE,1
AA,1
J,1
AG,-2
L,1
AP,-1
AG,1
AR,-1
AC,2
AM,-1
P,-2
AN,1
AK,1
AC,-1
AC,1
J,-1
AK,-1
AF,1
AE,-1
Q,-1
K,1
Q,1
Q,-1
AK,-1
AA,-1
O,1
AP,1
AR,-1
O,-1
H,-1
AR,1
J,1
AC,-2
AP,-1
J,-1
AC,2
AR,-2
AC,-1
K,-1
AC,-1
AG,1
Q,1
Q,-1
Q,-1
I,-1
O,1
