car,move
AA,-1
AJ,-1
AF,-1
AF,1
AQ,-1
AA,1
L,1
AL,-1
P,2
AJ,1
K,1
AM,-1
AA,-3
AH,1
G,-1
AM,1
P,-1
AQ,1
O,1
AL,1
AG,1
AA,1
H,-1
K,-1
AA,4
AA,-1
AA,2
H,-1
P,-1
AG,-1
P,2
H,2
O,-1
AE,-1
K,1
K,-1
AQ,-1
L,-1
F,1
AQ,1
F,-1
AG,1
AA,-4
G,1
G,-1
AF,-1
AG,-1
AG,1
H,1
AG,-3
P,-1
AQ,-1
L,1
AA,-1
AG,1
F,1
F,-1
AA,1
H,-1
H,1
K,1
N,-1
AL,-1
M,1
P,-1
AG,-1
P,2
P,-2
AB,1
M,-1
AM,-1
AG,1
AS,-2
M,1
AS,2
P,1
AG,-1
AA,1
AJ,-1
AS,-2
H,-1
AG,1
M,-1
U,-1
AP,-1
AM,1
AM,-1
AM,1
K,-1
P,-1
AO,1
U,1
AE,1
U,-1
AH,-1
AH,2
P,1
P,1
AE,-1
AS,1
AO,1
AH,-1
AA,-2
AL,1
K,1
AL,-1
AA,2
AA,-1
AA,1
K,-1
U,1
AO,-2
AL,1
AS,-1
AE,1
AP,1
AS,1
AS,-1
K,1
K,-1
L,-1
AD,1
J,1
U,-1
AS,2
AQ,1
AD,-1
AA,-1
J,-1
AD,1
J,1
AP,-1
P,-1
J,1
J,-2
P,1
AS,-2
AA,1
L,1
H,1
AO,1
K,1
H,-1
AO,-1
AQ,-1
AS,2
K,-1
L,-1
AA,-1
L,1
AO,2
AS,-2
P,-1
AL,-1
AA,-1
AO,-2
AD,-1
AH,-1
AS,2
AO,1
AB,-2
L,-1
H,1
AC,-2
AC,-1
AL,1
AO,1
AG,1
AN,-1
AO,-3
AK,-1
AO,1
AO,2
AL,-1
J,1
H,-1
AC,1
H,1
AM,3
AM,-3
AM,-1
AK,1
AM,4
AA,1
AC,1
P,-1
AL,2
AH,1
AC,-1
AD,1
AC,-1
AL,-1
P,2
AC,2
P,-2
J,-1
AM,-3
J,3
AC,-2
AO,-3
AO,3
J,-3
J,2
AB,1
AO,-2
AL,-1
AN,1
J,-2
AB,-1
P,2
AC,3
AO,1
H,-1
P,-2
P,2
AE,1
AB,1
AQ,1
L,1
K,1
AD,-1
AD,1
AD,-1
AL,1
K,-1
AD,1
L,-1
P,-2
AL,-1
L,1
L,-1
AB,-1
AD,1
U,1
P,1
AG,1
AD,-1
AD,1
M,1
AM,-1
AD,-1
AB,1
AA,-1
M,-1
AG,-1
P,1
AQ,-1
H,1
N,1
H,-1
AB,-1
AM,1
N,-1
J,1
M,1
P,-1
AC,-1
AA,2
AC,1
AQ,1
P,1
AE,-1
AG,-1
M,-1
M,1
AP,-2
M,-1
AL,1
AA,-1
AJ,1
AL,-1
AD,-1
AM,-1
AA,-1
J,-1
J,1
H,1
J,-1
P,-1
P,1
AE,-1
AJ,-1
P,-1
AP,2
J,2
AG,2
AF,1
J,-1
P,1
M,1
AC,-1
P,-1
AA,2
AC,1
AF,-1
M,-1
J,1
J,-1
AE,2
J,-1
AD,1
U,-1
J,1
P,1
AD,1
AA,-1
AD,-2
AA,-1
H,-1
AG,-1
AC,-3
AK,-1
AQ,-2
AA,1
AQ,1
AA,-1
AK,1
AE,-1
J,-1
AK,-1
AG,-1
H,1
AH,-1
AB,2
AS,-2
H,-1
AK,-1
AO,-1
AK,-1
J,1
AS,1
AR,-3
P,-1
U,1
J,1
M,1
AA,1
AR,2
AM,1
AS,-1
AK,2
AL,1
H,1
AO,3
J,1
J,-2
J,3
J,-4
P,-1
L,1
L,-1
J,1
AK,-3
AQ,-4
AR,-1
J,-1
AH,1
AR,1
AH,-1
AQ,3
AH,1
AK,-1
AR,-4
AQ,1
AQ,-1
AR,1
AR,2
AO,-1
AO,1
AP,1
AE,-1
AE,1
AQ,-1
AK,1
J,1
P,1
M,-1
AK,2
AL,-1
AJ,1
AQ,-1
AQ,3
M,1
AQ,-1
AE,-1
P,-1
H,-1
AE,1
AJ,-1
J,2
AQ,-1
M,-1
AQ,2
AL,1
AQ,-2
AE,-1
AG,-1
AG,1
AL,-1
N,1
AQ,2
N,-1
AQ,-3
J,-3
AQ,3
AB,1
U,-1
AC,2
AA,1
H,1
P,1
U,1
AK,-1
P,1
P,-2
H,-1
AA,-1
AE,1
AR,1
AA,1
N,1
AK,-1
AM,-1
AC,-1
AR,-1
AK,1
AC,2
AE,-1
AR,1
AS,1
AS,-1
AE,1
F,1
AD,1
J,2
AR,-1
H,1
J,-1
AM,1
J,1
AM,-1
AB,-1
P,1
AB,1
J,-2
L,1
AA,-2
P,1
AC,-3
AK,1
AA,1
L,-1
AC,1
AA,-1
AQ,-1
H,-1
AM,1
AD,-1
AL,1
AA,1
AA,1
P,-1
AQ,-2
AE,-1
J,1
J,2
AL,-1
E,1
AQ,1
P,-1
AQ,1
AL,1
Q,-1
AQ,-1
AR,1
AR,-1
AE,1
J,-3
AQ,1
AR,1
AH,-1
AS,1
J,3
H,1
L,1
P,1
AQ,1
AQ,-1
P,-1
AH,1
AR,-1
K,1
AQ,1
AD,1
Q,1
AR,1
AS,-1
AQ,-1
AD,-1
H,-1
AS,1
AQ,1
AS,-1
C,1
C,-1
AK,1
AQ,-1
AE,-1
K,-1
AK,-1
L,-1
AS,1
J,-2
J,-1
AK,1
AG,-1
AS,1
C,1
C,-1
AS,-1
P,2
H,1
L,1
AA,-2
AA,2
AG,1
AK,-1
L,-1
AA,-2
P,-1
E,-1
F,-1
J,1
H,-1
J,-1
J,2
AG,-1
H,1
AA,1
AA,1
AK,1
N,-1
U,-1
J,2
H,-1
J,-1
J,1
H,1
AL,-1
L,1
AL,1
P,-1
AA,-1
J,-1
AL,-1
AA,1
AL,1
L,-1
H,-1
J,-2
J,-1
AK,-1
AA,-1
AK,-3
AR,-2
H,1
AL,-1
AR,-2
U,1
AR,1
AR,-1
AQ,1
AL,1
N,1
AC,1
AR,4
G,1
AC,-1
AK,4
H,-1
P,2
AK,-1
AA,1
G,-1
AA,-2
F,1
J,1
F,-1
AL,-1
AA,2
H,1
AA,-1
F,1
AC,-1
AS,-1
AS,1
AG,1
AL,1
P,-1
J,2
E,1
AC,1
C,1
C,-1
L,1
L,-1
E,-1
AQ,-1
AA,-1
E,1
AE,1
AD,1
AL,-1
AR,-1
AA,2
H,-1
AS,-1
P,-1
AQ,1
AH,1
E,-1
AI,-3
AI,1
L,1
F,-1
AQ,-2
N,-1
N,1
P,1
AA,-1
K,1
