car,move
J,2
AJ,-1
AF,-1
AH,1
H,1
AD,1
AL,-1
J,1
AE,1
H,-1
P,1
AH,1
AQ,-1
J,-3
H,1
P,1
AI,-3
AI,3
G,-1
AE,-1
AE,1
AH,-1
AD,1
H,-1
H,1
P,-2
AP,-1
P,1
AL,1
G,1
P,-1
J,1
J,2
AB,-1
L,1
AC,-1
H,-1
AQ,1
AG,1
G,-1
AC,1
H,1
AA,1
H,-1
H,1
AB,1
F,1
AO,1
E,1
L,-1
J,-2
P,2
P,-1
P,1
AD,-1
AO,-1
E,-1
AP,1
AA,-3
H,-1
AB,-1
AC,-1
AL,-1
AH,1
AA,3
AC,1
W,1
AI,-3
S,1
AB,1
E,1
AA,-3
AJ,1
AB,-1
AA,2
AI,2
P,-1
E,-1
AA,-2
AE,1
AB,1
AJ,-1
AA,2
AE,-1
J,-1
J,2
AA,1
AD,-1
AI,1
J,-2
J,1
P,-1
Q,1
AJ,1
AA,-1
AI,-3
F,-1
AE,1
AE,-1
AG,-1
J,1
AD,1
AI,3
AG,1
AA,1
AA,-1
AB,-1
P,1
P,-1
P,1
Q,-1
J,-2
AI,-2
AA,3
Q,1
J,1
AB,1
G,1
H,1
J,2
AI,-1
W,2
AA,-5
V,1
AE,1
AD,-1
AA,2
Q,-1
W,-1
AA,-1
AA,1
J,-3
G,-1
AA,-1
AE,-1
AB,-1
AC,-3
AJ,-1
Q,2
AC,2
AC,1
G,1
AD,1
P,-1
AE,1
AJ,1
AC,-1
J,3
J,-3
W,1
AD,1
AK,-1
AA,1
AA,-1
AC,-2
AC,1
AD,-2
Q,-1
AD,2
H,-1
Q,1
G,-1
AD,1
Q,-1
AC,1
J,1
Q,1
AC,-2
AB,1
Q,-1
P,2
Q,2
Q,-2
P,-1
AD,-2
AJ,-1
J,-1
L,1
AB,-1
AD,1
AD,1
AJ,1
Q,1
AB,1
Q,-1
AK,1
N,-1
H,1
Q,-1
S,-1
P,-1
V,-1
M,1
AD,-2
AJ,-1
AD,2
M,-1
AK,-1
AD,-3
K,1
W,-3
AE,-3
AE,2
W,3
U,-1
AK,1
V,1
AD,2
H,-1
K,-1
K,1
K,-1
S,1
U,1
P,1
S,-1
AK,-1
AE,1
V,-1
N,1
AJ,1
AA,-1
AB,-1
F,1
L,-1
AJ,-1
J,1
AP,-1
J,2
AK,1
AP,1
V,1
AC,3
AC,-1
AP,-1
E,1
Q,-1
AD,-2
L,1
AK,-1
L,-1
H,1
J,-1
AA,1
W,-1
AC,-2
AC,2
AR,-1
W,1
AC,-2
AC,2
AE,-1
AP,1
AE,1
AE,-3
J,-1
P,1
AF,1
AF,-1
H,-1
AA,1
H,1
AF,1
AA,-1
AE,1
AF,-1
AA,1
AC,-1
H,-1
Q,1
V,-1
AR,1
V,1
C,1
AR,-1
AF,1
AA,-1
AR,1
J,-1
AR,-1
H,1
AD,1
AA,1
AA,1
AF,-1
AJ,1
C,-1
L,1
AF,1
AA,-3
Q,-1
AA,2
O,1
AC,1
D,1
P,-1
P,-1
P,2
S,1
Q,3
C,1
AC,-1
AJ,-1
A,-1
Q,1
AA,-1
AG,-1
AC,-1
H,-1
AG,1
L,-1
L,1
B,-1
Q,-1
P,-2
P,2
Q,-2
K,1
AD,-1
AA,-2
C,-1
S,-1
B,1
S,1
AB,1
Q,2
C,2
C,1
AE,-1
C,-1
C,-2
AG,-1
Q,-1
AE,1
P,-1
AJ,1
C,1
AQ,-1
C,1
AA,2
Q,1
AD,1
Q,1
B,-1
C,-2
H,1
K,-1
C,2
J,-1
P,1
C,1
K,1
Q,-1
AR,1
Q,1
AR,-1
C,1
AJ,-1
C,-1
P,-2
AR,1
H,-1
Q,-1
P,1
AA,-2
C,-3
AA,2
AD,-1
Q,-2
Q,-1
AD,1
AJ,1
AJ,-1
K,-1
AD,-1
AP,-1
AR,-1
P,1
Q,3
C,2
AP,1
P,-1
AQ,1
AG,1
C,-2
AD,1
Q,-2
L,-1
P,1
E,-1
AG,-1
AJ,1
AQ,-2
Q,1
E,1
AA,-1
L,1
AR,1
C,1
K,1
C,-1
AQ,2
AG,1
AJ,-1
H,1
J,1
AA,-3
Q,-1
Q,1
AP,-1
AD,-1
AA,1
AR,-1
AA,2
E,-1
AG,-1
F,-1
AB,-1
AE,-1
AA,-1
J,-1
AE,1
F,1
AE,-1
Q,-1
AR,1
AA,-2
AQ,-2
AQ,1
E,1
AC,2
AK,1
AA,1
P,-1
P,-1
Q,2
