car,move
O,1
P,1
H,1
J,2
O,-1
AQ,-1
AA,-2
AL,-1
AA,1
J,-2
AL,1
AL,-1
AH,2
AJ,-1
O,1
J,2
AI,-1
AA,-1
H,-1
AD,1
AA,2
J,1
O,-1
AA,-1
J,-2
AB,-1
AC,-1
J,2
AA,1
J,-2
AC,-1
AF,-1
AA,-2
J,2
AQ,1
AJ,1
AG,-1
AC,1
AA,2
AC,-1
AI,-2
AA,-1
AG,2
AC,2
AC,-2
AA,4
AI,1
AA,-5
AK,-1
AA,1
P,-1
AN,-1
AM,1
L,1
AD,-1
AM,-1
AA,2
G,-1
AA,1
H,1
AO,-1
K,1
AA,-2
P,1
AR,-1
AA,1
AA,-2
AA,-4
P,-1
G,1
K,-1
AC,1
AO,1
AR,1
P,1
AC,-2
AI,1
AM,1
K,1
AI,-1
AC,1
G,-1
F,1
AR,-1
AA,4
AI,1
K,-1
AC,1
AC,-1
AA,3
AA,-1
AA,-2
AM,-1
AN,1
AE,2
AC,1
E,1
AE,-3
AC,-1
AN,-1
AI,1
AO,-1
AJ,-1
AH,-1
L,-1
AJ,1
AC,1
C,1
AL,1
AE,1
AO,1
J,-1
AC,-1
J,1
AN,1
AN,-1
P,-1
AH,-1
AC,1
AA,3
J,-3
AA,1
AM,1
AC,-1
AC,1
AL,1
AA,-2
AA,2
AL,-1
P,1
AH,1
P,1
AA,-1
AD,1
AA,-3
AR,1
AA,3
P,-2
J,2
AM,-1
AM,1
AC,-2
AL,1
C,-1
AR,-1
AL,-2
Q,-1
AC,1
AA,-1
AR,1
J,1
AR,-1
J,-3
P,2
AD,-1
AA,-3
AA,4
AA,-2
AA,3
AD,1
P,-1
AA,-5
AC,-1
J,3
AC,2
AC,-1
AA,2
H,-1
AC,1
Q,1
AA,3
P,-1
H,1
Q,-1
AA,-4
AA,1
J,-3
AH,1
J,2
Q,1
AD,-1
AA,-1
AA,1
AA,3
E,-1
J,-1
P,1
AI,-3
AD,1
P,-1
AA,-2
AC,-1
J,-1
H,-1
AI,2
J,3
P,1
AM,-1
H,1
AM,1
AI,-2
AA,-1
AG,-1
H,-1
AG,1
AA,1
H,1
AI,3
J,-2
AA,-2
AA,3
AI,-1
AM,-1
AI,1
AC,1
AI,-2
AN,1
AI,2
AI,-2
J,-1
AA,-4
F,-1
AA,5
AD,-1
AC,-1
P,-1
G,1
AI,-1
AN,-1
AO,-1
AA,-1
J,2
AC,1
AA,-2
AG,-1
AA,-1
AR,1
AC,-1
H,-1
AC,1
AI,3
P,1
AC,-2
AR,-1
AD,1
AQ,-1
AI,-1
AB,1
AI,-1
AB,-1
AI,2
AR,1
AQ,1
AI,-2
J,1
AI,1
J,-2
AK,1
AG,1
AI,-2
H,1
AC,2
AK,-1
H,-1
AA,1
AJ,-1
AI,3
AI,-1
J,1
AI,-1
J,-1
AJ,1
AA,2
J,2
AA,-4
AD,-1
AD,1
AI,-1
AI,1
AC,-2
AO,1
AG,-1
AC,1
G,-1
H,1
AI,-1
H,-1
AR,-1
N,-1
AQ,-2
U,-1
AJ,-1
H,1
AI,3
H,-1
AA,1
P,-1
AQ,2
U,1
AC,-1
AC,1
M,1
AI,-2
AI,-1
AQ,-2
L,1
AP,-1
AI,2
AP,1
AR,1
AR,-1
AA,1
AI,1
AA,-1
AO,-1
AH,-1
AA,1
AQ,2
AD,-1
AQ,-1
AP,-1
AD,1
AR,1
AP,1
AL,1
H,1
AJ,1
M,-1
AQ,1
AQ,-1
AC,1
AD,-1
AR,-1
AR,1
AH,-1
AJ,-1
AA,-1
N,1
AO,1
P,1
AC,-1
L,-1
J,-2
AC,-1
AH,1
J,-1
AQ,-1
P,1
AP,-1
AH,-1
AB,1
AH,1
AH,-1
N,-1
AN,1
J,1
AA,-1
AH,1
H,-1
U,-1
AF,1
AB,-1
AO,1
AB,1
AQ,2
P,-1
AF,-1
AB,-1
AQ,-2
AN,-1
AO,-1
J,2
AO,1
AO,-2
J,-3
P,1
AQ,2
AA,1
AC,2
U,1
AP,1
AK,1
AA,1
L,1
AQ,-1
M,1
AA,-1
AD,1
P,-1
AC,1
AC,-2
