car,move
G,-1
F,1
AL,-1
J,3
AQ,-1
AB,-1
O,1
AJ,-1
AM,-1
AH,1
AB,1
AE,-1
J,-3
F,1
J,1
J,2
J,-1
AP,-1
F,-2
J,1
F,2
L,1
AB,-1
AQ,1
F,-1
AQ,-1
AA,-1
L,-1
AQ,1
D,1
D,-1
O,-1
L,1
AG,1
AC,-1
AC,1
H,1
AF,-1
AN,-1
AM,2
L,-1
AL,1
AL,1
P,1
J,-2
AO,1
AG,-1
J,2
AC,-3
AK,-1
F,-1
AM,1
AQ,-2
AL,1
L,1
AA,-1
H,-1
AE,1
AQ,2
L,-1
H,1
L,1
H,-1
AL,-2
K,1
H,1
AL,-1
AC,1
AA,2
F,1
AA,-5
AA,3
AH,1
AC,1
AI,-1
AI,1
AC,-2
AA,1
AQ,-1
P,-1
AI,-3
AC,1
AO,1
AC,1
AI,2
H,-1
AC,-2
AB,1
AE,-1
AM,1
AI,1
AI,-1
F,-1
N,-1
AI,-2
H,1
AK,1
AI,3
AH,-1
AQ,-1
M,1
AL,4
K,-1
AE,1
AB,-1
AE,-1
AC,1
AL,-1
AL,-3
M,-1
H,-1
AQ,1
H,1
N,1
AM,-1
AE,1
AO,-1
AC,1
H,-1
AC,-2
AL,1
AK,-1
N,-1
AE,-1
AL,2
AH,1
AI,-2
U,-1
L,-1
AQ,-1
J,-3
P,1
U,1
U,-1
AQ,2
J,1
AA,-1
AB,1
AI,2
AI,-3
AQ,-2
J,2
AR,-1
AI,2
AI,1
AO,1
U,1
AI,-2
AR,1
N,1
AQ,1
G,1
J,-1
AO,-1
AK,1
AI,2
AO,1
AA,1
J,-1
G,-1
N,-1
J,1
AO,-1
AK,-1
AQ,1
J,-2
AG,1
AR,-1
J,2
M,1
AE,1
AH,-1
AE,-1
AE,1
AH,-1
P,-1
J,1
J,-3
AL,-2
H,1
AM,-2
J,2
AR,1
AO,-2
J,-1
AB,-1
AC,1
AC,-1
AB,1
M,-1
U,-1
AH,1
AR,-1
AL,-1
AR,1
AL,1
AP,1
AR,-1
AO,1
P,2
AA,-1
AN,1
AH,-1
AL,-1
U,1
U,-1
AM,-1
AR,1
AA,1
AB,-1
P,-2
H,-1
AN,-1
AM,1
AB,1
H,1
U,1
J,1
AM,-1
J,-1
AN,1
AG,-2
AH,1
J,1
N,1
AQ,-2
AB,1
G,1
AR,-1
J,1
AB,-1
G,-1
AG,1
AF,1
P,1
J,-2
N,-1
AA,-1
J,2
AB,-1
U,-1
AC,1
AA,1
AR,1
AF,-1
AA,-1
AE,-1
AE,2
AA,2
W,1
AA,-2
AC,-1
S,1
AA,1
AJ,1
J,-3
P,-1
AK,1
AC,1
P,1
H,-1
AQ,2
U,1
S,-1
AM,1
AC,2
P,1
S,1
S,-1
M,1
AL,1
AC,-2
AD,1
AC,2
L,1
P,-1
AJ,-1
