car,move
J,3
AA,-1
AB,-1
AB,1
J,-2
J,1
H,1
O,1
P,1
AB,-1
J,-2
AJ,-1
AH,1
AE,-1
H,-1
J,2
D,1
A,-2
H,1
A,1
AC,-1
AC,-1
AQ,-1
J,-1
AC,1
AP,-1
A,-2
P,-1
A,-1
A,-2
AC,1
AB,1
P,1
J,1
AO,2
AA,1
H,-1
B,-6
J,1
B,2
AO,-1
AE,1
AA,-2
H,1
AE,-1
J,-1
A,2
AO,1
AE,1
AA,2
J,1
J,-4
B,1
AA,-1
AB,-1
L,1
AE,-1
AA,1
AC,-2
AC,2
L,-1
AO,-2
B,1
J,2
AA,-1
J,2
AC,-1
AA,-1
D,-1
AC,-1
J,-2
A,-1
O,-1
AE,1
AA,2
AO,1
I,-1
AK,-1
J,1
AE,-1
J,1
AQ,1
J,-1
AC,1
AE,1
I,1
O,1
G,-1
H,-3
AC,-1
AD,1
B,2
AL,-1
AK,1
P,-1
B,-3
AC,1
J,1
H,1
I,-1
J,-2
AA,-1
H,3
F,3
AO,-1
E,2
G,1
AC,-2
P,2
J,-2
AC,3
R,-1
C,1
AA,-1
A,-2
AM,-1
AC,-1
AM,1
L,1
AA,1
AA,1
K,1
AG,1
H,1
F,2
AO,1
G,-1
G,1
AC,-1
G,-1
R,-1
AA,-5
A,2
P,-2
G,1
AH,1
A,-2
AA,1
AK,-1
AK,1
A,1
AI,-3
R,1
A,2
AC,-1
AB,1
AO,-1
AI,1
AI,-1
A,-2
B,1
R,-1
C,-1
P,1
AK,-1
AA,2
F,-1
K,-1
AR,-1
L,-1
X,-1
B,-1
F,1
AI,2
L,1
R,1
F,-2
B,1
B,-1
K,1
AB,-1
AI,1
AP,1
F,2
AI,-2
AI,1
B,1
F,-1
AA,1
H,-1
J,1
AI,1
B,-1
AA,-2
A,2
AI,-2
AA,1
AR,1
J,-1
H,1
P,1
AR,-1
F,-1
AI,-1
C,1
R,-2
AB,1
AJ,1
F,1
AI,1
AA,1
O,-1
M,-1
W,-1
C,-1
AR,1
AK,1
O,1
AJ,-1
W,1
AJ,1
AB,-1
AC,1
P,-1
C,1
F,-1
M,1
R,2
X,1
R,-2
AA,1
AC,2
AC,-1
AA,2
F,1
AI,1
AI,-2
P,-1
AK,-1
D,1
H,-1
B,1
AI,1
R,2
AC,-1
P,2
AR,-1
B,-1
AA,-2
AA,1
A,-2
P,-2
A,2
D,-1
AI,-1
AI,3
R,-1
O,-1
AH,-1
R,-1
O,1
AD,-1
J,1
R,2
AR,1
A,-1
A,-1
AA,-1
A,1
A,1
AH,-1
AH,2
R,-1
K,-1
AH,-2
C,-1
A,-1
AR,-1
M,-1
G,-1
AA,2
J,-1
L,-1
F,-2
F,2
E,2
J,1
AA,-1
J,3
E,-2
F,-1
AJ,-1
X,-1
AH,1
T,-2
C,1
B,1
AH,1
AC,1
C,-1
AH,-2
AP,-1
J,-4
AC,-1
AO,1
L,1
P,2
T,1
F,1
B,-1
AM,-1
H,1
X,1
AM,1
AO,-1
AO,1
F,-2
H,-1
C,1
J,1
AM,-1
H,-2
AA,-1
C,-1
P,-1
R,-1
AC,1
P,1
T,1
H,1
T,-2
AM,1
I,1
AH,1
AL,1
AH,-1
T,1
Q,-1
AA,-2
AA,3
T,-1
AO,-1
AA,-2
F,1
B,2
AA,2
AC,-1
X,-2
AP,1
J,-1
AC,1
P,-2
AL,-1
X,1
T,2
J,1
B,-1
AA,-1
F,-1
AH,1
AR,1
J,-1
AG,-1
L,-1
B,-1
AJ,1
P,2
AR,-1
AD,1
AC,-1
AG,1
Q,1
M,1
AJ,-1
W,-1
AR,1
R,1
B,1
H,-1
B,-1
AG,-1
AD,-1
Q,-1
W,1
AH,-1
AK,1
X,1
Q,1
AC,2
AH,1
J,1
AD,1
R,1
P,-2
AL,1
C,1
C,-1
R,-1
R,2
J,2
R,-2
R,1
R,-2
AA,-1
AC,-3
J,-3
AG,1
AC,3
AC,-3
AK,-1
B,1
AJ,1
B,1
