car,move
AA,-1
J,3
O,1
D,1
AL,-1
J,-3
A,-6
G,-1
L,1
L,-1
B,-2
L,1
G,1
B,-4
B,1
J,-1
AA,1
AG,1
AM,-1
AJ,-1
B,1
G,-1
AA,-1
P,2
P,-2
J,1
H,1
AH,1
AP,-1
B,3
F,1
B,-3
B,1
B,2
AH,-1
H,-1
B,-1
AB,-1
AC,-1
AA,1
I,-1
J,-1
AH,1
H,1
L,-1
AP,1
H,-1
AP,-1
AG,-1
D,-1
AD,1
B,-1
AG,1
J,3
AP,1
J,-1
J,1
J,-3
E,1
H,2
Q,-1
O,-1
AF,-1
AK,-1
H,1
H,-1
J,2
AK,1
B,1
B,-1
AM,1
H,-1
AD,-1
J,1
J,1
AG,-2
AJ,1
AC,1
AH,1
B,1
AD,1
AI,-1
H,2
J,-1
B,-1
AI,-2
AC,-2
AC,1
AC,-1
AQ,-1
H,-3
H,1
AI,3
H,1
J,-3
P,2
AG,1
AK,-1
A,1
AH,-1
H,-2
AN,-1
AA,-2
AA,1
L,1
AK,1
A,-1
P,-1
A,1
AD,-1
A,-1
AC,1
AA,1
K,1
AJ,-1
Q,1
Q,-1
B,1
AA,-1
AM,-1
B,-1
P,-1
AK,-1
Q,1
AN,1
AP,-1
AE,-1
AO,2
AM,1
AG,-2
C,1
AK,1
A,-1
H,3
AK,-1
AC,-2
AQ,-1
AQ,1
AH,1
H,-2
AP,-2
AK,1
AG,1
I,1
AO,-1
AI,-1
AQ,1
AQ,-2
AQ,2
AI,-1
AI,2
AQ,-2
AO,1
AP,1
AI,-3
H,-1
AI,3
AG,-1
B,1
K,-1
I,-1
AI,-3
L,-1
P,1
H,1
AI,3
J,3
J,-2
J,2
AO,-1
AO,-1
AA,-1
H,1
H,-2
J,-3
AO,1
AB,1
AH,-1
J,4
J,-2
AK,-1
AA,1
A,2
AH,1
AP,1
AI,-1
H,1
AA,-1
AI,-1
AB,1
AB,-2
I,1
AC,1
AQ,1
AI,1
J,-2
AQ,1
AO,-1
B,-1
J,1
C,-1
AG,1
J,-1
AG,1
AA,1
Q,-1
AI,1
AE,2
AO,1
AH,-1
H,-1
B,1
J,2
AC,-1
AD,1
J,-2
J,3
B,1
AC,2
Q,1
AM,-1
J,-2
AQ,-1
P,-1
P,1
AO,1
J,2
J,-1
W,1
AR,-1
AC,-2
Q,-1
B,-1
AM,1
AM,-1
P,1
W,-1
AD,-1
AE,-2
AE,1
AC,2
AO,-1
AC,-2
AO,-1
AC,2
J,-2
AN,-1
AR,1
I,-1
I,1
AP,1
I,-1
AQ,1
AP,-1
P,-1
H,2
H,1
Q,1
L,1
AD,1
P,-1
B,-1
L,-1
AO,-2
E,-1
AD,-1
AC,-1
P,1
F,-1
AH,-1
AO,2
AQ,-1
A,-1
AN,1
AP,1
AA,1
AF,1
P,1
F,1
B,1
E,1
AR,-1
H,-2
AP,-1
AA,-2
A,1
AO,3
AF,-1
B,-1
P,-1
H,1
B,1
J,3
AO,-3
AR,1
AO,1
AF,1
E,-1
B,-1
AA,2
J,1
H,-1
E,1
P,-1
AA,-1
AO,-1
AQ,1
O,1
F,1
Q,-1
AM,1
AH,1
A,-1
J,-3
P,1
Q,1
AK,1
AA,1
L,1
AE,-1
AQ,-1
AC,1
AH,1
P,-1
AC,1
AP,1
AH,-1
AE,1
P,2
F,-1
AH,-1
F,2
AC,-1
E,1
A,1
R,-3
R,3
AQ,1
K,1
C,1
AM,-1
AP,-1
R,-1
X,-1
F,-1
R,-2
AC,-1
AA,-3
M,-1
AA,-2
AM,1
AA,3
I,1
T,-1
AC,1
AG,1
AA,3
C,-1
AA,-4
AG,-1
AL,1
X,1
AL,-1
AC,1
AA,-2
AM,-1
B,1
I,-1
AH,1
T,1
T,-2
P,-1
H,1
T,2
X,-1
R,1
AD,1
X,1
AD,-1
K,-1
AP,1
T,-2
J,-1
AC,-1
L,-1
B,-1
AC,1
AC,-1
AG,1
J,2
AD,1
AD,-1
P,1
P,-1
AH,-1
AK,-1
AG,-1
P,1
C,1
AC,-2
AC,2
X,-1
B,1
AG,1
T,1
A,-2
P,-1
AP,-1
T,1
J,-1
W,-1
J,-1
J,2
AM,1
AH,1
AL,1
J,-1
A,1
J,2
W,1
J,1
J,-3
A,1
J,2
AL,-1
AK,1
AC,-1
AO,1
AK,-1
T,-2
AC,1
H,1
X,1
AD,1
AC,-1
A,-2
T,2
A,2
AM,-1
T,-1
P,-1
AO,-1
AO,1
AG,-1
H,-1
P,1
AO,-1
AG,1
J,-2
J,3
X,-1
X,1
T,-1
C,-1
J,-2
J,2
R,-1
B,-1
Q,-1
H,1
J,-1
P,-1
AM,1
T,1
X,-1
AR,-1
T,-1
AL,1
X,2
Q,1
X,-1
T,2
AC,-1
R,1
T,-1
J,1
H,-2
T,1
AP,1
AJ,1
J,-3
AB,1
C,1
AB,-1
AL,-1
AL,1
C,-1
C,1
P,2
AB,1
AR,1
R,-1
T,-2
J,1
AK,1
I,1
B,2
AL,-1
AG,-1
AD,-1
AK,-1
T,1
AK,1
J,-2
B,-2
AG,1
C,-1
AB,-1
AL,1
P,-2
T,1
AH,-1
T,-2
B,2
C,1
B,-2
T,2
AC,3
M,1
AJ,-1
X,-1
AB,1
AH,1
AD,1
P,2
X,1
M,-1
B,1
AL,-1
AM,-1
R,1
AJ,1
A,-2
I,-1
X,-1
AG,-1
T,-1
L,1
I,1
AQ,-1
W,-1
A,1
B,-1
AM,1
AD,-1
K,1
T,-1
B,2
AA,1
A,1
AA,1
AA,3
A,-2
AJ,-1
AH,-1
AA,-3
AM,-1
AA,-1
B,-1
T,1
J,1
Y,-1
AA,4
AM,1
AA,-5
AL,1
Y,1
A,1
AA,4
AH,1
AB,-1
AD,1
AC,-1
AC,-2
AC,3
AB,1
A,-1
AA,-5
Y,-1
B,1
A,1
AL,-1
K,-1
AP,-1
AO,1
AD,-1
L,-1
AD,1
P,-1
P,-1
AA,1
J,-1
A,1
AM,-1
AB,-1
AO,1
AO,-1
AD,-1
AE,-1
J,4
C,-1
J,-2
T,1
AC,-2
U,2
J,2
AQ,1
M,1
B,-2
N,2
J,-1
AK,-1
J,-3
B,2
J,3
R,-1
J,-1
J,1
AM,1
AQ,-2
AL,1
B,-2
M,1
AQ,2
Q,-1
AC,-1
M,-1
AO,-1
AR,-1
J,-1
AL,-1
M,1
AH,1
AQ,-1
B,1
M,-2
AI,-2
AI,2
AO,1
AO,2
J,-1
B,1
AC,2
J,1
