car,move
P,2
AQ,-1
AF,-1
AB,-1
AE,1
AA,-1
AB,1
AL,-1
AA,1
AJ,-1
AM,-1
H,1
AM,1
AQ,1
AA,-2
AQ,-1
H,-1
AL,1
AQ,1
H,1
P,-1
AA,1
J,2
AL,-1
AH,1
H,-1
AD,1
AA,1
AP,-1
AL,1
J,-2
AP,1
J,3
W,1
AA,-1
G,-1
W,-1
F,1
AB,-1
E,1
AL,-1
AB,1
E,-1
AA,-1
AA,1
F,-1
H,1
W,1
J,-2
AB,-1
AG,1
AD,-1
AA,-1
P,1
AA,2
AB,1
J,-1
AP,-1
AH,-1
P,-1
AP,1
AM,-1
J,3
J,-1
J,-1
AA,-2
N,-1
AH,1
AD,1
U,-1
AM,1
AM,-1
J,-1
L,1
H,-1
K,1
U,1
AA,-1
AG,-1
M,1
W,-1
AD,1
AA,2
P,1
H,1
AQ,-1
AB,-1
AA,-3
P,-1
AP,-1
AC,-3
AA,1
P,1
AA,-1
AC,2
P,-1
M,-1
AP,1
AP,-1
M,1
AA,3
AA,-4
AC,1
K,-1
AB,1
AM,1
AM,-1
AD,-2
AO,2
AE,-2
AB,-1
AE,1
AD,1
P,1
L,-1
AN,-1
AC,-1
AK,-1
L,1
M,-1
AM,3
AL,3
AM,1
N,1
L,-1
AC,-2
F,1
AK,1
AM,-1
AC,2
AC,-2
P,-2
J,3
AQ,-1
AK,-1
E,1
AL,-2
AD,-1
J,-1
AM,1
J,-2
AL,3
P,2
AH,1
P,-2
J,3
Q,-1
AB,1
AQ,1
AE,-1
AL,-1
L,1
AH,-1
AL,-1
AB,-1
AK,1
P,1
AE,1
AH,-1
K,1
AH,1
AC,2
AK,-1
P,-1
P,1
AC,-2
AA,2
AA,-2
Q,1
P,-1
AD,1
P,1
AA,1
AL,2
AL,-3
AA,2
AM,-3
AA,-1
AQ,-1
AO,-3
AO,2
AA,-1
C,1
AA,3
C,-1
AK,1
AD,-1
AM,2
AA,-3
AH,-1
E,-1
AA,2
AA,1
P,-1
H,-1
AL,2
AB,1
P,1
AQ,1
AQ,1
AH,2
AI,-3
P,-1
AG,1
AI,1
AD,1
AD,-1
E,1
K,-1
AG,-1
AK,-1
AD,1
AK,1
C,1
AI,2
AH,-1
AL,-2
AL,1
H,1
K,1
AL,-2
AG,1
H,-1
AD,-1
AM,-2
AB,-1
AD,1
AM,-1
AM,1
AD,-1
AK,-1
AR,-1
AR,1
AN,1
C,-1
AG,-1
AL,1
P,1
H,1
H,-1
AB,1
AE,-1
AE,2
AH,-1
AH,1
C,1
AL,-1
AG,1
AL,1
AG,-1
AO,-1
AQ,-1
W,1
AO,2
AQ,-1
AA,-2
C,-1
AA,1
W,-1
K,-1
L,-1
C,1
J,-2
H,1
AH,-1
W,1
J,-1
C,-1
J,1
P,1
AA,1
P,-2
AK,1
E,-1
J,-1
S,1
J,3
S,-1
P,1
AL,-1
H,-1
J,-2
J,1
E,1
H,1
C,1
AL,1
J,-2
W,-1
P,-1
AB,-1
P,1
AL,-1
H,-1
J,2
W,1
W,-1
AH,2
AI,-2
AD,1
AK,-1
AO,-2
AA,-1
J,-1
H,1
AQ,1
AC,2
AI,1
AQ,1
AD,-1
AR,-1
J,1
AC,-1
AC,1
AR,1
AA,1
W,1
S,1
AQ,-1
AA,1
S,-1
W,-1
AK,1
J,-2
J,1
J,-1
AC,-1
AA,-1
AC,1
C,-1
AC,1
H,-1
AE,-1
AI,-2
AO,1
AC,-1
H,1
AI,1
AO,1
AA,1
P,-1
AC,-1
AF,1
AQ,-1
E,-1
AO,-2
J,3
AD,1
AF,-1
AP,1
F,-1
AP,-1
AQ,1
AF,1
J,-2
AO,2
AI,2
J,2
AK,-1
AI,-1
AK,1
J,-1
AC,1
O,1
AI,-1
H,-1
J,-1
AI,1
N,-1
AO,-1
AI,-2
H,1
J,2
AC,1
M,1
AO,1
H,-1
AI,1
J,-3
AI,-1
AO,-2
P,1
J,3
H,1
AO,1
H,-1
M,-1
J,-1
J,-2
AQ,1
H,-1
N,1
J,3
H,2
J,-3
AC,-1
P,1
AI,1
AI,2
P,-1
H,-2
AO,-1
AD,-1
AE,-1
P,1
AK,-1
AQ,-1
N,-1
AI,-3
AR,-1
H,2
D,1
AC,-1
AP,1
N,1
AI,3
AQ,-1
J,1
AQ,1
AA,-1
AC,-1
AA,-1
AR,1
AC,2
AE,1
AH,-1
P,-1
AM,-1
AR,-1
AC,-2
AQ,-1
J,-1
AB,1
AH,-1
J,1
AP,-1
J,-1
AB,-1
AP,1
AQ,2
AB,1
H,-1
AM,1
J,2
N,-1
D,-1
U,-1
AJ,1
O,-1
J,1
AB,-1
AB,1
AJ,-1
AB,-1
AH,2
L,1
AJ,1
AG,1
AI,-3
AI,2
AI,-1
H,1
AI,1
AD,1
AA,1
K,1
O,1
H,-1
AI,-1
AC,2
AA,4
AI,1
H,1
AI,-1
AA,-8
AA,1
AJ,-1
AP,-1
AC,-1
D,1
AP,1
AI,-1
AA,1
U,1
M,1
A,-1
M,-1
AG,-1
AP,-1
AI,1
AA,3
AA,-5
K,-1
AI,-1
P,-1
K,1
AD,-1
AP,1
AG,1
AP,-1
AC,1
AI,1
AD,1
A,1
AG,-1
AI,2
D,-1
D,1
AI,-2
AG,1
P,1
AG,-1
AD,-1
AD,1
AA,3
U,-1
AC,-1
U,1
AI,-1
AD,-1
A,-1
AR,1
AP,1
AE,-1
AA,1
AJ,1
AA,-1
AE,1
AI,2
AD,1
AA,2
AQ,-1
AK,1
AA,-2
U,-1
AJ,-1
AC,2
U,1
AP,-1
U,-1
K,-1
AB,1
AQ,1
U,1
H,-1
AG,1
AI,1
AP,1
AA,1
B,-1
P,-1
AA,2
L,-1
AA,-2
J,-2
J,1
J,-3
H,1
AH,-1
AA,1
AG,-1
P,2
AA,-1
AA,1
J,1
B,1
AD,-1
AH,-1
L,1
