car,move
L,1
AF,-1
P,2
AA,-1
P,-1
AH,1
AA,-1
AE,1
P,1
AQ,-1
AA,1
AD,2
AD,-1
AA,1
K,1
H,1
P,-1
AA,-1
AA,-1
K,-1
L,-1
AB,-1
AC,-2
AQ,-1
AQ,1
AL,-1
AK,-1
AD,1
AQ,-1
J,1
AK,1
AM,-1
AJ,-1
J,-1
AP,-1
AO,2
J,1
AD,-2
AQ,1
AC,2
J,-1
AD,1
AC,-2
AC,-1
AC,2
J,3
AC,1
AO,-2
J,-3
AA,2
AO,1
AA,-1
H,-1
AC,-3
J,1
AQ,-1
G,-1
AO,-1
J,-1
W,1
AB,1
AB,-1
J,3
H,1
AM,1
J,-2
J,1
AQ,2
AD,-1
AG,1
J,-2
AB,1
AG,-1
H,-1
N,-1
S,1
AG,1
U,-1
AH,-1
AL,1
AL,-1
AK,-1
H,1
H,-1
S,-1
AR,-1
AO,1
AO,-1
P,1
AL,1
H,1
AR,1
AE,1
W,-1
AE,-2
AO,1
AE,1
AE,1
AO,-1
P,-1
P,-1
AE,-1
J,3
AG,-1
U,1
W,1
AB,-1
J,-3
S,1
N,1
AH,1
AC,2
AL,-1
AD,1
AD,-1
J,3
AH,-1
N,-1
AQ,-1
AM,-1
J,-1
AP,1
U,-1
AQ,1
AA,1
AG,1
AP,-1
P,1
AO,1
P,-1
S,-1
AE,1
AM,1
AH,2
P,1
AA,-2
AC,-2
AR,-1
AE,-1
AI,-2
S,1
AA,1
J,-2
Q,1
AC,1
L,1
AA,-1
AC,1
K,1
AA,-1
U,1
AA,2
P,-1
AA,1
Q,-1
P,2
AA,-5
AD,1
AA,6
AD,-1
AA,-6
AE,1
N,1
Q,1
AA,5
AI,2
P,-2
K,-1
H,-1
AH,-2
AC,-1
AM,-1
AM,1
Q,-1
AH,1
AC,1
AH,-1
AL,1
Q,1
AE,-1
F,1
AH,1
AH,-1
AA,1
H,1
E,1
AA,-2
C,2
H,-1
AR,1
AC,-1
AC,-1
AR,-1
AE,1
AC,1
AA,1
K,1
C,-1
AE,-1
AG,-1
Q,-1
AH,1
Q,1
Q,-1
AQ,-1
AA,-1
AA,1
AA,-1
AQ,-1
AA,1
AO,2
AH,-1
AO,-1
P,1
S,-1
H,1
AO,-2
AO,1
AQ,1
H,-1
P,1
H,1
AQ,1
AA,-2
AL,-1
AM,-1
S,1
AQ,-1
AC,-1
AQ,-1
AA,-1
AA,-2
P,-2
P,2
K,-1
AH,1
AO,2
L,-1
P,-2
