car,move
AA,-1
P,1
AG,1
P,1
H,1
H,-1
AH,1
AA,4
AD,1
AA,-5
P,-1
AL,-1
AF,-1
AD,-1
AE,1
AE,-1
AH,-1
AA,3
AN,-1
AN,1
J,2
AA,-1
H,1
H,-1
AB,-1
AA,1
AH,2
P,-1
AA,-2
AJ,-1
AH,-2
AC,-3
AK,-1
AG,-1
AM,-1
AB,1
AK,1
AM,1
J,-1
AP,-1
AB,-1
G,-1
J,-1
AQ,-1
N,-1
AQ,1
AC,1
AL,1
P,2
L,1
K,1
U,-1
AP,1
AG,1
H,1
AE,1
AA,-2
AA,3
AH,1
U,1
AA,-4
AH,-1
AL,-1
AA,3
AA,-1
AL,1
M,1
W,1
AL,-1
AE,1
AA,-3
M,-1
AH,2
AD,1
P,-1
P,1
AA,5
P,-1
P,1
AE,-1
AA,-2
AA,-3
U,-1
U,1
AC,1
AA,3
U,-1
P,-1
AC,-1
AA,-1
AC,2
AB,1
W,-1
AA,3
AG,-1
AA,-3
H,-1
AI,-1
AE,-1
AA,2
AE,1
U,1
AA,1
N,1
AP,-1
AD,-1
AP,1
AQ,-1
P,1
AD,2
F,1
AB,-1
P,-1
AJ,1
E,1
Q,-1
AD,-1
AD,-1
P,1
Q,1
AD,2
AI,1
AI,-2
Q,-1
P,-2
AI,1
AQ,1
AD,-2
AG,1
K,-1
AA,2
P,2
AB,1
AA,-2
L,-1
AE,1
AJ,-1
AE,-3
AJ,1
AI,-1
Q,1
AA,1
AB,-1
AN,-1
AI,1
AI,-2
P,-1
AN,1
L,1
AJ,-1
AN,-1
AI,1
AA,-1
C,1
AJ,1
AO,-1
C,-1
AA,1
AI,-1
AJ,-1
AC,-2
AK,-1
AK,1
AC,2
AA,-2
P,1
AI,1
E,-1
AA,1
AC,-2
E,1
AA,-2
AA,1
AI,-1
AP,-1
AO,2
AA,-1
AE,1
AA,2
AK,-1
E,-1
AI,1
AM,1
K,1
H,1
AM,1
E,1
H,-1
AG,-1
H,1
E,-1
AK,1
K,-1
AC,1
AC,-1
AI,-1
AQ,-2
E,1
AA,-2
AQ,1
AI,1
AQ,1
AG,1
AG,-1
AI,1
AA,1
AM,-2
AQ,-1
P,-2
AI,1
AQ,1
AI,-3
L,-1
AK,-1
AO,-2
E,-1
J,3
AR,-1
P,1
AA,1
AI,2
H,-1
AA,-1
AQ,-1
AQ,-1
AO,1
AO,-1
AA,1
AD,1
AO,3
E,1
AI,1
AI,-2
AO,-2
Q,-1
J,-2
AI,-1
AN,1
AA,-1
P,-1
AO,1
AA,1
AO,1
AE,1
W,1
J,2
AI,1
P,1
W,-1
J,-1
J,-2
W,1
J,3
AQ,1
AO,-2
J,-2
P,-1
AQ,-1
J,2
AQ,2
AO,1
L,1
AG,1
Q,1
AA,1
AO,-1
L,-1
AP,1
S,1
AI,2
AI,-2
AD,-1
AA,-1
AP,-1
AA,-1
AG,-1
AP,1
P,1
Q,-1
AQ,-1
AC,1
J,-2
J,1
Q,2
Q,-2
AI,2
J,-1
J,1
AH,-2
J,-1
J,1
J,-2
J,1
AH,2
S,-1
AA,-1
AR,1
AH,-1
J,-1
Q,1
AA,1
H,1
E,-1
H,-1
AR,-1
F,-1
AD,1
J,3
N,-1
M,1
S,1
AC,-2
J,-1
AA,-1
AQ,-1
AD,-1
AR,1
AJ,1
H,1
AD,1
J,-1
AC,1
J,2
AH,1
J,-1
AH,-1
AD,-1
AJ,-1
AA,2
AH,1
AH,-1
AA,-2
AL,1
AD,1
AJ,1
J,-1
AA,1
AA,1
P,-1
AD,-1
P,1
AQ,2
M,-1
AL,-1
AC,1
J,1
AG,1
AD,1
Q,1
AK,1
U,-1
AA,2
AK,-1
AK,1
AM,-1
J,1
AC,-1
AD,-1
AM,1
AC,1
J,-3
AH,1
AD,1
AA,1
P,1
AI,-3
W,2
W,-1
AC,1
V,1
V,-1
AA,-5
AC,-3
J,1
Q,-1
W,-1
S,-1
AE,1
W,-1
AD,2
J,-1
AK,-1
H,-1
AB,1
AJ,-1
AK,1
H,1
AI,2
H,-1
P,-1
J,2
AA,1
U,1
AP,-1
AD,-1
N,1
AI,-2
AA,-1
J,-2
AE,-1
H,1
N,-1
P,1
AE,1
AK,-1
AD,1
M,1
L,1
AA,1
K,1
AR,-1
AR,1
AD,-2
AA,-1
AE,-2
AI,1
AD,-1
H,-1
AB,-1
AG,-2
AE,-1
AC,1
K,-1
AI,1
AQ,-2
AE,1
H,1
AO,2
AI,-1
AA,1
AP,-1
K,1
AQ,1
AD,1
AP,1
AC,-1
AA,-1
AP,-1
AA,-2
AA,1
AA,1
AA,-1
AA,-2
AO,-1
AA,4
P,-2
AR,-1
AC,1
P,2
AA,-3
AD,-1
P,-1
AI,2
AA,-1
AH,-1
AQ,1
AC,-1
AL,1
AQ,-1
AR,1
P,1
AK,1
AD,1
AO,-1
AA,1
AC,3
AB,1
AB,-1
AA,1
AD,-1
AO,1
AA,-2
AE,-1
AA,5
K,-1
AQ,1
AO,-1
AO,1
AQ,-1
AP,1
M,-1
AG,-1
N,1
AP,-1
AA,-1
K,1
AP,-1
AQ,1
AP,2
AP,-2
AQ,-1
N,-1
AL,-1
H,-1
U,-1
AO,-1
P,-2
K,-1
H,1
AG,1
AJ,1
AG,-1
AO,2
L,-1
AO,-2
P,1
AL,1
AL,-1
P,-1
J,1
H,-1
AG,1
AM,-1
J,1
AO,1
J,1
J,-3
AO,1
AM,1
AG,-1
AA,1
H,1
J,2
AO,-2
AH,1
AI,-3
AO,1
AI,2
AA,-1
AG,1
AA,1
AI,1
AI,-3
U,1
AA,-1
AI,2
AI,-1
M,1
AJ,-1
J,-2
H,-1
AO,-1
AP,1
P,2
P,-2
AP,2
H,1
L,1
P,2
K,1
AI,-1
AI,2
AA,-1
AA,-1
AJ,1
AA,-2
AC,-2
P,-2
AC,-1
K,-1
L,-1
AB,2
AK,-1
AB,-2
P,2
AI,-1
AE,1
AQ,1
AC,1
M,-1
AE,-1
J,1
AR,-1
AR,1
AQ,-2
AQ,2
M,1
AI,-1
AG,2
M,-1
AI,2
AC,1
AI,-2
AE,2
P,-1
P,1
AD,1
N,1
W,2
S,1
P,-1
Q,1
Q,-1
AR,-1
AD,-1
G,1
S,-1
W,1
AJ,-1
AJ,1
G,-1
AC,-1
AD,2
S,1
J,2
AD,-1
N,-1
S,-1
U,-1
AD,1
U,1
P,-1
M,1
Y,-1
AD,-1
L,1
S,1
AD,1
P,1
AR,1
AD,-2
W,-1
AE,1
P,-1
AD,1
U,1
L,-1
M,-1
U,-1
AJ,-1
Y,1
M,1
S,-1
AC,-1
AJ,1
L,1
AE,-1
AD,-1
W,-2
AE,1
AE,-2
AG,-1
AQ,-1
AQ,-1
AQ,1
L,-1
AI,1
J,-2
AD,1
P,2
AQ,-1
AI,2
P,-2
AI,-2
AE,1
AR,-1
AI,2
AI,-1
AD,1
AI,1
M,-1
AI,-1
AI,-1
AI,1
P,1
AR,1
J,1
J,-2
AJ,-1
P,-1
J,1
J,-1
AC,1
P,2
AI,1
AK,1
AI,-2
P,-1
L,1
AI,1
AP,-1
AI,-2
L,-1
AQ,2
M,1
P,-1
AO,1
AI,3
P,1
AC,2
P,-1
P,2
M,-1
AI,-2
N,1
AG,1
AG,-1
G,1
AI,1
G,-1
G,1
AG,1
L,1
AI,-1
K,1
AA,4
AB,1
H,-1
AD,-2
AI,2
G,-1
AI,-3
AI,3
AH,-1
AA,-2
AA,1
H,1
AA,3
AB,-1
AA,-6
N,-1
M,1
AC,-1
P,-2
W,1
AK,-1
AH,1
AI,-3
P,1
W,-1
AA,5
AI,3
AG,-1
AH,-1
AL,1
AA,-1
AO,-1
P,-1
AR,-1
AE,-1
M,-1
AE,-1
AG,1
N,1
AG,-2
AG,-1
AG,3
P,1
AA,1
AA,-1
AF,1
AC,-1
AA,-3
P,-1
P,1
AA,4
O,1
H,-3
AA,1
AA,-1
AP,1
P,1
AA,-3
AA,4
AC,1
AA,-4
H,2
O,-1
F,1
AA,2
AA,-2
AG,-1
AQ,-1
AE,1
AA,3
O,1
P,-1
AR,1
H,-1
AL,-1
P,1
AE,-1
AL,1
P,-1
AA,-3
AL,-1
AC,-1
AP,-1
AM,-1
AO,1
F,-1
AQ,-1
AC,-1
AE,1
AB,1
AD,1
H,-1
AB,-1
AO,1
AO,-2
AP,1
AJ,1
H,2
AQ,1
N,-1
AJ,-1
M,1
AR,-1
AB,1
D,1
AM,1
AQ,-1
AP,-1
AO,3
AO,-1
AM,-1
AA,1
AD,-1
AQ,1
D,-1
AO,-1
M,-1
AA,1
H,1
AR,1
O,-1
P,1
P,-2
N,1
AR,-1
AM,1
P,2
AR,1
AD,1
AA,-4
AO,-1
AO,2
AQ,-1
AA,1
P,-2
AB,-1
O,1
AO,-2
D,1
AK,1
AQ,1
AO,1
P,1
AC,1
G,1
P,1
AC,-1
AO,1
AQ,-1
D,-1
AA,-1
AD,-1
AO,-1
AA,2
AL,1
H,-1
D,1
G,-1
AH,-1
A,-1
G,1
A,1
AQ,2
H,1
A,-2
AO,-1
A,-2
A,-2
AB,1
B,-4
AQ,-1
AA,1
AH,1
B,1
AK,-1
AR,-1
B,1
K,-1
AA,1
AA,-1
A,3
AE,-1
A,-2
B,1
D,-1
AL,-1
AQ,-1
B,1
AA,1
B,-3
O,-1
B,3
AH,1
H,-1
AF,-1
AN,-1
AI,-3
AQ,2
G,-1
P,-1
AN,1
AN,-1
AI,2
P,1
P,-2
AI,-2
P,1
AM,1
G,1
L,-1
B,-3
J,2
AO,1
J,1
AI,2
J,-4
A,-1
A,1
B,1
I,-1
AE,1
J,3
AD,1
J,-2
A,-1
AI,-1
AG,1
P,1
AM,1
A,1
AM,-2
J,1
AA,-1
AA,1
A,-1
AR,1
AI,1
AI,1
A,2
P,-2
AN,1
P,1
AI,-2
AI,-1
AE,1
J,-2
AE,-1
P,1
H,1
AO,-1
AD,-1
AN,-1
AD,1
A,-2
AO,-1
H,2
A,1
AG,-1
H,-1
AQ,-1
AA,-1
A,1
H,-2
AO,3
AB,-1
AO,-1
L,1
AB,1
J,1
AO,-2
AB,-1
A,-2
L,-1
AR,-1
AC,1
H,2
H,-1
J,-1
A,2
P,-1
H,1
AO,4
A,-2
AA,1
AO,-1
J,4
A,2
B,-1
AO,-2
AQ,-1
AA,1
AI,3
A,-1
AP,1
J,-4
AO,-1
H,-1
AA,-2
A,1
AA,2
J,1
L,1
AQ,1
AQ,1
AI,-1
P,1
I,1
I,-1
AI,-2
B,1
K,1
AR,1
AR,-1
AA,-5
AC,-1
AI,3
AC,1
H,1
AH,-1
AM,-1
AA,5
AJ,1
P,-2
AC,1
AQ,-1
AC,-1
P,1
AA,-4
AQ,-1
AQ,2
AC,1
AA,2
J,-1
A,-1
H,1
AA,-4
AJ,-1
AA,6
AA,-4
AG,1
AG,-1
A,1
AA,3
H,-2
AA,-3
J,1
AA,-2
AA,5
AO,-1
AQ,-1
I,1
B,-1
AP,-1
AA,1
AA,-3
B,1
B,2
AA,3
AD,-1
AP,1
AE,-1
AJ,1
K,-1
AA,-1
A,-2
AO,1
A,2
B,-3
J,-1
AJ,-1
AA,-1
AQ,1
A,-2
AO,1
AC,-2
K,1
AC,2
AA,-2
AA,4
AO,-1
B,2
K,-1
AO,-1
K,1
AA,-2
B,-2
G,-1
A,1
AJ,1
AJ,-1
H,-1
AE,1
B,1
B,-1
J,1
B,3
F,1
P,1
AG,1
K,-1
H,1
AH,-1
AC,-2
AR,1
P,-1
AK,1
E,1
AB,1
AP,-1
AA,1
B,-3
J,-1
AO,2
AM,1
AN,1
B,2
A,-1
AP,1
AL,1
AG,-2
AB,1
AB,-1
AQ,-1
B,-1
AK,-1
AQ,-1
E,-1
AB,-1
AH,1
H,-1
AB,2
H,1
B,-1
E,1
A,1
B,2
AE,-1
AB,1
J,1
AK,1
AS,-1
E,-1
J,-1
B,-2
AQ,2
B,1
AE,1
AC,1
AQ,-2
E,1
H,-1
AK,-4
AK,4
AA,-1
I,-1
AK,-1
AA,2
K,1
AL,-1
I,1
Q,-1
K,-1
AK,-1
AR,-2
AM,-1
A,-1
AS,-1
AA,-1
B,-1
Q,1
AQ,-1
J,1
AK,-2
I,-1
AQ,2
AR,-1
E,-1
AQ,-3
AQ,1
AH,-1
A,1
H,2
AQ,2
L,-1
AQ,-3
H,-2
AK,1
I,1
AR,2
AK,2
AK,-4
AR,-4
AA,-1
AQ,4
AS,1
B,1
F,-1
G,1
J,-1
AC,2
B,-1
AA,1
AC,-3
AS,-1
A,-1
AQ,-4
AM,1
AR,4
AM,-1
AK,3
AQ,1
AM,1
I,-1
AR,1
AH,2
J,4
AK,1
H,1
AH,-1
AH,-1
A,1
I,1
AM,-1
L,1
G,-1
AQ,2
B,3
B,-3
AR,-1
B,3
AC,1
L,-1
H,-1
AA,-1
L,1
AR,1
L,-1
AK,-1
B,-3
AA,2
AR,-1
P,-1
AQ,-1
I,-1
AQ,-2
AK,1
AQ,-1
L,1
H,1
AM,1
I,1
AQ,3
F,1
AS,2
E,1
AH,1
K,1
AM,-1
AA,-1
I,-1
H,1
AE,-1
AR,1
AR,-1
AS,-1
AA,1
AK,-1
AR,-1
Q,-1
H,1
AM,1
AA,-1
A,-1
AA,1
AG,-1
AS,-1
AR,1
AQ,-1
AQ,2
AS,1
AQ,-1
P,1
Q,1
AA,-3
