car,move
J,3
AQ,-1
O,1
O,-1
H,1
AL,-1
AB,-1
J,-3
AF,-1
AC,-1
AM,-1
AF,1
AC,-1
J,3
J,-1
O,1
AC,1
AC,1
O,-1
AB,1
O,1
AH,1
AD,1
J,-2
G,-1
F,1
O,-1
J,1
E,1
J,1
AM,1
AF,-1
J,-1
J,1
AF,1
AA,-1
AJ,-1
J,-2
O,1
AJ,1
Q,-1
AD,-1
AM,-1
J,1
AB,-1
P,2
AH,-1
AA,-1
AJ,-1
AA,2
O,-1
J,-1
AP,-1
H,-1
AF,-1
Q,1
AN,-1
AO,2
AA,-2
AH,1
P,-1
AE,-1
AE,1
L,1
Q,-1
AO,-4
P,1
Q,1
AA,1
AC,-1
AO,2
AO,1
E,-1
AE,-1
AN,1
AO,-1
AG,-2
AC,-1
AC,2
AC,-2
K,1
AC,1
AG,1
AP,1
H,1
AG,1
P,-1
AA,-3
AG,-1
AQ,1
AQ,-1
AC,1
E,1
AP,-2
AE,1
AE,-1
AG,-1
AB,1
AM,1
Q,-1
AH,1
AA,1
AA,3
Q,1
AA,-5
AH,-1
AM,-1
AA,2
AM,1
AA,-1
AB,-1
Q,-1
AC,-2
AC,-1
AO,2
AB,1
AO,-2
Q,1
AP,1
Q,-1
AA,-1
AL,1
AB,-1
AP,-2
AO,2
AA,3
AO,-1
AL,-1
AA,-2
AP,1
AO,1
AC,3
AC,-1
AC,-1
AC,2
AB,1
AL,1
AB,-1
AG,1
AL,-1
AO,-2
AP,2
AC,-2
AG,1
AG,-2
AC,-1
AM,-1
AC,2
AJ,1
Q,1
AM,1
C,1
AA,-1
AA,5
AJ,-1
C,-1
AL,1
AL,-1
AK,-1
C,1
AA,-3
C,-1
AL,1
C,1
AJ,1
AC,-1
AC,-1
AA,-1
AA,-1
AA,3
AQ,1
AG,3
AN,-1
AA,-1
AM,1
AC,2
AG,-1
AL,-1
AK,1
AA,1
AL,1
AJ,-1
H,-1
C,-1
C,1
AQ,-1
AC,1
AA,1
C,-1
P,1
P,-1
AA,-2
AA,1
AA,1
AA,-1
AA,1
AP,-1
C,1
C,-1
AA,-1
AA,2
H,1
AA,-3
AO,1
AA,2
K,-1
E,-1
AE,1
AB,1
H,-1
L,-1
J,1
AL,-1
AQ,1
AH,-1
J,2
AA,-1
AM,-2
AA,2
AA,-2
J,-2
H,1
J,-1
P,1
AG,1
AA,1
L,1
AO,-1
AN,1
AE,1
F,-1
AE,-1
AB,-1
AA,1
G,1
L,-1
AF,1
P,-2
AB,1
J,2
AB,-1
H,-1
O,1
J,-2
AB,1
P,1
H,1
AA,-1
AH,1
L,1
AE,-1
AO,1
L,-1
AM,1
AL,1
AO,-1
L,1
P,-1
H,-1
AL,-1
AB,-1
AE,1
K,1
AM,-1
AO,1
D,1
AA,1
P,1
A,-4
AC,-2
H,1
AO,-1
A,1
AP,1
A,-2
AG,-1
A,5
AQ,-2
A,-6
B,-5
B,4
A,4
A,-2
AD,1
A,-1
H,-1
B,-3
AA,-3
AQ,2
B,-1
AC,1
AA,3
AQ,-1
AK,-1
J,-1
AQ,1
AP,-1
AQ,-1
AO,2
AA,-1
H,1
AA,-2
AM,1
AM,-1
AA,3
B,4
AA,-2
A,-1
H,-1
B,-3
AA,2
G,-1
J,1
B,2
AC,-1
AO,-1
B,1
AQ,-1
K,-1
D,-1
AQ,1
AD,-1
AH,-1
K,1
P,-1
AO,-1
AP,1
AR,-1
B,-1
AQ,1
A,1
AQ,-1
O,-1
P,2
O,1
P,-1
O,-1
AJ,1
AR,1
AA,-1
F,1
AC,1
J,-1
P,1
J,1
AF,-1
AA,-1
AA,2
AA,-3
AM,1
AH,2
F,-1
B,2
AI,-3
AD,1
AI,1
AQ,1
A,-1
AI,-1
AI,3
AI,-3
AC,-1
AI,3
AC,1
AI,-3
B,-3
B,3
AJ,-1
AI,1
AE,1
AD,1
F,1
P,-1
AC,-2
E,1
AP,-1
AA,1
AC,2
AA,1
B,-3
A,1
B,2
P,-1
AC,-2
AI,2
A,-1
P,1
AQ,-1
C,1
AQ,1
AC,2
AC,-1
AI,-1
AI,-2
AO,1
AA,1
B,1
AR,-1
AR,1
AA,-2
B,-2
A,-1
AC,-1
AI,2
AG,1
B,1
B,-2
AE,1
B,2
AC,1
AI,-1
AI,-1
AI,2
AR,-1
AI,-2
AO,-1
AI,2
AE,-1
AG,-1
B,-1
J,-1
AG,1
AO,1
AA,1
AG,-1
K,-1
AQ,-1
AO,-1
H,1
AO,2
J,1
AC,1
AO,-1
J,-1
AO,1
A,2
K,1
AA,1
J,1
H,-1
AR,1
AR,-1
AO,-1
AC,-1
AI,-1
AA,-2
AQ,1
B,2
A,-2
AR,1
AA,2
B,-1
AK,1
B,-2
AI,1
AD,-1
AE,-1
A,1
AQ,-2
AA,-3
AO,-1
AQ,2
C,-1
AC,1
AN,-1
AO,1
C,1
AC,-1
B,2
B,1
AC,2
AM,2
AB,1
AA,1
P,1
AM,-1
AO,-1
AI,1
B,-2
C,-1
E,-1
B,1
B,1
AA,-1
AI,-1
AO,1
AA,1
AQ,-1
AI,1
K,-1
F,-1
N,-1
AM,1
AM,-2
P,-1
AH,-1
AO,-1
B,-1
AB,-1
AO,1
AC,-2
J,-1
AM,-1
H,1
AN,1
AQ,1
AM,1
AC,-1
H,-1
AE,1
W,1
K,1
AH,1
AC,2
B,-1
AI,-3
AC,1
P,1
AA,2
B,1
B,-1
N,1
B,-1
P,-1
I,-1
F,1
W,2
H,3
AE,-1
H,-2
AN,-1
AD,-1
AA,-2
AM,1
AC,-2
AA,1
AD,1
H,2
H,-1
F,-1
H,-2
G,1
Y,-1
AC,-1
AC,3
J,1
B,1
W,1
B,-1
K,-1
S,1
P,-1
W,-1
AG,1
P,1
A,1
P,-1
AG,-1
AB,1
AO,-1
Y,1
A,1
I,1
H,1
I,-1
AG,1
P,2
L,-1
AA,-1
I,1
AA,3
Q,1
B,2
AP,1
A,-2
G,-1
AA,-3
L,1
Q,-1
N,-1
S,-1
M,1
AG,-1
AQ,-1
H,-1
K,1
K,-1
A,1
B,-1
H,1
B,-1
L,-1
M,-1
W,1
A,-1
W,-1
AD,-1
U,-1
B,2
AA,2
L,1
L,-1
AQ,1
S,1
H,-1
AA,-1
AG,1
AE,-1
AA,2
AM,-1
AA,-3
AO,-1
AJ,1
B,-1
I,-1
AB,-1
AA,1
AO,1
H,2
S,-1
AA,-1
AC,-2
AN,1
AJ,-1
V,1
AC,-1
AJ,1
AC,3
AF,1
AC,-3
AJ,-1
AE,1
O,1
J,1
AC,3
U,1
