car,move
H,1
J,1
P,2
AB,-1
P,-2
AB,1
AA,-1
J,2
AH,1
AH,-1
AB,-1
AA,1
P,1
AA,-1
AC,-1
AG,1
AL,-1
G,-1
AC,-2
G,1
O,1
L,1
AJ,-1
K,1
AA,-2
AC,2
AA,1
AJ,1
AJ,-1
AG,-1
H,-1
D,1
AA,1
AG,1
D,-1
AL,1
O,-1
AF,-1
AA,1
K,-1
AC,-1
AA,-1
AF,1
AC,1
AC,-1
P,-1
L,-1
AA,2
O,1
J,-2
J,2
AK,-1
J,-1
O,-1
J,-1
P,1
H,1
AC,1
AA,-3
AG,-1
AA,2
J,-1
AF,-1
AL,-1
G,-1
AH,1
L,1
H,-1
AH,1
AE,1
AE,-2
G,1
AR,-1
P,1
AG,-2
AR,1
AI,-1
AI,-1
P,-2
AP,-1
AQ,-1
AK,1
AO,1
AP,-1
AQ,1
AQ,-1
K,1
AQ,1
AI,1
H,1
AP,1
AC,-1
AO,-1
AC,2
AG,1
AI,-1
P,2
AB,2
K,-1
AB,-2
L,-1
AB,2
AE,1
AA,-1
J,1
AI,-1
AQ,-1
H,-1
AI,3
AS,-2
AQ,1
AI,-3
H,1
P,-1
AD,1
J,3
J,-3
AI,3
H,-1
P,1
P,-2
AI,-3
AD,-1
AS,2
AA,1
AI,1
AI,1
AI,-2
AD,1
P,1
AA,-2
AB,-1
G,-1
AO,1
AQ,-1
AG,1
AE,1
AD,1
J,1
AA,1
AI,2
G,1
AO,1
AA,-1
AI,-2
AD,-1
AE,-1
AO,-2
AI,2
AA,1
AA,1
AA,-2
AN,-1
J,-2
J,1
AA,1
J,1
H,1
AA,-1
AN,1
AI,1
AI,-1
AN,-1
AO,2
AO,-3
AD,-1
AO,2
AI,-1
G,-1
AO,1
AE,-1
AA,1
G,1
G,-1
AA,1
J,-2
G,1
AE,1
AB,-1
J,3
AD,1
L,1
AA,-1
AM,1
AC,-1
AI,-1
AO,-2
K,1
AC,-1
AA,-2
AP,1
AA,3
AD,-1
AA,-3
AI,3
AD,1
AC,-1
AA,-2
AI,-3
AA,2
AQ,1
AA,-2
AI,3
K,-1
AC,3
AI,-3
G,-1
AG,1
AB,1
AI,2
L,-1
L,1
L,-1
AI,-2
P,-1
G,1
AG,-1
AJ,1
J,-2
AQ,-1
AD,-1
AQ,1
P,1
G,-1
J,1
G,1
AJ,-1
AI,1
AM,-1
AG,1
G,-1
J,-1
AI,-1
G,1
J,2
J,-2
AE,-1
AP,-1
P,1
AO,1
AB,-1
AI,1
AE,1
J,-1
AM,1
P,-1
AD,1
AI,2
AO,-1
J,2
G,-1
AO,1
AI,-3
J,-1
J,2
AC,-2
AI,2
AG,-1
AI,-1
N,-1
AD,-1
AQ,-1
AI,-1
AK,-1
J,-2
AI,1
AQ,-1
AK,1
AD,1
AI,-1
AD,-1
AI,2
AM,1
AI,-2
AC,-1
J,2
J,-3
AM,-2
AC,1
J,3
M,1
M,-1
AC,-1
N,1
AO,-2
AI,3
AD,1
J,-2
AI,-2
AI,-1
J,1
AP,1
AQ,1
J,1
AQ,1
AC,2
AC,1
AD,-1
N,-1
L,1
AE,-1
AI,3
U,-1
U,1
AC,-3
AI,-2
AI,2
L,-1
AI,-1
AC,2
AC,-1
J,-1
J,-2
J,3
AC,2
L,1
N,1
G,1
AO,1
AG,1
AJ,1
AB,1
P,-1
AE,1
AI,-2
P,1
AN,1
AG,-2
AE,-1
K,1
AA,5
AB,-1
AG,-1
AA,-2
AG,2
AA,-1
AQ,-1
AC,-1
AG,-1
AE,1
AC,1
AB,1
AG,1
AE,-1
AI,2
AJ,-1
H,-1
AA,2
AI,1
AE,2
W,1
AP,-1
AH,-2
P,-1
H,1
AP,1
S,1
Q,1
AL,1
AH,1
H,-1
G,-1
P,1
Q,-1
N,-1
AA,-2
Q,1
AA,1
AL,-1
AL,1
K,-1
Q,-1
AL,-1
AH,1
AA,1
L,-1
M,1
AI,-1
J,-2
AP,-1
AA,-1
S,-1
M,-1
N,1
AQ,1
AA,2
AD,1
AA,-1
AO,1
N,-1
M,1
AQ,-1
H,1
J,-1
P,1
L,1
P,-2
AI,1
AO,1
S,1
M,-1
AI,-2
AA,1
U,-1
AA,-1
S,-1
U,1
K,1
AD,-1
W,-1
W,1
AA,1
AO,-2
P,1
S,1
P,-1
H,-1
H,1
AO,2
AI,-1
AI,3
N,1
AA,-1
P,1
AI,-3
W,1
G,1
Q,1
K,-1
AO,-2
V,1
AP,1
W,1
P,-1
AE,-1
G,-1
V,-1
AP,-1
V,1
Q,-1
AQ,1
P,1
N,-1
AG,1
P,1
Q,1
V,-1
AB,-1
AE,-1
AB,1
AE,1
AD,1
M,1
AD,-1
AB,-1
AA,-1
AG,-1
AN,-1
AP,1
AM,1
AC,-3
AB,1
AD,1
AA,1
AD,-1
AK,-1
Y,-1
L,-1
AP,-1
P,-2
P,1
AK,1
AM,-1
AP,1
U,1
AE,-1
U,-1
M,-1
AQ,-2
AE,1
AB,-1
AK,-1
AR,-1
H,-1
J,1
J,1
U,1
AP,-1
N,1
AO,-1
N,-1
AP,1
U,-1
J,1
AD,1
AA,-1
AO,1
AJ,1
AR,1
J,-3
AC,1
AA,1
J,3
AA,-1
AR,-1
AA,2
Q,-1
P,-1
AA,-1
P,1
AA,-1
S,-1
AQ,1
S,1
S,-1
Y,1
L,1
AQ,-1
AO,-1
M,1
V,1
K,1
K,-1
AO,1
AQ,1
AA,1
H,1
L,-1
AC,-1
L,1
M,-1
AN,1
K,1
AQ,1
AJ,-1
AA,-2
AD,-1
AP,-1
AQ,-2
M,1
AF,1
AO,3
AP,1
AF,-1
AF,1
H,-1
AD,1
H,1
AA,2
AA,-3
AA,2
M,-1
AA,-1
U,-1
AA,2
H,-1
S,1
P,-1
K,-1
AQ,1
O,1
Q,2
U,1
L,-1
J,-1
J,-1
P,1
Q,1
AC,1
N,1
P,-1
AJ,1
AA,1
J,-1
Q,-2
Q,2
Q,-1
P,2
N,-1
J,1
M,1
H,1
Q,-2
Q,2
J,-1
D,1
A,-1
P,-1
AQ,-1
B,-1
Q,-1
P,-1
L,1
AA,-1
AC,-1
Q,-1
AD,-1
P,2
AD,1
L,-1
S,-1
AQ,1
H,-1
J,-1
AB,1
AB,-1
AC,2
P,-2
M,-1
M,1
AD,-1
AC,-1
H,1
V,-1
J,2
AC,-1
H,-1
H,1
AE,-1
AC,1
J,1
J,-3
J,4
J,-2
AC,-1
P,1
AJ,-1
J,-1
S,1
S,-1
J,1
AJ,1
AE,1
Y,-1
AQ,-1
B,1
AJ,-1
J,1
J,-2
AE,-1
J,1
M,-1
AE,1
AD,1
U,-1
A,1
J,1
Y,1
J,-1
P,-1
J,1
AQ,1
P,1
D,-1
AC,2
P,-1
J,-2
D,1
J,2
AC,-1
S,1
V,1
Q,1
AC,-1
J,-1
AC,1
AQ,-1
U,1
AJ,1
AA,1
P,1
J,-1
AA,-2
AA,2
N,1
F,1
P,1
J,1
Q,2
AQ,1
AC,1
Q,-2
V,-1
E,1
AD,-1
AE,-1
C,1
H,-1
AA,-2
D,-1
Y,-1
AA,1
H,1
U,3
N,1
U,-1
U,-1
AJ,-1
P,-1
AC,-2
AP,-1
AO,-3
Q,-1
J,1
N,-1
H,-2
AA,-1
AA,1
AQ,1
AA,-1
AR,1
J,1
U,2
H,2
U,-1
N,1
U,-1
C,-1
J,-2
AO,1
AK,1
Q,1
P,1
F,1
AQ,-2
AK,-1
U,2
N,2
C,1
AR,-1
C,1
AQ,1
C,-1
M,1
M,-1
N,-3
U,1
AQ,1
U,-2
C,-1
F,-1
AC,2
AR,1
Q,-1
U,-2
AC,-1
Q,1
AO,-1
H,-1
U,4
AQ,-1
H,-1
AA,1
C,1
AO,2
AE,1
Q,-1
AO,-2
H,2
S,-1
Y,1
F,2
N,2
AA,1
P,-2
G,1
AK,1
AK,-1
AA,-1
AE,-1
AO,2
P,1
J,-1
P,1
AC,1
AA,-1
N,-2
N,2
C,-1
AA,1
Q,-1
V,1
AO,-2
AO,1
AO,1
AO,-1
P,-2
J,1
G,2
E,1
E,1
AO,-1
AK,1
AC,1
AC,-2
AQ,1
AE,1
J,-1
Q,1
L,1
AG,1
AC,1
V,-1
AA,2
L,-1
Q,-1
J,3
R,-2
AK,-1
X,-2
R,-1
AA,-2
E,-1
G,-3
AE,-1
P,1
V,1
U,-1
L,1
AA,1
AA,-2
AK,1
AO,1
L,-1
AA,1
AA,1
R,1
AK,-1
X,2
J,-3
M,-1
Q,1
AA,-1
X,-1
J,2
G,3
AA,-1
V,-1
G,-1
R,-1
X,1
C,1
G,1
AA,1
AC,-2
AO,-1
F,-1
R,1
AC,2
S,1
AR,-1
AR,1
M,1
P,-1
M,-1
F,1
G,-2
AG,-1
AR,-1
AO,1
G,-1
J,-2
N,-3
C,-1
M,1
P,1
Y,-1
N,2
J,3
AC,-1
Q,1
Q,-1
AA,-1
AR,1
U,1
J,-3
AC,-1
U,-3
J,3
AC,2
J,-3
G,2
AR,-1
Q,-1
AG,1
R,-1
M,-1
J,3
S,-1
U,1
M,1
AC,-2
J,-1
J,-1
U,2
AA,1
U,-1
S,1
AC,2
U,-1
P,-1
U,2
M,-1
N,1
T,-2
J,1
AE,1
S,-1
J,-2
Q,1
R,1
G,-2
F,-1
T,1
N,-2
F,1
X,-1
AC,-2
AD,1
T,1
AC,2
AC,-1
AR,1
AG,-1
Q,-1
L,1
K,1
N,-1
AR,-1
AQ,-1
Y,1
AD,-1
AR,1
AD,1
S,1
M,1
AQ,1
AR,-1
K,-1
Q,1
S,-1
C,1
M,1
AR,1
V,1
AR,-1
P,1
P,-1
L,-1
J,3
AA,1
S,1
R,1
Q,3
X,1
AO,-1
L,1
R,-1
AA,-1
R,1
AP,1
AG,1
C,2
AP,-1
AA,2
P,1
M,-1
AA,-3
C,-1
AA,2
N,3
G,2
AA,-1
X,-1
AA,2
AA,-2
M,1
Q,-2
Q,2
Q,-2
M,-1
X,1
C,-2
AC,1
AR,1
L,-1
AA,2
R,-1
AP,1
J,-2
N,-1
AA,-2
N,1
Q,2
X,-1
M,1
Q,-1
Q,1
R,-1
AA,1
AP,-1
M,-3
J,-1
J,1
X,-1
X,2
X,-1
T,-2
J,2
J,-2
R,1
M,1
G,-1
C,4
P,1
P,-2
C,-4
AK,1
Q,-3
Q,3
G,-1
X,2
P,1
AA,-2
J,-1
AA,2
Q,-1
G,2
X,-1
J,3
N,-1
X,1
G,-2
Q,1
AA,-1
N,-2
R,-1
N,2
AO,1
AA,-1
N,-2
