car,move
AA,-1
AB,-1
AC,-2
AK,-1
AH,1
AG,1
H,1
AR,-1
J,3
J,-3
AC,1
AF,-1
AE,2
P,1
AL,-1
G,-1
P,-1
W,1
J,1
AA,1
AH,-1
S,1
AA,-1
N,-1
Q,1
P,2
AR,1
J,-1
N,1
AC,-2
P,-1
J,2
P,-1
AR,-1
N,-1
H,-1
Q,-1
AH,2
AH,-1
J,-1
J,2
AC,1
L,1
AH,-1
M,1
AE,-1
AA,2
AA,1
AC,-1
H,1
AR,1
P,1
L,-1
AC,1
AA,-2
M,-1
AK,1
S,-1
J,-3
AM,-1
J,2
M,1
AA,2
J,1
L,1
W,-1
H,-1
AA,-2
AG,-1
M,-1
W,1
AH,1
H,1
AJ,-1
S,1
AJ,1
AQ,-2
AM,1
M,1
S,-1
AK,-1
AR,-1
AM,-1
AA,-1
AC,-1
AH,-1
AJ,-1
AR,1
AK,1
AQ,2
H,-1
AC,1
AP,-1
M,-1
AA,1
AQ,-2
S,1
S,-1
AQ,1
AA,-2
K,1
AC,2
AO,2
AH,1
AA,-1
AC,-1
S,1
AO,-1
AD,1
AC,-1
AQ,-1
AA,2
U,-1
S,-1
AM,1
S,1
Q,1
AD,-1
AA,-1
AA,-1
AM,-1
AM,1
AM,-1
AK,-1
AQ,1
AO,-1
AC,1
H,1
AO,2
AO,-1
AO,-1
AD,1
AO,2
AK,1
AA,1
AC,-1
AA,2
U,1
AO,-1
AQ,-1
AM,1
M,1
H,-1
M,-1
AL,1
N,1
N,-1
H,1
P,-1
AO,-1
AL,-1
AL,1
AO,1
AA,-1
AO,1
AO,-1
N,1
P,1
AD,-1
AK,-1
AH,-1
AA,1
AO,1
P,-1
K,-1
N,-1
Q,-1
N,1
H,-1
AL,-1
AO,-1
AL,1
G,1
AR,-1
AO,2
AA,-1
AP,1
AJ,1
AC,-1
G,-1
F,1
AB,1
AJ,-1
AQ,1
AH,1
AL,-1
AP,-1
E,1
AO,-1
AL,1
S,-1
H,1
C,1
L,-1
AH,-1
L,1
K,1
AH,1
C,-1
W,-1
AO,-2
AQ,-1
AR,1
AD,1
P,1
AA,-1
AD,1
AK,1
AA,-1
E,-1
AO,2
E,1
Q,-1
AK,-1
AO,-2
AQ,1
AB,-1
AP,1
Q,1
AR,-1
AQ,-1
AA,-1
AA,-1
AA,2
AD,-2
AE,-2
AG,-1
AP,-2
AO,2
AA,2
Q,-1
AO,1
AP,-1
AA,-2
AA,2
H,-1
AO,-3
AP,1
AR,1
H,1
AR,-1
AQ,1
P,-1
P,1
AR,1
AL,-1
P,-1
AC,2
AH,1
AG,-1
K,-1
AO,1
AO,1
AI,-3
H,-1
AI,2
H,1
AP,1
AG,1
P,1
AI,1
AP,-1
AC,-1
AR,-1
L,-1
AG,-1
AI,-2
Q,1
C,1
AC,-1
AA,-1
AI,1
J,-2
AI,-2
J,-1
AR,1
AG,1
C,-1
AC,1
AO,-1
AE,1
J,2
AA,2
AK,1
AC,2
P,-1
P,1
AB,1
AO,-1
E,-1
AO,1
AE,-1
AO,1
AP,1
AI,2
AG,1
AI,-1
AO,-2
H,-1
AI,-1
AG,-2
AI,3
AI,-2
AA,-1
AA,-1
AA,2
AB,1
J,-2
P,-1
AI,2
AB,-2
AP,1
AC,-2
AI,-1
E,1
AI,1
E,-1
AK,-1
AA,-1
AQ,-1
L,1
H,1
AI,-3
AK,1
AG,1
AQ,1
AP,-1
AO,2
L,-1
AO,-1
F,-1
AG,-1
AI,2
AO,-1
AC,1
AP,-1
J,1
AC,-2
G,1
AP,1
AB,1
AP,-1
AP,2
AQ,1
H,-1
J,-1
AI,-2
AI,2
AP,-1
AB,-1
AI,1
AI,-1
AC,1
AO,1
AC,-1
H,1
AC,2
AC,1
AG,1
AA,1
AC,-2
AG,2
P,2
G,-1
AG,-3
AG,3
N,-1
AA,1
AE,1
P,-1
AK,-1
AI,-2
P,1
AE,-1
AA,-2
N,1
N,-1
AC,1
P,-2
N,1
F,1
AI,1
AO,-1
AE,1
AG,-2
AD,1
L,1
AD,-1
AG,1
L,-1
H,-1
J,3
AP,1
AJ,1
AG,-1
AA,1
AD,1
AA,-1
AI,-1
AI,2
J,-2
AC,-1
E,1
E,-1
AD,-1
AQ,-1
J,2
AQ,1
AG,2
J,-2
AE,1
AC,-1
AG,-1
AI,-1
H,1
W,1
J,1
W,-1
AQ,-1
AD,1
F,-1
