car,move
AL,-1
AG,1
AB,-1
G,-1
AM,-1
H,1
J,1
AA,2
AA,-1
AA,-1
AJ,-1
AB,1
H,-1
AA,-1
AG,-1
J,1
F,1
J,1
O,1
AB,-1
AG,1
L,1
AH,1
AC,-3
F,1
AM,1
AH,1
AH,-1
E,1
AE,-1
AK,-1
H,1
AJ,1
AR,-1
AC,2
AG,-1
AC,-2
AB,1
F,1
E,2
AH,1
L,-1
C,1
AI,-1
C,-1
R,-1
AI,1
AQ,-2
J,-1
AR,1
AE,1
J,-2
AI,-2
R,1
AQ,2
AR,-1
L,1
K,1
AI,1
P,2
AE,-1
E,-1
C,1
AR,1
AA,-1
AA,-1
AE,1
P,-1
F,-1
AA,-2
R,-3
AQ,-1
R,3
C,-1
AI,-1
P,1
R,-3
K,-1
P,-1
AJ,-1
R,1
C,1
R,1
AI,-1
AB,-1
AB,1
AI,2
AD,1
L,-1
AR,-1
AP,-1
R,1
AO,1
AI,-2
AI,3
AQ,-1
AO,1
AO,1
P,-1
R,-2
R,-1
J,1
AQ,1
P,2
R,2
R,1
R,-1
AO,-2
AH,-1
AQ,-1
P,-1
AO,1
AH,1
J,1
P,-1
R,-1
X,-1
AI,-1
AI,1
J,1
AO,1
L,1
X,1
AO,-2
AQ,2
AH,-1
AM,-1
R,2
AB,-1
C,-1
AC,1
L,-1
AD,-1
Q,-1
R,-2
AE,-1
P,1
AG,1
AC,1
Q,1
J,-3
R,1
J,3
R,1
J,-3
AE,1
AO,-1
R,-1
AR,1
R,-1
L,1
AM,1
AC,-2
AK,1
AC,1
AC,1
C,1
AD,1
AG,-1
AC,1
AB,1
AB,-1
AP,1
C,-1
AJ,1
AH,1
AD,-1
P,1
AD,1
AC,-1
AC,-2
R,-1
P,-2
P,1
AG,1
AJ,-1
AC,1
AI,-3
C,1
AP,-1
L,-1
R,2
AO,1
P,1
AC,1
C,-1
AI,3
AH,-1
P,-1
R,-2
AC,-1
X,-1
M,-1
Q,-1
J,3
X,1
AD,-1
J,-3
AC,-1
J,1
AE,-1
AE,1
AD,1
AL,1
AB,1
P,-1
T,-1
AB,-1
J,2
J,-1
X,-2
X,2
J,-2
AD,-1
AG,-1
AH,-1
J,3
AQ,-2
J,-1
AK,-1
AR,-1
AC,1
AH,1
J,1
P,1
R,1
AD,1
T,-1
AR,1
AC,-1
AK,1
AB,1
AO,-1
AL,-1
AK,-1
L,1
AQ,2
P,-1
X,-2
AP,1
AD,-1
R,-1
AE,-1
AK,1
X,3
AJ,1
L,-1
P,1
AH,1
AG,1
L,1
R,1
AI,-3
X,-1
T,1
AJ,-1
R,-1
AJ,1
R,1
AB,-1
AI,3
AG,-1
AC,2
