car,move
AL,-1
AL,1
J,3
H,1
P,1
L,1
H,-1
O,1
AA,-2
L,-1
D,1
L,1
A,-2
A,2
A,-6
B,-6
B,1
AH,1
AL,-1
L,-1
I,-1
A,1
H,2
AJ,-1
AJ,1
J,-3
AH,-1
J,1
J,-1
B,2
B,1
B,-1
P,1
B,1
AA,2
AL,1
AL,-1
AA,-2
D,-1
AH,2
A,1
AH,-1
L,1
AA,2
AH,-1
AQ,-1
AB,-1
J,-1
J,1
O,-1
AL,1
P,-2
H,-1
AA,-1
AC,-1
AF,-1
H,1
B,-1
J,-1
AE,1
A,-1
A,-1
L,-1
AE,-1
AH,1
AE,1
AE,-2
G,-1
AF,1
AL,-1
AQ,1
AM,-1
AG,1
AA,2
AA,-2
AA,1
F,1
B,1
AK,-1
B,-1
AF,-1
AN,-1
P,1
AE,1
H,-1
AA,1
AA,-3
AC,-1
AA,4
AA,-3
H,2
AO,-1
AA,3
AA,-4
AA,4
AH,-1
H,-3
L,1
H,2
AC,1
AR,-1
P,1
AR,1
P,-2
P,2
AH,1
H,1
E,1
AM,1
AA,1
AH,-1
AR,-1
AA,-4
K,1
AH,2
AA,2
AC,-1
AR,1
K,-1
Q,-1
AR,-1
AD,1
AA,-1
H,-2
H,1
Q,1
AA,2
P,-1
AH,-1
AC,-1
Q,-1
AM,-1
P,-1
K,1
AO,-1
B,1
AA,2
B,-1
P,1
A,1
J,1
H,-1
B,1
AA,-2
J,-1
AC,1
AA,-2
K,-1
I,1
AA,3
P,-1
B,-1
AA,1
AA,-4
I,-1
AA,3
AA,-3
AA,4
AD,-1
P,1
A,-1
H,-1
AJ,-1
AC,1
P,1
AE,-1
AR,1
P,-2
A,1
P,2
L,-1
Q,1
J,2
AR,-1
AJ,1
A,-1
AA,-4
AA,-2
C,1
I,1
AO,1
I,-1
AM,1
A,-1
AA,2
AO,1
J,-1
L,1
AA,2
H,2
AA,-2
AA,3
H,-1
AE,1
AL,1
AA,-2
AA,-3
AJ,-1
AM,1
AD,1
AL,1
AR,1
H,-1
B,1
AC,-2
AG,-1
H,1
H,1
AL,-1
AJ,1
P,-1
B,-1
AA,1
B,1
AL,-1
AL,2
J,-1
B,-1
AR,-1
H,-1
P,1
B,1
K,1
P,-1
AA,-5
AD,-1
H,2
AJ,-1
AL,-2
AB,1
AH,1
P,-1
AD,1
AI,-1
AA,2
A,2
AJ,1
AM,-1
AI,-1
H,-1
J,1
AN,1
AI,1
P,1
AB,-1
AB,1
AN,-1
AI,-2
AJ,-1
J,-1
AA,-2
AQ,-2
AO,-1
AO,1
AQ,1
AP,-1
AQ,-1
AA,4
AN,1
AG,-1
AI,2
AI,-2
AB,-1
J,1
P,1
AD,-1
B,-1
AO,3
A,-1
AB,2
AI,3
AB,-2
P,-1
C,-1
AE,-1
AP,-2
AP,3
AB,2
AH,-1
B,1
AS,-3
AB,1
AG,-1
AA,-3
A,1
AH,1
AH,-1
AB,-2
AK,-1
AG,1
AK,-2
AQ,-2
AK,3
AM,-1
AE,1
AH,-1
B,-1
AG,1
H,-1
AE,1
AA,1
J,-1
I,1
AB,-1
AP,-1
B,1
I,-1
AC,1
AM,1
AK,-1
W,1
AO,-2
AQ,2
AQ,2
B,-1
P,1
AA,1
AR,-1
I,1
H,-1
I,-1
A,-1
AR,2
AA,1
AK,1
J,1
AA,-1
H,2
AA,-2
AO,-1
AH,2
K,-1
C,1
L,-1
A,1
AH,-1
AK,1
AQ,-1
AK,-2
AH,-1
AC,-1
H,-1
AH,1
B,1
A,-1
AQ,-3
AG,2
AH,1
H,1
AK,-1
AG,-2
A,-1
B,-1
L,1
AG,1
AB,1
H,-1
AP,1
B,1
AJ,1
AK,1
I,1
AK,2
AH,-2
B,2
P,-2
B,-2
AE,1
J,-1
AK,-2
AJ,1
AR,-2
A,2
A,-2
AA,-1
J,1
AM,-1
AH,1
AQ,-1
W,-1
AJ,-1
K,1
AE,-2
AQ,1
AG,-1
AR,1
AD,1
AQ,3
A,1
P,1
C,-1
H,-1
AJ,-1
AE,1
AK,-1
AK,-1
AM,1
H,1
AM,-1
AM,1
B,2
AK,2
AH,1
AP,-1
AD,1
K,-1
AR,1
P,1
AI,-2
AR,-2
AQ,-3
P,-2
AQ,3
AP,1
P,2
AD,-2
E,-1
AB,-1
H,-1
AQ,-2
AQ,2
H,1
P,-2
AA,1
B,-3
AI,-1
J,-1
AE,-2
AI,2
A,1
AC,1
I,-1
AI,-2
AK,-2
B,1
K,1
H,1
AN,-1
AO,-1
AQ,-4
AI,2
H,-1
J,1
AR,-1
AP,-1
AG,1
E,1
B,-1
AE,1
AP,1
AG,-1
C,1
AP,-1
A,-1
AE,-1
AK,1
K,-1
AQ,4
AP,1
C,-1
AR,1
AI,1
AR,-1
AR,3
AR,-2
AK,1
AC,1
AE,1
AQ,1
J,-1
AH,-2
AC,-2
B,1
AH,1
AM,-1
AK,-1
AQ,-4
AJ,1
AJ,1
B,-1
E,-1
P,2
H,2
AJ,-2
AC,1
AM,1
AH,1
AJ,2
F,-1
F,1
B,1
AJ,-2
AJ,2
P,-1
AH,-2
AJ,-2
AC,-1
AB,1
AQ,4
H,-1
AL,1
AB,-1
B,-1
AC,2
E,1
AG,1
AG,-1
A,1
AP,-1
P,1
AL,-1
AR,-1
J,1
J,-1
B,1
AG,1
AC,-2
AL,1
Q,-1
P,-2
AO,2
AN,1
P,2
AG,-2
P,-2
K,1
AL,-1
P,1
K,-1
L,-1
AQ,-1
P,-1
AQ,-2
AO,1
AH,1
L,1
AH,1
AA,-1
AK,-1
AO,-1
AO,2
P,1
L,-1
L,1
AI,-3
AI,3
AP,-2
AJ,1
AA,1
AR,1
AI,-2
AE,-1
H,1
AA,-1
AI,1
AJ,-1
H,-1
AI,-1
AI,-1
AR,-2
H,-1
AR,3
K,1
AO,-3
AP,1
AQ,-1
AI,2
AP,2
AI,-2
AG,1
AE,1
AE,1
AI,1
AQ,4
AR,-3
AR,4
AR,-2
H,2
AA,3
AK,2
AE,-1
H,-3
AB,1
H,3
H,-3
AI,2
H,2
AI,-2
J,1
AE,-1
AP,-1
AP,1
J,-1
AK,-2
AG,-1
AR,1
AA,-3
AR,-1
AA,4
AJ,1
A,-1
AQ,-2
AR,-2
AQ,1
AI,1
AB,1
A,1
AE,1
AR,2
AS,3
AA,1
P,-1
AI,-1
AR,2
AB,-2
H,-1
AC,3
AI,1
B,-1
AB,2
A,-1
AI,-1
J,1
AA,1
AR,-1
AD,1
AR,-1
J,-1
AD,-1
AR,1
AI,-1
A,1
P,1
AS,-2
AA,-1
H,2
AI,3
H,-2
H,2
AK,1
B,1
AE,-1
P,1
AR,1
H,-1
AG,-1
AS,1
H,-1
AR,-1
AA,-2
AR,1
AJ,-1
AA,1
AI,-3
J,1
AS,-1
AA,1
AR,-1
AI,2
AG,1
AA,1
AA,-1
AJ,1
AA,-4
A,-1
A,1
P,-1
P,-1
AG,-1
AQ,1
AR,1
AI,-2
AS,-1
K,-1
AJ,-1
L,-1
B,-1
AB,-1
H,1
Q,1
AK,-1
Q,-1
AG,3
AJ,1
AK,1
J,-1
H,1
Q,1
AF,1
AF,-1
AI,1
AB,-1
AE,3
P,1
AI,-1
AR,-1
AC,-3
AD,2
L,1
P,-1
AK,-1
AR,-2
AI,3
C,1
K,1
H,-2
H,1
J,1
AC,2
AI,-1
AJ,-1
AD,-2
H,-1
A,-2
I,1
AR,3
AA,1
W,1
AC,-2
AK,4
AB,1
P,2
S,1
AE,-1
AI,-2
B,3
AI,1
A,1
B,-1
AK,-3
P,-2
AA,-1
B,-1
AG,1
A,1
B,2
P,1
AP,-1
B,-2
AI,2
AK,1
AG,-2
AH,-2
K,-1
P,1
AG,2
Q,1
AG,-2
AK,1
B,1
AQ,-4
AG,1
AK,-2
C,1
AO,1
P,-2
AR,-3
AB,-1
J,-1
C,-2
AC,1
AA,-1
AR,1
C,2
AR,2
AO,1
AR,-3
B,-1
AA,1
AO,1
AP,1
AC,-1
J,1
AR,2
I,-1
AC,1
P,2
AG,-1
AG,2
H,1
AH,2
AJ,1
C,-1
AI,-1
AK,1
AG,-1
AK,1
A,-2
P,-1
AG,-1
AI,-2
AQ,3
AC,1
L,-1
Q,-1
AK,-4
AC,1
AC,-2
S,-1
A,1
AR,-3
AC,-1
AI,2
AI,1
S,1
AR,3
AK,3
AH,-1
AQ,-2
AK,1
AL,1
AL,-1
L,1
AQ,1
AJ,-1
AB,1
AP,-1
AH,-1
AO,-2
AQ,-2
AO,1
AO,-2
C,-1
L,-1
AK,-2
AG,2
C,1
A,1
S,-1
C,-1
B,-1
AK,1
S,1
AP,1
AH,1
AM,-1
J,-1
Q,-1
B,1
A,-1
H,1
AG,-2
AH,-1
P,1
H,-2
AK,-1
L,1
A,1
AG,1
P,-1
AE,1
AR,1
AR,-2
Q,2
AK,1
AH,1
AD,1
H,1
AA,-1
AJ,2
AB,-1
H,1
AA,1
P,-1
AA,-1
A,-1
AR,2
Q,-1
A,1
AR,-2
AD,-1
AD,1
S,-1
AC,1
C,1
AE,-1
AR,1
AE,1
AJ,-1
AR,-1
AA,1
H,-2
H,2
P,2
AR,1
AC,-1
AB,1
P,-1
AM,1
P,-1
AE,-1
AD,-1
AQ,-1
C,-1
C,1
C,-1
AH,1
AJ,-1
E,-1
E,1
AR,-1
H,-2
AA,-1
AB,-1
AR,1
AK,1
H,1
Q,-1
AK,-3
AR,-3
AR,1
AH,-1
AR,-1
AB,1
AJ,2
A,-1
AM,-1
L,-1
AK,-2
S,1
AA,1
AK,1
H,1
AM,1
AR,1
AR,-1
AK,1
AH,-1
AJ,-2
AG,-1
AJ,2
AR,3
AR,-2
A,1
AA,-1
AR,1
Q,2
C,2
AQ,2
H,-3
AJ,-2
AK,2
A,-2
AH,2
AH,-1
AQ,-1
H,2
AA,1
AK,-1
AQ,2
C,-1
B,-1
AB,-1
AB,1
AQ,1
AH,1
AQ,1
J,3
AQ,-1
AD,1
AI,-3
AJ,1
J,-1
J,1
AJ,-1
J,-3
AI,3
AI,-1
L,1
J,1
A,1
AQ,1
P,1
AJ,1
AJ,-1
C,-1
AD,-1
K,1
AR,2
Q,-2
AD,1
AI,1
P,-1
AR,-2
P,2
AJ,1
A,1
AQ,-3
AB,-1
J,-1
AA,3
AQ,1
AI,-2
AI,2
AR,-1
AQ,-1
AQ,-1
AH,-1
K,-1
AQ,3
Q,2
AQ,-3
Q,-1
E,-1
E,1
Q,1
C,2
AM,-1
AJ,-1
AQ,1
P,-1
C,-1
J,1
A,-2
AJ,2
B,1
AM,1
AR,2
C,1
H,-1
AK,1
AC,1
AJ,-2
AQ,-1
AD,-1
AQ,3
AC,-1
I,1
AR,1
AR,-1
AB,1
AM,-1
P,1
AR,-1
AQ,-1
AQ,1
AQ,1
AJ,1
H,-1
B,2
B,-1
AD,1
AQ,-2
AQ,2
AB,-1
AQ,-2
AQ,2
AQ,-1
AR,1
AB,1
H,1
A,1
B,1
K,1
B,-3
C,-1
AK,-1
K,-1
AM,1
P,-1
AR,-2
Q,-1
L,-1
H,-1
AQ,1
J,-1
AD,-1
AR,2
AH,-1
AH,2
AQ,-2
A,1
AR,1
I,-1
AQ,1
AK,2
AK,-1
J,1
AH,-2
AK,-3
A,-2
AQ,1
A,1
A,1
AK,4
AH,2
AQ,-3
H,2
Q,1
AK,-3
J,-1
B,1
C,1
AK,4
AK,-6
AR,-3
AR,-2
H,-2
AR,1
AQ,1
AH,-1
AH,1
C,-1
AQ,2
AQ,-3
AQ,3
AR,4
AQ,-2
AQ,-1
AQ,1
P,1
H,2
AI,-3
W,1
A,-2
AQ,1
AB,-1
AR,-1
H,-1
AQ,-3
A,2
I,1
B,-1
AQ,4
AR,1
AG,2
C,-1
H,-1
A,-1
B,2
Q,-1
Q,-1
Q,2
Q,-2
AE,2
B,-2
W,1
AE,-1
AE,-3
P,-1
I,-1
AK,4
A,1
I,1
AC,2
Q,2
J,4
AR,-1
AN,-1
AN,1
J,-4
H,1
AJ,-1
L,1
AF,1
AC,-1
Q,-1
AG,-1
O,1
AC,1
J,1
AR,1
AK,-2
V,1
E,-1
A,-1
I,-1
F,1
AC,1
AK,1
H,-1
P,1
S,-1
E,1
AR,-1
AG,1
AC,-2
AP,-1
E,-1
I,1
E,1
AP,1
V,-1
Q,-1
E,1
P,-1
AE,1
AD,1
H,1
L,-1
AK,-1
F,1
AK,-1
AJ,1
B,1
Y,-1
AC,1
AK,3
B,-1
Q,1
AD,-1
P,1
AC,-1
E,1
AG,-2
AG,1
A,1
AC,1
E,-3
AK,-1
AD,1
AK,2
I,-1
N,-1
AK,-1
J,1
E,2
C,1
AC,-2
H,1
H,-1
A,-2
P,-1
U,1
AC,1
A,1
AD,-1
E,-1
U,-2
J,-2
J,2
J,2
AK,1
C,-1
U,2
I,1
A,1
L,1
AC,1
Q,-1
AK,-1
AK,1
U,-1
AE,-1
E,1
L,-1
U,3
I,-1
M,1
AR,1
R,-2
U,-3
AJ,-1
J,-1
R,2
H,2
J,2
AE,1
U,1
J,-2
J,2
J,-1
R,-2
S,1
J,1
AP,-1
AD,1
AC,-1
P,1
M,-2
AR,-1
AD,-1
N,1
Q,2
H,-2
Q,-2
E,1
T,-2
L,1
X,1
AD,1
Q,1
A,-1
S,1
H,2
Q,-1
AD,-1
U,-1
AD,1
K,1
S,-2
AC,-1
AC,1
Q,1
AG,-1
X,-1
F,1
AC,1
S,2
O,-1
AD,-1
U,1
AG,1
AE,-1
H,-1
X,3
Q,-1
P,-1
J,-1
S,-1
U,1
Q,2
X,-2
AC,-1
J,1
K,-1
AC,1
Q,-2
X,2
Q,1
A,1
Q,1
U,1
X,-2
AF,-1
X,1
H,1
AF,1
P,1
AO,1
S,2
C,2
A,-1
AF,-1
AN,-1
U,-1
AC,-2
U,1
L,-1
Y,1
H,-1
AN,1
X,-2
AC,1
AG,-1
AG,-1
AQ,-3
T,1
S,-2
AO,2
AQ,-1
L,1
AO,-1
L,-1
AQ,3
AC,-1
A,-1
N,2
N,-1
E,-1
AB,2
A,2
V,1
AB,-1
AB,-1
AB,2
T,1
B,1
C,-2
G,2
Q,1
AO,-2
AO,1
M,1
G,-1
R,-1
Q,-3
V,-1
R,3
AB,-2
Q,1
E,-1
U,1
G,-1
G,1
A,1
AQ,-3
AG,2
E,1
R,-1
AE,1
AB,1
N,1
G,2
R,-2
M,-1
AF,1
AR,1
C,1
S,-1
O,1
AG,-1
AE,-1
AQ,1
C,-1
AO,-1
AR,-1
A,-1
A,1
AP,1
AQ,3
AR,1
H,1
O,-1
P,-1
G,-1
AQ,-1
R,1
AR,-1
X,-1
J,-2
N,-1
T,-1
