car,move
P,2
P,-2
AG,1
AA,1
AA,-2
AG,-1
AJ,-1
AB,-1
O,1
AQ,-1
AQ,1
AL,-1
J,2
P,1
AA,-1
AG,1
D,1
A,-3
AC,-2
AK,-1
J,-2
A,-1
A,-2
A,5
AL,1
P,1
A,-3
B,-4
J,1
AJ,1
AR,-1
B,4
AA,3
P,-2
AR,1
AA,2
B,-4
B,2
AA,-1
AA,1
B,1
A,-1
A,2
B,1
P,1
A,2
P,1
AK,1
AG,-1
A,-5
A,6
P,-1
D,-1
AQ,-2
J,1
AK,-1
J,-1
AR,-1
AH,1
D,1
J,1
AD,1
A,-3
AQ,2
B,-1
AQ,-1
AL,-1
B,1
J,-1
A,-1
AD,-1
A,1
A,3
A,-5
J,1
H,1
H,-1
AC,1
G,-1
H,1
H,-1
AE,-1
B,-2
AH,1
B,1
P,-1
D,-1
A,-1
J,-2
D,1
P,2
AI,-1
B,-2
AR,1
AI,-2
I,-1
F,1
AI,3
E,1
A,1
P,-1
L,1
AQ,1
K,1
A,-1
C,1
AE,1
P,1
D,-1
AC,-1
AC,-1
P,-1
AK,1
H,1
AB,1
AH,-1
J,-1
K,-1
D,1
H,1
AH,1
D,-1
C,-1
F,2
A,1
C,1
F,1
AI,-2
A,-1
E,3
J,1
AG,1
AE,-1
P,-1
K,1
AI,2
R,-2
P,1
C,-1
A,1
AG,-1
M,-1
E,-1
AQ,-2
M,1
AQ,1
J,-1
J,1
Q,-1
E,-1
AQ,-1
AQ,1
R,2
AI,-2
AQ,1
R,-3
P,1
G,1
AG,1
R,2
AI,1
AA,-1
B,1
J,-1
AA,1
H,1
G,-1
AE,1
N,-1
N,1
AI,1
X,-1
AG,-1
F,-2
H,-3
P,-2
H,3
AH,-1
W,-1
AE,-1
H,-3
Q,1
W,1
B,-1
K,-1
AG,1
A,-1
H,3
P,1
L,-1
F,3
AG,-1
E,2
E,1
P,-1
P,1
AQ,-1
A,1
W,-1
A,-1
P,-1
V,1
E,-2
A,1
P,2
V,-1
A,-1
AB,-1
Q,-1
AK,-1
AL,1
AK,1
AE,1
E,2
AK,-1
L,1
AL,-1
AC,2
E,-2
X,-1
AR,-1
B,1
E,1
E,1
E,-1
E,-2
V,1
E,3
AH,1
AI,-3
AI,1
AC,-1
AD,1
AQ,-1
E,-2
F,-2
X,1
AQ,2
F,2
B,-1
F,-1
L,-1
P,-1
E,1
AR,1
V,-1
Y,-1
X,-1
AG,1
AC,-1
R,-1
F,1
R,1
AR,-1
E,1
E,-1
X,1
AC,1
AG,-1
X,-1
L,1
Y,1
AR,1
K,1
R,-1
AG,1
W,1
AA,-8
R,1
E,-1
AC,-1
AC,2
AI,2
AA,6
P,1
X,2
AH,-1
B,1
X,-1
AD,-1
AL,1
X,1
F,-1
E,-1
A,1
D,1
AH,-1
AA,2
B,-1
Q,1
AG,-1
R,-2
AC,-1
B,-1
AK,1
H,-1
AH,1
AC,1
AC,-1
M,-1
K,-1
R,1
AC,1
P,-2
E,1
AE,-1
P,1
AG,1
B,1
C,1
R,-1
B,-1
AA,-3
J,1
AA,1
B,2
AA,-1
P,1
E,-1
P,-2
AA,-1
AA,4
D,-1
L,-1
C,-1
R,1
E,2
E,-1
E,-1
A,-1
N,-1
AA,-3
Q,-1
P,1
AJ,-1
J,-1
AK,-1
T,-2
AG,-1
AK,1
AC,-1
L,1
AP,-1
AG,1
AC,2
P,-1
X,-2
AG,-1
O,-1
J,1
P,2
U,-1
U,1
AO,1
A,1
T,1
AF,-1
K,1
AE,1
J,-1
AE,1
W,-1
T,-1
AA,-3
W,1
P,-1
AD,2
AD,-1
X,3
AQ,-1
AC,-3
AC,3
W,1
W,-1
AC,-1
R,-1
AK,-1
Q,1
P,1
X,-1
AC,-2
U,-1
AA,2
AL,-1
K,-1
AE,-1
U,1
AA,-1
L,-1
AG,-1
AQ,1
AB,1
X,-1
AG,2
AL,1
AA,1
U,-1
AR,-1
L,1
AG,-2
AB,1
L,-1
C,1
AO,-1
X,1
B,-1
C,-1
H,1
F,1
U,1
P,-1
AB,-2
U,-1
L,1
X,-1
AP,-1
W,-1
AA,-1
AQ,-1
T,1
U,1
AP,-1
AQ,-1
AP,3
AB,3
AQ,1
Q,-1
AL,-1
AS,-3
AK,-3
AQ,1
V,1
AR,-1
AQ,-1
AB,-1
AR,1
N,1
Q,1
AQ,1
AB,-1
AP,-1
AG,1
T,1
G,1
M,1
AR,-2
AH,1
AQ,-1
B,1
A,1
L,-1
M,-1
AO,2
AO,1
AN,-1
AN,1
AK,1
AK,-1
AI,-2
AR,1
B,-1
AE,1
Q,-1
A,-1
AB,-1
F,-1
B,1
AQ,-3
AR,-2
AG,2
M,1
AP,1
X,-1
AJ,2
AG,-2
AB,1
AI,1
AJ,-2
AB,-1
AJ,2
V,-1
X,1
AD,-1
AK,-1
Y,-1
F,1
AJ,-2
Y,1
W,1
M,-1
AQ,1
AQ,2
AI,-2
AR,1
AI,1
AE,-1
AI,-1
AQ,-1
AQ,-2
AK,1
AD,1
AC,1
T,-1
AJ,2
AR,-1
B,-1
AK,-1
AI,3
AK,1
AJ,-1
AN,-1
G,-1
AM,2
X,-1
AG,2
AM,-2
AM,2
B,1
AG,-2
AG,2
G,1
R,1
T,1
AJ,1
T,-1
AJ,1
AM,1
AI,-2
AJ,-2
W,-1
AJ,2
L,1
V,1
L,-1
X,1
T,-1
L,1
V,-1
AC,-1
AI,-1
Q,1
T,2
AG,-2
AI,1
AC,1
T,-2
R,-1
Y,-1
AM,-2
AM,2
Y,1
AM,-1
B,-1
Q,-1
AM,-2
AR,1
A,1
T,2
AJ,-3
K,1
W,1
AR,2
AR,-2
AQ,1
AM,3
AA,-1
AD,-1
AI,1
T,-1
AJ,2
T,1
AR,-1
AC,-1
AQ,-1
T,-1
AJ,-1
AG,2
AD,1
AM,-3
W,-1
T,1
Y,-1
AJ,2
AM,2
T,-1
X,-1
AM,-2
X,1
U,1
F,-1
AP,-1
AA,1
AM,3
AI,-1
T,-1
AM,-1
AC,1
U,-1
AD,-1
AM,2
AM,-3
T,2
AI,-1
AM,3
AE,-1
U,3
Y,1
H,-1
A,-1
N,2
H,1
M,1
V,1
N,-2
R,2
AI,2
AN,1
AG,-2
F,1
AN,-1
R,-1
A,-1
AM,-2
X,-1
AM,-2
A,2
AO,-4
V,-1
M,-1
AA,-2
R,-1
AP,1
AI,-2
U,1
AQ,1
AJ,-2
AQ,-1
N,1
AQ,4
AA,2
AR,1
T,-2
AA,-2
R,1
B,1
AG,1
AR,2
AK,3
N,-1
AE,1
N,2
X,1
AK,-2
W,1
B,-1
W,-1
AG,-1
AE,-1
G,1
AA,-1
AI,2
AO,1
AK,-1
AK,1
T,1
X,-1
AJ,-1
AQ,-4
AE,1
AI,-2
AG,1
AA,1
N,-1
P,-1
AJ,1
AO,-1
AR,-2
AC,-1
V,1
AR,3
P,2
AA,2
N,1
G,1
R,-1
AJ,1
G,-2
P,-1
G,2
G,-1
K,-1
AG,1
T,-1
T,1
L,-1
N,-1
AK,-2
AB,1
X,1
AG,-1
AO,1
AK,3
AK,2
R,1
AK,-3
AR,-1
AO,-1
AK,-2
B,1
AR,-4
AI,1
B,-1
Q,1
AE,-1
F,-1
AR,5
T,-1
N,1
AR,-4
C,1
AJ,1
F,1
B,1
AJ,-1
AE,1
T,1
AD,1
A,-2
A,1
AR,-1
AR,3
AR,-1
AJ,1
AI,1
AP,-1
F,-1
AR,-2
AO,1
R,-1
T,1
AN,1
AP,1
AG,1
AE,3
M,2
C,-1
AI,-2
AD,1
G,-1
R,1
AJ,-2
H,-1
V,-1
A,-1
A,1
V,1
A,-1
AR,1
A,2
AE,-2
AR,-1
AB,-1
V,-1
A,-2
J,1
AE,1
G,-1
AB,1
G,1
AB,-1
G,-1
AD,-1
AE,1
W,3
G,2
W,1
AJ,2
V,1
AD,-1
AR,1
G,-2
U,-1
B,-1
X,1
AD,2
R,1
M,-1
G,2
S,1
R,1
Q,-1
E,-1
M,1
AP,-1
E,1
AC,1
AO,1
Q,4
AO,1
AO,-2
AR,-1
AO,2
G,-1
AO,-2
B,1
C,2
G,1
C,-1
G,-1
C,1
AO,3
AD,1
AD,-2
A,-1
U,1
AE,-3
C,2
A,1
AR,1
A,-1
AE,3
AP,1
C,-2
AE,-2
C,1
AR,-1
R,-2
X,-1
M,-2
N,-2
T,-2
AJ,-1
T,2
AE,1
J,-1
A,2
AD,2
A,-1
N,2
J,1
T,-2
AJ,1
C,1
C,-3
X,1
M,-1
G,-1
AJ,-1
N,-3
AD,-2
T,2
AJ,-2
W,-1
AJ,1
C,-1
T,-1
AE,-1
AJ,2
AE,2
AJ,-2
X,-2
N,1
N,1
X,2
AJ,2
N,-1
W,1
N,1
T,-1
AJ,-3
AR,1
M,1
X,1
AD,1
Q,-3
E,1
V,-1
AD,1
AP,-1
X,-2
AD,1
AO,-2
AR,-1
J,-1
AD,-2
V,1
AO,1
AO,-1
X,1
AO,2
Q,1
AD,2
AD,-3
N,1
H,1
H,-1
Q,2
N,-2
X,-2
M,-1
AD,2
X,3
N,1
H,1
N,1
X,-3
X,1
B,-1
AP,1
C,2
N,-1
AJ,1
E,-1
N,-1
Q,-1
AD,-1
AE,-2
A,1
AE,1
AJ,1
N,2
A,-1
AD,-1
AE,-2
H,-1
AE,1
N,-1
E,1
A,1
J,1
T,1
X,1
T,-1
T,2
N,-1
J,-1
X,-1
AD,-1
AG,-2
AR,3
AR,-3
W,-1
A,-2
T,-2
AQ,1
AQ,-1
S,1
AK,-1
AJ,-1
S,1
AQ,1
A,2
C,-2
B,1
AJ,1
AJ,-2
AR,2
A,-1
E,-1
AQ,1
A,1
N,-1
AD,1
C,1
AC,-1
AR,-1
AC,1
AR,2
S,-1
C,1
S,-1
P,1
N,2
S,2
X,2
AP,-1
N,-2
A,-2
AD,-1
AQ,1
A,1
AC,-1
AR,-2
AC,2
M,1
AC,-2
AO,-2
AD,1
A,1
AR,2
A,-2
B,-1
AB,1
C,1
AD,-1
AR,-1
AB,-1
C,-1
AQ,-2
C,1
AQ,2
AO,1
X,1
AQ,-1
AR,3
X,-3
X,3
C,-1
AQ,-1
X,-1
M,-1
AB,1
AQ,1
P,-1
AR,-4
AK,2
N,2
J,2
AO,-1
M,1
A,2
Q,-1
A,-1
E,1
X,-1
V,-1
AQ,-1
C,-2
Q,-1
S,-2
AR,1
Q,-1
T,1
B,1
S,2
Q,1
AK,1
C,1
Y,-1
J,-1
AO,-1
AB,-1
T,-1
AC,1
AQ,-1
P,1
AQ,3
AQ,-1
J,-1
AO,3
N,-1
Y,1
AC,-1
N,1
W,1
Y,-1
A,-1
AE,-2
AC,1
AQ,-2
AQ,3
AE,1
S,-1
AR,1
AQ,-2
X,-1
Y,1
AC,-1
AF,1
AF,-1
A,1
J,2
AQ,1
AR,1
AQ,-2
N,-1
AE,1
AQ,3
W,-1
AB,1
AO,-1
AB,-1
AC,2
AO,-1
J,-2
W,1
AR,-2
P,-1
J,3
A,1
J,-2
V,1
Q,2
J,2
AO,-1
J,-3
J,2
AQ,1
C,1
A,-2
A,1
S,1
W,-1
AC,-1
S,-1
AO,1
AD,1
AR,2
C,-2
AC,-1
AD,-1
AK,2
S,1
AK,-2
Q,-2
A,1
Q,-1
Q,3
E,-1
J,-1
AG,1
C,1
J,2
J,-1
S,-2
P,1
AK,2
A,-1
C,-1
A,1
C,2
A,-2
C,-1
AB,1
S,1
C,1
AR,1
W,1
AD,2
S,1
AR,-1
A,1
J,-2
T,1
AO,-1
X,1
C,-1
L,1
AP,1
K,1
AE,1
N,-1
T,-1
S,-2
C,-1
M,-1
H,1
AJ,1
F,1
X,-1
C,1
AR,1
A,1
Q,1
Q,-1
AE,-1
AK,-2
AA,-4
S,2
AB,-1
N,2
AJ,-1
AD,-1
S,-1
R,-1
N,-1
AK,3
T,1
AA,3
AE,1
AA,-3
C,-1
AC,2
AC,-1
AC,-1
AD,1
K,-1
AK,-1
AD,-1
AJ,1
AA,1
AA,-1
P,-2
AC,2
X,1
AC,-2
Q,1
S,-1
P,2
M,1
G,1
P,-2
Q,-3
Q,3
AK,1
P,2
R,1
Q,-1
P,-1
L,-1
S,2
P,-1
AK,-5
AK,5
G,-1
AK,-1
AD,1
A,-1
G,1
A,1
A,1
A,-1
C,2
F,-1
C,-1
AK,-2
AD,-2
F,1
AD,3
AJ,-1
Q,-1
R,-1
A,1
AK,2
AA,1
N,1
AK,-1
AK,1
N,-1
X,-1
A,-1
G,-1
R,1
AD,-3
AE,-3
AG,-3
G,1
C,-1
AC,1
AG,2
C,1
AN,-1
A,-1
A,1
AM,1
AK,-3
AC,-1
P,1
U,-1
AQ,-3
AQ,1
G,-1
C,-1
N,-1
Q,-2
AM,-1
AJ,1
A,-1
AJ,-1
AJ,1
AA,-1
Q,1
N,1
AQ,1
G,1
AM,1
AQ,-1
S,-2
A,1
AQ,-2
AK,-1
AG,2
V,-1
F,-1
P,-1
S,-1
AQ,-1
AM,-1
AC,1
N,1
AK,1
C,1
AC,1
R,-1
AG,-1
AR,-4
AJ,-1
AG,1
L,1
C,-1
R,1
U,1
L,-1
A,-1
F,1
S,2
Y,-1
G,-1
F,-1
U,-1
AC,-1
N,1
F,1
X,1
AK,-1
AQ,1
S,-2
N,-1
Y,1
N,-2
AN,1
Q,-1
Y,-1
AG,-2
AQ,2
AQ,1
Q,1
AF,1
AK,1
N,2
F,-1
AK,-1
AC,1
Q,-1
Y,1
AQ,1
AJ,1
AG,2
X,-2
AF,-1
AJ,-1
X,2
AJ,1
X,-1
U,1
S,1
Q,2
AG,-2
AG,-2
AC,-2
N,-1
Y,-1
T,-1
T,2
AR,4
G,1
AQ,-4
N,2
A,2
AK,5
A,-1
T,-2
Q,-1
X,2
AG,3
AK,-1
S,-1
AK,1
AF,1
N,-2
AQ,-1
A,-1
Q,-1
N,2
N,-1
N,-1
S,1
A,2
AK,-1
Q,2
X,-1
AR,-1
U,-3
AB,1
X,3
X,3
U,1
N,1
AJ,1
A,-2
Q,-2
G,-1
AR,1
U,1
X,-2
AK,-1
AB,-1
S,1
E,1
L,1
S,-1
T,1
AC,1
AG,-1
AK,-2
AC,2
Y,1
L,-1
N,-1
AK,1
V,1
X,-1
S,1
Q,1
AG,1
AG,-1
AB,1
X,3
U,1
Q,-1
L,1
AJ,-2
S,1
Q,3
AJ,1
A,1
AE,1
Q,-1
L,-1
S,-2
AF,-1
AG,-1
AG,2
R,-1
N,2
V,-1
T,1
AF,1
C,2
AE,-1
AG,1
L,1
M,2
Y,-1
X,-1
AG,-1
C,-2
AJ,-1
AF,-1
C,2
E,-1
AG,-1
AG,-2
Y,1
AB,-1
AG,1
AB,1
M,-1
AB,-1
V,1
AG,2
G,2
R,3
E,-1
F,1
AE,2
AP,-1
AR,-2
L,-1
AO,1
AR,2
AR,-2
AG,-1
AE,-2
A,-2
L,1
V,-1
AR,1
E,1
A,1
C,-2
AR,-1
AC,-3
AQ,1
AK,-1
G,1
AE,2
K,1
AQ,4
AR,-2
AC,2
AG,2
Q,-1
AE,2
F,-1
P,1
Q,-1
H,-1
AC,-1
AE,-4
AC,1
AC,-2
AE,1
AF,1
Q,2
Q,-2
AF,-1
AG,-2
K,-1
AQ,-2
AO,1
AO,-1
E,-1
AR,2
AO,-1
G,-1
Q,2
AO,2
A,1
Q,-1
AB,1
AQ,-1
E,1
AF,1
M,1
K,1
AO,1
M,-1
AO,-3
S,-1
AR,2
AK,2
X,3
