car,move
AF,-1
G,-1
AG,-1
AB,1
AH,1
AL,-1
P,1
P,-1
P,1
AD,1
P,1
H,1
AB,-1
J,1
G,1
AG,2
AA,3
AA,-4
AA,-1
AD,-1
AN,-1
AB,-1
AA,4
G,-1
AA,-1
AE,-1
AC,-1
AH,1
P,-2
H,-1
AC,-1
AA,-2
AA,1
AM,1
AC,2
AI,-2
AM,-1
P,1
AA,2
AC,-1
AM,1
AE,1
AA,-2
AK,-1
P,1
AC,-1
AD,1
AI,-1
AJ,-1
AR,-1
AA,1
AI,2
AC,1
P,-1
H,1
J,2
AI,-1
F,1
L,1
AA,-2
K,1
AA,-2
AA,3
P,-1
AM,-1
AI,1
AI,1
AO,-1
AI,-1
K,-1
AR,1
AA,1
K,1
F,-1
F,1
AC,-1
AC,1
AA,-1
AG,-1
AK,1
AP,-1
AD,-1
AQ,-1
F,-1
AE,-1
G,1
AI,1
G,-1
AE,1
AI,-2
AA,-1
AP,1
AC,1
AJ,1
AC,-2
AA,1
N,-1
AI,1
N,1
AQ,1
AQ,-2
AO,1
AE,-1
K,-1
L,-1
AQ,1
P,1
AC,1
AI,-1
AQ,1
J,-2
AG,1
AC,1
AI,-1
J,-1
AN,1
AE,1
H,-1
AA,-2
AN,-1
AN,1
AE,-1
AA,3
J,3
L,1
AC,-2
F,1
AC,1
AE,2
AE,-1
AI,2
AE,-1
AA,-2
AC,-2
AI,-1
AE,2
AK,-1
AD,1
F,-1
AC,1
N,-1
AE,1
K,1
AD,-1
AJ,-1
AP,-1
U,-1
AD,3
AC,1
AA,-2
AC,-1
AI,-1
AP,1
AC,1
AI,1
AA,1
AA,-1
AD,-3
AA,3
AK,1
AE,-2
AF,1
AI,-1
AA,-3
AC,-1
AJ,1
AI,1
AI,-1
AJ,-1
AC,2
AB,1
AI,3
AH,-1
AH,-1
AJ,1
AF,-1
AA,1
AB,-1
AC,-1
AH,1
AE,1
AL,1
AA,5
AD,1
AC,1
AA,-3
AD,-1
K,-1
AC,-2
U,1
AH,-1
AG,-1
H,1
AK,-1
AK,1
AG,1
AL,-1
P,-1
M,1
AA,3
AC,-1
P,1
AC,2
AE,-1
K,1
AE,2
AK,-1
P,-1
AC,-2
AL,1
AL,-1
AH,2
AI,-3
H,-1
AD,3
AI,3
AC,1
AI,-1
AI,1
M,-1
AD,-3
M,1
AD,3
AC,1
P,1
AI,-2
AC,-2
AB,1
AI,1
AR,-1
P,-1
AD,-1
AR,1
AB,-1
H,1
AD,-1
AD,-1
AE,-2
AE,1
AG,-1
AC,1
W,1
AQ,-1
AQ,-1
AQ,2
AI,-1
AI,2
AC,-1
AR,-1
AQ,-1
AI,-1
AC,2
H,-1
AC,-1
P,1
AQ,-1
AQ,1
K,-1
AR,1
H,1
AD,1
AI,-1
AI,-1
L,-1
AQ,-1
W,2
H,-1
Y,-1
AR,-1
J,-3
J,3
M,-1
W,-1
L,1
L,-1
W,1
AC,-1
Y,1
M,1
AQ,2
AE,-1
AG,-1
V,1
AC,2
M,-1
J,-1
AR,1
J,-1
AK,1
J,2
L,1
AC,1
AQ,-1
AC,-2
H,1
M,1
AQ,-1
P,-1
K,1
S,1
S,-1
AK,-1
AD,-1
H,-1
AQ,1
AC,1
AC,-1
AG,1
V,-1
P,1
K,-1
AF,1
AQ,-1
Y,-1
P,-1
P,1
L,-1
O,1
AR,-1
L,1
D,1
AC,-1
U,1
H,1
AB,1
AB,-1
M,-1
K,1
U,-2
Y,1
U,1
H,-1
D,-1
AD,1
Y,-1
AQ,1
N,1
U,1
H,-2
AD,-1
AB,1
H,1
S,1
G,1
AQ,-1
U,-1
H,2
O,-1
AD,1
Y,1
O,1
S,-1
AB,-1
H,-1
V,1
AR,1
AD,-1
V,-1
AK,1
Y,-1
P,-1
D,1
S,1
AK,-1
G,-1
G,1
A,-6
A,5
AQ,1
S,-1
AR,-1
AE,-1
U,4
H,1
N,4
AR,1
P,1
G,4
P,-1
A,-2
H,-1
A,1
A,1
A,1
F,1
AQ,1
M,1
K,-1
AB,1
A,-3
A,-1
AQ,-1
E,1
AR,-1
AR,1
L,-1
AQ,1
AK,1
J,-1
P,1
J,-2
B,-2
C,1
J,3
A,-2
AQ,-1
AB,-1
A,-1
L,1
B,-3
