car,move
AB,-1
P,1
AB,1
AB,-1
AL,-1
P,-1
AG,1
H,1
H,-1
AA,-1
P,2
AG,-1
O,1
AL,1
H,-1
AC,-2
AH,1
AK,-1
AR,-1
L,1
AA,-1
AD,1
AD,-1
AC,1
AA,2
AH,-1
AL,-1
AH,1
AA,-1
K,1
AM,-1
H,2
P,-2
P,2
AD,1
AA,1
AC,-1
AM,1
AA,-1
P,-1
D,1
P,-1
AC,-1
AG,1
AL,1
P,1
AA,-3
A,-5
AA,3
AD,-1
AJ,-1
K,-1
AE,-1
D,-1
A,1
B,-2
B,-1
P,-1
AR,1
P,1
AJ,1
AJ,-1
AB,1
O,-1
B,2
H,-1
B,-1
AA,-1
P,1
AB,-1
AF,-1
AL,-1
AK,1
AF,1
AA,1
B,1
AH,1
B,-2
H,1
AI,-3
B,1
AE,1
P,-1
B,2
L,-1
AP,-1
P,-1
AI,3
AK,-1
B,-3
AI,-3
P,2
B,3
AI,3
A,-2
J,1
AE,-1
AB,1
AI,-2
AE,1
AO,1
B,-3
AF,-1
A,1
B,1
AN,-1
AB,-1
G,-1
AR,-1
AC,2
AG,-1
AI,1
F,1
P,-2
AN,1
AD,1
AC,-1
F,-1
AI,-1
P,1
AD,-1
J,-2
J,3
AC,-1
AE,-1
B,1
J,-1
AR,1
B,-2
H,-1
J,-2
AQ,-1
AE,2
AE,-2
AR,-1
B,2
G,1
J,4
L,1
AB,1
AG,-1
AI,-1
H,1
AP,-1
A,1
B,-1
P,-1
H,-1
AB,-1
AC,1
AO,-1
AG,-1
AG,1
AP,1
B,2
AO,3
AO,-1
AC,-1
AP,-2
AR,1
AJ,1
B,-3
AK,1
L,-1
B,3
AG,-1
J,-1
A,-1
P,1
AJ,-1
A,-1
AO,-1
J,1
B,-1
AG,1
AG,-1
H,1
AI,2
AK,-1
A,1
AR,-1
H,-1
AO,1
J,-3
P,1
AO,-1
B,1
J,1
AP,1
AO,-1
A,-1
H,1
AC,1
AA,1
AI,-2
A,1
AG,1
AA,-1
AQ,1
AR,1
B,-2
AI,3
AQ,-2
A,1
AI,-3
J,-2
J,1
AA,-1
AI,1
AQ,2
AI,-1
AI,2
AG,-1
AA,1
AI,-1
AG,1
AG,-1
B,1
P,-1
AC,-1
AI,1
AI,-1
L,1
B,-2
I,-1
H,-1
J,-1
AP,1
AP,1
AB,2
AI,1
L,-1
AQ,-1
J,4
AS,-1
AI,-2
AQ,-1
AI,1
AJ,1
AK,1
H,2
AJ,-1
H,-2
AK,-1
AK,1
I,1
AA,-1
B,3
J,1
AG,1
J,-3
AS,1
AI,-1
A,-2
AP,-1
AG,-1
A,2
AA,1
AK,-1
AQ,1
AB,-2
P,1
AG,1
AI,3
AP,-2
AR,-1
AA,-1
AP,2
B,-2
AI,-2
AR,1
AB,1
AR,-1
AI,2
AB,1
AR,1
AG,-1
J,-1
AB,-1
AI,-1
AO,2
AR,-1
AO,-2
AQ,1
AA,1
J,-1
J,1
AG,2
J,-1
P,-1
L,1
AQ,-1
P,1
AG,-1
AI,1
AB,1
I,-1
A,-2
A,2
H,3
AO,2
AA,-1
AI,-3
AE,1
AO,-1
AO,-1
A,-1
A,-1
AI,1
AS,-2
AK,-1
G,-1
F,1
E,1
AE,-1
AS,-1
H,-3
H,2
AQ,-3
J,1
AB,-1
AB,1
AI,2
AO,3
AK,1
E,-1
AQ,1
AO,-3
L,-1
L,1
H,-1
AQ,3
AS,2
AA,1
AE,1
AO,1
E,1
AO,-1
AK,-1
AI,-2
AK,-1
AD,1
AP,1
AI,-1
AR,-1
AI,2
AR,1
B,-1
AQ,-1
AK,1
AA,-1
H,1
E,-1
F,-1
AS,-2
L,-1
B,1
H,-2
AB,1
AR,-1
J,1
AQ,-1
AI,-2
AK,-1
AR,-1
AQ,-1
AS,1
F,1
J,-1
H,1
P,-1
P,1
AR,2
AK,2
E,1
AQ,2
AK,-1
AD,-1
AQ,-1
AS,1
AK,-1
AA,1
AD,1
AS,-1
AC,1
AQ,-2
AK,2
AD,-1
H,1
AI,3
J,1
P,-1
J,-1
AQ,4
AI,-3
AQ,-3
H,-1
J,3
AI,3
Q,-1
H,-1
AQ,2
H,1
J,1
AH,-2
B,-1
P,-1
AQ,-4
J,-5
AQ,4
P,2
P,-1
AQ,-2
H,1
AK,-4
AC,-1
AQ,1
H,-2
I,1
AS,1
AR,-3
AL,1
AH,1
Q,1
AD,1
AC,1
AQ,2
AK,1
AR,2
AR,1
AC,2
AK,-1
I,-1
A,1
AR,-1
AR,2
AS,-1
H,1
J,1
I,1
P,-1
J,-1
AC,-3
AS,1
AR,-3
I,-1
P,1
AC,2
AK,1
AQ,-1
AS,1
A,-1
C,1
P,-1
AL,-1
J,2
AR,3
B,1
AL,1
I,1
AC,1
B,-1
AB,-3
AA,1
AR,-1
AC,-1
AQ,1
AQ,-1
AP,-1
P,1
AC,-1
I,-1
H,-1
AR,-2
J,-2
AO,2
AR,2
H,3
A,-1
B,1
AG,1
AK,-1
P,-1
B,-1
AC,1
H,-1
AO,-1
AR,-2
AO,-1
A,2
B,1
H,1
H,-2
AD,-1
P,1
B,-1
B,1
AR,2
AR,-1
AK,-1
AK,2
P,-1
J,2
B,-1
AD,1
J,-1
AK,-1
AL,-1
AF,1
AM,-1
A,-1
AR,2
AR,-1
AC,1
AA,-1
AO,3
AA,1
AO,-3
AP,1
AC,-2
AQ,1
AM,1
B,1
AQ,-2
AF,-1
A,1
C,-1
AJ,1
AQ,2
AG,1
AR,1
A,-1
AA,3
AG,-2
AG,1
I,1
B,-1
H,-1
AR,-3
AR,3
AE,1
AG,1
AG,1
B,3
B,-2
J,-1
B,1
AC,-1
AE,-1
AH,1
AG,-1
E,-1
AD,-1
B,-1
AE,2
AI,-1
AC,2
AK,-1
AK,2
E,1
E,-1
W,1
AR,-2
AD,1
AI,-2
B,1
H,1
S,1
B,-2
AE,-1
AR,2
L,1
AA,-1
AC,-1
K,1
P,1
E,1
Q,-1
AI,1
AD,-1
B,1
AA,1
B,1
AC,-1
AC,3
AA,-2
A,1
AC,-2
AA,-7
AI,-1
AI,3
AR,-3
AD,1
AE,1
Q,2
AA,6
AR,2
A,-1
AR,1
AE,-1
AH,-1
AJ,-1
A,1
AG,-1
AA,-1
AD,-1
AC,-1
AH,-1
J,1
AB,1
E,-1
E,1
B,-2
P,-1
B,2
AG,2
K,-1
Q,-2
AH,1
A,-1
Q,2
H,-1
AH,1
AI,-3
AB,-1
C,2
C,-1
AI,2
B,-2
AI,1
AI,-2
Q,-1
AR,-1
AC,2
AC,-1
AA,2
K,1
AR,1
B,3
AI,1
B,-1
A,1
B,-2
A,-2
AC,2
AI,-1
AC,-1
K,-1
AR,-1
AD,1
A,1
J,-1
AC,1
AA,-2
AE,1
H,1
AC,-1
S,-1
S,1
J,1
AI,2
AC,-1
J,-1
I,-1
AI,-2
I,1
AI,1
A,-1
AE,1
J,1
B,3
A,1
L,-1
B,-3
AC,-1
L,1
AB,1
I,-1
Q,1
AJ,1
K,1
J,-1
