car,move
AL,-1
P,1
O,1
AA,-1
P,-1
G,-1
P,1
H,1
N,-1
AA,-1
AJ,-1
AH,2
AI,-3
AG,1
M,1
J,1
J,2
AA,3
AB,-1
M,-1
AA,-2
AD,1
AI,3
D,1
L,1
U,-1
AP,-1
AI,-3
AO,1
AA,1
L,-1
AG,-1
J,-1
H,-1
AG,1
J,-1
AI,2
H,1
AI,1
AC,-2
AI,-3
P,-1
J,-1
AC,1
U,1
AI,3
J,1
H,-1
AI,-1
AD,-1
AC,-1
AA,-1
P,2
AC,2
A,-1
U,-1
AA,2
AI,-1
AC,-1
P,-1
AA,-3
AA,1
AI,1
U,1
AA,-1
U,-1
AA,1
AA,1
AA,-2
A,1
AO,-1
AC,-1
D,-1
AA,1
AP,1
AJ,1
AJ,-1
AI,1
AC,1
AH,-2
AL,1
AC,1
J,1
AC,-3
AK,-1
D,1
AP,-1
H,1
J,-2
AO,1
AB,1
P,1
A,-1
B,-1
H,-1
J,-1
AA,-1
AG,-1
P,-1
AA,1
AB,-1
AR,-1
L,1
P,1
H,1
AA,-1
L,-1
H,-1
AC,1
AC,1
AG,1
AR,1
AR,-1
AH,1
AC,-1
AA,2
AE,-1
AA,-1
AA,2
U,1
AL,-1
L,1
J,1
J,-1
AH,1
AA,-3
AA,3
P,-2
P,1
AE,1
AI,-3
AA,-2
U,-1
AO,-1
AI,2
L,-1
J,3
AD,1
AI,-2
AA,2
AP,1
AR,1
AA,-2
J,-3
AI,2
J,2
P,-1
H,1
P,1
J,-2
L,1
AJ,1
U,1
L,-1
J,3
P,-1
AI,-1
AG,-1
P,1
J,1
J,-1
J,-3
P,-1
U,-1
AI,2
AK,1
AD,-1
AH,-2
AG,1
P,2
L,1
AH,2
AI,-2
AG,-1
AQ,-1
AI,2
P,-2
AJ,-1
AP,-1
AO,2
AQ,-1
U,1
AD,1
AI,-2
P,2
AA,1
AI,2
J,1
AQ,1
K,1
P,-2
AC,2
AO,-2
P,1
AH,-1
M,1
AA,-1
AA,-1
AO,1
AB,1
H,-1
AO,-1
H,1
M,-1
U,-1
AL,1
B,1
AA,1
H,-1
AA,-2
H,1
U,1
B,-1
AP,1
AD,-1
AA,-2
J,-1
AE,-1
J,1
K,-1
B,1
N,1
AP,-1
AL,-1
AL,1
AB,-1
L,-1
AO,1
J,2
F,1
AC,-3
AO,1
AB,1
B,-1
AO,-2
AO,1
J,-1
E,1
AQ,-1
AO,1
AE,1
B,1
AO,-1
AL,-1
P,-1
AQ,1
C,1
J,1
AM,-1
AD,1
AD,-1
AQ,1
J,1
B,-1
AD,1
L,1
AM,1
C,-1
AK,-1
AO,-1
AP,1
AH,1
AG,1
E,-1
K,1
AK,1
AI,-3
AD,-1
AA,1
AJ,1
P,1
AA,2
F,-1
N,-1
AD,1
AD,-1
AK,-1
N,1
AD,1
AR,-1
AA,1
AI,3
G,1
AI,-3
G,-1
AI,3
AA,-4
G,1
AA,3
A,-1
AA,-2
AI,-1
AB,-1
AA,2
AC,1
B,-1
K,-1
AI,-1
A,-2
AC,1
D,-1
A,-1
I,-1
AC,-1
H,2
AA,1
H,-2
AI,-1
AI,2
AI,1
O,-1
AI,-3
K,1
AF,-1
I,1
AA,3
AE,1
P,-1
H,-1
W,2
B,-1
B,2
AA,-2
B,-2
W,1
W,-3
B,1
AA,2
AA,-1
AR,1
W,1
B,1
AA,-1
W,-1
AR,-1
A,-1
K,-1
AE,-1
AE,2
AD,-1
AI,1
AJ,-1
AI,-1
AA,-1
H,1
AC,1
K,1
AJ,1
AI,1
AC,-1
B,-1
AI,2
AC,-1
AH,-2
B,2
A,2
AB,1
AE,-2
B,-3
AJ,-1
A,-2
B,3
G,-1
AG,-1
B,-1
AP,-1
AR,1
B,1
F,1
B,-2
AG,1
AN,-1
AL,1
P,1
AA,-4
F,-1
K,-1
B,-1
P,-1
AL,-1
B,3
AK,1
B,-2
AO,1
AM,1
AA,-1
K,1
AH,2
AA,1
AI,-3
AD,1
B,1
AI,2
AG,-1
AI,-2
F,1
AG,1
AM,-1
AI,1
AN,1
AD,-1
AI,-1
AI,3
AD,1
AA,1
P,1
AE,2
AH,-1
AE,-1
AE,1
AE,-1
AD,1
A,1
AD,-2
AO,-1
B,1
AE,-2
E,1
AH,1
AA,1
AI,-3
E,-1
H,-1
B,-3
AI,2
AI,-1
AI,-1
H,1
I,-1
H,1
AA,-2
K,-1
AG,-3
AI,1
AK,-1
AQ,-2
H,1
F,-1
AG,1
AI,2
P,-1
AP,-1
AG,-1
A,-1
AG,1
AO,2
AK,1
AI,-2
AI,1
AI,1
H,-2
I,1
N,-1
AK,-1
P,1
B,3
L,-1
J,-3
AH,-1
B,-2
J,2
I,-1
AG,-1
AK,1
H,1
AB,-1
A,1
J,1
AL,1
AP,-1
B,-1
L,1
AP,1
AG,1
AP,1
K,1
A,-1
M,1
P,-1
M,-1
AK,-1
H,1
AO,-1
AA,1
AG,1
AC,1
AC,-1
M,1
AQ,2
AF,1
O,1
AQ,-1
AL,-1
H,-2
AO,-1
AQ,1
H,1
AL,1
AK,1
M,-1
AO,1
AL,-1
AC,3
N,1
AQ,-1
P,1
AH,1
AI,-2
AB,1
H,-1
AA,2
AA,-3
AQ,1
F,1
H,2
D,1
AA,1
AG,1
AI,2
AI,-1
A,1
E,1
AI,-1
H,-1
B,1
AO,-1
H,1
AI,2
AA,1
AI,-1
E,-1
F,-1
AA,-1
AA,5
G,1
B,-2
AA,-6
AA,3
AA,1
AB,-1
B,-1
AA,-4
K,-1
B,2
AI,-2
K,1
AA,3
B,1
B,-1
AC,-3
AC,1
D,-1
AA,3
O,-1
AI,2
H,-2
AA,-1
AF,-1
B,1
P,-1
AI,-1
A,1
H,-1
B,-1
AF,1
AI,2
AK,-1
AO,1
AH,-1
AO,-1
K,-1
AR,-1
AG,-1
AP,1
AE,1
AH,-1
AP,-1
H,2
AC,1
AL,1
AA,-1
B,1
AQ,-1
AQ,1
H,1
A,-1
AC,-1
AL,-1
AC,-1
B,-1
AM,-1
A,-1
O,1
AP,1
K,1
G,-1
H,-2
AM,1
N,-1
H,-1
AP,-1
AP,1
AR,1
H,2
AK,1
D,1
AH,1
AH,1
AI,-1
AK,-1
AK,1
AC,3
A,1
M,1
H,-1
K,-1
AC,-2
AG,1
H,1
AC,1
AC,-2
A,-1
K,1
H,-1
P,1
AA,-3
P,-1
D,-1
D,1
D,-1
AC,2
D,1
B,1
H,1
AC,-1
M,-1
D,-1
H,-1
AA,-2
AI,1
AI,-3
AI,3
H,-2
AD,1
AI,-2
AG,-1
P,1
AQ,-1
H,1
H,1
I,1
B,2
M,1
AP,-1
AA,3
AA,3
AI,1
AD,-1
AC,1
AA,-4
AC,1
AC,-3
B,-3
AB,1
AI,1
AH,-2
AQ,1
D,1
AQ,-1
AK,-1
AK,1
AB,-1
AH,1
AA,1
AB,1
AO,2
A,1
B,3
B,-2
B,-2
H,-1
AE,-1
AQ,-1
I,-1
H,3
AA,2
H,-1
B,2
K,-1
