car,move
J,2
AQ,-1
AH,1
J,-1
P,1
AQ,1
AB,-1
AA,-1
AB,1
H,1
AB,-1
H,-1
AE,-1
G,-1
J,1
AG,1
P,-1
AJ,-1
J,1
AF,-1
J,-1
J,-2
F,1
AL,-1
AA,1
AL,1
AE,3
J,3
W,1
H,1
AC,-2
S,1
AE,-1
AK,-1
AJ,1
J,-2
P,1
AA,-2
P,1
AR,-1
H,-1
J,-1
AA,4
AD,1
AA,-1
AC,1
AD,-1
AA,-2
P,-1
AC,-1
AG,-1
AC,-1
AQ,-2
AC,1
AJ,-1
H,1
Q,1
AC,-1
AC,1
P,1
AP,-1
P,-1
L,1
K,1
AA,-4
Q,-1
E,1
Q,1
AQ,2
Q,-2
AA,5
AQ,-2
P,-1
AR,1
Q,1
Q,-1
AD,1
AQ,2
AK,1
AA,-1
Q,1
AK,-1
AC,-1
S,-1
S,1
Q,1
AL,-1
AD,-1
H,-1
AB,1
AO,1
K,-1
AQ,-2
AL,1
P,2
C,2
P,-1
P,1
P,-2
L,-1
H,1
AR,-1
AO,1
AO,-2
P,1
AR,1
P,1
AQ,1
AA,-1
AH,-1
AQ,-1
AQ,2
AA,1
AK,1
L,1
AO,1
AA,-1
H,-1
K,1
C,-1
AK,-1
H,1
AQ,-1
AO,-1
Q,-1
AK,1
H,-1
K,-1
AQ,1
S,-1
AG,1
AE,1
K,1
AL,-1
K,-1
AO,1
AB,-1
AM,-1
S,1
K,1
AO,-1
S,-1
K,-1
AP,1
L,-1
AC,3
P,-1
AH,1
AJ,1
J,2
AH,-1
AM,1
C,-1
AL,1
J,-1
AA,2
AL,-1
AH,1
AM,-1
AC,-1
W,-1
AC,-1
E,-1
AJ,-1
E,1
P,1
E,-1
AC,2
H,1
AE,-1
H,-1
AD,2
AA,-2
F,-1
AC,-1
J,-1
AE,1
AD,-2
AE,-3
AG,-2
AC,1
AP,-3
AJ,1
AA,1
H,1
AA,-1
H,-1
H,1
J,1
AG,-1
AA,1
N,-1
AM,1
AA,-1
AM,-1
AM,1
AM,-1
J,-1
U,-1
L,1
AJ,-1
U,1
N,1
AP,2
AM,1
AO,1
G,1
AH,1
L,-1
