car,move
AB,-1
J,2
AH,1
J,1
AQ,-1
AF,-1
G,-1
AE,1
AD,2
AJ,-1
H,1
G,1
H,-1
AD,-1
G,-1
AB,1
G,1
AD,-1
P,1
AD,2
AD,-1
J,-2
AA,-2
J,-1
AE,-1
AD,-1
AE,1
AD,2
AL,-1
AB,-1
AC,-2
AC,1
J,3
AM,-1
AK,-1
AC,-2
AM,1
AL,1
AL,-1
AA,1
AB,1
AL,1
AB,-1
AP,-1
AD,-2
W,1
J,-1
AC,1
P,-1
J,1
J,-2
G,-1
H,1
F,1
AC,1
AO,2
S,1
AA,1
P,2
AL,-1
AL,1
P,-1
J,1
Q,1
AR,-1
AH,-1
P,-1
AO,-1
AO,2
Q,-1
AO,-2
P,1
AA,-2
AA,2
AO,1
AO,-1
J,-1
F,-1
P,1
AA,-2
AA,2
Q,1
G,1
AO,1
AH,1
H,-1
P,-2
AA,-1
AD,1
AA,1
AC,-1
G,-1
G,1
J,-1
Q,-1
J,1
AO,-1
S,-1
AC,1
G,-1
J,2
F,1
J,-1
AL,-1
H,1
J,-2
AD,-1
AO,1
AM,-1
E,1
J,3
J,-3
J,1
H,-1
AO,-1
AO,1
AO,1
Q,-1
J,1
AM,1
J,-1
AO,-1
S,1
J,2
AH,-1
J,-2
P,2
AC,-1
J,-1
AO,-2
AP,1
AQ,-1
L,1
AH,1
AD,1
AD,-1
AH,1
P,-2
AI,-2
AJ,1
Q,1
P,2
AJ,-1
AD,1
AD,-1
C,1
AI,2
AJ,1
AI,-3
H,1
AD,1
AA,-2
S,-1
W,2
W,-2
P,-1
W,1
AJ,-1
S,1
AJ,1
W,-1
AI,1
AI,-1
H,-1
AI,3
AA,2
P,-1
S,-1
S,1
AA,-1
S,-1
AI,-2
AC,-1
H,1
AI,-1
L,-1
H,-1
J,2
AQ,2
AQ,-1
AC,1
P,1
AI,1
AQ,1
AD,-1
P,-1
AR,1
AK,1
H,1
AK,-1
J,-2
AQ,-1
AI,-1
AJ,-1
AJ,1
J,3
AI,3
AI,-3
W,2
V,1
AR,-1
AE,-2
J,-1
AQ,-1
C,-1
AC,-1
AR,1
V,-1
J,1
V,1
AC,1
AR,-1
AQ,2
AC,1
AE,1
Q,-1
AG,-1
AE,-1
V,-1
AQ,-1
S,1
J,-3
AJ,-1
AE,1
AG,1
V,1
J,1
J,2
L,1
AE,1
