car,move
J,2
J,-1
AJ,-1
AL,-1
P,1
AM,-1
AQ,-1
P,1
P,-1
AH,1
AJ,1
AQ,1
AQ,-1
G,-1
AA,-2
AF,-1
G,1
J,2
AF,1
H,1
G,-1
G,1
AF,-1
AJ,-1
AD,1
AM,1
AP,-1
AO,2
AA,1
AE,1
AD,-1
L,1
W,1
AA,-1
AD,1
AD,-1
AH,1
AI,-3
L,-1
W,1
AA,2
AA,-1
S,1
L,1
AD,1
H,-1
AA,-1
V,1
H,1
W,1
AA,1
S,-1
S,1
P,-1
AB,-1
K,1
AD,-1
AC,-3
Q,1
AC,3
AC,-1
Q,-1
AD,2
AD,-2
G,-1
Q,2
P,1
K,-1
G,1
G,-1
AA,-1
AD,1
Q,1
N,-1
AA,1
AC,1
U,-1
AO,-2
Q,-2
Q,2
AQ,1
U,1
W,-1
AA,-1
W,1
AQ,-1
AB,1
N,1
H,-1
Q,-2
AQ,1
Q,1
AO,1
K,1
AA,2
AE,-1
AE,1
AA,-1
AE,-1
AA,-1
K,-1
Q,1
N,-1
Q,-3
U,-1
AD,-1
Q,1
Q,-1
L,-1
AF,1
V,-1
S,-1
S,1
AF,-1
U,1
AD,1
AN,-1
AM,2
AA,1
P,-1
M,1
J,-3
V,1
Q,3
Q,-2
AD,-1
AM,-1
AE,-1
Q,-1
Q,1
AG,1
H,1
AA,2
AB,-1
J,1
AC,-1
P,2
P,-1
AA,-1
H,-1
P,-1
AA,-1
AA,1
J,2
J,-3
J,1
P,1
AG,-1
Q,-1
M,-1
AQ,-1
J,-1
AM,-1
P,-1
S,-1
H,1
AM,2
P,2
AE,1
AQ,1
L,1
V,-1
M,1
S,1
AC,-1
Y,-1
S,-1
AC,2
AA,-1
AE,-1
AC,-1
W,1
K,1
U,1
AA,-1
W,-1
AA,1
AM,-2
AC,-2
U,3
U,-3
AG,1
U,2
P,-2
P,2
AA,-3
AM,2
AC,3
M,-1
U,-3
AC,-2
AA,5
U,2
AC,1
H,-1
U,2
U,-5
AC,1
AA,-4
Y,1
AE,1
AA,3
AE,-1
AM,-1
W,1
V,1
AC,-2
W,-1
AA,-2
AA,3
AA,-3
AA,2
AA,-1
AA,-1
AM,1
U,1
N,1
H,1
AA,1
K,-1
G,1
L,-1
P,-1
AK,-1
V,-1
P,-1
AA,1
AM,-2
G,-1
L,1
AG,-1
AQ,-1
AC,1
AK,1
AO,-2
P,1
F,1
AC,-1
K,1
AA,-5
AE,1
P,1
AA,2
P,-1
Y,-1
S,1
P,1
AO,3
AA,-2
AD,1
AA,2
AA,-1
P,-2
AD,-1
AC,1
AM,3
E,1
C,1
AD,1
AA,-1
U,1
W,1
AK,-1
U,-1
U,1
S,-1
N,1
K,-1
C,-1
P,2
P,-1
S,1
N,-1
C,1
AC,-2
AR,-1
L,-1
AM,-2
C,-1
N,1
AD,-1
AE,-1
P,-1
AC,1
S,-1
AE,1
AR,1
AI,2
AQ,-1
P,1
AI,1
AK,1
E,-1
AM,1
AI,-3
AI,3
P,1
AI,-1
P,-1
P,1
AD,1
P,-1
AI,1
S,1
E,1
N,-1
AC,-1
AI,-1
J,3
AK,-1
J,-1
N,1
J,-2
AR,-1
AC,1
N,-1
AO,1
AO,-1
AO,1
E,-1
AM,2
AI,-2
AQ,1
AQ,-1
AM,-2
AD,-1
AD,1
S,-1
E,1
AI,1
AD,-1
