car,move
P,1
AH,1
AA,-2
AB,-1
J,2
AL,-1
AC,-2
AJ,-1
AA,2
AM,-1
AH,-1
J,1
J,-2
H,1
P,-1
AM,1
J,2
AM,-1
J,-1
J,1
L,1
AJ,1
AK,-1
G,-1
AJ,-1
AF,-1
H,-1
AG,-1
AC,1
N,-1
H,1
AJ,1
AR,-1
AQ,-1
AA,-1
AA,1
AC,-1
P,1
K,1
U,-1
AM,1
AG,1
AA,-1
AQ,1
AA,-3
AJ,-1
U,1
AA,2
H,-1
AP,-1
AP,1
K,-1
AJ,1
U,-1
K,1
AG,-1
AJ,-1
AA,2
AR,1
AA,-1
AA,-2
AH,2
AE,-1
AH,-1
AM,-1
AG,2
AR,-1
AM,1
AP,-1
AC,1
AG,-3
AC,-2
AC,2
AG,2
AP,1
AG,-2
AQ,-1
AG,2
AF,1
U,1
AC,-2
AP,-1
AO,2
AO,-2
AE,1
AB,1
AQ,-1
AP,1
AQ,1
H,1
M,1
AR,1
AQ,1
AA,-1
AQ,-2
AK,1
AA,1
AD,1
AK,-1
AA,-1
AF,-1
AA,-1
AP,-1
AF,1
O,1
AM,-1
P,-1
AR,-1
AO,3
D,1
AO,-2
K,-1
AQ,1
AO,1
AO,-1
AO,2
L,-1
AO,-1
A,-1
AO,1
AO,-2
J,-1
AQ,1
J,-2
P,2
AQ,-1
J,1
AO,1
AD,-1
P,-2
P,2
J,-1
AO,-1
P,-1
AB,-1
AE,-1
AO,2
L,1
A,1
AO,-2
P,1
AC,1
AQ,-1
AR,1
L,-1
AE,1
AQ,1
AD,1
AQ,-1
AO,-1
P,-2
L,1
AQ,2
P,1
AD,-1
AK,1
AO,1
AQ,-2
AQ,2
K,1
AC,2
AC,-3
P,1
AE,-1
AQ,-1
AA,4
A,-1
B,-1
AC,3
AM,1
AA,-3
J,-1
AA,1
AE,1
AQ,1
AA,-1
P,-1
AQ,-1
AE,-1
AL,1
AA,3
AO,1
AE,1
AO,-2
AA,-2
AO,2
AE,-1
AA,-2
AB,1
AL,-1
AA,5
M,-1
AA,-5
AO,-1
AA,2
AQ,1
AA,2
AO,-1
AA,1
AP,1
U,-1
AG,1
AJ,1
AA,-1
AA,4
J,1
K,-1
H,-1
AE,1
J,-1
K,1
AB,-1
AM,-1
AA,-5
K,-1
AG,-1
AJ,-1
AP,-1
AC,-2
AH,-1
P,1
AO,1
AM,1
AH,2
AH,-2
AC,1
AA,2
AA,-2
AG,1
AL,1
AC,1
H,1
L,-1
AG,-1
AB,1
AB,-1
AH,1
AC,-1
AC,1
AG,1
AA,2
J,1
AL,-1
AM,-1
P,-1
AE,-1
P,-1
L,1
AC,-2
AA,-1
AG,-1
AM,1
AQ,-2
AE,1
AQ,2
L,-1
J,1
J,-1
AE,-1
J,1
AO,-1
AM,-1
AQ,-2
B,1
J,1
AC,-1
AM,1
AO,1
U,1
AB,1
B,-1
U,-1
AQ,1
J,-2
AB,-1
AQ,-1
AL,1
U,1
P,1
L,1
AL,-1
J,-1
AO,1
AM,-1
P,1
U,-1
J,1
AC,1
AO,-1
AE,1
K,1
U,1
AO,-1
P,-1
AA,-1
AA,-2
AQ,1
AD,1
AA,2
AQ,-1
AO,2
AO,-2
AQ,1
K,-1
AK,-1
AO,1
AA,1
AC,1
K,1
AA,-4
AA,3
AO,-1
AK,1
AO,2
AM,1
AO,-2
H,-1
J,-1
AA,1
AH,1
U,-1
K,-1
P,-1
AO,1
AI,-1
AK,-1
AO,1
P,2
K,1
AC,-2
K,-1
L,-1
AI,1
AQ,-1
H,1
P,-1
AI,-1
J,2
J,2
AB,1
AA,-1
AI,1
AB,-1
AD,-1
AI,-2
AA,1
AR,-1
B,1
AB,1
AI,2
AO,1
AQ,1
AO,-1
AO,1
AH,-2
AA,-1
AP,1
B,-1
AH,2
AI,-2
AA,1
J,-1
AP,-1
B,1
AE,-1
AP,1
AJ,1
H,-1
B,-1
J,1
J,-2
AI,2
J,-1
P,-1
AH,-1
J,-1
J,3
AE,1
J,1
L,1
P,1
K,1
H,1
AM,-1
AB,-1
P,-1
B,1
U,1
AH,-1
N,1
AB,1
AJ,-1
B,-1
G,1
B,1
A,-2
AP,-1
B,-3
A,-2
B,-2
AH,1
AO,-2
AE,-1
