car,move
H,1
L,1
AG,1
AH,1
AE,-1
AJ,-1
AB,-1
P,1
AC,-1
AA,-2
AC,1
AP,-1
AP,1
AG,-1
AB,1
AP,-1
AE,1
AD,1
O,1
H,-1
H,-1
H,2
AB,-1
O,-1
AQ,-1
AC,-3
AC,2
AC,-2
G,-1
P,1
AO,2
AO,-2
AC,1
AA,2
N,-1
AO,1
N,1
AA,-2
N,-1
AO,1
AC,-1
N,1
F,1
O,1
AQ,-1
AC,1
AO,-2
E,1
AA,2
AO,2
O,-1
AA,-2
AA,2
AO,-2
AO,1
P,-2
AA,-1
P,2
AO,1
H,-1
K,1
P,-2
K,-1
AF,-1
AK,-1
E,-1
H,1
AE,1
AK,1
AE,-1
AE,1
W,1
AO,-1
P,1
L,-1
AO,1
F,-1
AQ,1
J,3
AO,-1
F,1
AO,-1
H,-1
S,1
AL,-1
AQ,1
H,1
P,-1
AC,2
AC,-1
AC,-2
AC,3
AP,1
AP,-1
J,-3
J,1
AC,-3
S,-1
AC,1
S,1
AH,1
P,2
AC,2
S,-1
AI,-3
AD,-1
H,-1
P,-2
AG,1
AC,-2
AG,-1
AD,1
AQ,-1
W,1
J,1
AD,-1
F,-1
Y,-1
AO,2
G,1
AA,1
AO,-2
AC,2
AO,2
H,1
S,1
AO,-1
AA,-1
AQ,1
AO,-1
J,1
W,1
AC,-2
AQ,-1
P,1
L,1
AO,1
U,1
AE,-1
AQ,1
N,1
AO,-1
L,-1
H,-1
AN,-1
AD,1
AG,1
AC,2
AC,-3
J,-1
AK,-1
AD,-1
AG,-1
J,-2
AQ,-1
N,-1
AQ,1
P,1
AA,-1
H,1
AD,1
U,-1
H,-1
S,-1
P,-1
H,1
AQ,-1
J,1
Y,1
S,1
S,-1
AD,-1
AC,2
G,-1
P,1
J,-1
Y,-1
AR,-1
AN,1
N,-1
AA,2
M,1
AQ,1
AC,-1
M,-1
S,1
Q,1
AE,1
AG,1
AA,1
AE,-2
M,1
AC,1
AO,1
AN,-1
U,4
U,-4
AC,-1
AC,1
AO,-1
AM,1
AE,1
AO,1
U,1
AO,-1
W,1
J,1
W,-1
AA,-1
U,-1
AO,1
AD,1
H,-1
AR,1
AA,-1
J,-1
M,-1
Q,-1
L,1
AM,1
AG,-1
AC,-1
P,-1
AQ,-1
P,1
AA,1
AC,1
Q,1
AK,1
U,-1
AC,1
U,2
AM,-1
Q,-1
AM,-1
Q,1
AC,-1
AA,-2
AO,-2
AO,1
AO,2
AN,1
M,1
AA,1
AC,-2
AO,-2
AC,2
AP,1
AC,-2
P,-2
AN,-1
AN,1
AC,2
AC,-2
AF,1
AF,-1
AC,2
K,1
AN,-1
H,1
Q,-1
AC,-1
P,1
AA,1
AO,-1
Q,1
AO,1
AM,1
AC,1
AA,-3
AA,2
AA,-3
Q,-1
P,-1
AC,1
U,-1
AP,-1
P,1
AA,2
AP,1
AA,-2
AM,-1
M,-1
AA,-1
AP,-1
U,1
AQ,1
AN,1
AN,-1
AO,1
AO,-1
AG,1
N,2
F,1
AB,1
AO,1
AB,-1
S,-1
E,1
AD,-1
AA,3
Q,-1
AD,1
AA,-3
AM,1
K,-1
P,-1
Q,1
AG,-1
C,1
AC,-2
AQ,-1
AQ,1
AM,-1
N,-1
K,1
AG,1
P,2
AM,2
C,-1
AC,2
AM,-2
Q,-1
U,-1
AA,2
AB,1
AA,3
U,1
AB,-1
U,-1
AC,-1
AO,-1
AA,-5
AC,-2
AA,3
AO,1
AD,-1
Q,1
E,-1
AA,-1
E,1
AC,2
AC,-1
C,1
AN,1
AA,-1
AK,-1
AC,1
AO,-1
AE,1
AR,-1
S,1
W,-1
AA,2
AA,1
AA,-2
Y,1
AC,-2
W,1
AE,-2
AB,1
AO,1
Q,1
Q,-1
AA,2
P,-2
C,-1
AR,1
AE,2
AK,1
V,1
E,-1
AB,-1
H,-1
AD,2
H,1
F,-1
Q,3
P,1
AA,-4
K,-1
AC,3
N,-1
M,1
Q,-2
AD,-2
AO,-1
AC,-3
AG,-1
P,1
L,-1
AB,1
P,-1
AG,1
AK,-1
M,-1
Q,1
AE,-1
AN,-1
AB,-1
AN,1
AF,1
J,1
AC,1
AE,-1
AG,-1
P,-1
AC,-1
AC,1
J,2
AQ,-2
J,-2
Q,-1
AF,-1
Q,-1
AC,-1
Q,1
AF,1
O,1
AQ,1
N,1
F,2
AR,-1
AB,1
AO,2
J,2
AO,-1
J,-3
AQ,1
L,1
AE,1
Q,-1
AQ,-2
E,2
AE,-1
AB,-1
AO,2
L,-1
R,-1
AQ,1
J,3
Q,2
R,-1
M,-2
AO,-1
L,1
AE,1
P,1
AO,-2
AO,1
AO,-1
AR,1
AO,2
AD,1
AQ,-1
T,-2
C,2
S,1
X,1
AO,-1
X,-1
L,-1
AK,1
AO,-1
C,-1
X,-1
AB,1
J,-3
J,2
Q,1
X,1
T,1
AK,-1
AB,-1
AC,1
R,-1
AP,1
X,-1
M,1
J,-1
AP,-1
AP,1
S,-1
P,1
Q,-3
Q,2
X,1
P,-2
X,-1
J,-1
C,2
AQ,2
P,2
R,1
AK,1
AP,-1
P,-2
J,3
P,1
S,1
C,-2
AG,1
J,-2
X,1
AC,-1
AG,-1
AQ,-2
AO,2
Q,-1
AD,-1
AD,1
AC,1
AQ,1
Q,2
C,1
X,-2
AC,1
X,1
J,1
AO,-1
AK,-1
C,-1
C,2
AQ,1
C,-1
J,-1
C,1
AR,-1
AG,1
X,1
C,-3
AC,-2
S,-1
C,1
AB,1
Q,-2
Q,1
C,1
S,1
P,1
AB,-1
S,-1
C,-2
Q,-2
R,-1
AG,-1
AB,1
S,1
X,-1
AD,-1
AD,1
T,-1
J,-1
P,-1
S,-2
S,1
P,1
P,-2
S,-1
S,1
V,-1
J,3
AQ,-1
Q,-1
X,1
X,-1
L,1
K,1
Y,-1
K,-1
Q,2
S,1
C,1
L,-1
AO,1
T,1
T,-1
AB,-1
J,-2
S,-1
AR,1
P,1
C,1
T,2
AK,1
P,-1
AD,-1
AC,3
R,1
AC,-1
AK,-1
P,2
M,1
Y,1
AC,-1
R,-1
C,-2
Y,-1
Q,-1
AO,-2
AR,-1
U,1
S,-1
X,1
AO,3
AC,1
AC,-2
AB,1
R,3
AD,1
N,1
R,-2
AO,-2
P,-2
AO,-1
P,1
J,2
AO,3
AD,-1
P,-1
AE,-1
U,3
U,-2
R,-1
J,-1
R,1
R,1
AO,-1
U,1
AR,1
R,-2
R,1
AQ,-1
AQ,1
P,1
P,-1
AK,1
J,1
AO,-1
Q,-1
AO,-1
Y,1
R,1
AP,1
V,1
AP,-1
AP,1
Q,1
AJ,1
AJ,-1
R,1
S,1
AQ,-1
P,1
Q,2
C,2
AB,-1
U,1
R,-2
J,-3
AJ,1
X,-1
C,-2
AQ,1
AC,3
Q,-3
AJ,-1
AP,-1
AQ,1
N,1
M,-1
Q,2
AQ,-1
P,1
AC,-3
N,-1
J,1
Q,-2
Q,2
AO,2
J,-1
M,1
AB,1
AO,-1
AO,-1
AO,1
J,1
Q,-1
C,1
Q,1
Q,1
AE,1
AD,1
AO,1
Q,-1
AQ,-1
AQ,1
AQ,-1
N,-1
P,-2
C,-1
P,2
Q,2
AK,-1
X,-1
N,2
M,-2
T,-1
AO,-2
R,-1
T,1
M,2
R,2
P,-1
C,3
X,2
N,-1
P,1
R,-2
X,-1
R,2
C,1
AB,-1
P,-2
AB,1
R,-2
R,1
C,-3
C,3
J,2
M,-1
X,1
P,1
AK,1
T,-2
AK,-1
AK,1
J,-2
T,2
M,1
AP,1
R,2
AB,-1
AQ,2
R,-2
P,-1
AB,1
M,-1
AJ,1
N,1
AQ,-1
AQ,-1
AJ,-1
AB,-1
AQ,1
J,-1
P,1
L,1
T,-1
AP,-1
C,-4
Q,-1
AD,-1
R,-1
AD,1
L,-1
Q,-1
P,1
AQ,1
X,-1
T,-1
P,-1
J,3
AC,1
N,-1
AC,-1
P,-1
N,1
AQ,-1
