car,move
AB,-1
AQ,-1
AA,-1
AH,1
AC,-3
P,1
H,1
AJ,-1
J,3
AQ,-1
AD,1
AQ,1
AC,3
AP,-1
AC,-3
AO,1
AB,1
O,1
H,-1
AK,-1
D,1
L,1
AO,-1
AQ,1
AA,-1
A,-1
AK,1
L,-1
AO,1
G,-1
N,-1
AO,-1
AQ,-1
J,-3
L,1
AQ,1
AG,1
N,1
AB,-1
N,-1
AA,1
B,-1
M,1
P,1
AL,-1
H,1
P,-2
P,1
AG,-1
P,1
AA,-1
AC,3
AO,1
AC,-1
H,-1
AA,1
P,-2
P,1
AA,1
AA,-1
P,-1
AO,-1
AM,-1
AO,1
AG,1
AA,2
H,1
K,1
AO,-1
J,-1
AA,-2
J,1
K,-1
J,-1
AC,-2
AP,1
AC,2
AP,-1
AC,-1
AC,1
AM,1
AA,2
H,-1
AH,1
H,1
AA,-2
M,-1
AD,-1
AI,-1
AE,-1
AE,1
L,-1
J,1
J,3
AP,1
H,-1
AP,-1
U,-1
AI,-2
AK,-1
AC,-2
AC,1
AA,2
AK,1
AA,-1
AK,-1
AI,1
AR,-1
AD,1
AI,2
L,1
AH,-1
AG,-1
AC,1
AG,1
U,1
AM,-1
AD,-1
AH,-1
AO,1
K,1
AA,1
AO,-1
AA,-2
P,1
U,-1
U,1
B,1
AP,1
M,1
AM,1
P,-1
AR,1
AA,2
AL,1
AL,-1
AA,-1
AA,-1
M,-1
K,-1
P,1
U,-1
P,-1
U,1
AR,-1
N,1
L,-1
AC,-1
AC,1
H,1
AP,-1
N,-1
J,-3
N,1
AC,-2
J,1
AC,2
AC,-1
AM,-1
P,1
AM,1
N,-1
AR,1
J,2
AK,1
J,-2
J,-1
P,-1
AP,1
AA,1
AJ,1
AA,3
AH,1
AC,-1
AH,-1
AB,1
AK,-1
AG,-1
AM,-1
AQ,-2
N,1
F,1
AH,1
AR,-1
L,1
L,-1
AR,1
AQ,2
J,1
P,1
J,2
AQ,-1
J,-2
AD,1
P,1
AQ,1
A,1
AB,-1
J,-1
AB,1
AB,-1
L,1
AG,1
AG,-1
F,-1
AC,1
A,-1
AC,-1
AM,1
N,-1
AD,-1
L,-1
AR,-1
H,-1
N,1
AC,1
AC,1
AQ,-1
H,1
AC,-1
P,-2
AM,-1
AQ,1
G,1
AH,-1
AR,1
AK,1
AC,1
AC,1
