car,move
H,1
AQ,-1
J,2
AA,-1
J,-2
AL,-1
AL,1
O,1
P,1
H,-1
P,-1
AB,-1
H,-1
L,1
H,2
L,-1
AH,1
D,1
A,-5
J,3
G,-1
H,-1
AD,1
AC,-1
F,1
AC,-2
J,-3
J,1
AL,-1
F,-1
A,-1
AL,1
AQ,-1
AD,-1
AE,-1
G,1
J,-1
A,2
AK,-1
A,-1
J,2
AQ,1
J,1
H,1
B,-3
J,-3
AC,1
AK,1
B,-1
P,2
AA,1
AC,1
L,1
A,-1
B,2
AC,-1
G,-1
A,1
D,-1
D,1
B,2
B,-3
L,-1
B,1
B,1
AA,-1
A,-1
AA,-1
AA,2
AQ,-1
A,1
AK,-1
AQ,2
D,-1
AL,-1
H,-3
L,1
AM,-1
AR,-1
AA,-1
AA,1
H,3
J,-1
AA,-1
P,-2
AC,1
AM,1
G,1
A,1
AQ,-1
O,-1
L,-1
AF,-1
J,4
J,-1
AE,1
J,-1
AQ,1
B,1
AH,1
P,2
AH,-1
AL,1
P,-1
AR,1
A,-2
P,1
AF,1
AA,1
B,-2
AG,1
AA,-1
AA,4
AF,-1
AA,-5
AF,1
AA,3
I,-1
P,-1
AK,1
AA,-1
H,-1
AA,2
AC,-2
AK,-1
AL,-1
B,-1
P,-1
P,2
AL,1
AE,-1
J,-2
AA,1
AC,2
A,2
I,1
AE,1
AK,1
L,1
AC,1
A,-2
AA,-5
J,1
AC,-1
AD,1
B,2
O,1
AA,2
AD,-1
B,1
P,-1
AK,-1
P,1
AA,3
AL,-1
AR,-1
B,-2
AL,1
AD,1
P,-1
B,1
AA,-4
B,1
AJ,-1
AA,-1
AG,-1
L,-1
AA,1
AL,-1
P,-1
AD,-1
D,1
A,2
A,4
AH,-1
A,-3
A,3
P,1
A,-2
AH,2
J,3
AG,1
A,-3
B,-5
A,-1
I,-1
AI,-1
AA,-1
B,-1
AA,2
AI,-1
J,-2
AE,-1
AE,1
J,-1
AA,-1
AA,-1
AA,1
H,2
D,-1
AJ,1
J,2
AA,4
AA,-3
AD,1
J,-1
AA,-1
H,-1
AA,4
AC,-1
AI,2
AA,-2
H,1
J,-2
J,4
AH,-1
AA,2
L,1
H,-2
L,-1
AM,-1
H,-1
AR,1
H,4
AA,-2
AA,-2
L,1
L,-1
AA,1
AC,1
AR,-1
AM,1
AA,1
AH,1
AA,2
AH,-1
H,-3
AC,-2
O,-1
AH,1
H,3
AB,1
AH,-1
AG,-1
J,-1
AL,1
AQ,-2
AQ,2
H,-3
AQ,-1
AB,-1
AC,1
AC,1
AQ,1
H,3
P,-1
H,-3
H,2
AQ,-1
AR,1
AR,-1
J,-2
J,1
AL,-1
AC,-1
AQ,-1
J,-1
AC,-1
O,1
AM,-1
AC,1
J,2
H,-3
AQ,1
J,1
J,-3
AD,-1
AE,-1
AC,-1
L,1
AB,1
AM,1
K,1
H,1
AH,1
J,-1
J,1
K,-1
D,1
H,2
AI,-3
P,2
K,1
B,2
H,-2
K,-1
AB,-1
B,-2
AI,1
H,1
K,1
D,-1
AC,2
H,1
P,-2
AI,2
AC,-1
H,-3
AH,-1
AL,1
AC,-1
I,1
AQ,-1
AQ,2
H,1
D,1
B,5
AC,1
AG,1
A,5
B,1
B,-1
P,2
AG,-1
AR,1
A,-5
B,-1
A,3
A,-1
AR,-1
AL,-1
K,-1
L,-1
P,-1
A,2
H,1
AE,1
AL,1
AG,1
AA,-5
AA,1
A,-2
AJ,-1
B,2
H,-1
A,4
A,-3
B,-3
AC,1
P,-1
AG,-1
B,1
AH,-1
P,1
AC,-2
AC,2
P,-1
I,-1
J,1
P,1
AJ,1
J,2
A,-3
B,-3
I,1
J,-1
H,1
A,1
AC,-1
AC,-1
H,-1
J,-3
J,2
AA,-1
AG,1
J,-2
B,4
B,-4
B,1
J,3
J,-1
A,1
B,2
I,-1
J,1
AJ,-1
J,-3
H,3
AR,1
B,-1
AG,-1
AQ,-2
A,-2
H,-2
AA,1
H,1
AQ,2
AQ,-2
B,-3
B,1
L,1
H,-1
AQ,1
AK,1
K,1
AC,1
H,2
B,1
H,-2
AP,-1
AQ,1
H,2
B,-2
P,1
AA,-2
AQ,-1
B,3
B,1
AL,-1
AQ,1
AG,1
AC,1
AC,-1
AM,-1
AK,-1
AA,2
A,4
H,-2
A,-1
A,-3
I,1
A,4
A,-1
AM,1
AP,1
AM,-1
AJ,1
AA,-3
AA,4
H,-1
AJ,-1
A,-3
P,-1
AJ,1
AA,-3
AA,5
AA,-2
B,-3
AA,-2
I,-1
J,1
B,-1
AA,-1
AG,-1
AR,-1
B,2
B,-2
AR,1
B,3
I,1
G,-1
AG,1
P,1
AH,1
AH,-1
H,1
H,-1
N,-1
AK,1
AA,1
AA,5
I,-1
J,-1
AH,1
AC,1
AH,-1
AC,-2
J,1
J,-1
J,1
M,1
P,-2
B,1
P,1
AC,2
J,-1
H,1
M,-1
M,1
AC,-1
P,1
AC,2
AA,-8
AG,-1
M,-1
P,-1
J,1
AC,-1
M,1
AH,1
M,-1
A,1
I,1
AA,4
AA,-4
AA,3
AA,2
A,-1
P,1
D,-1
AC,1
H,-1
H,1
AA,-1
AE,-1
I,-1
P,-2
AC,-1
M,1
AG,1
AE,1
B,-1
AC,-1
AA,3
K,-1
D,1
AA,-1
P,1
AA,2
B,-1
P,-1
B,2
AA,-1
P,2
AH,-1
AM,1
AA,-1
AH,2
AE,-1
AA,-1
AA,-1
AA,4
P,-2
I,1
AC,1
P,1
B,2
H,-1
AA,-5
B,-3
