car,move
J,2
G,-1
AH,1
P,1
N,-1
H,1
AE,-1
AQ,-1
J,-2
M,1
J,1
P,-1
AA,-1
AL,-1
O,1
M,-1
U,-1
P,1
D,1
D,-1
J,2
AA,1
J,-3
AM,-1
AQ,1
D,1
J,1
AQ,-1
AJ,-1
AB,-1
AB,1
AJ,1
U,1
U,-1
U,1
A,-1
AJ,-1
J,2
A,1
AJ,1
U,-1
H,-1
L,1
L,-1
P,-1
J,-1
D,-1
D,1
J,1
D,-1
AE,1
P,1
O,-1
H,1
AA,-1
AB,-1
L,1
AA,1
AA,-1
AA,-1
AH,-1
AQ,1
AG,1
AB,1
AM,1
AL,1
L,-1
J,-2
J,2
AA,1
P,-1
J,-3
AJ,-1
P,2
P,-2
AJ,1
AL,-1
H,-1
AA,1
AH,2
AA,-1
AI,-1
P,1
AF,-1
AN,-1
AO,-1
AE,-1
AA,-1
J,1
AI,-1
U,1
AG,-1
P,1
J,-1
AJ,-1
AA,2
P,-1
J,1
J,-1
AO,1
AQ,-1
U,-1
J,3
AB,-1
AP,-1
J,-3
U,1
AP,1
P,1
N,1
AN,1
P,-2
G,1
AC,-2
P,1
AI,1
H,1
AC,1
AE,1
L,1
AJ,1
AI,-1
AE,1
P,1
AI,-1
AI,3
AH,-1
AH,-1
AA,-2
AL,1
K,1
AA,-2
P,-2
AJ,-1
AA,-1
AK,-1
AL,-1
W,1
AP,-1
AQ,1
AQ,-1
AO,2
AO,-1
AH,2
K,-1
AQ,1
P,2
AI,-3
AC,-2
S,1
K,1
AA,3
AI,3
AQ,-2
AI,-3
Q,1
AA,1
W,2
AB,1
AO,-1
Q,-1
AA,-4
Y,-1
G,-1
AQ,2
U,1
K,-1
AB,-1
AE,-2
AC,2
U,2
AK,1
F,1
N,3
AO,1
AF,1
AK,-1
Q,1
AG,1
AC,-2
U,1
AC,2
AE,1
AE,-1
AC,-2
AK,1
F,-1
K,1
K,-1
AG,-1
AF,-1
AO,-1
AP,1
AE,2
N,-2
K,1
AQ,-2
AE,-1
AB,1
P,-1
AJ,1
AF,1
AA,3
N,2
G,1
P,1
G,1
AA,1
H,-1
AB,-1
O,1
AQ,2
AK,-1
AC,1
P,-2
H,-1
G,2
K,-1
G,-2
K,1
K,-1
P,2
AC,1
AA,-1
AC,-1
M,1
AQ,-2
AK,1
AJ,-1
AE,-1
K,1
AA,2
H,2
Q,-1
K,-1
H,-2
S,-1
U,-1
G,-1
H,1
O,-1
P,-1
AK,-1
L,-1
O,1
AJ,1
P,1
AJ,-1
AJ,1
D,1
A,-6
AA,-2
A,3
G,1
H,1
S,1
B,-3
J,-1
J,2
S,-1
S,1
AK,1
B,3
B,-1
A,-2
AQ,2
H,-1
G,-2
AA,2
AA,-2
B,-1
AK,-1
U,1
B,1
AA,2
N,1
S,-1
A,-1
J,-1
G,1
D,-1
AA,-1
AJ,-1
AP,-1
AG,1
AC,-1
O,-1
A,2
O,1
AO,1
AR,-1
H,1
M,-1
J,1
AA,-1
B,1
A,-2
G,2
AC,1
G,2
AA,2
A,1
A,-1
AG,-1
F,1
G,-1
AG,1
AA,-2
G,-1
B,-3
G,1
AA,2
D,1
P,-2
J,2
G,1
B,1
AA,-1
AG,-1
M,1
AC,-1
J,-3
D,-1
L,1
K,1
P,2
P,-2
H,-2
H,1
AG,1
A,2
B,1
B,1
H,-1
AC,2
B,-2
AO,-1
F,-1
A,-2
AA,2
F,1
AP,1
J,-1
M,-1
AR,1
AK,1
B,1
AJ,1
S,1
AC,1
J,1
A,2
H,1
G,-2
K,-1
K,1
D,1
A,1
S,-1
A,-3
AJ,-1
AC,-2
B,1
N,-1
AC,1
AP,-1
A,1
N,1
AC,-1
N,-2
H,1
AC,1
B,-2
F,-1
F,1
AC,-1
A,3
AA,-2
P,2
E,1
AA,-4
AP,1
AJ,1
U,-2
AG,-1
AK,-1
Q,-1
AG,1
AA,8
Q,1
AC,-1
Q,-1
AB,1
B,1
P,-2
K,-1
U,2
AR,-1
U,-1
P,2
S,1
Q,2
B,1
A,-3
D,-1
P,-1
F,1
C,2
H,-1
AR,1
A,-2
AG,-1
P,-1
AK,1
C,-1
B,-3
L,-1
H,1
